actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
15,PT10M46.00S,2023-03-16T23:42:01.1Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,0,2,2023-03-16T23:42:04Z,150000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M30.00S,2023-03-16T23:42:16.4Z,1,REGULAR,3pt,Jump Shot,[],1631119,24.52365308804205,11.519607843137255,1610612760,0,5,2023-03-16T23:42:21Z,160000,False,192.0,178.0,1,left,J. Williams 26' 3PT  (3 PTS) (J. Williams 1 AST),"[1631119, 1631114]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,26.21,Made,3.0,,,,,J. Williams,1631114.0,1.0,,,,,,,
18,PT10M14.00S,2023-03-16T23:42:32.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,88.78120893561103,52.450980392156865,1610612761,2,5,2023-03-16T23:42:39Z,180000,False,12.0,53.0,1,right,F. VanVleet driving floating Jump Shot (2 PTS),[1627832],1610612761.0,TOR,driving floating,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,5.44,Made,2.0,,,,,,,,,,,,,,
19,PT09M52.00S,2023-03-16T23:42:54.7Z,1,REGULAR,turnover,lost ball,[],1631114,,,1610612760,2,5,2023-03-16T23:42:59Z,190000,False,,,0,,J. Williams lost ball TURNOVER (1 TO),"[1631114, 1627832]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left,1.0,VanVleet,1627832.0,,,,,,,,,,,,,,,,,
20,PT09M52.00S,2023-03-16T23:42:54.7Z,1,REGULAR,steal,,[],1627832,,,1610612761,2,5,2023-03-16T23:42:57Z,200000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
21,PT09M44.00S,2023-03-16T23:43:02.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627751,92.59198423127464,47.30392156862745,1610612761,4,5,2023-03-16T23:45:44Z,210000,False,-13.0,17.0,1,right,J. Poeltl turnaround bank Hook (2 PTS) (S. Barnes 1 AST),"[1627751, 1630567]",1610612761.0,TOR,turnaround bank,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,2.18,Made,2.0,,,,,S. Barnes,1630567.0,1.0,,,,,,,
23,PT09M26.00S,2023-03-16T23:43:20.4Z,1,REGULAR,3pt,Jump Shot,[],1631119,33.722076215505915,50.98039215686274,1610612760,4,5,2023-03-16T23:43:24Z,230000,False,-5.0,264.0,1,left,MISS J. Williams 26' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,26.45,Missed,,,,,,,,,,,,,,,
24,PT09M23.00S,2023-03-16T23:43:23.4Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,4,5,2023-03-16T23:43:24Z,240000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,
25,PT09M17.00S,2023-03-16T23:43:30.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627783,91.93495400788436,49.01960784313725,1610612761,4,5,2023-03-16T23:43:44Z,250000,False,-5.0,23.0,1,right,MISS P. Siakam running Layup,[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,2.38,Missed,,,,,,,,,,,,,,,
26,PT09M16.00S,2023-03-16T23:43:31.1Z,1,REGULAR,rebound,offensive,[],1627783,,,1610612761,4,5,2023-03-16T23:43:44Z,260000,False,,,0,,P. Siakam REBOUND (Off:1 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,25.0,2.0,1.0,1.0,,,,,,,,,,
27,PT09M16.00S,2023-03-16T23:43:33.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,94.40999984741211,50.0,1610612761,4,5,2023-03-16T23:43:33Z,270000,False,0.0,0.0,1,right,MISS P. Siakam tip Layup,[1627783],1610612761.0,TOR,tip,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
28,PT09M16.00S,2023-03-16T23:43:34.7Z,1,REGULAR,rebound,offensive,[],1627783,,,1610612761,4,5,2023-03-16T23:43:34Z,280000,False,,,0,,P. Siakam REBOUND (Off:2 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,,,,27.0,3.0,1.0,2.0,,,,,,,,,,
29,PT09M16.00S,2023-03-16T23:43:38.6Z,1,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612761,4,5,2023-03-16T23:43:49Z,290000,False,,,0,,L. Dort shooting personal FOUL (1 PF) (Siakam 2 FT),"[1629652, 1627783]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2715.0,1.0,0.0,Siakam,1627783.0,,
31,PT09M16.00S,2023-03-16T23:44:03.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627783,,,1610612761,4,5,2023-03-16T23:44:03Z,310000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
32,PT09M16.00S,2023-03-16T23:44:03.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,4,5,2023-03-16T23:44:03Z,320000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,
33,PT09M16.00S,2023-03-16T23:44:21.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627783,,,1610612761,5,5,2023-03-16T23:44:21Z,330000,False,,,0,,P. Siakam Free Throw 2 of 2 (1 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
34,PT09M01.00S,2023-03-16T23:44:36.2Z,1,REGULAR,2pt,Jump Shot,[],1631119,20.45006570302234,51.225490196078425,1610612760,5,5,2023-03-16T23:44:41Z,340000,False,-6.0,140.0,1,left,MISS J. Williams 13' floating Shot,[1631119],1610612760.0,OKC,floating,,,Williams,J. Williams,,,,,Mid-Range,8-16 Center,,,,13.98,Missed,,,,,,,,,,,,,,,
35,PT08M59.00S,2023-03-16T23:44:38.2Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,5,5,2023-03-16T23:44:41Z,350000,False,,,0,,P. Siakam REBOUND (Off:2 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Center,,,,,,,34.0,4.0,2.0,2.0,,,,,,,,,,
36,PT08M51.00S,2023-03-16T23:44:46.6Z,1,REGULAR,3pt,Jump Shot,[],1627832,81.42247043363994,93.62745098039215,1610612761,8,5,2023-03-16T23:44:51Z,360000,False,218.0,122.0,1,right,F. VanVleet 25' 3PT step back (5 PTS),[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,25.0,Made,5.0,,,,,,,,,,,,,,
37,PT08M27.00S,2023-03-16T23:45:10.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630581,11.383048620236531,36.76470588235294,1610612760,8,7,2023-03-16T23:45:21Z,370000,False,66.0,55.0,1,left,J. Giddey 8' driving bank Hook (2 PTS),[1630581],1610612760.0,OKC,driving bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Right,,,,8.57,Made,2.0,,,,,,,,,,,,,,
38,PT08M15.00S,2023-03-16T23:45:22.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,94.03745072273325,55.14705882352941,1610612761,10,7,2023-03-16T23:45:28Z,380000,False,26.0,4.0,1,right,F. VanVleet finger roll Layup (7 PTS),[1627832],1610612761.0,TOR,finger roll,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,2.59,Made,7.0,,,,,,,,,,,,,,
39,PT08M06.00S,2023-03-16T23:45:35.4Z,1,REGULAR,foul,personal,[],1627751,,,1610612760,10,7,2023-03-16T23:45:46Z,390000,False,,,0,,J. Poeltl personal FOUL (1 PF),"[1627751, 1628983]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202049.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,
41,PT07M55.00S,2023-03-16T23:46:04.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630581,11.645860709592641,56.372549019607845,1610612760,10,9,2023-03-16T23:46:09Z,410000,False,-32.0,57.0,1,left,J. Giddey 6' driving bank Hook (4 PTS),[1630581],1610612760.0,OKC,driving bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,6.53,Made,4.0,,,,,,,,,,,,,,
42,PT07M47.00S,2023-03-16T23:46:14.8Z,1,REGULAR,foul,personal,['2freethrow'],1631119,,,1610612761,10,9,2023-03-16T23:46:27Z,420000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Siakam 2 FT),"[1631119, 1627783]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2715.0,1.0,0.0,Siakam,1627783.0,,
44,PT07M47.00S,2023-03-16T23:46:42.3Z,1,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,10,9,2023-03-16T23:47:04Z,440000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
45,PT07M47.00S,2023-03-16T23:46:42.3Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,10,9,2023-03-16T23:47:04Z,450000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,
46,PT07M47.00S,2023-03-16T23:46:42.3Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,10,9,2023-03-16T23:47:04Z,460000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
47,PT07M44.00S,2023-03-16T23:46:45.3Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,10,9,2023-03-16T23:47:04Z,470000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,46.0,2.0,2.0,0.0,,,,,,,,,,
48,PT07M32.00S,2023-03-16T23:47:14.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630581,14.536793692509855,48.529411764705884,1610612760,10,9,2023-03-16T23:47:19Z,480000,False,7.0,84.0,1,left,MISS J. Giddey 8' driving Hook,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,8.44,Missed,,,,,,,,,,,,,,,
49,PT07M29.00S,2023-03-16T23:47:17.7Z,1,REGULAR,rebound,offensive,[],1629652,,,1610612760,10,9,2023-03-16T23:47:19Z,490000,False,,,0,,L. Dort REBOUND (Off:1 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,48.0,2.0,1.0,1.0,,,,,,,,,,
50,PT07M23.00S,2023-03-16T23:47:23.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628983,13.091327201051248,49.26470588235294,1610612760,10,11,2023-03-16T23:47:30Z,500000,False,4.0,71.0,1,left,S. Gilgeous-Alexander 7' driving floating Jump Shot (4 PTS),[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,7.07,Made,4.0,,,,,,,,,,,,,,
51,PT07M13.00S,2023-03-16T23:47:33.7Z,1,REGULAR,turnover,bad pass,[],1627832,,,1610612761,10,11,2023-03-16T23:47:38Z,510000,False,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 1628983]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,1.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,,
52,PT07M13.00S,2023-03-16T23:47:33.7Z,1,REGULAR,steal,,[],1628983,,,1610612760,10,11,2023-03-16T23:47:35Z,520000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
53,PT07M04.00S,2023-03-16T23:47:42.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,6.915243101182654,3.6764705882352944,1610612760,10,14,2023-03-16T23:47:46Z,530000,False,232.0,13.0,1,left,L. Dort 3PT  (3 PTS) (S. Gilgeous-Alexander 1 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,,,,23.19,Made,3.0,,,,,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,
55,PT06M46.00S,2023-03-16T23:48:01.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,86.41590013140605,50.245098039215684,1610612761,10,14,2023-03-16T23:48:09Z,550000,False,1.0,75.0,1,right,MISS J. Poeltl 7' turnaround Hook,[1627751],1610612761.0,TOR,turnaround,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,7.52,Missed,,,,,,,,,,,,,,,
56,PT06M42.00S,2023-03-16T23:48:05.0Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,10,14,2023-03-16T23:48:09Z,560000,False,,,0,,L. Dort REBOUND (Off:1 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,55.0,3.0,2.0,1.0,,,,,,,,,,
57,PT06M37.00S,2023-03-16T23:48:09.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,33.196452036793694,63.725490196078425,1610612760,10,14,2023-03-16T23:48:16Z,570000,False,-69.0,260.0,1,left,MISS L. Dort 26' running 3PT,[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,26.84,Missed,,,,,,,,,,,,,,,
58,PT06M34.00S,2023-03-16T23:48:12.5Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,10,14,2023-03-16T23:48:16Z,580000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,,,,57.0,1.0,1.0,0.0,,,,,,,,,,
59,PT06M29.00S,2023-03-16T23:48:17.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,70.77858081471747,72.54901960784314,1610612761,10,14,2023-03-16T23:54:24Z,590000,False,113.0,222.0,1,right,MISS F. VanVleet 24' running pullup 3PT,[1627832],1610612761.0,TOR,running pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,24.91,Missed,,,,,,,,,,,,,,,
60,PT06M27.00S,2023-03-16T23:48:19.0Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,10,14,2023-03-16T23:48:23Z,600000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,,,,59.0,1.0,1.0,0.0,,,,,,,,,,
61,PT06M19.00S,2023-03-16T23:48:27.4Z,1,REGULAR,3pt,Jump Shot,[],1631119,32.670827858081466,52.69607843137255,1610612760,10,14,2023-03-16T23:48:34Z,610000,False,-13.0,255.0,1,left,MISS J. Williams 25' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,25.5,Missed,,,,,,,,,,,,,,,
62,PT06M16.00S,2023-03-16T23:48:30.9Z,1,REGULAR,rebound,offensive,[],1628983,,,1610612760,10,14,2023-03-16T23:48:31Z,620000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,61.0,2.0,1.0,1.0,,,,,,,,,,
63,PT06M13.00S,2023-03-16T23:48:33.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628983,5.732588699080158,22.058823529411764,1610612760,10,14,2023-03-16T23:55:45Z,630000,False,140.0,1.0,1,left,MISS S. Gilgeous-Alexander 13' fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,,,,13.97,Missed,,,,,,,,,,,,,,,
64,PT06M10.00S,2023-03-16T23:48:36.6Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,10,14,2023-03-16T23:48:38Z,640000,False,,,0,,P. Siakam REBOUND (Off:2 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,,,,,,,63.0,5.0,3.0,2.0,,,,,,,,,,
65,PT06M07.00S,2023-03-16T23:48:41.2Z,1,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612761,10,14,2023-03-16T23:49:01Z,650000,False,,,0,,J. Giddey shooting personal FOUL (1 PF) (Siakam 2 FT),"[1630581, 1627783]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628171.0,1.0,0.0,Siakam,1627783.0,,
67,PT06M07.00S,2023-03-16T23:48:57.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,10,14,2023-03-16T23:48:57Z,670000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M07.00S,2023-03-16T23:51:51.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627783,,,1610612761,10,14,2023-03-16T23:52:12Z,680000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
69,PT06M07.00S,2023-03-16T23:51:51.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,10,14,2023-03-16T23:52:12Z,690000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,
70,PT06M07.00S,2023-03-16T23:51:51.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627783,,,1610612761,11,14,2023-03-16T23:52:12Z,700000,False,,,0,,P. Siakam Free Throw 2 of 2 (2 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
71,PT05M54.00S,2023-03-16T23:52:24.5Z,1,REGULAR,turnover,lost ball,[],1628983,,,1610612760,11,14,2023-03-16T23:52:28Z,710000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 1627832]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,1.0,VanVleet,1627832.0,,,,,,,,,,,,,,,,,
72,PT05M54.00S,2023-03-16T23:52:24.5Z,1,REGULAR,steal,,[],1627832,,,1610612761,11,14,2023-03-16T23:52:26Z,720000,False,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
73,PT05M46.00S,2023-03-16T23:52:31.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627751,92.59198423127464,55.14705882352941,1610612761,11,14,2023-03-16T23:52:41Z,730000,False,26.0,17.0,1,right,MISS J. Poeltl reverse Layup,[1627751],1610612761.0,TOR,reverse,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,3.09,Missed,,,,,,,,,,,,,,,
74,PT05M43.00S,2023-03-16T23:52:34.7Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,11,14,2023-03-16T23:52:41Z,740000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,73.0,1.0,1.0,0.0,,,,,,,,,,
75,PT05M35.00S,2023-03-16T23:52:42.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630581,11.777266754270697,49.01960784313725,1610612760,11,14,2023-03-16T23:52:50Z,750000,False,5.0,58.0,1,left,MISS J. Giddey Hook,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,5.84,Missed,,,,,,,,,,,,,,,
76,PT05M32.00S,2023-03-16T23:52:45.4Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,11,14,2023-03-16T23:52:45Z,760000,False,,,0,,J. Giddey REBOUND (Off:1 Def:0),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,75.0,1.0,0.0,1.0,,,,,,,,,,
