actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-24T23:40:44.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-24T23:40:44Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-03-24T23:40:46.5Z,1,REGULAR,jumpball,recovered,[],203115,,,1610612761,0,0,2023-03-24T23:40:46Z,40000,False,,,0,,Jump Ball J. Poeltl vs. J. Wiseman: Tip to W. Barton,"[203115, 1627751, 1630164]",1610612761.0,TOR,startperiod,W. Barton,203115.0,Barton,W. Barton,Poeltl,1627751.0,Wiseman,1630164.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-03-24T23:41:02.7Z,1,REGULAR,2pt,Jump Shot,[],203115,76.16622864651774,73.2843137254902,1610612761,0,0,2023-03-24T23:41:06Z,70000,False,116.0,172.0,1,right,MISS W. Barton 20' pullup Shot,[203115],1610612761.0,TOR,pullup,,,Barton,W. Barton,,,,,Mid-Range,16-24 Right Center,20.73,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2023-03-24T23:41:04.7Z,1,REGULAR,rebound,offensive,[],1627832,,,1610612761,0,0,2023-03-24T23:41:06Z,80000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:0),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M33.00S,2023-03-24T23:41:13.0Z,1,REGULAR,foul,personal,['2freethrow'],1628963,,,1610612761,0,0,2023-03-24T23:41:20Z,90000,False,,,0,,M. Bagley III shooting personal FOUL (1 PF) (Siakam 2 FT),"[1628963, 1627783]",1610612765.0,DET,shooting,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,203591.0,1.0,0.0,Siakam,1627783.0,,,,,,,,,
11,PT11M33.00S,2023-03-24T23:41:38.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627783,,,1610612761,1,0,2023-03-24T23:42:01Z,110000,False,,,0,,P. Siakam Free Throw 1 of 2 (1 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
12,PT11M33.00S,2023-03-24T23:41:38.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627783,,,1610612761,1,0,2023-03-24T23:42:01Z,120000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
13,PT11M29.00S,2023-03-24T23:41:42.1Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,1,0,2023-03-24T23:42:01Z,130000,False,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT11M17.00S,2023-03-24T23:42:16.3Z,1,REGULAR,2pt,Hook,[],1628963,10.5946123521682,73.2843137254902,1610612765,1,2,2023-03-24T23:42:25Z,140000,False,-116.0,47.0,1,left,M. Bagley III 12' driving Hook (2 PTS) (K. Hayes 1 AST),"[1628963, 1630165]",1610612765.0,DET,driving,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,12.56,Made,,,,,,,,,,2.0,K. Hayes,1630165.0,1.0,,,,,
16,PT11M17.00S,2023-03-24T23:42:23.0Z,1,REGULAR,foul,personal,['1freethrow'],1627783,,,1610612765,1,2,2023-03-24T23:42:45Z,160000,False,,,0,,P. Siakam shooting personal FOUL (1 PF) (Bagley III 1 FT),"[1627783, 1628963]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,,,,203591.0,1.0,0.0,Bagley III,1628963.0,,,,,,,,,
18,PT11M17.00S,2023-03-24T23:42:45.9Z,1,REGULAR,freethrow,1 of 1,[],1628963,,,1610612765,1,3,2023-03-24T23:42:46Z,180000,False,,,0,,M. Bagley III Free Throw 1 of 1 (3 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
19,PT11M04.00S,2023-03-24T23:43:00.0Z,1,REGULAR,turnover,lost ball,[],1627832,,,1610612761,1,3,2023-03-24T23:43:04Z,190000,False,,,0,,F. VanVleet lost ball TURNOVER (1 TO),"[1627832, 1630165]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Hayes,1630165.0,,
20,PT11M04.00S,2023-03-24T23:43:00.0Z,1,REGULAR,steal,,[],1630165,,,1610612765,1,3,2023-03-24T23:43:01Z,200000,False,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
21,PT10M54.00S,2023-03-24T23:43:10.2Z,1,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612765,1,3,2023-03-24T23:43:20Z,210000,False,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Wiseman 2 FT),"[1627751, 1630164]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,202901.0,1.0,0.0,Wiseman,1630164.0,,,,,,,,,
23,PT10M54.00S,2023-03-24T23:43:30.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630164,,,1610612765,1,3,2023-03-24T23:43:47Z,230000,False,,,0,,MISS J. Wiseman Free Throw 1 of 2,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
