actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-12-28T00:41:01.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-28T00:41:01Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-12-28T00:41:03.7Z,1,REGULAR,jumpball,recovered,[],202694,,,1610612746,0,0,2022-12-28T00:41:03Z,40000,False,,,0,,Jump Ball I. Zubac vs. S. Barnes: Tip to M. Morris Sr.,"[202694, 1627826, 1630567]",1610612746.0,LAC,startperiod,M. Morris Sr.,202694.0,Morris Sr.,M. Morris Sr.,Zubac,1627826.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M35.00S,2022-12-28T00:41:25.3Z,1,REGULAR,3pt,Jump Shot,[],202694,67.88764783180025,41.911764705882355,1610612746,0,0,2022-12-28T00:41:30Z,70000,False,-40.0,249.0,1,right,MISS M. Morris Sr. 25' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Center,25.27,Missed,,,,,,,,,,,,,,,,,,
8,PT11M33.00S,2022-12-28T00:41:27.3Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,0,0,2022-12-28T00:41:30Z,80000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M30.00S,2022-12-28T00:41:32.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628384,7.178055190538765,2.941176470588235,1610612761,3,0,2022-12-28T00:42:14Z,90000,False,235.0,15.0,1,left,O. Anunoby 3PT running (3 PTS) (J. Hernangomez 1 AST),"[1628384, 1627823]",1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,23.58,Made,,,,,3.0,J. Hernangomez,1627823.0,1.0,,,,,,,,,,
11,PT11M03.00S,2022-12-28T00:42:00.9Z,1,REGULAR,3pt,Jump Shot,[],202704,66.17936925098554,18.872549019607842,1610612746,3,0,2022-12-28T00:42:33Z,102500,False,-156.0,265.0,1,right,MISS R. Jackson 30' bank 3PT,[202704],1610612746.0,LAC,bank,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,30.76,Missed,,,,,,,,,,,,,,,,,,
12,PT11M02.00S,2022-12-28T00:42:01.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,3,0,2022-12-28T00:42:33Z,103750,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,11.0,,,,,,,,,,,,,,,,,
13,PT11M02.00S,2022-12-28T00:42:05.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612746,3,0,2022-12-28T00:42:22Z,105000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
14,PT10M47.00S,2022-12-28T00:42:31.0Z,1,REGULAR,turnover,bad pass,[],1628384,,,1610612761,3,0,2022-12-28T00:42:35Z,140000,False,,,0,,O. Anunoby bad pass TURNOVER (1 TO),"[1628384, 202694]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Morris Sr.,202694.0,,,,,,,
15,PT10M47.00S,2022-12-28T00:42:31.0Z,1,REGULAR,steal,,[],202694,,,1610612746,3,0,2022-12-28T00:42:32Z,150000,False,,,0,,M. Morris Sr. STEAL (1 STL),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
16,PT10M31.00S,2022-12-28T00:42:46.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202331,95.22010512483574,96.32352941176471,1610612746,3,3,2022-12-28T00:42:51Z,160000,False,232.0,-8.0,1,right,P. George 3PT  (3 PTS) (R. Jackson 1 AST),"[202331, 202704]",1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,23.17,Made,,,,,3.0,R. Jackson,202704.0,1.0,,,,,,,,,,
18,PT10M22.00S,2022-12-28T00:42:56.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,7.178055190538765,49.26470588235294,1610612761,5,3,2022-12-28T00:43:01Z,180000,False,4.0,15.0,1,left,F. VanVleet driving Layup (2 PTS),[1627832],1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,1.54,Made,,,,,2.0,,,,,,,,,,,,,
19,PT10M05.00S,2022-12-28T00:43:13.0Z,1,REGULAR,turnover,lost ball,[],202331,,,1610612746,5,3,2022-12-28T00:43:19Z,190000,False,,,0,,P. George lost ball TURNOVER (1 TO),"[202331, 1627832]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,VanVleet,1627832.0,,,,,,,
20,PT10M05.00S,2022-12-28T00:43:13.0Z,1,REGULAR,steal,,[],1627832,,,1610612761,5,3,2022-12-28T00:43:14Z,200000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
21,PT10M01.00S,2022-12-28T00:43:18.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627832,7.178055190538765,45.09803921568628,1610612761,7,3,2022-12-28T00:43:23Z,210000,False,25.0,15.0,1,left,F. VanVleet running Layup (4 PTS) (P. Siakam 1 AST),"[1627832, 1627783]",1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,2.87,Made,,,,,4.0,P. Siakam,1627783.0,1.0,,,,,,,,,,
23,PT10M00.00S,2022-12-28T00:43:25.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,7,3,2022-12-28T00:43:25Z,230000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT09M43.00S,2022-12-28T00:46:42.2Z,1,REGULAR,2pt,Jump Shot,[],202695,70.08869908015768,62.254901960784316,1610612746,7,3,2022-12-28T00:50:11Z,240000,False,61.0,229.0,1,right,MISS K. Leonard 23' Jump Shot,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,23.68,Missed,,,,,,,,,,,,,,,,,,
25,PT09M41.00S,2022-12-28T00:46:44.2Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,7,3,2022-12-28T00:46:47Z,250000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M38.00S,2022-12-28T00:46:51.0Z,1,REGULAR,foul,personal,[],202704,,,1610612761,7,3,2022-12-28T00:47:01Z,260000,False,,,0,,R. Jackson personal FOUL (1 PF),"[202704, 1627783]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,203054.0,1.0,0.0,Siakam,1627783.0,,
28,PT09M32.00S,2022-12-28T00:47:17.5Z,1,REGULAR,2pt,Jump Shot,[],1627783,6.521024967148489,19.607843137254903,1610612761,7,3,2022-12-28T00:47:23Z,280000,False,152.0,9.0,1,left,MISS P. Siakam 15' fadeaway Shot,[1627783],1610612761.0,TOR,fadeaway,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,15.23,Missed,,,,,,,,,,,,,,,,,,
