actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
82,PT04M32.00S,2022-11-29T00:54:17.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627747,29.77989487516426,21.07843137254902,1610612739,15,14,2022-11-29T00:54:22Z,820000,False,145.0,227.0,1,left,MISS C. LeVert 26' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,26.95,Missed,,,,,,,,,,,,,,,,,,
83,PT04M31.00S,2022-11-29T00:54:18.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,15,14,2022-11-29T00:54:22Z,830000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,82.0,,,,,,,,,,,,,,,,
85,PT04M31.00S,2022-11-29T00:54:22.1Z,1,REGULAR,substitution,out,[],1627783,,,1610612761,15,14,2022-11-29T00:54:26Z,850000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M31.00S,2022-11-29T00:54:22.1Z,1,REGULAR,substitution,in,[],1629018,,,1610612761,15,14,2022-11-29T00:54:26Z,860000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M10.00S,2022-11-29T00:55:00.9Z,1,REGULAR,3pt,Jump Shot,[],1629018,74.06373193166885,82.59803921568627,1610612761,18,14,2022-11-29T00:55:05Z,870000,False,163.0,191.0,1,right,G. Trent Jr. 25' 3PT  (3 PTS) (F. VanVleet 2 AST),"[1629018, 1627832]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,25.13,Made,3.0,,,,,F. VanVleet,1627832.0,2.0,,,,,,,,,,
89,PT03M53.00S,2022-11-29T00:55:18.0Z,1,REGULAR,3pt,Jump Shot,[],1630171,6.258212877792378,97.05882352941177,1610612739,18,14,2022-11-29T00:55:26Z,890000,False,-235.0,6.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
90,PT03M49.00S,2022-11-29T00:55:22.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,18,14,2022-11-29T00:55:26Z,900000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Left Corner 3,24+ Left,,,,89.0,,,,,,,,,,,,,,,,
92,PT03M49.00S,2022-11-29T00:55:26.7Z,1,REGULAR,substitution,out,[],1629731,,,1610612761,18,14,2022-11-29T00:55:34Z,920000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M49.00S,2022-11-29T00:55:26.7Z,1,REGULAR,substitution,out,[],1630171,,,1610612761,18,14,2022-11-29T00:55:34Z,930000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M49.00S,2022-11-29T00:55:26.7Z,1,REGULAR,substitution,out,[],1628378,,,1610612761,18,14,2022-11-29T00:55:34Z,940000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M49.00S,2022-11-29T00:55:26.7Z,1,REGULAR,substitution,in,[],1630596,,,1610612761,18,14,2022-11-29T00:55:34Z,950000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M49.00S,2022-11-29T00:55:26.7Z,1,REGULAR,substitution,in,[],1629636,,,1610612761,18,14,2022-11-29T00:55:34Z,960000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M49.00S,2022-11-29T00:55:26.7Z,1,REGULAR,substitution,in,[],1626224,,,1610612761,18,14,2022-11-29T00:55:34Z,970000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M33.00S,2022-11-29T00:55:54.0Z,1,REGULAR,3pt,Jump Shot,[],1627832,67.62483574244416,59.068627450980394,1610612761,18,14,2022-11-29T00:55:59Z,980000,False,45.0,252.0,1,right,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
99,PT03M31.00S,2022-11-29T00:55:56.0Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,18,14,2022-11-29T00:55:59Z,990000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,98.0,2.0,2.0,0.0,,,,,,,,,,,,,
100,PT03M23.00S,2022-11-29T00:56:04.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,15.325229960578188,37.254901960784316,1610612739,18,14,2022-11-29T00:56:10Z,1000000,False,64.0,92.0,1,left,MISS E. Mobley 11' turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Right,11.16,Missed,,,,,,,,,,,,,,,,,,
101,PT03M20.00S,2022-11-29T00:56:07.6Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,18,14,2022-11-29T00:56:10Z,1010000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Right,,,,100.0,1.0,1.0,0.0,,,,,,,,,,,,,
102,PT03M17.00S,2022-11-29T00:56:10.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628384,79.05716162943496,8.57843137254902,1610612761,21,14,2022-11-29T00:56:16Z,1020000,False,-207.0,144.0,1,right,O. Anunoby 25' 3PT running (3 PTS) (S. Barnes 1 AST),"[1628384, 1630567]",1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,25.25,Made,3.0,,,,,S. Barnes,1630567.0,1.0,,,,,,,,,,
104,PT03M15.00S,2022-11-29T00:56:16.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,21,14,2022-11-29T00:56:16Z,1040000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M15.00S,2022-11-29T00:56:17.8Z,1,REGULAR,substitution,out,[],1628384,,,1610612739,21,14,2022-11-29T00:58:37Z,1050000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M15.00S,2022-11-29T00:56:17.8Z,1,REGULAR,substitution,in,[],1628449,,,1610612739,21,14,2022-11-29T00:58:37Z,1060000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M02.00S,2022-11-29T00:59:23.2Z,1,REGULAR,3pt,Jump Shot,[],1629636,26.888961892247043,15.441176470588236,1610612739,21,17,2022-11-29T00:59:27Z,1070000,False,173.0,200.0,1,left,D. Garland 26' 3PT  (5 PTS) (R. Lopez 1 AST),"[1629636, 201577]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,26.45,Made,5.0,,,,,R. Lopez,201577.0,1.0,,,,,,,,,,
110,PT02M49.00S,2022-11-29T00:59:35.9Z,1,REGULAR,2pt,Jump Shot,[],1630567,74.58935611038108,65.19607843137256,1610612761,23,17,2022-11-29T00:59:40Z,1090000,False,76.0,186.0,1,right,S. Barnes 20' step back Jump Shot (2 PTS),[1630567],1610612761.0,TOR,step back,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right Center,20.13,Made,2.0,,,,,,,,,,,,,,,,,
112,PT02M22.00S,2022-11-29T01:00:07.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612739,23,17,2022-11-29T01:00:14Z,1110000,False,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1146.0,,,,,,
113,PT02M06.00S,2022-11-29T01:00:30.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,66.04796320630749,25.245098039215684,1610612761,23,17,2022-11-29T01:00:37Z,1120000,False,-124.0,267.0,1,right,MISS F. VanVleet 29' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,29.39,Missed,,,,,,,,,,,,,,,,,,
114,PT02M02.00S,2022-11-29T01:00:34.5Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,23,17,2022-11-29T01:00:37Z,1130000,False,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,113.0,2.0,2.0,0.0,,,,,,,,,,,,,
118,PT01M51.00S,2022-11-29T01:00:46.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,7.178055190538765,49.754901960784316,1610612739,23,19,2022-11-29T01:07:14Z,1170000,False,1.0,15.0,1,left,E. Mobley cutting DUNK (2 PTS) (R. Lopez 2 AST),"[1630596, 201577]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.5,Made,2.0,,,,,R. Lopez,201577.0,2.0,,,,,,,,,,
120,PT01M51.00S,2022-11-29T01:00:50.8Z,1,REGULAR,foul,personal,['1freethrow'],1631132,,,1610612739,23,19,2022-11-29T01:00:58Z,1190000,False,,,0,,C. Koloko shooting personal FOUL (1 PF) (Mobley 1 FT),"[1631132, 1630596]",1610612761.0,TOR,shooting,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203592.0,1.0,0.0,Mobley,1630596.0,,
122,PT01M51.00S,2022-11-29T01:01:10.5Z,1,REGULAR,freethrow,1 of 1,[],1630596,,,1610612739,23,19,2022-11-29T01:07:14Z,1210000,False,,,0,,MISS E. Mobley Free Throw 1 of 1,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
123,PT01M48.00S,2022-11-29T01:01:13.5Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,23,19,2022-11-29T01:01:14Z,1220000,False,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,122.0,3.0,2.0,1.0,,,,,,,,,,,,,
124,PT01M48.00S,2022-11-29T01:01:13.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628449,,,1610612739,23,19,2022-11-29T01:01:24Z,1230000,False,,,0,,C. Boucher shooting personal FOUL (1 PF) (Mobley 2 FT),"[1628449, 1630596]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1146.0,1.0,0.0,Mobley,1630596.0,,
126,PT01M48.00S,2022-11-29T01:01:37.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630596,,,1610612739,23,20,2022-11-29T01:01:37Z,1250000,False,,,0,,E. Mobley Free Throw 1 of 2 (3 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
127,PT01M48.00S,2022-11-29T01:01:54.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630596,,,1610612739,23,21,2022-11-29T01:01:54Z,1260000,False,,,0,,E. Mobley Free Throw 2 of 2 (4 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
128,PT01M36.00S,2022-11-29T01:02:08.7Z,1,REGULAR,2pt,Jump Shot,[],1629018,80.50262812089356,25.245098039215684,1610612761,23,21,2022-11-29T01:02:14Z,1270000,False,-124.0,131.0,1,right,MISS G. Trent Jr. 18' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Left Center,18.01,Missed,,,,,,,,,,,,,,,,,,
129,PT01M33.00S,2022-11-29T01:02:11.7Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,23,21,2022-11-29T01:02:14Z,1280000,False,,,0,,E. Mobley REBOUND (Off:1 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left Center,,,,128.0,4.0,3.0,1.0,,,,,,,,,,,,,
130,PT01M13.00S,2022-11-29T01:02:33.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631132,,,1610612739,23,21,2022-11-29T01:02:43Z,1290000,False,,,0,,C. Koloko shooting personal FOUL (2 PF) (Mobley 2 FT),"[1631132, 1630596]",1610612761.0,TOR,shooting,,,Koloko,C. Koloko,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,200833.0,2.0,0.0,Mobley,1630596.0,,
132,PT01M13.00S,2022-11-29T01:02:54.5Z,1,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,23,21,2022-11-29T01:02:54Z,1310000,False,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
133,PT01M13.00S,2022-11-29T01:02:54.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,23,21,2022-11-29T01:02:54Z,1320000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,
134,PT01M13.00S,2022-11-29T01:03:10.8Z,1,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,23,22,2022-11-29T01:03:10Z,1330000,False,,,0,,E. Mobley Free Throw 2 of 2 (5 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
135,PT00M58.50S,2022-11-29T01:03:27.2Z,1,REGULAR,foul,personal,['3freethrow'],1626224,,,1610612761,23,22,2022-11-29T01:03:44Z,1340000,False,,,0,,C. Osman shooting personal FOUL (1 PF) (Trent Jr. 3 FT),"[1626224, 1629018]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1146.0,1.0,0.0,Trent Jr.,1629018.0,,
137,PT00M58.50S,2022-11-29T01:03:55.5Z,1,REGULAR,freethrow,1 of 3,[],1629018,,,1610612761,24,22,2022-11-29T01:03:55Z,1360000,False,,,0,,G. Trent Jr. Free Throw 1 of 3 (4 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
138,PT00M58.50S,2022-11-29T01:04:09.4Z,1,REGULAR,freethrow,2 of 3,[],1629018,,,1610612761,25,22,2022-11-29T01:04:09Z,1370000,False,,,0,,G. Trent Jr. Free Throw 2 of 3 (5 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
139,PT00M58.50S,2022-11-29T01:04:10.5Z,1,REGULAR,substitution,out,[],1627832,,,1610612761,25,22,2022-11-29T01:04:13Z,1380000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M58.50S,2022-11-29T01:04:10.5Z,1,REGULAR,substitution,in,[],1628384,,,1610612761,25,22,2022-11-29T01:04:13Z,1390000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M58.50S,2022-11-29T01:04:24.4Z,1,REGULAR,freethrow,3 of 3,[],1629018,,,1610612761,26,22,2022-11-29T01:04:24Z,1400000,False,,,0,,G. Trent Jr. Free Throw 3 of 3 (6 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
142,PT00M40.90S,2022-11-29T01:04:45.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,16.770696452036795,39.950980392156865,1610612739,26,24,2022-11-29T01:04:51Z,1410000,False,50.0,105.0,1,left,D. Garland 11' turnaround fadeaway Jump Shot (7 PTS),[1629636],1610612739.0,CLE,turnaround fadeaway,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,11.65,Made,7.0,,,,,,,,,,,,,,,,,
143,PT00M27.60S,2022-11-29T01:05:00.9Z,1,REGULAR,3pt,Jump Shot,[],1629018,91.93495400788436,2.696078431372549,1610612761,26,24,2022-11-29T01:05:05Z,1420000,False,-237.0,23.0,1,right,MISS G. Trent Jr. 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,23.76,Missed,,,,,,,,,,,,,,,,,,
144,PT00M25.00S,2022-11-29T01:05:03.5Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,26,24,2022-11-29T01:05:05Z,1430000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,,143.0,2.0,2.0,0.0,,,,,,,,,,,,,
145,PT00M23.90S,2022-11-29T01:05:08.2Z,1,REGULAR,turnover,out-of-bounds,[],1627747,,,1610612739,26,24,2022-11-29T01:05:18Z,1440000,False,,,0,,C. LeVert lost ball out-of-bounds TURNOVER (1 TO),[1627747],1610612739.0,CLE,lost ball,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,,,203592.0,,,,,,
146,PT00M23.90S,2022-11-29T01:05:18.4Z,1,REGULAR,substitution,out,[],1631132,,,1610612761,26,24,2022-11-29T01:05:31Z,1450000,False,,,0,,SUB out: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M23.90S,2022-11-29T01:05:18.4Z,1,REGULAR,substitution,out,[],1629636,,,1610612761,26,24,2022-11-29T01:05:31Z,1460000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M23.90S,2022-11-29T01:05:18.4Z,1,REGULAR,substitution,out,[],201577,,,1610612761,26,24,2022-11-29T01:05:31Z,1470000,False,,,0,,SUB out: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M23.90S,2022-11-29T01:05:18.4Z,1,REGULAR,substitution,in,[],1627832,,,1610612761,26,24,2022-11-29T01:05:31Z,1480000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M23.90S,2022-11-29T01:05:18.4Z,1,REGULAR,substitution,in,[],1630171,,,1610612761,26,24,2022-11-29T01:05:31Z,1490000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M23.90S,2022-11-29T01:05:18.4Z,1,REGULAR,substitution,in,[],1629731,,,1610612761,26,24,2022-11-29T01:05:31Z,1500000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M02.40S,2022-11-29T01:06:00.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628384,92.72339027595268,45.09803921568628,1610612761,26,24,2022-11-29T01:06:05Z,1510000,False,-25.0,16.0,1,right,MISS O. Anunoby driving Layup,[1628384],1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,,,,,,,
153,PT00M00.70S,2022-11-29T01:06:02.0Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,26,24,2022-11-29T01:06:02Z,1520000,False,,,0,,E. Mobley REBOUND (Off:1 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,152.0,5.0,4.0,1.0,,,,,,,,,,,,,
154,PT00M00.20S,2022-11-29T01:06:04.3Z,1,REGULAR,3pt,Jump Shot,[],1626224,50.01642575558476,43.627450980392155,1610612739,26,24,2022-11-29T01:06:50Z,1530000,False,32.0,418.0,1,left,MISS C. Osman 41' driving floating 3PT,[1626224],1610612739.0,CLE,driving floating,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,41.89,Missed,,,,,,,,,,,,,,,,,,
155,PT00M00.10S,2022-11-29T01:06:04.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,26,24,2022-11-29T01:06:50Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,,,,154.0,,,,,,,,,,,,,,,,
156,PT00M00.00S,2022-11-29T01:06:10.0Z,1,REGULAR,period,end,[],0,,,1610612739,26,24,2022-11-29T01:06:10Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-11-29T01:07:09.8Z,2,REGULAR,substitution,out,['startperiod'],1628384,,,1610612739,26,24,2022-11-29T01:08:39Z,1560000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-11-29T01:07:09.8Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612739,26,24,2022-11-29T01:08:39Z,1570000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-11-29T01:07:09.8Z,2,REGULAR,substitution,out,['startperiod'],1630171,,,1610612739,26,24,2022-11-29T01:08:39Z,1580000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-11-29T01:07:09.8Z,2,REGULAR,substitution,out,['startperiod'],1629731,,,1610612739,26,24,2022-11-29T01:08:39Z,1590000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-11-29T01:07:09.8Z,2,REGULAR,substitution,in,['startperiod'],203920,,,1610612739,26,24,2022-11-29T01:08:39Z,1600000,False,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-11-29T01:07:09.8Z,2,REGULAR,substitution,in,['startperiod'],1627783,,,1610612739,26,24,2022-11-29T01:08:39Z,1610000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-11-29T01:07:09.8Z,2,REGULAR,substitution,in,['startperiod'],201577,,,1610612739,26,24,2022-11-29T01:08:39Z,1620000,False,,,0,,SUB in: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-11-29T01:07:09.8Z,2,REGULAR,substitution,in,['startperiod'],1629636,,,1610612739,26,24,2022-11-29T01:08:39Z,1630000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-11-29T01:08:48.7Z,2,REGULAR,period,start,[],0,,,1610612761,26,24,2022-11-29T01:08:48Z,1640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M43.00S,2022-11-29T01:09:05.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203920,86.15308804204993,50.245098039215684,1610612761,26,24,2022-11-29T01:09:11Z,1650000,False,1.0,78.0,1,right,MISS K. Birch 7' Jump Shot,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,In The Paint (Non-RA),0-8 Center,7.77,Missed,,,,,,,,,,,,,,,,,,
167,PT11M38.00S,2022-11-29T01:09:10.1Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,26,24,2022-11-29T01:09:11Z,1660000,False,,,0,,C. LeVert REBOUND (Off:0 Def:3),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,166.0,3.0,3.0,0.0,,,,,,,,,,,,,
168,PT11M28.00S,2022-11-29T01:09:19.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201577,12.959921156373195,48.77450980392157,1610612739,26,24,2022-11-29T01:09:24Z,1670000,False,6.0,69.0,1,left,MISS R. Lopez 6' turnaround Hook,[201577],1610612739.0,CLE,turnaround,,,Lopez,R. Lopez,,,,,In The Paint (Non-RA),0-8 Center,6.96,Missed,,,,,,,,,,,,,,,,,,
169,PT11M26.00S,2022-11-29T01:09:21.7Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,26,24,2022-11-29T01:09:24Z,1680000,False,,,0,,P. Siakam REBOUND (Off:0 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,168.0,5.0,5.0,0.0,,,,,,,,,,,,,
170,PT11M14.00S,2022-11-29T01:09:33.7Z,2,REGULAR,3pt,Jump Shot,[],1630567,94.56307490144546,3.6764705882352944,1610612761,29,24,2022-11-29T01:09:38Z,1690000,False,-232.0,-1.0,1,right,S. Barnes 3PT  (5 PTS) (P. Siakam 1 AST),"[1630567, 1627783]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,23.16,Made,5.0,,,,,P. Siakam,1627783.0,1.0,,,,,,,,,,
