actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-01-07T00:40:26.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-07T00:40:26Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-01-07T00:40:28.6Z,1,REGULAR,jumpball,recovered,[],1628973,,,1610612752,0,0,2023-01-07T00:40:28Z,40000,False,,,0,,Jump Ball M. Robinson vs. S. Barnes: Tip to J. Brunson,"[1628973, 1629011, 1630567]",1610612752.0,NYK,startperiod,J. Brunson,1628973.0,Brunson,J. Brunson,Robinson,1629011.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2023-01-07T00:40:41.8Z,1,REGULAR,3pt,Jump Shot,[],203944,7.440867279894875,3.1862745098039214,1610612752,0,0,2023-01-07T00:40:57Z,70000,False,234.0,17.0,1,left,MISS J. Randle 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,23.47,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2023-01-07T00:40:41.8Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,0,0,2023-01-07T00:40:57Z,80000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M21.00S,2023-01-07T00:41:04.8Z,1,REGULAR,2pt,Jump Shot,[],1627783,92.9862023653088,75.49019607843137,1610612761,0,0,2023-01-07T00:41:09Z,90000,False,127.0,13.0,1,right,MISS P. Siakam 12' fadeaway Shot,[1627783],1610612761.0,TOR,fadeaway,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,12.82,Missed,,,,,,,,,,,,,,,,,,
10,PT11M18.00S,2023-01-07T00:41:07.8Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,0,0,2023-01-07T00:41:09Z,100000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M10.00S,2023-01-07T00:41:14.8Z,1,REGULAR,2pt,Jump Shot,[],1628973,8.886333771353483,22.30392156862745,1610612752,0,0,2023-01-07T00:41:20Z,110000,False,138.0,31.0,1,left,MISS J. Brunson 14' turnaround fadeaway Shot,[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,14.19,Missed,,,,,,,,,,,,,,,,,,
12,PT11M08.00S,2023-01-07T00:41:17.7Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,0,0,2023-01-07T00:41:17Z,120000,False,,,0,,M. Robinson REBOUND (Off:1 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Right,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
13,PT11M03.00S,2023-01-07T00:41:22.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203944,31.488173455978973,32.59803921568628,1610612752,0,3,2023-01-07T00:41:27Z,130000,False,87.0,243.0,1,left,J. Randle 25' 3PT step back (3 PTS) (Q. Grimes 1 AST),"[203944, 1629656]",1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,25.86,Made,,,,,3.0,Q. Grimes,1629656.0,1.0,,,,,,,,,,
15,PT10M46.00S,2023-01-07T00:41:39.8Z,1,REGULAR,2pt,Jump Shot,[],1628384,77.7431011826544,74.75490196078431,1610612761,2,3,2023-01-07T00:41:45Z,150000,False,124.0,157.0,1,right,O. Anunoby 19' Jump Shot (2 PTS) (G. Trent Jr. 1 AST),"[1628384, 1629018]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right Center,19.97,Made,,,,,2.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,,
17,PT10M28.00S,2023-01-07T00:41:57.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,7.30946123521682,43.13725490196079,1610612752,2,3,2023-01-07T00:42:05Z,170000,False,34.0,16.0,1,left,MISS M. Robinson Layup - blocked,"[1629011, 1630567]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,3.79,Missed,,,,,,,,,Barnes,1630567.0,,,,,,,,
