actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-11-10T00:41:06.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-10T00:41:06Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-11-10T00:41:20.7Z,1,REGULAR,jumpball,recovered,[],1630567,,,1610612761,0,0,2022-11-10T00:41:20Z,40000,False,,,0,,Jump Ball C. Koloko vs. A. Sengun: Tip to S. Barnes,"[1630567, 1631132, 1630578]",1610612761.0,TOR,startperiod,S. Barnes,1630567.0,Barnes,S. Barnes,Koloko,1631132.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2022-11-10T00:41:30.4Z,1,REGULAR,3pt,Jump Shot,[],1627832,69.59592641261499,21.813725490196077,1610612761,0,0,2022-11-10T00:41:37Z,70000,False,-141.0,233.0,1,right,MISS F. VanVleet 27' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,27.25,Missed,,,,,,,,,,,,,,,,,,
8,PT11M44.00S,2022-11-10T00:41:32.4Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,0,0,2022-11-10T00:41:37Z,80000,False,,,0,,S. Barnes REBOUND (Off:1 Def:0),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M34.00S,2022-11-10T00:41:42.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630567,90.22667542706965,50.0,1610612761,0,0,2022-11-10T00:41:49Z,90000,False,0.0,39.0,1,right,MISS S. Barnes driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,3.94,Missed,,,,,,,,,,,,,,,,,,
10,PT11M33.00S,2022-11-10T00:41:45.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,0,0,2022-11-10T00:41:45Z,100000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,9.0,,,,,,,,,,,,,,,,,
12,PT11M29.00S,2022-11-10T00:42:02.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629018,92.32917214191852,79.41176470588235,1610612761,2,0,2022-11-10T00:42:09Z,120000,False,147.0,20.0,1,right,G. Trent Jr. 14' step back Jump Shot (2 PTS),[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,8-16 Right,14.84,Made,,,,,2.0,,,,,,,,,,,,,
14,PT11M01.00S,2022-11-10T00:42:31.6Z,1,REGULAR,3pt,Jump Shot,[],201569,33.196452036793694,20.098039215686274,1610612745,2,3,2022-11-10T00:42:36Z,140000,False,150.0,260.0,1,left,E. Gordon 29' 3PT  (3 PTS) (J. Green 1 AST),"[201569, 1630224]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,29.95,Made,,,,,3.0,J. Green,1630224.0,1.0,,,,,,,,,,
16,PT10M38.00S,2022-11-10T00:42:53.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631132,93.9060446780552,52.69607843137255,1610612761,2,3,2022-11-10T00:42:58Z,160000,False,13.0,5.0,1,right,MISS C. Koloko reverse Layup,[1631132],1610612761.0,TOR,reverse,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,1.43,Missed,,,,,,,,,,,,,,,,,,
17,PT10M37.00S,2022-11-10T00:42:54.8Z,1,REGULAR,rebound,defensive,[],201569,,,1610612745,2,3,2022-11-10T00:42:58Z,170000,False,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
