actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-01-08T20:40:48.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-08T20:40:48Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-01-08T20:40:51.6Z,1,REGULAR,jumpball,recovered,[],203924,,,1610612757,0,0,2023-01-08T20:40:51Z,40000,False,,,0,,Jump Ball J. Nurkic vs. S. Barnes: Tip to J. Grant,"[203924, 203994, 1630567]",1610612757.0,POR,startperiod,J. Grant,203924.0,Grant,J. Grant,Nurkic,203994.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2023-01-08T20:41:08.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,89.56964520367937,49.754901960784316,1610612757,0,2,2023-01-08T20:41:13Z,70000,False,-1.0,46.0,1,right,J. Grant cutting finger roll Layup (2 PTS) (J. Nurkic 1 AST),"[203924, 203994]",1610612757.0,POR,cutting finger roll,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,4.55,Made,2.0,J. Nurkic,203994.0,1.0,,,,,,,,,,,,,,
9,PT11M23.00S,2023-01-08T20:41:24.5Z,1,REGULAR,2pt,Jump Shot,[],1628384,8.886333771353483,21.07843137254902,1610612761,2,2,2023-01-08T20:41:28Z,90000,False,145.0,31.0,1,left,O. Anunoby 14' pullup Jump Shot (2 PTS),[1628384],1610612761.0,TOR,pullup,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,14.79,Made,2.0,,,,,,,,,,,,,,,,,
10,PT11M01.00S,2023-01-08T20:41:46.2Z,1,REGULAR,3pt,Jump Shot,[],1629014,95.74572930354796,96.56862745098039,1610612757,2,5,2023-01-08T20:41:50Z,100000,False,233.0,-13.0,1,right,A. Simons 3PT  (3 PTS) (J. Nurkic 2 AST),"[1629014, 203994]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Right Corner 3,24+ Right,23.31,Made,3.0,J. Nurkic,203994.0,2.0,,,,,,,,,,,,,,
12,PT10M39.00S,2023-01-08T20:42:09.4Z,1,REGULAR,2pt,Jump Shot,[],1630567,21.369908015768726,48.28431372549019,1610612761,4,5,2023-01-08T20:42:13Z,120000,False,9.0,148.0,1,left,S. Barnes 14' pullup Jump Shot (2 PTS),[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Center,14.86,Made,2.0,,,,,,,,,,,,,,,,,
13,PT10M27.00S,2023-01-08T20:42:19.9Z,1,REGULAR,3pt,Jump Shot,[],1629014,67.49342969776609,72.30392156862744,1610612757,4,8,2023-01-08T20:42:24Z,130000,False,112.0,253.0,1,right,A. Simons 27' 3PT  (6 PTS) (D. Lillard 1 AST),"[1629014, 203081]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,27.66,Made,6.0,D. Lillard,203081.0,1.0,,,,,,,,,,,,,,
15,PT10M13.00S,2023-01-08T20:42:34.1Z,1,REGULAR,2pt,Jump Shot,[],1629018,12.171484888304862,19.852941176470587,1610612761,4,8,2023-01-08T20:42:39Z,150000,False,151.0,62.0,1,left,MISS G. Trent Jr. 16' step back Shot,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Right,16.29,Missed,,,,,,,,,,,,,,,,,,
16,PT10M11.00S,2023-01-08T20:42:36.1Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,4,8,2023-01-08T20:42:39Z,160000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Right,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M02.00S,2023-01-08T20:42:46.4Z,1,REGULAR,2pt,Jump Shot,[],203081,90.22667542706965,16.42156862745098,1610612757,4,8,2023-01-08T20:42:51Z,170000,False,-168.0,39.0,1,right,MISS D. Lillard 17' pullup Shot - blocked,"[203081, 1630567]",1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left,17.25,Missed,,,,,,,,,Barnes,1630567.0,,,,,,,,
18,PT10M02.00S,2023-01-08T20:42:46.4Z,1,REGULAR,block,,[],1630567,,,1610612757,4,8,2023-01-08T20:42:49Z,180000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
