actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
18,PT10M30.00S,2023-03-22T23:42:42.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203115,87.07293035479631,56.127450980392155,1610612761,5,5,2023-03-22T23:42:47Z,180000,False,31.0,69.0,1,right,W. Barton 7' driving Hook (2 PTS),[203115],1610612761.0,TOR,driving,,,Barton,W. Barton,,,,,In The Paint (Non-RA),0-8 Center,7.55,Made,,,,,2.0,,,,,,,,,,,,,
19,PT10M27.00S,2023-03-22T23:42:50.5Z,1,REGULAR,foul,personal,[],203115,,,1610612754,5,5,2023-03-22T23:43:01Z,190000,False,,,0,,W. Barton personal FOUL (1 PF),"[203115, 1629614]",1610612761.0,TOR,,,,Barton,W. Barton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202007.0,,1.0,0.0,Nembhard,1629614.0,,,,
21,PT10M22.00S,2023-03-22T23:43:17.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,7.178055190538765,48.28431372549019,1610612754,5,7,2023-03-22T23:43:21Z,210000,False,9.0,15.0,1,left,A. Nembhard driving Layup (2 PTS),[1629614],1610612754.0,IND,driving,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,2.0,,,,,,,,,,,,,
22,PT10M11.00S,2023-03-22T23:43:27.4Z,1,REGULAR,3pt,Jump Shot,[],203115,68.67608409986859,73.0392156862745,1610612761,5,7,2023-03-22T23:43:31Z,220000,False,115.0,242.0,1,right,MISS W. Barton 26' 3PT,[203115],1610612761.0,TOR,,,,Barton,W. Barton,,,,,Above the Break 3,24+ Right Center,26.79,Missed,,,,,,,,,,,,,,,,,,
23,PT10M09.00S,2023-03-22T23:43:29.4Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612754,5,7,2023-03-22T23:43:31Z,230000,False,,,0,,O. Brissett REBOUND (Off:0 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Right Center,,,22.0,2.0,2.0,0.0,,,,,,,,,,,,,,
24,PT10M02.00S,2023-03-22T23:43:37.5Z,1,REGULAR,3pt,Jump Shot,[],1631097,33.196452036793694,62.745098039215684,1610612754,5,10,2023-03-22T23:43:43Z,240000,False,-64.0,260.0,1,left,B. Mathurin 26' 3PT pullup (3 PTS) (O. Brissett 1 AST),"[1631097, 1629052]",1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,26.72,Made,,,,,3.0,O. Brissett,1629052.0,1.0,,,,,,,,,,
26,PT09M49.00S,2023-03-22T23:43:51.9Z,1,REGULAR,turnover,out-of-bounds,[],1628384,,,1610612761,5,10,2023-03-22T23:43:57Z,260000,False,,,0,,O. Anunoby lost ball out-of-bounds TURNOVER (1 TO),[1628384],1610612761.0,TOR,lost ball,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202007.0,1.0,,,,,,,,
27,PT09M36.00S,2023-03-22T23:44:08.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629614,28.07161629434954,12.254901960784313,1610612754,5,10,2023-03-22T23:44:16Z,270000,False,189.0,211.0,1,left,MISS A. Nembhard 28' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,28.34,Missed,,,,,,,,,,,,,,,,,,
28,PT09M32.00S,2023-03-22T23:44:12.7Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,5,10,2023-03-22T23:44:16Z,280000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT09M28.00S,2023-03-22T23:44:20.8Z,1,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612761,5,10,2023-03-22T23:44:27Z,290000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (VanVleet 2 FT),"[1626167, 1627832]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,,1.0,0.0,VanVleet,1627832.0,,,,
31,PT09M28.00S,2023-03-22T23:44:41.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627832,,,1610612761,6,10,2023-03-22T23:44:41Z,310000,False,,,0,,F. VanVleet Free Throw 1 of 2 (4 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
32,PT09M28.00S,2023-03-22T23:44:57.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627832,,,1610612761,7,10,2023-03-22T23:44:57Z,320000,False,,,0,,F. VanVleet Free Throw 2 of 2 (5 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
33,PT09M16.00S,2023-03-22T23:45:11.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,7.178055190538765,47.05882352941176,1610612754,7,12,2023-03-22T23:45:16Z,330000,False,15.0,15.0,1,left,M. Turner cutting Layup (4 PTS) (A. Nembhard 2 AST),"[1626167, 1629614]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,4.0,A. Nembhard,1629614.0,2.0,,,,,,,,,,
35,PT09M16.00S,2023-03-22T23:45:14.1Z,1,REGULAR,foul,personal,['1freethrow'],1627751,,,1610612754,7,12,2023-03-22T23:45:25Z,350000,False,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Turner 1 FT),"[1627751, 1626167]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,,1.0,0.0,Turner,1626167.0,,,,
37,PT09M16.00S,2023-03-22T23:45:36.0Z,1,REGULAR,freethrow,1 of 1,[],1626167,,,1610612754,7,12,2023-03-22T23:45:38Z,370000,False,,,0,,MISS M. Turner Free Throw 1 of 1,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
38,PT09M14.00S,2023-03-22T23:45:38.0Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,7,12,2023-03-22T23:45:38Z,380000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT09M07.00S,2023-03-22T23:45:43.6Z,1,REGULAR,2pt,Jump Shot,[],1627751,94.30026281208936,75.49019607843137,1610612761,9,12,2023-03-22T23:45:49Z,390000,False,127.0,1.0,1,right,J. Poeltl 12' Jump Shot (2 PTS) (P. Siakam 1 AST),"[1627751, 1627783]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,12.75,Made,,,,,2.0,P. Siakam,1627783.0,1.0,,,,,,,,,,
41,PT09M02.00S,2023-03-22T23:45:53.4Z,1,REGULAR,foul,personal,[],1627832,,,1610612754,9,12,2023-03-22T23:45:59Z,410000,False,,,0,,F. VanVleet personal FOUL (1 PF),"[1627832, 1629614]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1626301.0,,1.0,0.0,Nembhard,1629614.0,,,,
43,PT08M53.00S,2023-03-22T23:46:26.4Z,1,REGULAR,turnover,lost ball,[],1631097,,,1610612754,9,12,2023-03-22T23:46:40Z,430000,False,,,0,,B. Mathurin lost ball TURNOVER (1 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,,,,,,,,
44,PT08M53.00S,2023-03-22T23:46:30.4Z,1,REGULAR,foul,personal,[],1631097,,,1610612761,9,12,2023-03-22T23:46:36Z,440000,False,,,0,,B. Mathurin loose ball personal FOUL (1 PF),"[1631097, 1627783]",1610612754.0,IND,loose ball,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,201639.0,,1.0,0.0,Siakam,1627783.0,,,,
46,PT08M41.00S,2023-03-22T23:46:49.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627751,92.19776609724047,56.372549019607845,1610612761,11,12,2023-03-22T23:49:26Z,460000,False,32.0,21.0,1,right,J. Poeltl cutting Layup (4 PTS) (F. VanVleet 1 AST),"[1627751, 1627832]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,3.81,Made,,,,,4.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,
48,PT08M29.00S,2023-03-22T23:47:01.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629052,9.674770039421814,57.107843137254896,1610612754,11,14,2023-03-22T23:47:09Z,480000,False,-36.0,38.0,1,left,O. Brissett driving floating bank Jump Shot (5 PTS) (A. Nembhard 3 AST),"[1629052, 1629614]",1610612754.0,IND,driving floating bank,,,Brissett,O. Brissett,,,,,In The Paint (Non-RA),0-8 Center,5.23,Made,,,,,5.0,A. Nembhard,1629614.0,3.0,,,,,,,,,,
50,PT08M17.00S,2023-03-22T23:47:13.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,90.22667542706965,56.127450980392155,1610612761,11,14,2023-03-22T23:47:20Z,500000,False,31.0,39.0,1,right,MISS F. VanVleet driving finger roll Layup - blocked,"[1627832, 1627741]",1610612761.0,TOR,driving finger roll,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,4.99,Missed,,,,,,,,,,,,,,,Hield,1627741.0,,
51,PT08M17.00S,2023-03-22T23:47:13.7Z,1,REGULAR,block,,[],1627741,,,1610612761,11,14,2023-03-22T23:47:16Z,510000,False,,,0,,B. Hield BLOCK (1 BLK),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
52,PT08M17.00S,2023-03-22T23:47:13.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,11,14,2023-03-22T23:47:20Z,520000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,50.0,,,,,,,,,,,,,,,,,
54,PT08M14.00S,2023-03-22T23:47:33.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,94.69448094612353,49.50980392156863,1610612761,13,14,2023-03-22T23:47:37Z,540000,False,-2.0,-3.0,1,right,J. Poeltl reverse Layup (6 PTS) (F. VanVleet 2 AST),"[1627751, 1627832]",1610612761.0,TOR,reverse,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.36,Made,,,,,6.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,
56,PT07M51.00S,2023-03-22T23:47:55.8Z,1,REGULAR,2pt,Jump Shot,[],1626167,7.178055190538765,11.029411764705882,1610612754,13,14,2023-03-22T23:48:00Z,560000,False,195.0,15.0,1,left,MISS M. Turner 19' pullup Shot,[1626167],1610612754.0,IND,pullup,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right,19.55,Missed,,,,,,,,,,,,,,,,,,
57,PT07M48.00S,2023-03-22T23:47:58.8Z,1,REGULAR,rebound,defensive,[],203115,,,1610612761,13,14,2023-03-22T23:48:00Z,570000,False,,,0,,W. Barton REBOUND (Off:0 Def:1),[203115],1610612761.0,TOR,,,,Barton,W. Barton,,,,,Mid-Range,16-24 Right,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,
58,PT07M39.00S,2023-03-22T23:48:08.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203115,93.51182654402102,47.549019607843135,1610612761,15,14,2023-03-22T23:55:57Z,580000,False,-12.0,8.0,1,right,W. Barton Layup (4 PTS) (F. VanVleet 3 AST),"[203115, 1627832]",1610612761.0,TOR,,,,Barton,W. Barton,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,4.0,F. VanVleet,1627832.0,3.0,,,,,,,,,,
60,PT07M27.00S,2023-03-22T23:48:22.4Z,1,REGULAR,turnover,out-of-bounds,[],1629052,,,1610612754,15,14,2023-03-22T23:48:28Z,600000,False,,,0,,O. Brissett step out-of-bounds TURNOVER (1 TO),[1629052],1610612754.0,IND,step,,,Brissett,O. Brissett,,,,,Right Corner 3,24+ Right,,,,,,,,,,,1626301.0,1.0,,,,,,,,
61,PT07M08.00S,2023-03-22T23:48:49.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203115,75.77201051248358,10.784313725490197,1610612761,15,14,2023-03-22T23:57:17Z,610000,False,-196.0,175.0,1,right,MISS W. Barton 26' 3PT,[203115],1610612761.0,TOR,,,,Barton,W. Barton,,,,,Above the Break 3,24+ Left Center,26.3,Missed,,,,,,,,,,,,,,,,,,
62,PT07M04.00S,2023-03-22T23:48:53.6Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,15,14,2023-03-22T23:48:55Z,620000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,61.0,1.0,1.0,0.0,,,,,,,,,,,,,,
63,PT07M01.00S,2023-03-22T23:48:56.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631097,8.492115637319317,51.470588235294116,1610612754,15,14,2023-03-22T23:49:02Z,630000,False,-7.0,27.0,1,left,MISS B. Mathurin running Layup,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,,
65,PT07M00.00S,2023-03-22T23:48:57.8Z,1,REGULAR,rebound,offensive,[],1627741,,,1610612754,15,14,2023-03-22T23:49:44Z,650000,False,,,0,,B. Hield REBOUND (Off:1 Def:0),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,63.0,1.0,0.0,1.0,,,,,,,,,,,,,,
66,PT06M59.00S,2023-03-22T23:49:00.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1627741,5.590000152587891,50.0,1610612754,15,16,2023-03-22T23:50:22Z,660000,False,0.0,0.0,1,left,B. Hield putback Layup (2 PTS),[1627741],1610612754.0,IND,putback,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
67,PT06M40.00S,2023-03-22T23:49:17.7Z,1,REGULAR,2pt,Jump Shot,[],1627783,79.58278580814718,27.205882352941174,1610612761,17,16,2023-03-22T23:49:23Z,670000,False,-114.0,139.0,1,right,P. Siakam 18' pullup Jump Shot (2 PTS),[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,18.01,Made,,,,,2.0,,,,,,,,,,,,,
68,PT06M30.00S,2023-03-22T23:49:28.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,12.828515111695138,46.32352941176471,1610612754,17,18,2023-03-22T23:49:34Z,680000,False,18.0,68.0,1,left,A. Nembhard 7' pullup Jump Shot (4 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,7.05,Made,,,,,4.0,,,,,,,,,,,,,
69,PT06M16.00S,2023-03-22T23:49:42.2Z,1,REGULAR,3pt,Jump Shot,[],203115,67.23061760840999,41.66666666666667,1610612761,17,18,2023-03-22T23:49:47Z,690000,False,-42.0,256.0,1,right,MISS W. Barton 25' 3PT,[203115],1610612761.0,TOR,,,,Barton,W. Barton,,,,,Above the Break 3,24+ Center,25.89,Missed,,,,,,,,,,,,,,,,,,
70,PT06M13.00S,2023-03-22T23:49:45.2Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,17,18,2023-03-22T23:49:47Z,700000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,69.0,1.0,1.0,0.0,,,,,,,,,,,,,,
71,PT06M03.00S,2023-03-22T23:49:55.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,6.521024967148489,49.754901960784316,1610612754,17,20,2023-03-22T23:50:02Z,710000,False,1.0,9.0,1,left,A. Nembhard driving finger roll Layup (6 PTS) (M. Turner 1 AST),"[1629614, 1626167]",1610612754.0,IND,driving finger roll,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,6.0,M. Turner,1626167.0,1.0,,,,,,,,,,
73,PT05M53.00S,2023-03-22T23:50:04.8Z,1,REGULAR,3pt,Jump Shot,[],1627832,70.77858081471747,75.49019607843137,1610612761,17,20,2023-03-22T23:50:09Z,730000,False,127.0,222.0,1,right,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
74,PT05M50.00S,2023-03-22T23:50:07.8Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,17,20,2023-03-22T23:50:09Z,740000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,73.0,2.0,2.0,0.0,,,,,,,,,,,,,,
75,PT05M30.00S,2023-03-22T23:50:27.9Z,1,REGULAR,3pt,Jump Shot,[],1629614,29.25427069645204,77.20588235294117,1610612754,17,23,2023-03-22T23:50:32Z,750000,False,-136.0,222.0,1,left,A. Nembhard 26' 3PT  (9 PTS) (B. Hield 2 AST),"[1629614, 1627741]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,26.08,Made,,,,,9.0,B. Hield,1627741.0,2.0,,,,,,,,,,
77,PT05M29.00S,2023-03-22T23:50:33.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,17,23,2023-03-22T23:50:33Z,770000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M14.00S,2023-03-22T23:53:41.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,83.39356110381078,57.107843137254896,1610612761,17,23,2023-03-22T23:53:46Z,780000,False,36.0,104.0,1,right,MISS F. VanVleet 10' pullup Shot,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,10.95,Missed,,,,,,,,,,,,,,,,,,
79,PT05M10.00S,2023-03-22T23:53:45.9Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,17,23,2023-03-22T23:53:46Z,790000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,,,78.0,2.0,2.0,0.0,,,,,,,,,,,,,,
80,PT04M47.00S,2023-03-22T23:54:08.0Z,1,REGULAR,3pt,Jump Shot,[],1627741,42.132063074901446,46.81372549019608,1610612754,17,23,2023-03-22T23:54:13Z,800000,False,16.0,344.0,1,left,MISS B. Hield 34' bank 3PT,[1627741],1610612754.0,IND,bank,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,34.39,Missed,,,,,,,,,,,,,,,,,,
81,PT04M45.00S,2023-03-22T23:54:11.1Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,17,23,2023-03-22T23:54:11Z,810000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Center,,,80.0,2.0,2.0,0.0,,,,,,,,,,,,,,
82,PT04M39.00S,2023-03-22T23:54:16.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,93.24901445466492,45.83333333333333,1610612761,17,23,2023-03-22T23:54:24Z,820000,False,-21.0,11.0,1,right,MISS P. Siakam running finger roll Layup,[1627783],1610612761.0,TOR,running finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.35,Missed,,,,,,,,,,,,,,,,,,
83,PT04M37.00S,2023-03-22T23:54:18.4Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612754,17,23,2023-03-22T23:54:24Z,830000,False,,,0,,O. Brissett REBOUND (Off:0 Def:3),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,82.0,3.0,3.0,0.0,,,,,,,,,,,,,,
84,PT04M32.00S,2023-03-22T23:54:24.0Z,1,REGULAR,turnover,bad pass,[],1627741,,,1610612754,17,23,2023-03-22T23:54:27Z,840000,False,,,0,,B. Hield bad pass TURNOVER (1 TO),"[1627741, 1628384]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,,,Anunoby,1628384.0
85,PT04M32.00S,2023-03-22T23:54:24.0Z,1,REGULAR,steal,,[],1628384,,,1610612761,17,23,2023-03-22T23:54:25Z,850000,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
86,PT04M27.00S,2023-03-22T23:54:28.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628384,94.03745072273325,45.09803921568628,1610612761,17,23,2023-03-22T23:54:33Z,860000,False,-25.0,4.0,1,right,MISS O. Anunoby running Layup - blocked,"[1628384, 1631097]",1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,Mathurin,1631097.0,,
