actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
78,PT04M37.00S,2022-12-31T00:54:33.2Z,1,REGULAR,substitution,out,[],1629018,,,1610612761,20,15,2022-12-31T00:54:56Z,770000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M37.00S,2022-12-31T00:54:33.2Z,1,REGULAR,substitution,out,[],1631132,,,1610612761,20,15,2022-12-31T00:54:56Z,780000,False,,,0,,SUB out: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M37.00S,2022-12-31T00:54:33.2Z,1,REGULAR,substitution,out,[],1629006,,,1610612761,20,15,2022-12-31T00:54:56Z,790000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M37.00S,2022-12-31T00:54:33.2Z,1,REGULAR,substitution,out,[],101108,,,1610612761,20,15,2022-12-31T00:54:56Z,800000,False,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M37.00S,2022-12-31T00:54:33.2Z,1,REGULAR,substitution,in,[],1628449,,,1610612761,20,15,2022-12-31T00:54:56Z,810000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M37.00S,2022-12-31T00:54:33.2Z,1,REGULAR,substitution,in,[],201152,,,1610612761,20,15,2022-12-31T00:54:56Z,820000,False,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M37.00S,2022-12-31T00:54:33.2Z,1,REGULAR,substitution,in,[],1630613,,,1610612761,20,15,2022-12-31T00:54:56Z,830000,False,,,0,,SUB in: D. Washington Jr.,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M37.00S,2022-12-31T00:54:33.2Z,1,REGULAR,substitution,in,[],1627814,,,1610612761,20,15,2022-12-31T00:54:56Z,840000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M37.00S,2022-12-31T00:55:08.2Z,1,REGULAR,freethrow,2 of 2,[],1628384,,,1610612761,21,15,2022-12-31T00:55:08Z,850000,False,,,0,,O. Anunoby Free Throw 2 of 2 (7 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
87,PT04M23.00S,2022-12-31T00:55:24.8Z,1,REGULAR,3pt,Jump Shot,[],1627814,65.91655716162943,43.872549019607845,1610612756,21,18,2022-12-31T00:55:29Z,860000,False,-31.0,268.0,1,right,D. Lee 26' 3PT  (3 PTS) (D. Washington Jr. 1 AST),"[1627814, 1630613]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Center,26.96,Made,,,,,,,3.0,D. Washington Jr.,1630613.0,1.0,,,,,,,,
89,PT04M08.00S,2022-12-31T00:55:40.1Z,1,REGULAR,3pt,Jump Shot,[],1628384,22.158344283837057,90.44117647058823,1610612761,21,18,2022-12-31T00:55:44Z,880000,False,-202.0,156.0,1,left,MISS O. Anunoby 25' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,25.53,Missed,,,,,,,,,,,,,,,,,,
90,PT04M05.00S,2022-12-31T00:55:43.1Z,1,REGULAR,rebound,defensive,[],1630613,,,1610612756,21,18,2022-12-31T00:55:44Z,890000,False,,,0,,D. Washington Jr. REBOUND (Off:0 Def:1),[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Left Center,,,,,89.0,1.0,1.0,0.0,,,,,,,,,,,,
91,PT03M57.00S,2022-12-31T00:55:51.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,92.19776609724047,39.705882352941174,1610612756,21,18,2022-12-31T00:55:56Z,900000,False,-51.0,21.0,1,right,MISS D. Ayton cutting finger roll Layup,[1629028],1610612756.0,PHX,cutting finger roll,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,5.55,Missed,,,,,,,,,,,,,,,,,,
92,PT03M55.00S,2022-12-31T00:55:53.1Z,1,REGULAR,rebound,defensive,[],201152,,,1610612761,21,18,2022-12-31T00:55:56Z,910000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,91.0,1.0,1.0,0.0,,,,,,,,,,,,
93,PT03M42.00S,2022-12-31T00:56:06.0Z,1,REGULAR,3pt,Jump Shot,[],1630567,32.14520367936925,36.76470588235294,1610612761,21,18,2022-12-31T00:56:11Z,920000,False,66.0,250.0,1,left,MISS S. Barnes 25' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
94,PT03M39.00S,2022-12-31T00:56:09.0Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,21,18,2022-12-31T00:56:11Z,930000,False,,,0,,D. Ayton REBOUND (Off:1 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,,,93.0,4.0,3.0,1.0,,,,,,,,,,,,
95,PT03M27.00S,2022-12-31T00:56:21.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628470,87.86136662286465,40.44117647058824,1610612756,21,20,2022-12-31T00:56:27Z,940000,False,-48.0,62.0,1,right,T. Craig 7' fadeaway Jump Shot (10 PTS) (D. Ayton 2 AST),"[1628470, 1629028]",1610612756.0,PHX,fadeaway,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,7.8,Made,,,,,,,10.0,D. Ayton,1629028.0,2.0,,,,,,,,
97,PT03M05.00S,2022-12-31T00:56:43.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201152,8.492115637319317,53.431372549019606,1610612761,23,20,2022-12-31T00:56:49Z,960000,False,-17.0,27.0,1,left,T. Young driving Layup (2 PTS),[201152],1610612761.0,TOR,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,3.23,Made,,,,,,,2.0,,,,,,,,,,,
98,PT02M54.00S,2022-12-31T00:56:58.8Z,1,REGULAR,turnover,out-of-bounds,[],1627814,,,1610612756,23,20,2022-12-31T00:57:23Z,970000,False,,,0,,D. Lee lost ball out-of-bounds TURNOVER (1 TO),[1627814],1610612756.0,PHX,lost ball,,,Lee,D. Lee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,203593.0,1.0,,,,,,
99,PT02M54.00S,2022-12-31T00:57:05.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,23,20,2022-12-31T00:57:05Z,980000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT02M54.00S,2022-12-31T00:57:10.4Z,1,REGULAR,substitution,out,[],1628384,,,1610612761,23,20,2022-12-31T00:59:33Z,990000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M54.00S,2022-12-31T00:57:10.4Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,23,20,2022-12-31T00:59:33Z,1000000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M54.00S,2022-12-31T00:57:10.4Z,1,REGULAR,substitution,out,[],1628470,,,1610612761,23,20,2022-12-31T00:59:33Z,1010000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M54.00S,2022-12-31T00:57:10.4Z,1,REGULAR,substitution,out,[],1629028,,,1610612761,23,20,2022-12-31T00:59:33Z,1020000,False,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M54.00S,2022-12-31T00:57:10.4Z,1,REGULAR,substitution,in,[],1630201,,,1610612761,23,20,2022-12-31T00:59:33Z,1030000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M54.00S,2022-12-31T00:57:10.4Z,1,REGULAR,substitution,in,[],1629018,,,1610612761,23,20,2022-12-31T00:59:33Z,1040000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M54.00S,2022-12-31T00:57:10.4Z,1,REGULAR,substitution,in,[],1629111,,,1610612761,23,20,2022-12-31T00:59:33Z,1050000,False,,,0,,SUB in: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M54.00S,2022-12-31T00:57:10.4Z,1,REGULAR,substitution,in,[],1630688,,,1610612761,23,20,2022-12-31T00:59:33Z,1060000,False,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M42.00S,2022-12-31T01:00:10.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627783,7.966491458607096,29.65686274509804,1610612761,23,20,2022-12-31T01:00:15Z,1070000,False,102.0,22.0,1,left,MISS P. Siakam 10' driving floating Shot,[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,10.41,Missed,,,,,,,,,,,,,,,,,,
109,PT02M40.00S,2022-12-31T01:00:12.2Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612756,23,20,2022-12-31T01:00:15Z,1080000,False,,,0,,J. Landale REBOUND (Off:0 Def:1),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Mid-Range,8-16 Right,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,
110,PT02M29.00S,2022-12-31T01:00:23.2Z,1,REGULAR,turnover,bad pass,[],1630613,,,1610612756,23,20,2022-12-31T01:00:27Z,1090000,False,,,0,,D. Washington Jr. bad pass TURNOVER (1 TO),"[1630613, 201152]",1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,Young,201152.0,,,,
111,PT02M29.00S,2022-12-31T01:00:23.2Z,1,REGULAR,steal,,[],201152,,,1610612761,23,20,2022-12-31T01:00:25Z,1100000,False,,,0,,T. Young STEAL (1 STL),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
112,PT02M23.00S,2022-12-31T01:00:29.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630201,24.392247043363994,87.00980392156863,1610612761,23,20,2022-12-31T01:00:38Z,1110000,False,-185.0,177.0,1,left,MISS M. Flynn 25' running 3PT,[1630201],1610612761.0,TOR,running,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
113,PT02M18.00S,2022-12-31T01:00:34.3Z,1,REGULAR,rebound,offensive,[],201152,,,1610612761,23,20,2022-12-31T01:00:34Z,1120000,False,,,0,,T. Young REBOUND (Off:1 Def:1),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,,,112.0,2.0,1.0,1.0,,,,,,,,,,,,
114,PT02M11.00S,2022-12-31T01:00:40.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630201,19.92444152431012,93.13725490196079,1610612761,23,20,2022-12-31T01:00:45Z,1130000,False,-216.0,135.0,1,left,MISS M. Flynn 25' 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
115,PT02M08.00S,2022-12-31T01:00:43.7Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612756,23,20,2022-12-31T01:00:45Z,1140000,False,,,0,,J. Landale REBOUND (Off:0 Def:2),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,,,,,114.0,2.0,2.0,0.0,,,,,,,,,,,,
116,PT01M57.00S,2022-12-31T01:00:55.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630613,90.88370565045992,39.705882352941174,1610612756,23,22,2022-12-31T01:00:59Z,1150000,False,-51.0,33.0,1,right,D. Washington Jr. 6' driving bank Hook (2 PTS) (J. Landale 1 AST),"[1630613, 1629111]",1610612756.0,PHX,driving bank,,,Washington Jr.,D. Washington Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.13,Made,,,,,,,2.0,J. Landale,1629111.0,1.0,,,,,,,,
118,PT01M36.00S,2022-12-31T01:01:16.0Z,1,REGULAR,3pt,Jump Shot,[],1629018,24.26084099868594,86.27450980392157,1610612761,26,22,2022-12-31T01:01:20Z,1170000,False,-181.0,176.0,1,left,G. Trent Jr. 25' 3PT  (8 PTS) (T. Young 1 AST),"[1629018, 201152]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,25.25,Made,,,,,,,8.0,T. Young,201152.0,1.0,,,,,,,,
120,PT01M21.00S,2022-12-31T01:01:31.6Z,1,REGULAR,turnover,bad pass,[],1627814,,,1610612756,26,22,2022-12-31T01:01:35Z,1190000,False,,,0,,D. Lee bad pass TURNOVER (2 TO),"[1627814, 1628449]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,2.0,Boucher,1628449.0,,,,
121,PT01M21.00S,2022-12-31T01:01:31.6Z,1,REGULAR,steal,,[],1628449,,,1610612761,26,22,2022-12-31T01:01:33Z,1200000,False,,,0,,C. Boucher STEAL (1 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
122,PT01M18.00S,2022-12-31T01:01:36.8Z,1,REGULAR,foul,personal,['2freethrow'],1630688,,,1610612761,26,22,2022-12-31T01:01:45Z,1210000,False,,,0,,I. Wainright shooting personal FOUL (1 PF) (Siakam 2 FT),"[1630688, 1627783]",1610612756.0,PHX,shooting,,,Wainright,I. Wainright,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628480.0,,,,1.0,0.0,Siakam,1627783.0
124,PT01M18.00S,2022-12-31T01:02:12.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627783,,,1610612761,27,22,2022-12-31T01:02:12Z,1230000,False,,,0,,P. Siakam Free Throw 1 of 2 (6 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
125,PT01M18.00S,2022-12-31T01:02:12.8Z,1,REGULAR,substitution,out,[],1628969,,,1610612761,27,22,2022-12-31T01:02:18Z,1240000,False,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M18.00S,2022-12-31T01:02:12.8Z,1,REGULAR,substitution,in,[],203967,,,1610612761,27,22,2022-12-31T01:02:18Z,1250000,False,,,0,,SUB in: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M18.00S,2022-12-31T01:02:36.8Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627783,,,1610612761,28,22,2022-12-31T01:02:36Z,1260000,False,,,0,,P. Siakam Free Throw 2 of 2 (7 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
128,PT00M59.30S,2022-12-31T01:03:00.4Z,1,REGULAR,2pt,Jump Shot,[],1629111,91.5407358738502,30.88235294117647,1610612756,28,24,2022-12-31T01:03:06Z,1270000,False,-96.0,27.0,1,right,J. Landale 9' floating Jump Shot (2 PTS) (D. Saric 1 AST),"[1629111, 203967]",1610612756.0,PHX,floating,,,Landale,J. Landale,,,,,Mid-Range,8-16 Left,9.93,Made,,,,,,,2.0,D. Saric,203967.0,1.0,,,,,,,,
130,PT00M38.80S,2022-12-31T01:03:22.2Z,1,REGULAR,3pt,Jump Shot,[],1628449,5.732588699080158,96.32352941176471,1610612761,31,24,2022-12-31T01:03:26Z,1290000,False,-232.0,1.0,1,left,C. Boucher 3PT  (3 PTS) (P. Siakam 3 AST),"[1628449, 1627783]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,23.16,Made,,,,,,,3.0,P. Siakam,1627783.0,3.0,,,,,,,,
132,PT00M33.20S,2022-12-31T01:03:31.4Z,1,REGULAR,turnover,lost ball,[],1630613,,,1610612756,31,24,2022-12-31T01:03:35Z,1310000,False,,,0,,D. Washington Jr. lost ball TURNOVER (2 TO),"[1630613, 201152]",1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2.0,Young,201152.0,,,,
133,PT00M33.20S,2022-12-31T01:03:31.4Z,1,REGULAR,steal,,[],201152,,,1610612761,31,24,2022-12-31T01:03:33Z,1320000,False,,,0,,T. Young STEAL (2 STL),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
134,PT00M29.00S,2022-12-31T01:03:35.5Z,1,REGULAR,turnover,bad pass,[],201152,,,1610612761,31,24,2022-12-31T01:03:41Z,1330000,False,,,0,,T. Young bad pass TURNOVER (1 TO),"[201152, 1630688]",1610612761.0,TOR,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1.0,Wainright,1630688.0,,,,
135,PT00M29.00S,2022-12-31T01:03:35.5Z,1,REGULAR,steal,,[],1630688,,,1610612756,31,24,2022-12-31T01:03:38Z,1340000,False,,,0,,I. Wainright STEAL (1 STL),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
136,PT00M13.50S,2022-12-31T01:03:51.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630613,65.65374507227332,51.9607843137255,1610612756,31,24,2022-12-31T01:03:56Z,1350000,False,10.0,270.0,1,right,MISS D. Washington Jr. 27' 3PT,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Center,27.06,Missed,,,,,,,,,,,,,,,,,,
137,PT00M09.90S,2022-12-31T01:03:54.7Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,31,24,2022-12-31T01:03:54Z,1360000,False,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Center,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,
138,PT00M03.30S,2022-12-31T01:04:02.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,13.091327201051248,42.40196078431372,1610612761,31,24,2022-12-31T01:08:25Z,1370000,False,38.0,71.0,1,left,MISS P. Siakam 8' driving floating Shot,[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,8.02,Missed,,,,,,,,,,,,,,,,,,
139,PT00M01.90S,2022-12-31T01:04:04.1Z,1,REGULAR,rebound,offensive,[],1627783,,,1610612761,31,24,2022-12-31T01:08:25Z,1380000,False,,,0,,P. Siakam REBOUND (Off:2 Def:0),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,138.0,2.0,0.0,2.0,,,,,,,,,,,,
140,PT00M00.90S,2022-12-31T01:04:09.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630688,,,1610612761,31,24,2022-12-31T01:04:15Z,1390000,False,,,0,,I. Wainright shooting personal FOUL (2 PF) (Siakam 2 FT),"[1630688, 1627783]",1610612756.0,PHX,shooting,,,Wainright,I. Wainright,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,203593.0,,,,2.0,0.0,Siakam,1627783.0
142,PT00M00.90S,2022-12-31T01:04:41.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627783,,,1610612761,32,24,2022-12-31T01:04:41Z,1410000,False,,,0,,P. Siakam Free Throw 1 of 2 (8 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
143,PT00M00.90S,2022-12-31T01:05:01.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627783,,,1610612761,33,24,2022-12-31T01:05:01Z,1420000,False,,,0,,P. Siakam Free Throw 2 of 2 (9 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
144,PT00M00.00S,2022-12-31T01:05:07.9Z,1,REGULAR,period,end,[],0,,,1610612756,33,24,2022-12-31T01:05:07Z,1430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2022-12-31T01:05:23.7Z,2,REGULAR,substitution,out,['startperiod'],1627783,,,1610612756,33,24,2022-12-31T01:07:36Z,1440000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2022-12-31T01:05:23.7Z,2,REGULAR,substitution,in,['startperiod'],1628384,,,1610612756,33,24,2022-12-31T01:07:36Z,1450000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-12-31T01:07:44.7Z,2,REGULAR,period,start,[],0,,,1610612761,33,24,2022-12-31T01:07:44Z,1460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT11M35.00S,2022-12-31T01:08:08.8Z,2,REGULAR,2pt,Hook,[],201152,9.280551905387648,69.85294117647058,1610612761,33,24,2022-12-31T01:08:12Z,1470000,False,-99.0,35.0,1,left,MISS T. Young 10' turnaround Hook,[201152],1610612761.0,TOR,turnaround,,,Young,T. Young,,,,,Mid-Range,8-16 Left,10.52,Missed,,,,,,,,,,,,,,,,,,
149,PT11M32.00S,2022-12-31T01:08:11.2Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612756,33,24,2022-12-31T01:08:11Z,1480000,False,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Mid-Range,8-16 Left,,,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,
150,PT11M20.00S,2022-12-31T01:08:27.6Z,2,REGULAR,turnover,out-of-bounds,[],1630613,,,1610612756,33,24,2022-12-31T01:08:33Z,1490000,False,,,0,,D. Washington Jr. lost ball out-of-bounds TURNOVER (3 TO),[1630613],1610612756.0,PHX,lost ball,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,203593.0,3.0,,,,,,
151,PT11M04.00S,2022-12-31T01:08:50.2Z,2,REGULAR,foul,offensive,[],1629018,,,1610612761,33,24,2022-12-31T01:08:59Z,1500000,False,,,0,,G. Trent Jr. offensive FOUL (1 PF),"[1629018, 1627814]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,203593.0,,,,1.0,0.0,Lee,1627814.0
153,PT11M04.00S,2022-12-31T01:08:50.2Z,2,REGULAR,turnover,offensive foul,[],1629018,,,1610612761,33,24,2022-12-31T01:08:50Z,1520000,False,,,0,,G. Trent Jr. offensive foul TURNOVER (1 TO),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,203593.0,1.0,,,,,,
154,PT11M04.00S,2022-12-31T01:08:59.9Z,2,REGULAR,substitution,out,[],1630613,,,1610612756,33,24,2022-12-31T01:09:12Z,1530000,False,,,0,,SUB out: D. Washington Jr.,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M04.00S,2022-12-31T01:08:59.9Z,2,REGULAR,substitution,in,[],101108,,,1610612756,33,24,2022-12-31T01:09:12Z,1540000,False,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT10M48.00S,2022-12-31T01:09:38.2Z,2,REGULAR,turnover,backcourt,[],203967,,,1610612756,33,24,2022-12-31T01:09:54Z,1550000,False,,,0,,D. Saric backcourt TURNOVER (1 TO),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,203593.0,1.0,,,,,,
157,PT10M39.00S,2022-12-31T01:10:03.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628449,12.434296977660972,2.2058823529411766,1610612761,33,24,2022-12-31T01:10:07Z,1560000,False,239.0,64.0,1,left,MISS C. Boucher 24' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Right Corner 3,24+ Right,24.75,Missed,,,,,,,,,,,,,,,,,,
158,PT10M37.00S,2022-12-31T01:10:05.5Z,2,REGULAR,rebound,defensive,[],1629111,,,1610612756,33,24,2022-12-31T01:10:07Z,1570000,False,,,0,,J. Landale REBOUND (Off:0 Def:3),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Right Corner 3,24+ Right,,,,,157.0,3.0,3.0,0.0,,,,,,,,,,,,
