actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2023-01-21T22:10:40.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-21T22:10:40Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-01-21T22:10:42.6Z,1,REGULAR,jumpball,recovered,[],201143,,,1610612738,0,0,2023-01-21T22:10:42Z,40000,False,,,0,,Jump Ball R. Williams III vs. S. Barnes: Tip to A. Horford,"[201143, 1629057, 1630567]",1610612738.0,BOS,startperiod,A. Horford,201143.0,Horford,A. Horford,Williams III,1629057.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-01-21T22:10:53.7Z,1,REGULAR,2pt,Jump Shot,[],1627759,26.49474375821288,46.07843137254902,1610612738,0,0,2023-01-21T22:10:58Z,70000,False,20.0,197.0,1,left,MISS J. Brown 19' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,19.76,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2023-01-21T22:10:55.7Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,0,0,2023-01-21T22:10:58Z,80000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M32.00S,2023-01-21T22:11:06.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,89.56964520367937,37.00980392156863,1610612761,2,0,2023-01-21T22:11:37Z,90000,False,-65.0,46.0,1,right,S. Barnes 7' Hook (2 PTS) (G. Trent Jr. 1 AST),"[1630567, 1629018]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,7.93,Made,,,,,2.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,,
11,PT11M14.00S,2023-01-21T22:11:24.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629057,8.623521681997373,58.333333333333336,1610612738,2,2,2023-01-21T22:11:29Z,110000,False,-42.0,29.0,1,left,R. Williams III turnaround Hook (2 PTS) (M. Smart 1 AST),"[1629057, 203935]",1610612738.0,BOS,turnaround,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,,,,,2.0,M. Smart,203935.0,1.0,,,,,,,,,,
13,PT10M56.00S,2023-01-21T22:11:42.4Z,1,REGULAR,3pt,Jump Shot,[],1628384,84.70762155059133,95.83333333333334,1610612761,5,2,2023-01-21T22:11:48Z,130000,False,229.0,91.0,1,right,O. Anunoby 24' 3PT step back (3 PTS) (P. Achiuwa 1 AST),"[1628384, 1630173]",1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right,24.67,Made,,,,,3.0,P. Achiuwa,1630173.0,1.0,,,,,,,,,,
15,PT10M41.00S,2023-01-21T22:11:57.5Z,1,REGULAR,3pt,Jump Shot,[],201143,5.338370565045992,96.07843137254902,1610612738,5,2,2023-01-21T22:12:01Z,150000,False,-230.0,-2.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
16,PT10M39.00S,2023-01-21T22:11:59.5Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,5,2,2023-01-21T22:12:01Z,160000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,,,15.0,2.0,2.0,0.0,,,,,,,,,,,,,,
18,PT10M35.00S,2023-01-21T22:12:09.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630173,89.70105124835742,44.11764705882353,1610612761,5,2,2023-01-21T22:12:20Z,180000,False,-29.0,44.0,1,right,MISS P. Achiuwa running Layup - blocked,"[1630173, 203935]",1610612761.0,TOR,running,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,5.32,Missed,,,,,,,,,Smart,203935.0,,,,,,,,
19,PT10M35.00S,2023-01-21T22:12:09.7Z,1,REGULAR,block,,[],203935,,,1610612761,5,2,2023-01-21T22:12:12Z,190000,False,,,0,,M. Smart BLOCK (1 BLK),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
20,PT10M35.00S,2023-01-21T22:12:09.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,5,2,2023-01-21T22:12:20Z,200000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,18.0,,,,,,,,,,,,,,,,,
22,PT10M29.00S,2023-01-21T22:12:30.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,87.20433639947439,48.77450980392157,1610612761,5,2,2023-01-21T22:12:43Z,220000,False,-6.0,68.0,1,right,MISS P. Siakam 6' driving finger roll Layup,[1627783],1610612761.0,TOR,driving finger roll,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,,
