shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
10:37,24,PT10M37.00S,2022-12-08T03:12:35.0Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,2,0,2022-12-08T03:12:36Z,240000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,
10:26,25,PT10M26.00S,2022-12-08T03:12:45.8Z,1,REGULAR,3pt,Jump Shot,[],1629684,21.76412614980289,89.95098039215686,1610612738,2,3,2022-12-08T03:12:54Z,250000,False,-200.0,152.0,1,left,G. Williams 25' 3PT  (3 PTS),[1629684],12,1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,25.11,Made,3.0,,,,,,,,,,,,,,,,,
10:06,27,PT10M06.00S,2022-12-08T03:13:05.4Z,1,REGULAR,2pt,Jump Shot,[],1626164,81.02825229960578,25.49019607843137,1610612756,2,3,2022-12-08T03:13:11Z,270000,False,-123.0,126.0,1,right,MISS D. Booker 17' pullup Shot,[1626164],1,1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,17.56,Missed,,,,,,,,,,,,,,,,,,
10:03,28,PT10M03.00S,2022-12-08T03:13:08.4Z,1,REGULAR,rebound,defensive,[],201933,,,1610612738,2,3,2022-12-08T03:13:11Z,280000,False,,,0,,B. Griffin REBOUND (Off:0 Def:1),[201933],91,1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Mid-Range,16-24 Left Center,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,
10:01,29,PT10M01.00S,2022-12-08T03:13:10.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,24.78646517739816,15.196078431372548,1610612738,2,3,2022-12-08T03:13:23Z,290000,False,174.0,180.0,1,left,MISS J. Brown 25' pullup 3PT,[1627759],7,1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,25.07,Missed,,,,,,,,,,,,,,,,,,
09:57,30,PT09M57.00S,2022-12-08T03:13:14.5Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,2,3,2022-12-08T03:13:23Z,300000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],3,1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,
09:42,31,PT09M42.00S,2022-12-08T03:13:28.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,83.78777923784494,42.15686274509804,1610612756,4,3,2022-12-08T03:15:09Z,310000,False,-39.0,100.0,1,right,D. Ayton 10' turnaround Hook (2 PTS),[1629028],22,1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,10.73,Made,2.0,,,,,,,,,,,,,,,,,
09:22,32,PT09M22.00S,2022-12-08T03:13:48.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,11.777266754270697,47.05882352941176,1610612738,4,5,2022-12-08T03:13:59Z,320000,False,15.0,58.0,1,left,G. Williams 6' driving floating Jump Shot (5 PTS) (B. Griffin 1 AST),"[1629684, 201933]",12,1610612738.0,BOS,driving floating,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.0,Made,5.0,B. Griffin,201933.0,1.0,,,,,,,,,,,,,,
09:12,34,PT09M12.00S,2022-12-08T03:13:59.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628470,92.72339027595268,50.49019607843137,1610612756,6,5,2022-12-08T03:14:06Z,340000,False,2.0,16.0,1,right,T. Craig Layup (2 PTS) (D. Booker 1 AST),"[1628470, 1626164]",0,1610612756.0,PHX,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,1.61,Made,2.0,D. Booker,1626164.0,1.0,,,,,,,,,,,,,,
09:03,36,PT09M03.00S,2022-12-08T03:14:11.1Z,1,REGULAR,foul,offensive,[],203935,,,1610612738,6,5,2022-12-08T03:14:19Z,360000,False,,,0,,M. Smart offensive FOUL (1 PF),"[203935, 101108]",36,1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Paul,101108.0
09:03,38,PT09M03.00S,2022-12-08T03:14:11.1Z,1,REGULAR,turnover,offensive foul,[],203935,,,1610612738,6,5,2022-12-08T03:14:11Z,380000,False,,,0,,M. Smart offensive foul TURNOVER (1 TO),[203935],36,1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,,,1146.0,,,,
08:54,39,PT08M54.00S,2022-12-08T03:14:34.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,80.3712220762155,75.24509803921569,1610612756,6,5,2022-12-08T03:14:54Z,390000,False,126.0,132.0,1,right,MISS D. Booker 18' pullup Shot,[1626164],1,1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,18.26,Missed,,,,,,,,,,,,,,,,,,
08:50,40,PT08M50.00S,2022-12-08T03:14:38.8Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,6,5,2022-12-08T03:14:54Z,400000,False,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],12,1610612738.0,BOS,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,39.0,2.0,2.0,0.0,,,,,,,,,,
08:36,41,PT08M36.00S,2022-12-08T03:14:52.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,5.469776609724048,53.67647058823529,1610612738,6,5,2022-12-08T03:14:58Z,410000,False,-18.0,-1.0,1,left,MISS J. Tatum driving Layup,[1628369],0,1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
08:33,42,PT08M33.00S,2022-12-08T03:14:55.4Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,6,5,2022-12-08T03:14:58Z,420000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],3,1610612756.0,PHX,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,41.0,2.0,2.0,0.0,,,,,,,,,,
08:30,43,PT08M30.00S,2022-12-08T03:14:58.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628470,93.11760840998686,49.26470588235294,1610612756,8,5,2022-12-08T03:15:07Z,430000,False,-4.0,12.0,1,right,T. Craig running Layup (4 PTS) (C. Paul 2 AST),"[1628470, 101108]",0,1610612756.0,PHX,running,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,1.27,Made,4.0,C. Paul,101108.0,2.0,,,,,,,,,,,,,,
08:14,45,PT08M14.00S,2022-12-08T03:15:13.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629684,10.463206307490145,49.50980392156863,1610612738,8,7,2022-12-08T03:15:19Z,450000,False,2.0,46.0,1,left,G. Williams driving Hook (7 PTS),[1629684],12,1610612738.0,BOS,driving,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,4.6,Made,7.0,,,,,,,,,,,,,,,,,
08:00,46,PT08M00.00S,2022-12-08T03:15:27.7Z,1,REGULAR,3pt,Jump Shot,[],1628470,89.70105124835742,4.411764705882353,1610612756,8,7,2022-12-08T03:15:40Z,460000,False,-228.0,44.0,1,right,MISS T. Craig 3PT,[1628470],0,1610612756.0,PHX,,,,Craig,T. Craig,,,,,Left Corner 3,24+ Left,23.22,Missed,,,,,,,,,,,,,,,,,,
07:57,47,PT07M57.00S,2022-12-08T03:15:30.7Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612756,8,7,2022-12-08T03:15:30Z,470000,False,,,0,,D. Ayton REBOUND (Off:1 Def:0),[1629028],22,1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Left Corner 3,24+ Left,,,,,,,46.0,1.0,0.0,1.0,,,,,,,,,,
07:57,48,PT07M57.00S,2022-12-08T03:15:31.9Z,1,REGULAR,turnover,lost ball,[],1629028,,,1610612756,8,7,2022-12-08T03:15:42Z,480000,False,,,0,,D. Ayton lost ball TURNOVER (1 TO),"[1629028, 1627759]",22,1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Brown,1627759.0,,,,,,,
07:57,49,PT07M57.00S,2022-12-08T03:15:31.9Z,1,REGULAR,steal,,[],1627759,,,1610612738,8,7,2022-12-08T03:15:33Z,490000,False,,,0,,J. Brown STEAL (1 STL),[1627759],7,1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
07:40,51,PT07M40.00S,2022-12-08T03:16:03.8Z,1,REGULAR,turnover,lost ball,[],1627759,,,1610612738,8,7,2022-12-08T03:16:13Z,510000,False,,,0,,J. Brown lost ball TURNOVER (1 TO),"[1627759, 101108]",7,1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Paul,101108.0,,,,,,,
07:40,52,PT07M40.00S,2022-12-08T03:16:03.8Z,1,REGULAR,steal,,[],101108,,,1610612756,8,7,2022-12-08T03:16:05Z,520000,False,,,0,,C. Paul STEAL (1 STL),[101108],3,1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
07:32,53,PT07M32.00S,2022-12-08T03:16:11.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628470,93.11760840998686,50.49019607843137,1610612756,10,7,2022-12-08T03:16:20Z,530000,False,2.0,12.0,1,right,T. Craig driving finger roll Layup (6 PTS) (D. Booker 2 AST),"[1628470, 1626164]",0,1610612756.0,PHX,driving finger roll,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,1.25,Made,6.0,D. Booker,1626164.0,2.0,,,,,,,,,,,,,,
07:16,55,PT07M16.00S,2022-12-08T03:16:27.4Z,1,REGULAR,2pt,Jump Shot,[],1628369,28.203022339027594,33.57843137254902,1610612738,10,9,2022-12-08T03:16:31Z,550000,False,82.0,213.0,1,left,J. Tatum 22' pullup Jump Shot (2 PTS),[1628369],0,1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,22.79,Made,2.0,,,,,,,,,,,,,,,,,
07:06,56,PT07M06.00S,2022-12-08T03:16:37.2Z,1,REGULAR,3pt,Jump Shot,[],101108,67.62483574244416,76.47058823529412,1610612756,10,9,2022-12-08T03:16:50Z,560000,False,132.0,252.0,1,right,MISS C. Paul 28' pullup 3PT,[101108],3,1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,28.45,Missed,,,,,,,,,,,,,,,,,,
07:04,57,PT07M04.00S,2022-12-08T03:16:39.2Z,1,REGULAR,rebound,defensive,[],201933,,,1610612738,10,9,2022-12-08T03:16:50Z,570000,False,,,0,,B. Griffin REBOUND (Off:0 Def:2),[201933],91,1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Above the Break 3,24+ Right Center,,,,,,,56.0,2.0,2.0,0.0,,,,,,,,,,
06:58,58,PT06M58.00S,2022-12-08T03:16:46.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627759,6.1268068331143235,49.754901960784316,1610612738,10,9,2022-12-08T03:18:54Z,580000,False,1.0,5.0,1,left,MISS J. Brown driving finger roll Layup,[1627759],7,1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.52,Missed,,,,,,,,,,,,,,,,,,
06:55,59,PT06M55.00S,2022-12-08T03:16:49.0Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,10,9,2022-12-08T03:16:56Z,590000,False,,,0,,D. Booker REBOUND (Off:0 Def:3),[1626164],1,1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,58.0,3.0,3.0,0.0,,,,,,,,,,
06:43,60,PT06M43.00S,2022-12-08T03:17:00.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,91.93495400788436,52.69607843137255,1610612756,10,9,2022-12-08T03:19:15Z,600000,False,13.0,23.0,1,right,MISS D. Ayton bank Hook,[1629028],22,1610612756.0,PHX,bank,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
06:41,61,PT06M41.00S,2022-12-08T03:17:02.9Z,1,REGULAR,rebound,defensive,[],201933,,,1610612738,10,9,2022-12-08T03:17:05Z,610000,False,,,0,,B. Griffin REBOUND (Off:0 Def:3),[201933],91,1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Restricted Area,0-8 Center,,,,,,,60.0,3.0,3.0,0.0,,,,,,,,,,
06:35,62,PT06M35.00S,2022-12-08T03:17:08.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203935,6.1268068331143235,50.49019607843137,1610612738,10,11,2022-12-08T03:17:14Z,620000,False,-2.0,5.0,1,left,M. Smart driving Layup (2 PTS),[203935],36,1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,0.57,Made,2.0,,,,,,,,,,,,,,,,,
06:20,63,PT06M20.00S,2022-12-08T03:17:25.5Z,1,REGULAR,foul,personal,['2freethrow'],201933,,,1610612756,10,11,2022-12-08T03:20:17Z,630000,False,,,0,,B. Griffin shooting personal FOUL (1 PF) (Booker 2 FT),"[201933, 1626164]",91,1610612738.0,BOS,shooting,,,Griffin,B. Griffin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Booker,1626164.0
06:20,65,PT06M20.00S,2022-12-08T03:17:37.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,10,11,2022-12-08T03:17:37Z,650000,False,,,0,,PHX Timeout,[],,1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:20,66,PT06M20.00S,2022-12-08T03:20:56.4Z,1,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,11,11,2022-12-08T03:20:56Z,660000,False,,,0,,D. Booker Free Throw 1 of 2 (1 PTS),[1626164],1,1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
06:20,67,PT06M20.00S,2022-12-08T03:21:08.6Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,12,11,2022-12-08T03:21:08Z,670000,False,,,0,,D. Booker Free Throw 2 of 2 (2 PTS),[1626164],1,1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
06:03,68,PT06M03.00S,2022-12-08T03:21:27.3Z,1,REGULAR,3pt,Jump Shot,[],1628369,30.962549277266753,38.970588235294116,1610612738,12,11,2022-12-08T03:21:34Z,680000,False,55.0,239.0,1,left,MISS J. Tatum 24' 3PT,[1628369],0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,24.48,Missed,,,,,,,,,,,,,,,,,,
06:01,69,PT06M01.00S,2022-12-08T03:21:29.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,12,11,2022-12-08T03:21:34Z,690000,False,,,0,,TEAM offensive REBOUND,[],,1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,68.0,,,,,,,,,,,,,
06:01,71,PT06M01.00S,2022-12-08T03:21:35.0Z,1,REGULAR,substitution,out,[],1628369,,,1610612738,12,11,2022-12-08T03:21:42Z,710000,False,,,0,,SUB out: J. Tatum,[1628369],0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
06:01,72,PT06M01.00S,2022-12-08T03:21:35.0Z,1,REGULAR,substitution,in,[],1627763,,,1610612738,12,11,2022-12-08T03:21:42Z,720000,False,,,0,,SUB in: M. Brogdon,[1627763],13,1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
05:48,73,PT05M48.00S,2022-12-08T03:21:56.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627759,16.376478318002626,40.931372549019606,1610612738,12,11,2022-12-08T03:22:02Z,730000,False,45.0,101.0,1,left,MISS J. Brown 11' driving floating Shot,[1627759],7,1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,11.11,Missed,,,,,,,,,,,,,,,,,,
05:45,74,PT05M45.00S,2022-12-08T03:21:59.9Z,1,REGULAR,rebound,offensive,[],1627759,,,1610612738,12,11,2022-12-08T03:22:02Z,740000,False,,,0,,J. Brown REBOUND (Off:1 Def:0),[1627759],7,1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,73.0,1.0,0.0,1.0,,,,,,,,,,
05:45,75,PT05M45.00S,2022-12-08T03:22:00.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,5.995400788436268,47.30392156862745,1610612738,12,13,2022-12-08T03:22:07Z,750000,False,13.0,4.0,1,left,J. Brown tip Layup (2 PTS),[1627759],7,1610612738.0,BOS,tip,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.41,Made,2.0,,,,,,,,,,,,,,,,,
05:33,76,PT05M33.00S,2022-12-08T03:22:12.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,93.51182654402102,50.245098039215684,1610612756,14,13,2022-12-08T03:22:16Z,760000,False,1.0,8.0,1,right,D. Ayton cutting DUNK (4 PTS) (C. Paul 3 AST),"[1629028, 101108]",22,1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,0.86,Made,4.0,C. Paul,101108.0,3.0,,,,,,,,,,,,,,
05:23,78,PT05M23.00S,2022-12-08T03:22:21.7Z,1,REGULAR,3pt,Jump Shot,[],1627759,31.35676741130092,60.049019607843135,1610612738,14,13,2022-12-08T03:22:26Z,780000,False,-50.0,242.0,1,left,MISS J. Brown 24' 3PT,[1627759],7,1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,24.74,Missed,,,,,,,,,,,,,,,,,,
05:21,79,PT05M21.00S,2022-12-08T03:22:23.7Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,14,13,2022-12-08T03:22:26Z,790000,False,,,0,,D. Ayton REBOUND (Off:1 Def:1),[1629028],22,1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,,,,,78.0,2.0,1.0,1.0,,,,,,,,,,
05:09,80,PT05M09.00S,2022-12-08T03:22:36.0Z,1,REGULAR,2pt,Jump Shot,[],101108,80.76544021024968,69.36274509803921,1610612756,16,13,2022-12-08T03:22:39Z,800000,False,97.0,128.0,1,right,C. Paul 16' pullup Jump Shot (2 PTS),[101108],3,1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Mid-Range,16-24 Right Center,16.07,Made,2.0,,,,,,,,,,,,,,,,,
