actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
82,PT04M35.00S,2022-12-24T03:33:22.1Z,1,REGULAR,2pt,Jump Shot,[],1629028,4.418528252299605,68.13725490196079,1610612756,8,25,2022-12-24T03:33:31Z,810000,False,-91.0,-11.0,1,left,MISS D. Ayton 9' turnaround Shot,[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,9.14,Missed,,,,,,,,,,,,,,,,,,
83,PT04M35.00S,2022-12-24T03:33:22.1Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,8,25,2022-12-24T03:33:31Z,820000,False,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Mid-Range,8-16 Left,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,
84,PT04M28.00S,2022-12-24T03:33:29.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628991,73.27529566360053,15.931372549019606,1610612763,8,25,2022-12-24T03:33:38Z,830000,False,-170.0,199.0,1,right,MISS J. Jackson Jr. 26' running 3PT,[1628991],1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,26.17,Missed,,,,,,,,,,,,,,,,,,
85,PT04M28.00S,2022-12-24T03:33:29.2Z,1,REGULAR,rebound,defensive,[],1629013,,,1610612756,8,25,2022-12-24T03:33:38Z,840000,False,,,0,,L. Shamet REBOUND (Off:0 Def:2),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,,,84.0,2.0,2.0,0.0,,,,,,,,,,,,,,
86,PT04M19.00S,2022-12-24T03:33:39.5Z,1,REGULAR,foul,personal,[],1628991,,,1610612756,8,25,2022-12-24T03:34:08Z,850000,False,,,0,,J. Jackson Jr. personal FOUL (1 PF),"[1628991, 1629013]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Shamet,1629013.0
88,PT04M19.00S,2022-12-24T03:33:50.4Z,1,REGULAR,substitution,out,[],101108,,,1610612756,8,25,2022-12-24T03:34:15Z,870000,False,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M19.00S,2022-12-24T03:33:50.4Z,1,REGULAR,substitution,out,[],1629013,,,1610612756,8,25,2022-12-24T03:34:15Z,880000,False,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M19.00S,2022-12-24T03:33:50.4Z,1,REGULAR,substitution,out,[],1629028,,,1610612756,8,25,2022-12-24T03:34:15Z,890000,False,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M19.00S,2022-12-24T03:33:50.4Z,1,REGULAR,substitution,out,[],203500,,,1610612756,8,25,2022-12-24T03:34:15Z,900000,False,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M19.00S,2022-12-24T03:33:50.4Z,1,REGULAR,substitution,out,[],1628991,,,1610612756,8,25,2022-12-24T03:34:15Z,910000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M19.00S,2022-12-24T03:33:50.4Z,1,REGULAR,substitution,in,[],1629006,,,1610612756,8,25,2022-12-24T03:34:15Z,920000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M19.00S,2022-12-24T03:33:50.4Z,1,REGULAR,substitution,in,[],202687,,,1610612756,8,25,2022-12-24T03:34:15Z,930000,False,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M19.00S,2022-12-24T03:33:50.4Z,1,REGULAR,substitution,in,[],1630613,,,1610612756,8,25,2022-12-24T03:34:15Z,940000,False,,,0,,SUB in: D. Washington Jr.,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M19.00S,2022-12-24T03:33:50.4Z,1,REGULAR,substitution,in,[],1629634,,,1610612756,8,25,2022-12-24T03:34:15Z,950000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M19.00S,2022-12-24T03:33:50.4Z,1,REGULAR,substitution,in,[],1630583,,,1610612756,8,25,2022-12-24T03:34:15Z,960000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M15.00S,2022-12-24T03:34:18.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630613,18.2161629434954,43.13725490196079,1610612756,10,25,2022-12-24T03:34:22Z,970000,False,34.0,119.0,1,left,D. Washington Jr. 12' driving floating Jump Shot (2 PTS) (B. Biyombo 1 AST),"[1630613, 202687]",1610612756.0,PHX,driving floating,,,Washington Jr.,D. Washington Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.36,Made,,,,,,,2.0,,,,B. Biyombo,202687.0,1.0,,,,,
99,PT04M00.00S,2022-12-24T03:34:33.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,92.9862023653088,52.20588235294118,1610612763,10,25,2022-12-24T03:34:40Z,980000,False,11.0,13.0,1,right,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
100,PT03M56.00S,2022-12-24T03:34:37.4Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,10,25,2022-12-24T03:34:40Z,990000,False,,,0,,B. Clarke REBOUND (Off:1 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,99.0,1.0,0.0,1.0,,,,,,,,,,,,,,
101,PT03M56.00S,2022-12-24T03:34:37.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,94.40999984741211,50.0,1610612763,10,27,2022-12-24T03:34:37Z,1000000,False,0.0,0.0,1,right,B. Clarke tip Layup (2 PTS),[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,2.0,,,,,,,,,,,
102,PT03M47.00S,2022-12-24T03:34:45.8Z,1,REGULAR,turnover,lost ball,[],203967,,,1610612756,10,27,2022-12-24T03:34:50Z,1010000,False,,,0,,D. Saric lost ball TURNOVER (1 TO),"[203967, 1628415]",1610612756.0,PHX,,,,Saric,D. Saric,,,,,Mid-Range,8-16 Left,,,,,,,,,,1.0,Brooks,1628415.0,,,,,,,,
103,PT03M47.00S,2022-12-24T03:34:45.8Z,1,REGULAR,steal,,[],1628415,,,1610612763,10,27,2022-12-24T03:34:47Z,1020000,False,,,0,,D. Brooks STEAL (2 STL),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
104,PT03M43.00S,2022-12-24T03:34:50.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628415,93.51182654402102,48.28431372549019,1610612763,10,29,2022-12-24T03:40:48Z,1030000,False,-9.0,8.0,1,right,D. Brooks running alley-oop Layup (9 PTS) (J. Konchar 1 AST),"[1628415, 1629723]",1610612763.0,MEM,running alley-oop,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,,,9.0,,,,J. Konchar,1629723.0,1.0,,,,,
106,PT03M43.00S,2022-12-24T03:34:55.2Z,1,REGULAR,foul,personal,['1freethrow'],1629006,,,1610612763,10,29,2022-12-24T03:35:04Z,1050000,False,,,0,,J. Okogie shooting personal FOUL (1 PF) (Brooks 1 FT),"[1629006, 1628415]",1610612756.0,PHX,shooting,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Brooks,1628415.0
108,PT03M43.00S,2022-12-24T03:35:20.9Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628415,,,1610612763,10,30,2022-12-24T03:35:20Z,1070000,False,,,0,,D. Brooks Free Throw 1 of 1 (10 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
109,PT03M31.00S,2022-12-24T03:35:36.1Z,1,REGULAR,3pt,Jump Shot,[],1630613,28.86005256241787,20.098039215686274,1610612756,10,30,2022-12-24T03:35:43Z,1080000,False,150.0,219.0,1,left,MISS D. Washington Jr. 26' pullup 3PT,[1630613],1610612756.0,PHX,pullup,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Right Center,26.5,Missed,,,,,,,,,,,,,,,,,,
110,PT03M28.00S,2022-12-24T03:35:39.1Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,10,30,2022-12-24T03:35:43Z,1090000,False,,,0,,B. Clarke REBOUND (Off:1 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Right Center,,,109.0,2.0,1.0,1.0,,,,,,,,,,,,,,
111,PT03M24.00S,2022-12-24T03:35:43.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,91.93495400788436,51.225490196078425,1610612763,10,30,2022-12-24T03:42:45Z,1100000,False,6.0,23.0,1,right,MISS J. Morant running Layup,[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,,,,,,,,
112,PT03M24.00S,2022-12-24T03:35:43.3Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,10,30,2022-12-24T03:36:28Z,1110000,False,,,0,,B. Clarke REBOUND (Off:2 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,111.0,3.0,1.0,2.0,,,,,,,,,,,,,,
113,PT03M24.00S,2022-12-24T03:35:49.7Z,1,REGULAR,foul,personal,['2freethrow'],203967,,,1610612763,10,30,2022-12-24T03:36:01Z,1120000,False,,,0,,D. Saric shooting personal FOUL (1 PF) (Clarke 2 FT),"[203967, 1629634]",1610612756.0,PHX,shooting,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Clarke,1629634.0
115,PT03M24.00S,2022-12-24T03:36:09.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629634,,,1610612763,10,31,2022-12-24T03:36:09Z,1140000,False,,,0,,B. Clarke Free Throw 1 of 2 (3 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
116,PT03M24.00S,2022-12-24T03:36:15.0Z,1,REGULAR,substitution,out,[],203967,,,1610612763,10,31,2022-12-24T03:36:18Z,1150000,False,,,0,,SUB out: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M24.00S,2022-12-24T03:36:15.0Z,1,REGULAR,substitution,in,[],1628470,,,1610612763,10,31,2022-12-24T03:36:18Z,1160000,False,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M24.00S,2022-12-24T03:36:25.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629634,,,1610612763,10,32,2022-12-24T03:36:25Z,1170000,False,,,0,,B. Clarke Free Throw 2 of 2 (4 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
119,PT03M09.00S,2022-12-24T03:36:41.7Z,1,REGULAR,3pt,Jump Shot,[],1628470,19.530223390275953,92.64705882352942,1610612756,13,32,2022-12-24T03:36:47Z,1180000,False,-213.0,131.0,1,left,T. Craig 25' 3PT  (3 PTS) (D. Washington Jr. 1 AST),"[1628470, 1630613]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,25.03,Made,,,,,,,3.0,,,,D. Washington Jr.,1630613.0,1.0,,,,,
121,PT02M44.00S,2022-12-24T03:37:06.1Z,1,REGULAR,2pt,Jump Shot,[],1628415,84.97043363994744,72.79411764705883,1610612763,13,32,2022-12-24T03:37:11Z,1200000,False,114.0,89.0,1,right,MISS D. Brooks 14' fadeaway Shot,[1628415],1610612763.0,MEM,fadeaway,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,14.45,Missed,,,,,,,,,,,,,,,,,,
122,PT02M41.00S,2022-12-24T03:37:09.1Z,1,REGULAR,rebound,defensive,[],202687,,,1610612756,13,32,2022-12-24T03:37:11Z,1210000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:1),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Mid-Range,8-16 Right,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,
125,PT02M37.00S,2022-12-24T03:37:36.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,13,32,2022-12-24T03:37:36Z,1240000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M37.00S,2022-12-24T03:39:36.7Z,1,REGULAR,substitution,out,[],1628969,,,1610612756,13,32,2022-12-24T03:40:21Z,1250000,False,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M37.00S,2022-12-24T03:39:36.7Z,1,REGULAR,substitution,out,[],1629630,,,1610612756,13,32,2022-12-24T03:40:21Z,1260000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M37.00S,2022-12-24T03:39:36.7Z,1,REGULAR,substitution,out,[],1628415,,,1610612756,13,32,2022-12-24T03:40:21Z,1270000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M37.00S,2022-12-24T03:39:36.7Z,1,REGULAR,substitution,in,[],1629013,,,1610612756,13,32,2022-12-24T03:40:21Z,1280000,False,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M37.00S,2022-12-24T03:39:36.7Z,1,REGULAR,substitution,in,[],1630217,,,1610612756,13,32,2022-12-24T03:40:21Z,1290000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M37.00S,2022-12-24T03:39:36.7Z,1,REGULAR,substitution,in,[],1626145,,,1610612756,13,32,2022-12-24T03:40:21Z,1300000,False,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M24.00S,2022-12-24T03:41:01.0Z,1,REGULAR,3pt,Jump Shot,[],1629013,11.777266754270697,4.166666666666666,1610612756,16,32,2022-12-24T03:41:06Z,1310000,False,229.0,58.0,1,left,L. Shamet 3PT  (3 PTS) (J. Okogie 1 AST),"[1629013, 1629006]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,23.65,Made,,,,,,,3.0,,,,J. Okogie,1629006.0,1.0,,,,,
137,PT02M06.00S,2022-12-24T03:41:19.7Z,1,REGULAR,3pt,Jump Shot,[],1630583,66.83639947437582,57.35294117647059,1610612763,16,35,2022-12-24T03:41:24Z,1330000,False,37.0,259.0,1,right,S. Aldama 26' 3PT  (3 PTS) (D. Bane 1 AST),"[1630583, 1630217]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,26.18,Made,,,,,,,3.0,,,,D. Bane,1630217.0,1.0,,,,,
139,PT01M52.00S,2022-12-24T03:41:33.2Z,1,REGULAR,2pt,Jump Shot,[],1630613,6.1268068331143235,71.07843137254902,1610612756,18,35,2022-12-24T03:41:39Z,1350000,False,-105.0,5.0,1,left,D. Washington Jr. 10' pullup Jump Shot (4 PTS),[1630613],1610612756.0,PHX,pullup,,,Washington Jr.,D. Washington Jr.,,,,,Mid-Range,8-16 Left,10.55,Made,,,,,,,4.0,,,,,,,,,,,
140,PT01M36.00S,2022-12-24T03:41:49.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,92.72339027595268,51.470588235294116,1610612763,18,37,2022-12-24T03:41:57Z,1360000,False,7.0,16.0,1,right,D. Bane driving Layup (4 PTS) (T. Jones 1 AST),"[1630217, 1626145]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,,,4.0,,,,T. Jones,1626145.0,1.0,,,,,
142,PT01M26.00S,2022-12-24T03:42:00.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629013,5.601182654402102,48.77450980392157,1610612756,20,37,2022-12-24T03:42:06Z,1380000,False,6.0,0.0,1,left,L. Shamet cutting Layup (5 PTS) (D. Washington Jr. 2 AST),"[1629013, 1630613]",1610612756.0,PHX,cutting,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,5.0,,,,D. Washington Jr.,1630613.0,2.0,,,,,
145,PT01M02.00S,2022-12-24T03:42:37.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,81.15965834428384,48.03921568627451,1610612763,20,39,2022-12-24T03:52:01Z,1410000,False,-10.0,125.0,1,right,D. Bane 12' driving floating Jump Shot (6 PTS) (T. Jones 2 AST),"[1630217, 1626145]",1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,12.5,Made,,,,,,,6.0,,,,T. Jones,1626145.0,2.0,,,,,
146,PT00M50.70S,2022-12-24T03:42:52.7Z,1,REGULAR,turnover,bad pass,[],1629013,,,1610612756,20,39,2022-12-24T03:42:56Z,1420000,False,,,0,,L. Shamet bad pass TURNOVER (1 TO),"[1629013, 1629634]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1.0,Clarke,1629634.0,,,,,,,,
147,PT00M50.70S,2022-12-24T03:42:52.7Z,1,REGULAR,steal,,[],1629634,,,1610612763,20,39,2022-12-24T03:42:54Z,1430000,False,,,0,,B. Clarke STEAL (1 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
148,PT00M47.30S,2022-12-24T03:42:56.0Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630217,66.70499342969777,66.66666666666666,1610612763,20,39,2022-12-24T03:48:04Z,1440000,False,83.0,260.0,1,right,MISS D. Bane 27' running pullup 3PT,[1630217],1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,27.35,Missed,,,,,,,,,,,,,,,,,,
149,PT00M43.60S,2022-12-24T03:42:59.7Z,1,REGULAR,rebound,defensive,[],1630613,,,1610612756,20,39,2022-12-24T03:43:04Z,1450000,False,,,0,,D. Washington Jr. REBOUND (Off:0 Def:1),[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Center,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,,,
150,PT00M40.90S,2022-12-24T03:43:02.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629013,25.706307490144546,16.911764705882355,1610612756,20,39,2022-12-24T03:48:25Z,1460000,False,165.0,189.0,1,left,MISS L. Shamet 25' running pullup 3PT,[1629013],1610612756.0,PHX,running pullup,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,25.12,Missed,,,,,,,,,,,,,,,,,,
151,PT00M36.30S,2022-12-24T03:43:07.1Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612763,20,39,2022-12-24T03:43:11Z,1470000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,150.0,1.0,1.0,0.0,,,,,,,,,,,,,,
152,PT00M32.20S,2022-12-24T03:43:11.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,70.51576872536137,78.67647058823529,1610612763,20,39,2022-12-24T03:50:00Z,1480000,False,143.0,225.0,1,right,MISS T. Jones 26' running pullup 3PT,[1626145],1610612763.0,MEM,running pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,26.66,Missed,,,,,,,,,,,,,,,,,,
153,PT00M29.50S,2022-12-24T03:43:13.9Z,1,REGULAR,rebound,defensive,[],202687,,,1610612756,20,39,2022-12-24T03:43:17Z,1490000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:2),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Right Center,,,152.0,2.0,2.0,0.0,,,,,,,,,,,,,,
154,PT00M10.80S,2022-12-24T03:43:32.6Z,1,REGULAR,turnover,lost ball,[],202687,,,1610612756,20,39,2022-12-24T03:46:24Z,1500000,False,,,0,,B. Biyombo lost ball TURNOVER (1 TO),"[202687, 1630217]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1.0,Bane,1630217.0,,,,,,,,
155,PT00M10.80S,2022-12-24T03:43:32.6Z,1,REGULAR,steal,,[],1630217,,,1610612763,20,39,2022-12-24T03:43:36Z,1510000,False,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
156,PT00M02.10S,2022-12-24T03:43:41.3Z,1,REGULAR,turnover,bad pass,[],1630217,,,1610612763,20,39,2022-12-24T03:50:57Z,1520000,False,,,0,,D. Bane bad pass TURNOVER (1 TO),"[1630217, 1628470]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1.0,Craig,1628470.0,,,,,,,,
157,PT00M02.10S,2022-12-24T03:43:41.3Z,1,REGULAR,steal,,[],1628470,,,1610612756,20,39,2022-12-24T03:43:43Z,1530000,False,,,0,,T. Craig STEAL (1 STL),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
158,PT00M00.00S,2022-12-24T03:43:45.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628470,74.19513797634691,48.529411764705884,1610612756,20,39,2022-12-24T03:51:35Z,1540000,False,7.0,645.0,1,left,MISS T. Craig 64' pullup 3PT,[1628470],1610612756.0,PHX,pullup,,,Craig,T. Craig,,,,,Mid-Range,16-24 Center,64.49,Missed,,,,,,,,,,,,,,,,,,
159,PT00M00.00S,2022-12-24T03:43:45.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,20,39,2022-12-24T03:44:42Z,1550000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,16-24 Center,,,158.0,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2022-12-24T03:43:53.7Z,1,REGULAR,period,end,[],0,,,1610612756,20,39,2022-12-24T03:43:53Z,1560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-12-24T03:46:16.2Z,2,REGULAR,substitution,out,['startperiod'],1629006,,,1610612756,20,39,2022-12-24T03:46:46Z,1570000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-12-24T03:46:16.2Z,2,REGULAR,substitution,out,['startperiod'],1629723,,,1610612756,20,39,2022-12-24T03:46:46Z,1580000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-12-24T03:46:16.2Z,2,REGULAR,substitution,in,['startperiod'],101108,,,1610612756,20,39,2022-12-24T03:46:46Z,1590000,False,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-12-24T03:46:16.2Z,2,REGULAR,substitution,in,['startperiod'],1630533,,,1610612756,20,39,2022-12-24T03:46:46Z,1600000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-12-24T03:47:22.3Z,2,REGULAR,period,start,[],0,,,1610612756,20,39,2022-12-24T03:47:22Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M47.00S,2022-12-24T03:47:35.1Z,2,REGULAR,2pt,Jump Shot,[],1630613,11.251642575558476,29.65686274509804,1610612756,20,39,2022-12-24T03:52:33Z,1620000,False,102.0,53.0,1,left,MISS D. Washington Jr. 11' driving floating bank Shot,[1630613],1610612756.0,PHX,driving floating bank,,,Washington Jr.,D. Washington Jr.,,,,,Mid-Range,8-16 Right,11.48,Missed,,,,,,,,,,,,,,,,,,
167,PT11M43.00S,2022-12-24T03:47:39.1Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,20,39,2022-12-24T03:47:41Z,1630000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Right,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,,
168,PT11M35.00S,2022-12-24T03:47:46.4Z,2,REGULAR,turnover,bad pass,[],1626145,,,1610612763,20,39,2022-12-24T03:54:14Z,1640000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 202687]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1.0,Biyombo,202687.0,,,,,,,,
