actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2023-01-22T02:09:14.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-22T02:09:15Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-01-22T02:09:18.5Z,1,REGULAR,jumpball,recovered,[],1629614,,,1610612754,0,0,2023-01-22T02:09:18Z,40000,False,,,0,,Jump Ball M. Turner vs. B. Biyombo: Tip to A. Nembhard,"[1629614, 1626167, 202687]",1610612754.0,IND,startperiod,A. Nembhard,1629614.0,Nembhard,A. Nembhard,Turner,1626167.0,Biyombo,202687.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-01-22T02:09:33.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,5.863994743758213,53.92156862745098,1610612754,0,0,2023-01-22T02:12:12Z,70000,False,-20.0,3.0,1,left,MISS M. Turner driving Layup,[1626167],1610612754.0,IND,driving,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.98,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2023-01-22T02:09:35.7Z,1,REGULAR,rebound,defensive,[],203967,,,1610612756,0,0,2023-01-22T02:09:48Z,80000,False,,,0,,D. Saric REBOUND (Off:0 Def:1),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M28.00S,2023-01-22T02:09:46.8Z,1,REGULAR,3pt,Jump Shot,[],1627814,86.5473061760841,4.411764705882353,1610612756,3,0,2023-01-22T02:09:53Z,90000,False,-228.0,74.0,1,right,D. Lee 3PT  (3 PTS) (D. Saric 1 AST),"[1627814, 203967]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Left Corner 3,24+ Left,23.96,Made,,,,,3.0,D. Saric,203967.0,1.0,,,,,,,,,,
11,PT11M15.00S,2023-01-22T02:09:59.3Z,1,REGULAR,3pt,Jump Shot,[],1627741,31.09395532194481,31.372549019607842,1610612754,3,0,2023-01-22T02:10:05Z,110000,False,93.0,240.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
12,PT11M11.00S,2023-01-22T02:10:03.3Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612756,3,0,2023-01-22T02:10:05Z,120000,False,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT11M04.00S,2023-01-22T02:10:31.4Z,1,REGULAR,turnover,lost ball,[],1628969,,,1610612756,3,0,2023-01-22T02:10:36Z,140000,False,,,0,,M. Bridges lost ball TURNOVER (1 TO),"[1628969, 1627741]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,Hield,1627741.0,,,,,,,
15,PT11M04.00S,2023-01-22T02:10:31.4Z,1,REGULAR,steal,,[],1627741,,,1610612754,3,0,2023-01-22T02:10:33Z,150000,False,,,0,,B. Hield STEAL (1 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
16,PT10M59.00S,2023-01-22T02:10:35.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627741,5.732588699080158,51.225490196078425,1610612754,3,0,2023-01-22T02:10:44Z,160000,False,-6.0,1.0,1,left,MISS B. Hield running Layup - blocked,"[1627741, 202687]",1610612754.0,IND,running,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,0.63,Missed,,,,,,,,,,,,Biyombo,202687.0,,,,,
17,PT10M59.00S,2023-01-22T02:10:35.2Z,1,REGULAR,block,,[],202687,,,1610612754,3,0,2023-01-22T02:10:37Z,170000,False,,,0,,B. Biyombo BLOCK (1 BLK),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M56.00S,2023-01-22T02:10:38.2Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,3,0,2023-01-22T02:10:44Z,180000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M44.00S,2023-01-22T02:10:50.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202687,89.83245729303549,54.65686274509803,1610612756,3,0,2023-01-22T02:10:57Z,190000,False,23.0,43.0,1,right,MISS B. Biyombo Hook,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
20,PT10M43.00S,2023-01-22T02:10:51.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,3,0,2023-01-22T02:10:57Z,200000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,19.0,,,,,,,,,,,,,,,,,
22,PT10M41.00S,2023-01-22T02:11:09.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627814,88.78120893561103,85.29411764705883,1610612756,3,0,2023-01-22T02:11:17Z,220000,False,176.0,53.0,1,right,MISS D. Lee 18' Jump Shot,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Mid-Range,16-24 Right,18.43,Missed,,,,,,,,,,,,,,,,,,
23,PT10M36.00S,2023-01-22T02:11:14.6Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,3,0,2023-01-22T02:11:17Z,230000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Right,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M23.00S,2023-01-22T02:11:28.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,6.521024967148489,47.794117647058826,1610612754,3,0,2023-01-22T02:11:36Z,240000,False,11.0,9.0,1,left,MISS A. Nesmith driving reverse Layup,[1630174],1610612754.0,IND,driving reverse,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,1.41,Missed,,,,,,,,,,,,,,,,,,
25,PT10M23.00S,2023-01-22T02:11:28.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,3,0,2023-01-22T02:11:36Z,250000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,24.0,,,,,,,,,,,,,,,,,
27,PT10M19.00S,2023-01-22T02:11:46.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,6.521024967148489,46.81372549019608,1610612754,3,2,2023-01-22T02:14:52Z,270000,False,16.0,9.0,1,left,M. Turner Layup (2 PTS) (T. McConnell 1 AST),"[1626167, 204456]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,2.0,T. McConnell,204456.0,1.0,,,,,,,,,,
29,PT09M58.00S,2023-01-22T02:12:07.1Z,1,REGULAR,3pt,Jump Shot,[],203967,91.14651773981603,96.56862745098039,1610612756,3,2,2023-01-22T02:12:28Z,290000,False,233.0,31.0,1,right,MISS D. Saric 3PT,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Right Corner 3,24+ Right,23.48,Missed,,,,,,,,,,,,,,,,,,
30,PT09M55.00S,2023-01-22T02:12:10.1Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,3,2,2023-01-22T02:12:28Z,300000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
31,PT09M48.00S,2023-01-22T02:12:17.6Z,1,REGULAR,3pt,Jump Shot,[],1630174,10.200394218134035,94.36274509803921,1610612754,3,5,2023-01-22T02:12:31Z,310000,False,-222.0,43.0,1,left,A. Nesmith 3PT  (3 PTS) (T. McConnell 2 AST),"[1630174, 204456]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,22.6,Made,,,,,3.0,T. McConnell,204456.0,2.0,,,,,,,,,,
33,PT09M33.00S,2023-01-22T02:12:32.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,92.85479632063075,47.549019607843135,1610612756,3,5,2023-01-22T02:12:39Z,330000,False,-12.0,15.0,1,right,MISS M. Bridges driving Layup,[1628969],1610612756.0,PHX,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.92,Missed,,,,,,,,,,,,,,,,,,
35,PT09M30.00S,2023-01-22T02:12:35.9Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,3,5,2023-01-22T02:12:39Z,350000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT09M28.00S,2023-01-22T02:12:37.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",204456,5.863994743758213,49.26470588235294,1610612754,3,7,2023-01-22T02:15:46Z,360000,False,4.0,3.0,1,left,T. McConnell running Layup (2 PTS),[204456],1610612754.0,IND,running,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,2.0,,,,,,,,,,,,,
37,PT09M09.00S,2023-01-22T02:13:05.8Z,1,REGULAR,substitution,out,[],203967,,,1610612756,3,7,2023-01-22T02:13:08Z,370000,False,,,0,,SUB out: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT09M09.00S,2023-01-22T02:13:05.8Z,1,REGULAR,substitution,in,[],1629006,,,1610612756,3,7,2023-01-22T02:13:08Z,380000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT09M07.00S,2023-01-22T02:13:25.0Z,1,REGULAR,jumpball,recovered,[],1628470,,,1610612756,3,7,2023-01-22T02:13:25Z,390000,False,,,0,,Jump Ball D. Lee vs. A. Nembhard: Tip to T. Craig,"[1628470, 1627814, 1629614]",1610612756.0,PHX,heldball,T. Craig,1628470.0,Craig,T. Craig,Lee,1627814.0,Nembhard,1629614.0,,,,,,,,,,,,,,,,,,,,,,
42,PT09M05.00S,2023-01-22T02:13:26.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628470,81.8166885676741,50.73529411764706,1610612756,3,7,2023-01-22T02:13:36Z,420000,False,4.0,118.0,1,right,MISS T. Craig 11' driving floating Shot,[1628470],1610612756.0,PHX,driving floating,,,Craig,T. Craig,,,,,In The Paint (Non-RA),8-16 Center,11.85,Missed,,,,,,,,,,,,,,,,,,
43,PT09M01.00S,2023-01-22T02:13:30.7Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,3,7,2023-01-22T02:13:36Z,430000,False,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,,
44,PT08M57.00S,2023-01-22T02:13:33.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,18.610381077529567,91.91176470588235,1610612754,3,10,2023-01-22T02:13:40Z,440000,False,-210.0,122.0,1,left,B. Hield 24' 3PT  (3 PTS) (T. McConnell 3 AST),"[1627741, 204456]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,24.27,Made,,,,,3.0,T. McConnell,204456.0,3.0,,,,,,,,,,
46,PT08M44.00S,2023-01-22T02:13:47.0Z,1,REGULAR,turnover,bad pass,[],1627814,,,1610612756,3,10,2023-01-22T02:13:54Z,460000,False,,,0,,D. Lee bad pass TURNOVER (1 TO),"[1627814, 204456]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,McConnell,204456.0,,,,,,,
47,PT08M44.00S,2023-01-22T02:13:47.0Z,1,REGULAR,steal,,[],204456,,,1610612754,3,10,2023-01-22T02:19:33Z,470000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
49,PT08M29.00S,2023-01-22T02:14:01.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629614,7.178055190538765,5.147058823529411,1610612754,3,10,2023-01-22T02:14:05Z,490000,False,224.0,15.0,1,left,MISS A. Nembhard 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Right Corner 3,24+ Right,22.48,Missed,,,,,,,,,,,,,,,,,,
50,PT08M28.00S,2023-01-22T02:14:03.4Z,1,REGULAR,rebound,defensive,[],1627814,,,1610612756,3,10,2023-01-22T02:14:03Z,500000,False,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Right Corner 3,24+ Right,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,
51,PT08M27.00S,2023-01-22T02:14:07.6Z,1,REGULAR,foul,offensive,[],1628969,,,1610612756,3,10,2023-01-22T02:19:00Z,510000,False,,,0,,M. Bridges charge offensive FOUL (1 PF),"[1628969, 1630174]",1610612756.0,PHX,charge,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Nesmith,1630174.0
