actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT11M15.00S,2022-11-20T20:41:43.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1626166,,,1610612756,1,2,2022-11-20T20:41:43Z,170000,False,,,0,,C. Payne Free Throw 1 of 2 (1 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
18,PT11M15.00S,2022-11-20T20:41:59.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1626166,,,1610612756,2,2,2022-11-20T20:41:59Z,180000,False,,,0,,C. Payne Free Throw 2 of 2 (2 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
19,PT11M04.00S,2022-11-20T20:42:12.1Z,1,REGULAR,2pt,Jump Shot,[],1628973,18.478975032851512,32.84313725490196,1610612752,2,2,2022-11-20T20:42:16Z,190000,False,86.0,121.0,1,left,MISS J. Brunson 14' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,14.85,Missed,,,,,,,,,,,,,,,
20,PT11M02.00S,2022-11-20T20:42:14.1Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612756,2,2,2022-11-20T20:42:16Z,200000,False,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,8-16 Right,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,
21,PT10M52.00S,2022-11-20T20:42:24.9Z,1,REGULAR,3pt,Jump Shot,[],1626164,95.6143232588699,95.34313725490196,1610612756,5,2,2022-11-20T20:42:28Z,210000,False,227.0,-11.0,1,right,D. Booker 3PT  (3 PTS) (T. Craig 1 AST),"[1626164, 1628470]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Right Corner 3,24+ Right,,,,22.7,Made,3.0,T. Craig,1628470.0,1.0,,,,,,,,,,,
23,PT10M22.00S,2022-11-20T20:42:54.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,11.251642575558476,51.9607843137255,1610612752,5,2,2022-11-20T20:42:58Z,230000,False,-10.0,53.0,1,left,MISS J. Randle turnaround Shot,[203944],1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,5.42,Missed,,,,,,,,,,,,,,,
24,PT10M20.00S,2022-11-20T20:42:56.1Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,5,2,2022-11-20T20:42:58Z,240000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,
25,PT10M15.00S,2022-11-20T20:43:01.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626166,71.30420499342969,76.7156862745098,1610612756,8,2,2022-11-20T20:43:58Z,250000,False,134.0,217.0,1,right,C. Payne 25' 3PT running pullup (5 PTS),[1626166],1610612756.0,PHX,running pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,25.5,Made,5.0,,,,,,,,,,,,,,
26,PT09M54.00S,2022-11-20T20:43:25.0Z,1,REGULAR,foul,personal,[],1628969,,,1610612752,8,2,2022-11-20T20:43:31Z,260000,False,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 1629628]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,202026.0,1.0,0.0,Barrett,1629628.0,,
28,PT09M43.00S,2022-11-20T20:43:52.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,14.931011826544022,43.13725490196079,1610612752,8,2,2022-11-20T20:43:58Z,280000,False,34.0,88.0,1,left,MISS J. Brunson 9' turnaround fadeaway Shot,[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,9.44,Missed,,,,,,,,,,,,,,,
29,PT09M38.00S,2022-11-20T20:43:57.5Z,1,REGULAR,rebound,offensive,[],203944,,,1610612752,8,2,2022-11-20T20:44:45Z,290000,False,,,0,,J. Randle REBOUND (Off:1 Def:0),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,28.0,1.0,0.0,1.0,,,,,,,
30,PT09M36.00S,2022-11-20T20:43:59.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,4.28712220762155,95.34313725490196,1610612752,8,2,2022-11-20T20:44:03Z,300000,False,-227.0,-12.0,1,left,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,,,,22.7,Missed,,,,,,,,,,,,,,,
31,PT09M33.00S,2022-11-20T20:44:02.2Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612756,8,2,2022-11-20T20:44:03Z,310000,False,,,0,,T. Craig REBOUND (Off:0 Def:2),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Left Corner 3,24+ Left,,,,,,,,,,30.0,2.0,2.0,0.0,,,,,,,
32,PT09M26.00S,2022-11-20T20:44:11.3Z,1,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612756,8,2,2022-11-20T20:44:16Z,320000,False,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (Ayton 2 FT),"[1628392, 1629028]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202026.0,1.0,0.0,Ayton,1629028.0,,
34,PT09M26.00S,2022-11-20T20:44:32.7Z,1,REGULAR,freethrow,1 of 2,[],1629028,,,1610612756,8,2,2022-11-20T20:44:49Z,340000,False,,,0,,MISS D. Ayton Free Throw 1 of 2,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
35,PT09M26.00S,2022-11-20T20:44:32.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,8,2,2022-11-20T20:44:49Z,350000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,
36,PT09M26.00S,2022-11-20T20:44:32.7Z,1,REGULAR,freethrow,2 of 2,[],1629028,,,1610612756,8,2,2022-11-20T20:44:49Z,360000,False,,,0,,MISS D. Ayton Free Throw 2 of 2,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
37,PT09M24.00S,2022-11-20T20:44:34.7Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,8,2,2022-11-20T20:44:49Z,370000,False,,,0,,J. Randle REBOUND (Off:1 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,36.0,2.0,1.0,1.0,,,,,,,
38,PT09M14.00S,2022-11-20T20:44:58.7Z,1,REGULAR,turnover,lost ball,[],1629628,,,1610612752,8,2,2022-11-20T20:45:01Z,380000,False,,,0,,R. Barrett lost ball TURNOVER (1 TO),"[1629628, 1629028]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Right Center,1.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,
39,PT09M14.00S,2022-11-20T20:44:58.7Z,1,REGULAR,steal,,[],1629028,,,1610612756,8,2,2022-11-20T20:45:00Z,390000,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
40,PT09M09.00S,2022-11-20T20:45:03.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626164,92.46057818659659,48.77450980392157,1610612756,8,2,2022-11-20T20:45:10Z,400000,False,-6.0,18.0,1,right,MISS D. Booker running finger roll Layup,[1626164],1610612756.0,PHX,running finger roll,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,1.94,Missed,,,,,,,,,,,,,,,
41,PT09M06.00S,2022-11-20T20:45:06.9Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,8,2,2022-11-20T20:45:10Z,410000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,40.0,1.0,1.0,0.0,,,,,,,
42,PT09M00.00S,2022-11-20T20:45:12.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,27.020367936925098,17.892156862745097,1610612752,8,5,2022-11-20T20:46:54Z,420000,False,161.0,201.0,1,left,Q. Grimes 25' 3PT running (3 PTS) (J. Brunson 1 AST),"[1629656, 1628973]",1610612752.0,NYK,running,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,25.76,Made,3.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,
44,PT08M45.00S,2022-11-20T20:45:27.4Z,1,REGULAR,2pt,Jump Shot,[],1628969,79.97700394218134,13.480392156862745,1610612756,10,5,2022-11-20T20:45:32Z,440000,False,-183.0,136.0,1,right,M. Bridges 22' Jump Shot (2 PTS) (C. Payne 1 AST),"[1628969, 1626166]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,,,,22.75,Made,2.0,C. Payne,1626166.0,1.0,,,,,,,,,,,
46,PT08M34.00S,2022-11-20T20:45:40.4Z,1,REGULAR,foul,offensive,[],1628392,,,1610612752,10,5,2022-11-20T20:45:47Z,460000,False,,,0,,I. Hartenstein offensive FOUL (2 PF),"[1628392, 1626166]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1627524.0,2.0,0.0,Payne,1626166.0,,
48,PT08M34.00S,2022-11-20T20:45:40.4Z,1,REGULAR,turnover,offensive foul,[],1628392,,,1610612752,10,5,2022-11-20T20:45:40Z,480000,False,,,0,,I. Hartenstein offensive foul TURNOVER (1 TO),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Left Center,1.0,,,,,,,,,,,,,1627524.0,,,,,,
49,PT08M34.00S,2022-11-20T20:45:51.0Z,1,REGULAR,substitution,out,[],1628392,,,1610612756,10,5,2022-11-20T20:46:07Z,490000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M34.00S,2022-11-20T20:45:51.0Z,1,REGULAR,substitution,in,[],1629011,,,1610612756,10,5,2022-11-20T20:46:07Z,500000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT08M34.00S,2022-11-20T20:46:09.6Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612756,10,5,2022-11-20T20:46:17Z,510000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,202026.0,,,,,,
52,PT08M14.00S,2022-11-20T20:46:34.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626166,84.83902759526939,46.568627450980394,1610612756,10,5,2022-11-20T20:46:39Z,520000,False,-17.0,90.0,1,right,MISS C. Payne 9' driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,,,,9.16,Missed,,,,,,,,,,,,,,,
53,PT08M10.00S,2022-11-20T20:46:38.9Z,1,REGULAR,rebound,offensive,[],1626166,,,1610612756,10,5,2022-11-20T20:46:39Z,530000,False,,,0,,C. Payne REBOUND (Off:1 Def:0),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,52.0,1.0,0.0,1.0,,,,,,,
54,PT08M10.00S,2022-11-20T20:46:39.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626166,94.40999984741211,50.0,1610612756,12,5,2022-11-20T20:46:39Z,540000,False,0.0,0.0,1,right,C. Payne tip Layup (7 PTS),[1626166],1610612756.0,PHX,tip,,,Payne,C. Payne,,,,,Mid-Range,8-16 Left,,,,0.0,Made,7.0,,,,,,,,,,,,,,
55,PT07M57.00S,2022-11-20T20:46:51.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,8.754927726675426,39.46078431372549,1610612752,12,5,2022-11-20T20:47:03Z,550000,False,53.0,30.0,1,left,MISS J. Brunson 6' driving floating Shot - blocked,"[1628973, 1626166]",1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.05,Missed,,,,,,,,,,,,,,Payne,1626166.0
56,PT07M57.00S,2022-11-20T20:46:51.6Z,1,REGULAR,block,,[],1626166,,,1610612752,12,5,2022-11-20T20:46:53Z,560000,False,,,0,,C. Payne BLOCK (1 BLK),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT07M55.00S,2022-11-20T20:46:53.6Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,12,5,2022-11-20T20:46:54Z,570000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,55.0,1.0,1.0,0.0,,,,,,,
58,PT07M52.00S,2022-11-20T20:46:56.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,67.09921156373193,45.34313725490196,1610612756,12,5,2022-11-20T20:47:01Z,580000,False,-23.0,257.0,1,right,MISS D. Booker 25' running pullup 3PT,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,25.79,Missed,,,,,,,,,,,,,,,
59,PT07M50.00S,2022-11-20T20:46:58.9Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,12,5,2022-11-20T20:47:01Z,590000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,,,,,,58.0,1.0,1.0,0.0,,,,,,,
60,PT07M42.00S,2022-11-20T20:47:08.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.521024967148489,50.73529411764706,1610612752,12,7,2022-11-20T20:47:28Z,600000,False,-4.0,9.0,1,left,J. Randle driving Layup (4 PTS) (Q. Grimes 2 AST),"[203944, 1629656]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,0.95,Made,4.0,Q. Grimes,1629656.0,2.0,,,,,,,,,,,
62,PT07M29.00S,2022-11-20T20:47:19.6Z,1,REGULAR,foul,personal,['3freethrow'],203944,,,1610612756,12,7,2022-11-20T20:47:38Z,620000,False,,,0,,J. Randle shooting personal FOUL (1 PF) (Payne 3 FT),"[203944, 1626166]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,204059.0,1.0,0.0,Payne,1626166.0,,
64,PT07M29.00S,2022-11-20T20:47:48.4Z,1,REGULAR,freethrow,1 of 3,[],1626166,,,1610612756,13,7,2022-11-20T20:47:48Z,640000,False,,,0,,C. Payne Free Throw 1 of 3 (8 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
65,PT07M29.00S,2022-11-20T20:48:11.6Z,1,REGULAR,freethrow,2 of 3,[],1626166,,,1610612756,14,7,2022-11-20T20:48:11Z,650000,False,,,0,,C. Payne Free Throw 2 of 3 (9 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
66,PT07M29.00S,2022-11-20T20:48:33.0Z,1,REGULAR,freethrow,3 of 3,[],1626166,,,1610612756,15,7,2022-11-20T20:48:33Z,660000,False,,,0,,C. Payne Free Throw 3 of 3 (10 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
67,PT07M14.00S,2022-11-20T20:48:51.1Z,1,REGULAR,2pt,Jump Shot,[],1629656,23.340998685939553,73.52941176470588,1610612752,15,9,2022-11-20T20:48:55Z,670000,False,-118.0,167.0,1,left,Q. Grimes 20' step back Jump Shot (5 PTS) (J. Randle 1 AST),"[1629656, 203944]",1610612752.0,NYK,step back,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left Center,,,,20.42,Made,5.0,J. Randle,203944.0,1.0,,,,,,,,,,,
69,PT06M57.00S,2022-11-20T20:49:08.5Z,1,REGULAR,2pt,Jump Shot,[],1626164,92.9862023653088,89.2156862745098,1610612756,15,9,2022-11-20T20:49:11Z,690000,False,196.0,13.0,1,right,MISS D. Booker 19' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right,,,,19.66,Missed,,,,,,,,,,,,,,,
70,PT06M55.00S,2022-11-20T20:49:10.5Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,15,9,2022-11-20T20:49:11Z,700000,False,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Right,,,,,,,,,,69.0,1.0,1.0,0.0,,,,,,,
71,PT06M32.00S,2022-11-20T20:49:32.8Z,1,REGULAR,3pt,Jump Shot,[],1629656,26.10052562417871,83.33333333333334,1610612752,15,9,2022-11-20T20:49:35Z,710000,False,-167.0,193.0,1,left,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,25.49,Missed,,,,,,,,,,,,,,,
72,PT06M30.00S,2022-11-20T20:49:34.8Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,15,9,2022-11-20T20:49:35Z,720000,False,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,71.0,2.0,2.0,0.0,,,,,,,
73,PT06M25.00S,2022-11-20T20:49:40.4Z,1,REGULAR,3pt,Jump Shot,[],1626164,74.32654402102497,11.519607843137255,1610612756,18,9,2022-11-20T20:51:32Z,730000,False,-192.0,189.0,1,right,D. Booker 26' 3PT  (6 PTS) (T. Craig 2 AST),"[1626164, 1628470]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,26.96,Made,6.0,T. Craig,1628470.0,2.0,,,,,,,,,,,
75,PT06M25.00S,2022-11-20T20:49:45.0Z,1,REGULAR,foul,personal,['1freethrow'],1629011,,,1610612756,18,9,2022-11-20T20:52:31Z,755000,False,,,0,,M. Robinson shooting personal FOUL (1 PF) (Booker 1 FT),"[1629011, 1626164]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,204059.0,1.0,0.0,Booker,1626164.0,,
77,PT06M25.00S,2022-11-20T20:49:55.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,18,9,2022-11-20T20:51:40Z,800000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M25.00S,2022-11-20T20:52:47.0Z,1,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,19,9,2022-11-20T20:52:47Z,810000,False,,,0,,D. Booker Free Throw 1 of 1 (7 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
79,PT06M11.00S,2022-11-20T20:53:06.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,8.623521681997373,61.76470588235294,1610612752,19,11,2022-11-20T20:53:09Z,820000,False,-59.0,29.0,1,left,J. Brunson 6' driving floating bank Jump Shot (2 PTS),[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.54,Made,2.0,,,,,,,,,,,,,,
80,PT05M51.00S,2022-11-20T20:53:25.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,84.57621550591328,47.30392156862745,1610612756,21,11,2022-11-20T20:53:48Z,830000,False,-13.0,92.0,1,right,D. Ayton 9' turnaround Hook (2 PTS) (T. Craig 3 AST),"[1629028, 1628470]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,9.35,Made,2.0,T. Craig,1628470.0,3.0,,,,,,,,,,,
82,PT05M39.00S,2022-11-20T20:53:39.5Z,1,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612752,21,11,2022-11-20T20:53:45Z,850000,False,,,0,,T. Craig shooting personal FOUL (1 PF) (Barrett 2 FT),"[1628470, 1629628]",1610612756.0,PHX,shooting,,,Craig,T. Craig,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,204059.0,1.0,0.0,Barrett,1629628.0,,
84,PT05M39.00S,2022-11-20T20:54:06.1Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,21,12,2022-11-20T20:54:06Z,870000,False,,,0,,R. Barrett Free Throw 1 of 2 (1 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
85,PT05M39.00S,2022-11-20T20:54:07.3Z,1,REGULAR,substitution,out,[],1628973,,,1610612752,21,12,2022-11-20T20:54:12Z,880000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
