actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
44,PT07M31.00S,2023-04-09T19:49:00.4Z,1,REGULAR,foul,personal,['1freethrow'],1629111,,,1610612746,14,10,2023-04-09T19:49:06Z,440000,False,,,0,,J. Landale shooting personal FOUL (1 PF) (Leonard 1 FT),"[1629111, 202695]",1610612756.0,PHX,shooting,,,Landale,J. Landale,,,,,Mid-Range,16-24 Right Center,,,,,,,201639.0,1.0,0.0,Leonard,202695.0,,,,,,,,,
46,PT07M31.00S,2023-04-09T19:49:24.5Z,1,REGULAR,freethrow,1 of 1,[],202695,,,1610612746,14,10,2023-04-09T19:49:30Z,460000,False,,,0,,MISS K. Leonard Free Throw 1 of 1,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
47,PT07M28.00S,2023-04-09T19:49:27.5Z,1,REGULAR,rebound,defensive,[],1629013,,,1610612756,14,10,2023-04-09T19:49:30Z,470000,False,,,0,,L. Shamet REBOUND (Off:0 Def:2),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,46.0,2.0,2.0,0.0,,,,,,,,,,,,,,
48,PT07M16.00S,2023-04-09T19:49:38.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,7.178055190538765,55.392156862745104,1610612756,14,10,2023-04-09T19:49:43Z,480000,False,-27.0,15.0,1,left,MISS J. Landale cutting Layup - blocked,"[1629111, 1627826]",1610612756.0,PHX,cutting,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,3.09,Missed,,,,,,,,,,,,,,Zubac,1627826.0,,,
49,PT07M16.00S,2023-04-09T19:49:38.9Z,1,REGULAR,block,,[],1627826,,,1610612756,14,10,2023-04-09T19:49:41Z,490000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
50,PT07M16.00S,2023-04-09T19:49:38.9Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,14,10,2023-04-09T19:49:43Z,500000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,
51,PT07M04.00S,2023-04-09T19:49:51.1Z,1,REGULAR,3pt,Jump Shot,[],201569,92.32917214191852,3.6764705882352944,1610612746,14,10,2023-04-09T19:49:57Z,510000,False,-232.0,20.0,1,right,MISS E. Gordon 3PT,[201569],1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,Left Corner 3,24+ Left,23.24,Missed,,,,,,,,,,,,,,,,,,
52,PT07M00.00S,2023-04-09T19:49:55.1Z,1,REGULAR,rebound,defensive,[],1630688,,,1610612756,14,10,2023-04-09T19:49:57Z,520000,False,,,0,,I. Wainright REBOUND (Off:0 Def:2),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Left Corner 3,24+ Left,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT06M54.00S,2023-04-09T19:50:00.5Z,1,REGULAR,3pt,Jump Shot,[],1629013,21.632720105124836,10.049019607843137,1610612756,14,10,2023-04-09T19:50:07Z,530000,False,200.0,151.0,1,left,MISS L. Shamet 25' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,25.03,Missed,,,,,,,,,,,,,,,,,,
54,PT06M53.00S,2023-04-09T19:50:01.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,14,10,2023-04-09T19:50:07Z,540000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,53.0,,,,,,,,,,,,,,,,,
56,PT06M41.00S,2023-04-09T19:50:25.6Z,1,REGULAR,3pt,Jump Shot,[],201587,86.28449408672799,95.09803921568627,1610612746,14,10,2023-04-09T19:50:30Z,560000,False,225.0,76.0,1,right,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,23.81,Missed,,,,,,,,,,,,,,,,,,
57,PT06M38.00S,2023-04-09T19:50:28.6Z,1,REGULAR,rebound,defensive,[],1630688,,,1610612756,14,10,2023-04-09T19:50:30Z,570000,False,,,0,,I. Wainright REBOUND (Off:0 Def:3),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Right Corner 3,24+ Right,,,56.0,3.0,3.0,0.0,,,,,,,,,,,,,,
58,PT06M25.00S,2023-04-09T19:50:41.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,10.068988173455978,42.15686274509804,1610612756,14,10,2023-04-09T19:51:07Z,580000,False,39.0,42.0,1,left,MISS J. Landale Hook,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,5.75,Missed,,,,,,,,,,,,,,,,,,
59,PT06M23.00S,2023-04-09T19:50:43.8Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,14,10,2023-04-09T19:50:49Z,590000,False,,,0,,K. Leonard REBOUND (Off:0 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,58.0,2.0,2.0,0.0,,,,,,,,,,,,,,
60,PT06M15.00S,2023-04-09T19:50:51.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,85.75886990801577,42.64705882352941,1610612746,14,12,2023-04-09T19:50:56Z,600000,False,-37.0,81.0,1,right,I. Zubac 8' turnaround Hook (2 PTS) (R. Westbrook 2 AST),"[1627826, 201566]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,8.93,Made,,,,,,,,,,2.0,R. Westbrook,201566.0,2.0,,,,,
62,PT05M48.00S,2023-04-09T19:51:19.1Z,1,REGULAR,3pt,Jump Shot,[],1630240,21.50131406044678,93.62745098039215,1610612756,14,12,2023-04-09T19:51:23Z,620000,False,-218.0,150.0,1,left,MISS S. Lee 26' 3PT,[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,Above the Break 3,24+ Left Center,26.45,Missed,,,,,,,,,,,,,,,,,,
63,PT05M45.00S,2023-04-09T19:51:21.6Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,14,12,2023-04-09T19:51:21Z,630000,False,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,62.0,2.0,2.0,0.0,,,,,,,,,,,,,,
64,PT05M39.00S,2023-04-09T19:51:27.7Z,1,REGULAR,turnover,lost ball,[],202695,,,1610612746,14,12,2023-04-09T19:51:34Z,640000,False,,,0,,K. Leonard lost ball TURNOVER (1 TO),"[202695, 1629006]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Okogie,1629006.0
65,PT05M39.00S,2023-04-09T19:51:27.7Z,1,REGULAR,steal,,[],1629006,,,1610612756,14,12,2023-04-09T19:54:05Z,650000,False,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
66,PT05M32.00S,2023-04-09T19:51:33.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629006,6.258212877792378,49.26470588235294,1610612756,16,12,2023-04-09T19:53:15Z,660000,False,4.0,6.0,1,left,J. Okogie running DUNK (2 PTS),[1629006],1610612756.0,PHX,running,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,0.73,Made,,,,,,,,,,2.0,,,,,,,,
67,PT05M16.00S,2023-04-09T19:51:52.0Z,1,REGULAR,turnover,lost ball,[],202695,,,1610612746,16,12,2023-04-09T19:53:43Z,670000,False,,,0,,K. Leonard lost ball TURNOVER (2 TO),"[202695, 1630240]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,2.0,Lee,1630240.0
68,PT05M16.00S,2023-04-09T19:51:52.0Z,1,REGULAR,steal,,[],1630240,,,1610612756,16,12,2023-04-09T19:51:55Z,680000,False,,,0,,S. Lee STEAL (1 STL),[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
69,PT05M15.00S,2023-04-09T19:51:57.5Z,1,REGULAR,foul,personal,['1freethrow'],202695,,,1610612756,16,12,2023-04-09T19:55:20Z,690000,False,,,0,,K. Leonard transition take personal FOUL (1 PF) (Okogie 1 FT),"[202695, 1629006]",1610612746.0,LAC,transition take,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,,,,,,,1628159.0,1.0,0.0,Okogie,1629006.0,,,,,,,,,
71,PT05M15.00S,2023-04-09T19:52:24.1Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1629013,,,1610612756,17,12,2023-04-09T19:52:24Z,710000,False,,,0,,L. Shamet transition take Free Throw 1 of 1 (1 PTS),[1629013],1610612756.0,PHX,transition take,,,Shamet,L. Shamet,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
72,PT05M15.00S,2023-04-09T19:52:30.1Z,1,REGULAR,substitution,out,[],1629013,,,1610612746,17,12,2023-04-09T19:52:38Z,720000,False,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M15.00S,2023-04-09T19:52:30.1Z,1,REGULAR,substitution,out,[],201587,,,1610612746,17,12,2023-04-09T19:52:38Z,730000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M15.00S,2023-04-09T19:52:30.1Z,1,REGULAR,substitution,in,[],203082,,,1610612746,17,12,2023-04-09T19:52:38Z,740000,False,,,0,,SUB in: T. Ross,[203082],1610612756.0,PHX,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M15.00S,2023-04-09T19:52:30.1Z,1,REGULAR,substitution,in,[],1626181,,,1610612746,17,12,2023-04-09T19:52:38Z,750000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M02.00S,2023-04-09T19:52:50.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629006,8.886333771353483,43.627450980392155,1610612756,17,12,2023-04-09T19:55:59Z,760000,False,32.0,31.0,1,left,MISS J. Okogie driving Layup - blocked,"[1629006, 1627826]",1610612756.0,PHX,driving,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,,Zubac,1627826.0,,,
77,PT05M02.00S,2023-04-09T19:52:50.9Z,1,REGULAR,block,,[],1627826,,,1610612756,17,12,2023-04-09T19:52:53Z,770000,False,,,0,,I. Zubac BLOCK (2 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
78,PT04M59.00S,2023-04-09T19:52:53.9Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,17,12,2023-04-09T19:52:59Z,780000,False,,,0,,K. Leonard REBOUND (Off:0 Def:3),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,76.0,3.0,3.0,0.0,,,,,,,,,,,,,,
79,PT04M57.00S,2023-04-09T19:52:56.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202695,66.3107752956636,52.69607843137255,1610612746,17,12,2023-04-09T19:57:07Z,790000,False,13.0,264.0,1,right,MISS K. Leonard 26' running pullup 3PT,[202695],1610612746.0,LAC,running pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,26.45,Missed,,,,,,,,,,,,,,,,,,
80,PT04M57.00S,2023-04-09T19:52:56.0Z,1,REGULAR,rebound,defensive,[],1630688,,,1610612756,17,12,2023-04-09T19:53:04Z,800000,False,,,0,,I. Wainright REBOUND (Off:0 Def:4),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Above the Break 3,24+ Center,,,79.0,4.0,4.0,0.0,,,,,,,,,,,,,,
81,PT04M49.00S,2023-04-09T19:53:04.6Z,1,REGULAR,2pt,Jump Shot,[],203082,24.129434954007884,58.57843137254902,1610612756,17,12,2023-04-09T19:53:21Z,810000,False,-43.0,174.0,1,left,MISS T. Ross 17' Jump Shot,[203082],1610612756.0,PHX,,,,Ross,T. Ross,,,,,Mid-Range,16-24 Center,17.95,Missed,,,,,,,,,,,,,,,,,,
82,PT04M47.00S,2023-04-09T19:53:06.6Z,1,REGULAR,rebound,offensive,[],1630240,,,1610612756,17,12,2023-04-09T19:58:01Z,820000,False,,,0,,S. Lee REBOUND (Off:1 Def:0),[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,Mid-Range,16-24 Center,,,81.0,1.0,0.0,1.0,,,,,,,,,,,,,,
83,PT04M47.00S,2023-04-09T19:53:13.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630240,5.590000152587891,50.0,1610612756,17,12,2023-04-09T19:58:15Z,830000,False,0.0,0.0,1,left,MISS S. Lee tip Layup,[1630240],1610612756.0,PHX,tip,,,Lee,S. Lee,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
