actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2023-01-23T01:10:49.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-23T01:10:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-01-23T01:10:52.0Z,1,REGULAR,jumpball,recovered,[],1628969,,,1610612756,0,0,2023-01-23T01:10:52Z,40000,False,,,0,,Jump Ball B. Biyombo vs. S. Adams: Tip to M. Bridges,"[1628969, 202687, 203500]",1610612756.0,PHX,startperiod,M. Bridges,1628969.0,Bridges,M. Bridges,Biyombo,202687.0,Adams,203500.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M53.00S,2023-01-23T01:10:54.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,6.915243101182654,50.98039215686274,1610612756,0,0,2023-01-23T01:10:59Z,70000,False,-5.0,13.0,1,left,MISS M. Bridges driving Layup - blocked,"[1628969, 1628991]",1610612756.0,PHX,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.34,Missed,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,
8,PT11M53.00S,2023-01-23T01:10:54.2Z,1,REGULAR,block,,[],1628991,,,1610612756,0,0,2023-01-23T01:10:56Z,80000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M51.00S,2023-01-23T01:10:56.2Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,0,0,2023-01-23T01:10:59Z,90000,False,,,0,,S. Adams REBOUND (Off:0 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,
10,PT11M37.00S,2023-01-23T01:11:10.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,91.80354796320631,54.41176470588235,1610612763,0,0,2023-01-23T01:11:14Z,100000,False,22.0,25.0,1,right,MISS D. Brooks driving Layup,[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,,,,
11,PT11M35.00S,2023-01-23T01:11:12.8Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,0,0,2023-01-23T01:12:08Z,110000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,
12,PT11M26.00S,2023-01-23T01:11:22.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202687,15.850854139290407,36.27450980392157,1610612756,2,0,2023-01-23T01:12:39Z,120000,False,69.0,96.0,1,left,B. Biyombo 11' floating Jump Shot (2 PTS) (C. Paul 1 AST),"[202687, 101108]",1610612756.0,PHX,floating,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Right,11.84,Made,,,,,,,2.0,C. Paul,101108.0,1.0,,,,,,,,
14,PT11M16.00S,2023-01-23T01:11:31.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203500,85.89027595269383,50.245098039215684,1610612763,2,0,2023-01-23T01:11:39Z,140000,False,1.0,80.0,1,right,MISS S. Adams 8' floating Shot,[203500],1610612763.0,MEM,floating,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,8.01,Missed,,,,,,,,,,,,,,,,,,
15,PT11M09.00S,2023-01-23T01:11:39.0Z,1,REGULAR,rebound,offensive,[],1628991,,,1610612763,2,0,2023-01-23T01:11:39Z,150000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:0),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,14.0,1.0,0.0,1.0,,,,,,,,,,,,
