actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-01-27T03:15:37.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-27T03:15:37Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-01-27T03:15:39.6Z,1,REGULAR,jumpball,recovered,[],101108,,,1610612756,0,0,2023-01-27T03:15:39Z,40000,False,,,0,,Jump Ball D. Ayton vs. D. Powell: Tip to C. Paul,"[101108, 1629028, 203939]",1610612756.0,PHX,startperiod,C. Paul,101108.0,Paul,C. Paul,Ayton,1629028.0,Powell,203939.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2023-01-27T03:15:53.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,81.02825229960578,36.51960784313725,1610612756,2,0,2023-01-27T03:16:24Z,70000,False,-67.0,126.0,1,right,D. Ayton 14' Jump Shot (2 PTS) (C. Paul 1 AST),"[1629028, 101108]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,14.27,Made,2.0,C. Paul,101108.0,1.0,,,,,,,,,,,,,,
9,PT11M20.00S,2023-01-27T03:16:15.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,15.719448094612352,48.28431372549019,1610612742,2,0,2023-01-27T03:16:20Z,90000,False,9.0,95.0,1,left,MISS T. Hardaway Jr. 9' driving floating Shot,[203501],1610612742.0,DAL,driving floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.57,Missed,,,,,,,,,,,,,,,,,,
10,PT11M18.00S,2023-01-27T03:16:17.2Z,1,REGULAR,rebound,offensive,[],203501,,,1610612742,2,0,2023-01-27T03:16:20Z,100000,False,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:0),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,
11,PT11M17.00S,2023-01-27T03:16:18.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,2.0532194480946124,96.07843137254902,1610612742,2,3,2023-01-27T03:16:22Z,110000,False,-230.0,-33.0,1,left,D. Finney-Smith 3PT  (3 PTS) (T. Hardaway Jr. 1 AST),"[1627827, 203501]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,23.28,Made,3.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,,,,,,
13,PT11M05.00S,2023-01-27T03:16:31.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628470,92.9862023653088,50.98039215686274,1610612756,4,3,2023-01-27T03:16:35Z,130000,False,5.0,13.0,1,right,T. Craig cutting Layup (2 PTS) (M. Bridges 1 AST),"[1628470, 1628969]",1610612756.0,PHX,cutting,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,1.43,Made,2.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,,
15,PT10M53.00S,2023-01-27T03:16:42.5Z,1,REGULAR,3pt,Jump Shot,[],1627827,25.04927726675427,83.33333333333334,1610612742,4,3,2023-01-27T03:16:46Z,150000,False,-167.0,183.0,1,left,MISS D. Finney-Smith 24' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,24.75,Missed,,,,,,,,,,,,,,,,,,
16,PT10M50.00S,2023-01-27T03:16:45.5Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,4,3,2023-01-27T03:16:46Z,160000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M46.00S,2023-01-27T03:16:50.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,77.61169513797634,11.27450980392157,1610612756,4,3,2023-01-27T03:17:26Z,170000,False,-194.0,158.0,1,right,MISS M. Bridges 24' running pullup 3PT,[1628969],1610612756.0,PHX,running pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
18,PT10M43.00S,2023-01-27T03:16:53.0Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,4,3,2023-01-27T03:16:55Z,180000,False,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M32.00S,2023-01-27T03:17:04.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,16.507884362680684,58.57843137254902,1610612742,4,3,2023-01-27T03:17:09Z,190000,False,-43.0,103.0,1,left,MISS L. Doncic 11' fadeaway Shot,[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,11.13,Missed,,,,,,,,,,,,,,,,,,
20,PT10M28.00S,2023-01-27T03:17:08.6Z,1,REGULAR,rebound,offensive,[],1627827,,,1610612742,4,3,2023-01-27T03:17:09Z,200000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:0),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,19.0,1.0,0.0,1.0,,,,,,,,,,
21,PT10M26.00S,2023-01-27T03:17:09.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203501,28.465834428383708,19.11764705882353,1610612742,4,6,2023-01-27T03:17:12Z,210000,False,154.0,215.0,1,left,T. Hardaway Jr. 26' 3PT  (3 PTS) (D. Finney-Smith 1 AST),"[203501, 1627827]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,26.48,Made,3.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,,,,,
23,PT10M10.00S,2023-01-27T03:17:26.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,93.38042049934296,57.107843137254896,1610612756,6,6,2023-01-27T03:17:30Z,230000,False,36.0,10.0,1,right,C. Johnson driving finger roll Layup (2 PTS) (T. Craig 1 AST),"[1629661, 1628470]",1610612756.0,PHX,driving finger roll,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,3.68,Made,2.0,T. Craig,1628470.0,1.0,,,,,,,,,,,,,,
25,PT09M52.00S,2023-01-27T03:17:44.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,5.863994743758213,49.01960784313725,1610612742,6,8,2023-01-27T03:17:50Z,250000,False,5.0,3.0,1,left,D. Powell DUNK (2 PTS) (S. Dinwiddie 1 AST),"[203939, 203915]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,0.55,Made,2.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,,,,,
27,PT09M27.00S,2023-01-27T03:18:08.5Z,1,REGULAR,2pt,Jump Shot,[],101108,80.50262812089356,22.30392156862745,1610612756,6,8,2023-01-27T03:18:12Z,270000,False,-138.0,131.0,1,right,MISS C. Paul 19' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Mid-Range,16-24 Left Center,19.05,Missed,,,,,,,,,,,,,,,,,,
28,PT09M24.00S,2023-01-27T03:18:11.5Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612756,6,8,2023-01-27T03:18:12Z,280000,False,,,0,,D. Ayton REBOUND (Off:1 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Left Center,,,,,,,27.0,2.0,1.0,1.0,,,,,,,,,,
29,PT09M23.00S,2023-01-27T03:18:13.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],101108,76.2976346911958,12.009803921568627,1610612756,9,8,2023-01-27T03:18:17Z,290000,False,-190.0,170.0,1,right,C. Paul 25' 3PT  (3 PTS) (D. Ayton 1 AST),"[101108, 1629028]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,25.52,Made,3.0,D. Ayton,1629028.0,1.0,,,,,,,,,,,,,,
31,PT09M05.00S,2023-01-27T03:18:30.3Z,1,REGULAR,3pt,Jump Shot,[],1629029,25.18068331143233,86.51960784313727,1610612742,9,8,2023-01-27T03:19:03Z,310000,False,-183.0,184.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,,
