actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-01-07T03:10:45.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-07T03:10:45Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-01-07T03:10:47.7Z,1,REGULAR,jumpball,recovered,[],101108,,,1610612756,0,0,2023-01-07T03:10:47Z,40000,False,,,0,,Jump Ball D. Ayton vs. B. Adebayo: Tip to C. Paul,"[101108, 1629028, 1628389]",1610612756.0,PHX,startperiod,C. Paul,101108.0,Paul,C. Paul,Ayton,1629028.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2023-01-07T03:11:06.3Z,1,REGULAR,3pt,Jump Shot,[],101108,73.01248357424441,85.5392156862745,1610612756,3,0,2023-01-07T03:11:11Z,70000,False,178.0,201.0,1,right,C. Paul 26' 3PT  (3 PTS) (M. Bridges 1 AST),"[101108, 1628969]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,26.84,Made,3.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,,
9,PT11M20.00S,2023-01-07T03:11:24.3Z,1,REGULAR,3pt,Jump Shot,[],200768,31.750985545335087,37.745098039215684,1610612748,3,0,2023-01-07T03:11:30Z,90000,False,61.0,246.0,1,left,MISS K. Lowry 25' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,25.35,Missed,,,,,,,,,,,,,,,,,,
10,PT11M17.00S,2023-01-07T03:11:27.3Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,3,0,2023-01-07T03:11:30Z,100000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M11.00S,2023-01-07T03:11:36.0Z,1,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612756,3,0,2023-01-07T03:11:46Z,110000,False,,,0,,M. Strus shooting personal FOUL (1 PF) (Bridges 2 FT),"[1629622, 1628969]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,1.0,0.0,Bridges,1628969.0,,,,,
13,PT11M11.00S,2023-01-07T03:12:05.9Z,1,REGULAR,freethrow,1 of 2,[],1628969,,,1610612756,4,0,2023-01-07T03:12:05Z,130000,False,,,0,,M. Bridges Free Throw 1 of 2 (1 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
14,PT11M11.00S,2023-01-07T03:12:29.0Z,1,REGULAR,freethrow,2 of 2,[],1628969,,,1610612756,5,0,2023-01-07T03:12:29Z,140000,False,,,0,,M. Bridges Free Throw 2 of 2 (2 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
15,PT10M57.00S,2023-01-07T03:12:43.7Z,1,REGULAR,2pt,Jump Shot,[],1628389,18.873193166885677,29.901960784313726,1610612748,5,0,2023-01-07T03:12:48Z,150000,False,100.0,125.0,1,left,MISS B. Adebayo 16' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,16.03,Missed,,,,,,,,,,,,,,,,,,
16,PT10M53.00S,2023-01-07T03:12:47.7Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,5,0,2023-01-07T03:12:48Z,160000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,,15.0,2.0,2.0,0.0,,,,,,,,,,
17,PT10M47.00S,2023-01-07T03:12:53.6Z,1,REGULAR,3pt,Jump Shot,[],1628969,74.06373193166885,14.215686274509803,1610612756,5,0,2023-01-07T03:12:58Z,170000,False,-179.0,191.0,1,right,MISS M. Bridges 26' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
18,PT10M44.00S,2023-01-07T03:12:56.6Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,5,0,2023-01-07T03:12:58Z,180000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M29.00S,2023-01-07T03:13:10.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,11.383048620236531,49.754901960784316,1610612748,5,2,2023-01-07T03:13:16Z,190000,False,1.0,55.0,1,left,B. Adebayo driving floating Jump Shot (2 PTS),[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,5.45,Made,2.0,,,,,,,,,,,,,,,,,
20,PT10M19.00S,2023-01-07T03:13:20.4Z,1,REGULAR,3pt,Jump Shot,[],1629013,66.44218134034165,46.568627450980394,1610612756,5,2,2023-01-07T03:13:25Z,200000,False,-17.0,263.0,1,right,MISS L. Shamet 26' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,26.35,Missed,,,,,,,,,,,,,,,,,,
