actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
15,PT11M17.00S,2023-01-25T02:11:18.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,0,0,2023-01-25T02:11:18Z,150000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,14.0,,,,,,,,,,,,,,,
17,PT11M15.00S,2023-01-25T02:11:33.0Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629667,88.91261498028909,12.254901960784313,1610612766,0,2,2023-01-25T02:11:37Z,170000,False,-189.0,52.0,1,right,J. McDaniels 19' Jump Shot (2 PTS) (B. McGowens 1 AST),"[1629667, 1631121]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left,19.57,Made,,,,,,,,,,2.0,B. McGowens,1631121.0,1.0,,,,,
19,PT10M53.00S,2023-01-25T02:11:54.2Z,1,REGULAR,3pt,Jump Shot,[],1629661,19.92444152431012,9.313725490196079,1610612756,3,2,2023-01-25T02:11:58Z,190000,False,203.0,135.0,1,left,C. Johnson 24' 3PT  (3 PTS) (M. Bridges 1 AST),"[1629661, 1628969]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,24.4,Made,,,,,,,,,,3.0,M. Bridges,1628969.0,1.0,,,,,
21,PT10M36.00S,2023-01-25T02:12:12.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,91.40932982917214,36.51960784313725,1610612766,3,2,2023-01-25T02:17:47Z,210000,False,-67.0,28.0,1,right,MISS B. McGowens 7' driving Layup - blocked,"[1631121, 1628969]",1610612766.0,CHA,driving,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,7.31,Missed,Bridges,1628969.0,,,,,,,,,,,,,,,,
54,PT10M36.00S,2023-01-25T02:12:12.5Z,1,REGULAR,block,,[],1628969,,,1610612766,3,2,2023-01-25T02:16:50Z,215000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
22,PT10M33.00S,2023-01-25T02:12:15.5Z,1,REGULAR,rebound,defensive,[],202687,,,1610612756,3,2,2023-01-25T02:12:22Z,220000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:2),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,21.0,2.0,2.0,0.0,,,,,,,,,,,,
23,PT10M29.00S,2023-01-25T02:12:19.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,5.601182654402102,49.26470588235294,1610612756,3,2,2023-01-25T02:12:30Z,230000,False,4.0,0.0,1,left,MISS M. Bridges Layup,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.37,Missed,,,,,,,,,,,,,,,,,,
24,PT10M26.00S,2023-01-25T02:12:21.6Z,1,REGULAR,rebound,offensive,[],1628470,,,1610612756,3,2,2023-01-25T02:12:21Z,240000,False,,,0,,T. Craig REBOUND (Off:1 Def:0),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,23.0,1.0,0.0,1.0,,,,,,,,,,,,
25,PT10M25.00S,2023-01-25T02:12:23.2Z,1,REGULAR,turnover,lost ball,[],1628470,,,1610612756,3,2,2023-01-25T02:12:33Z,250000,False,,,0,,T. Craig lost ball TURNOVER (1 TO),"[1628470, 1629667]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,McDaniels,1629667.0,,,,,,,,,
26,PT10M25.00S,2023-01-25T02:12:23.2Z,1,REGULAR,steal,,[],1629667,,,1610612766,3,2,2023-01-25T02:12:24Z,260000,False,,,0,,J. McDaniels STEAL (1 STL),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
27,PT10M15.00S,2023-01-25T02:12:33.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629667,78.40013140604468,71.56862745098039,1610612766,3,2,2023-01-25T02:12:38Z,270000,False,108.0,151.0,1,right,MISS J. McDaniels 18' step back Shot,[1629667],1610612766.0,CHA,step back,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,18.51,Missed,,,,,,,,,,,,,,,,,,
28,PT10M12.00S,2023-01-25T02:12:36.2Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,3,2,2023-01-25T02:12:38Z,280000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Mid-Range,16-24 Right Center,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,
29,PT10M09.00S,2023-01-25T02:12:38.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628470,6.1268068331143235,49.26470588235294,1610612756,3,2,2023-01-25T02:12:51Z,290000,False,4.0,5.0,1,left,MISS T. Craig DUNK - blocked,"[1628470, 1629023]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,0.63,Missed,Washington,1629023.0,,,,,,,,,,,,,,,,
30,PT10M09.00S,2023-01-25T02:12:38.6Z,1,REGULAR,block,,[],1629023,,,1610612756,3,2,2023-01-25T02:12:40Z,300000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
31,PT10M07.00S,2023-01-25T02:12:40.6Z,1,REGULAR,rebound,defensive,[],1629667,,,1610612766,3,2,2023-01-25T02:12:43Z,310000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,
32,PT09M56.00S,2023-01-25T02:12:54.6Z,1,REGULAR,turnover,traveling,[],1629667,,,1610612766,3,2,2023-01-25T02:13:01Z,320000,False,,,0,,J. McDaniels traveling TURNOVER (1 TO),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,,,,,2714.0,,,,
33,PT09M44.00S,2023-01-25T02:13:18.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202687,12.697109067017081,49.01960784313725,1610612756,3,2,2023-01-25T02:16:35Z,330000,False,5.0,67.0,1,left,MISS B. Biyombo 6' floating Shot,[202687],1610612756.0,PHX,floating,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,6.71,Missed,,,,,,,,,,,,,,,,,,
34,PT09M39.00S,2023-01-25T02:13:23.0Z,1,REGULAR,rebound,offensive,[],202687,,,1610612756,3,2,2023-01-25T02:16:35Z,340000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:2),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,33.0,3.0,2.0,1.0,,,,,,,,,,,,
35,PT09M36.00S,2023-01-25T02:13:25.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",202687,10.988830486202366,50.49019607843137,1610612756,5,2,2023-01-25T02:13:29Z,350000,False,-2.0,51.0,1,left,B. Biyombo Hook (2 PTS),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,5.09,Made,,,,,,,,,,2.0,,,,,,,,
36,PT09M18.00S,2023-01-25T02:13:44.0Z,1,REGULAR,foul,personal,['2freethrow'],202687,,,1610612766,5,2,2023-01-25T02:13:56Z,360000,False,,,0,,B. Biyombo shooting personal FOUL (1 PF) (Rozier 2 FT),"[202687, 1626179]",1610612756.0,PHX,shooting,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Rozier,1626179.0
38,PT09M18.00S,2023-01-25T02:14:13.0Z,1,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,5,2,2023-01-25T02:14:13Z,380000,False,,,0,,MISS T. Rozier Free Throw 1 of 2,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
39,PT09M18.00S,2023-01-25T02:14:13.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,5,2,2023-01-25T02:14:13Z,390000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,
40,PT09M18.00S,2023-01-25T02:14:28.7Z,1,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,5,3,2023-01-25T02:14:28Z,400000,False,,,0,,T. Rozier Free Throw 2 of 2 (1 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
41,PT09M02.00S,2023-01-25T02:14:46.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,16.376478318002626,58.333333333333336,1610612756,5,3,2023-01-25T02:14:51Z,410000,False,-42.0,101.0,1,left,MISS M. Bridges 10' fadeaway Shot,[1628969],1610612756.0,PHX,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,10.96,Missed,,,,,,,,,,,,,,,,,,
42,PT08M59.00S,2023-01-25T02:14:49.9Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,5,3,2023-01-25T02:14:51Z,420000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,
43,PT08M55.00S,2023-01-25T02:14:54.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629667,93.38042049934296,50.98039215686274,1610612766,5,5,2023-01-25T02:14:59Z,430000,False,5.0,10.0,1,right,J. McDaniels alley-oop DUNK (4 PTS) (T. Rozier 1 AST),"[1629667, 1626179]",1610612766.0,CHA,alley-oop,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,,,,,,4.0,T. Rozier,1626179.0,1.0,,,,,
45,PT08M44.00S,2023-01-25T02:15:04.8Z,1,REGULAR,3pt,Jump Shot,[],1629661,16.113666228646515,94.11764705882352,1610612756,8,5,2023-01-25T02:15:10Z,450000,False,-221.0,99.0,1,left,C. Johnson 24' 3PT  (6 PTS) (M. Bridges 2 AST),"[1629661, 1628969]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,24.18,Made,,,,,,,,,,6.0,M. Bridges,1628969.0,2.0,,,,,
47,PT08M32.00S,2023-01-25T02:15:16.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,87.33574244415243,48.28431372549019,1610612766,8,7,2023-01-25T02:15:21Z,470000,False,-9.0,67.0,1,right,T. Rozier 6' driving floating Jump Shot (3 PTS),[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,6.71,Made,,,,,,,,,,3.0,,,,,,,,
48,PT08M16.00S,2023-01-25T02:15:32.6Z,1,REGULAR,3pt,Jump Shot,[],1629661,27.677398160315374,23.284313725490197,1610612756,11,7,2023-01-25T02:15:36Z,480000,False,134.0,208.0,1,left,C. Johnson 24' 3PT  (9 PTS) (C. Paul 1 AST),"[1629661, 101108]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,24.7,Made,,,,,,,,,,9.0,C. Paul,101108.0,1.0,,,,,
50,PT07M59.00S,2023-01-25T02:15:52.5Z,1,REGULAR,turnover,out-of-bounds,[],203486,,,1610612766,11,7,2023-01-25T02:16:04Z,500000,False,,,0,,M. Plumlee lost ball out-of-bounds TURNOVER (1 TO),[203486],1610612766.0,CHA,lost ball,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1.0,,,,,,,1626300.0,,,,
51,PT07M47.00S,2023-01-25T02:16:15.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,34.773324572930356,36.27450980392157,1610612756,14,7,2023-01-25T02:16:22Z,510000,False,69.0,274.0,1,left,C. Johnson 28' 3PT  (12 PTS) (C. Paul 2 AST),"[1629661, 101108]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,28.28,Made,,,,,,,,,,12.0,C. Paul,101108.0,2.0,,,,,
53,PT07M47.00S,2023-01-25T02:16:21.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,14,7,2023-01-25T02:16:21Z,530000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M47.00S,2023-01-25T02:17:53.0Z,1,REGULAR,substitution,out,[],1631121,,,1610612766,14,7,2023-01-25T02:19:44Z,535000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M47.00S,2023-01-25T02:17:53.0Z,1,REGULAR,substitution,in,[],1628372,,,1610612766,14,7,2023-01-25T02:19:44Z,537500,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M28.00S,2023-01-25T02:19:24.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,91.80354796320631,45.83333333333333,1610612766,14,7,2023-01-25T02:21:05Z,540000,False,-21.0,25.0,1,right,MISS T. Rozier driving Layup,[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,,
56,PT07M26.00S,2023-01-25T02:19:26.7Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612756,14,7,2023-01-25T02:19:32Z,550000,False,,,0,,T. Craig REBOUND (Off:1 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,55.0,2.0,1.0,1.0,,,,,,,,,,,,
59,PT07M09.00S,2023-01-25T02:19:44.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,12.040078843626807,57.59803921568627,1610612756,16,7,2023-01-25T02:19:50Z,560000,False,-38.0,61.0,1,left,C. Johnson 7' pullup Jump Shot (14 PTS) (C. Paul 3 AST),"[1629661, 101108]",1610612756.0,PHX,pullup,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,7.16,Made,,,,,,,,,,14.0,C. Paul,101108.0,3.0,,,,,
61,PT06M58.00S,2023-01-25T02:19:54.9Z,1,REGULAR,3pt,Jump Shot,[],1629023,76.03482260183968,14.460784313725492,1610612766,16,7,2023-01-25T02:19:59Z,580000,False,-178.0,173.0,1,right,MISS P. Washington 24' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,24.79,Missed,,,,,,,,,,,,,,,,,,
62,PT06M55.00S,2023-01-25T02:19:57.9Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,16,7,2023-01-25T02:19:59Z,590000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,61.0,1.0,1.0,0.0,,,,,,,,,,,,
63,PT06M49.00S,2023-01-25T02:20:05.9Z,1,REGULAR,foul,personal,[],1629667,,,1610612756,16,7,2023-01-25T02:20:18Z,600000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1629667, 202687]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Biyombo,202687.0
65,PT06M41.00S,2023-01-25T02:20:35.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,16.113666228646515,35.049019607843135,1610612756,18,7,2023-01-25T02:20:41Z,620000,False,75.0,99.0,1,left,C. Paul 12' pullup Jump Shot (2 PTS) (B. Biyombo 1 AST),"[101108, 202687]",1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Right,12.41,Made,,,,,,,,,,2.0,B. Biyombo,202687.0,1.0,,,,,
67,PT06M26.00S,2023-01-25T02:20:49.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628372,86.94152431011827,44.6078431372549,1610612766,18,7,2023-01-25T02:20:55Z,640000,False,-27.0,70.0,1,right,MISS D. Smith Jr. 7' driving Hook,[1628372],1610612766.0,CHA,driving,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.52,Missed,,,,,,,,,,,,,,,,,,
68,PT06M24.00S,2023-01-25T02:20:51.5Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612756,18,7,2023-01-25T02:20:55Z,650000,False,,,0,,C. Johnson REBOUND (Off:1 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,67.0,2.0,1.0,1.0,,,,,,,,,,,,
69,PT06M18.00S,2023-01-25T02:20:57.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,9.674770039421814,50.98039215686274,1610612756,20,7,2023-01-25T02:21:09Z,660000,False,-5.0,38.0,1,left,C. Johnson turnaround fadeaway Jump Shot (16 PTS) (C. Paul 4 AST),"[1629661, 101108]",1610612756.0,PHX,turnaround fadeaway,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,3.87,Made,,,,,,,,,,16.0,C. Paul,101108.0,4.0,,,,,
71,PT05M51.00S,2023-01-25T02:21:24.6Z,1,REGULAR,3pt,Jump Shot,[],1629667,91.01511169513797,95.58823529411765,1610612766,20,7,2023-01-25T02:21:27Z,680000,False,228.0,32.0,1,right,MISS J. McDaniels 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,23.01,Missed,,,,,,,,,,,,,,,,,,
72,PT05M49.00S,2023-01-25T02:21:26.6Z,1,REGULAR,rebound,defensive,[],202687,,,1610612756,20,7,2023-01-25T02:21:27Z,690000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:3),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Right Corner 3,24+ Right,,,,,71.0,4.0,3.0,1.0,,,,,,,,,,,,
73,PT05M39.00S,2023-01-25T02:21:36.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202687,8.886333771353483,45.09803921568628,1610612756,22,7,2023-01-25T02:21:39Z,700000,False,25.0,31.0,1,left,B. Biyombo turnaround Hook (4 PTS) (C. Paul 5 AST),"[202687, 101108]",1610612756.0,PHX,turnaround,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,3.95,Made,,,,,,,,,,4.0,C. Paul,101108.0,5.0,,,,,
75,PT05M25.00S,2023-01-25T02:21:50.7Z,1,REGULAR,2pt,Jump Shot,[],1626179,89.04402102496715,31.127450980392158,1610612766,22,7,2023-01-25T02:21:56Z,720000,False,-94.0,50.0,1,right,MISS T. Rozier 10' fadeaway Shot,[1626179],1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Left,10.71,Missed,,,,,,,,,,,,,,,,,,
76,PT05M23.00S,2023-01-25T02:21:52.7Z,1,REGULAR,rebound,offensive,[],203486,,,1610612766,22,7,2023-01-25T02:21:56Z,730000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,,,,,75.0,2.0,1.0,1.0,,,,,,,,,,,,
77,PT05M22.00S,2023-01-25T02:21:54.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203486,93.77463863337714,49.50980392156863,1610612766,22,7,2023-01-25T02:21:58Z,740000,False,-2.0,6.0,1,right,MISS M. Plumlee Hook - blocked,"[203486, 202687]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,0.65,Missed,Biyombo,202687.0,,,,,,,,,,,,,,,,
78,PT05M22.00S,2023-01-25T02:21:54.2Z,1,REGULAR,block,,[],202687,,,1610612766,22,7,2023-01-25T02:21:56Z,750000,False,,,0,,B. Biyombo BLOCK (2 BLK),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
79,PT05M22.00S,2023-01-25T02:21:54.2Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612756,22,7,2023-01-25T02:21:58Z,760000,False,,,0,,T. Craig REBOUND (Off:1 Def:2),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,77.0,3.0,2.0,1.0,,,,,,,,,,,,
80,PT05M16.00S,2023-01-25T02:22:00.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],101108,29.38567674113009,71.07843137254902,1610612756,22,7,2023-01-25T02:22:05Z,770000,False,-105.0,224.0,1,left,MISS C. Paul 24' pullup 3PT,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,24.73,Missed,,,,,,,,,,,,,,,,,,
81,PT05M12.00S,2023-01-25T02:22:04.1Z,1,REGULAR,rebound,defensive,[],1629667,,,1610612766,22,7,2023-01-25T02:22:05Z,780000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,80.0,2.0,2.0,0.0,,,,,,,,,,,,
