actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
89,PT05M32.00S,2023-04-05T02:23:55.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631103,10.85742444152431,41.17647058823529,1610612759,24,14,2023-04-05T02:29:33Z,890000,False,44.0,50.0,1,left,MISS M. Branham 6' driving Layup,[1631103],1610612759.0,SAS,driving,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.64,,,,,,,,,,,,
90,PT05M29.00S,2023-04-05T02:23:58.8Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,24,14,2023-04-05T02:24:02Z,900000,False,,,0,,D. Booker REBOUND (Off:0 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,89.0,3.0,3.0,0.0,,,,,
91,PT05M24.00S,2023-04-05T02:24:03.6Z,1,REGULAR,3pt,Jump Shot,[],101108,71.30420499342969,19.11764705882353,1610612756,27,14,2023-04-05T02:29:54Z,910000,False,-154.0,217.0,1,right,C. Paul 26' 3PT  (9 PTS) (J. Okogie 2 AST),"[101108, 1629006]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,26.65,J. Okogie,1629006.0,2.0,,,,,,,,,
93,PT05M00.00S,2023-04-05T02:24:28.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,8.886333771353483,55.392156862745104,1610612759,27,16,2023-04-05T02:24:32Z,930000,False,-27.0,31.0,1,left,J. Champagnie cutting Layup (5 PTS) (M. Branham 1 AST),"[1630577, 1631103]",1610612759.0,SAS,cutting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,4.11,M. Branham,1631103.0,1.0,,,,,,,,,
95,PT04M49.00S,2023-04-05T02:24:38.4Z,1,REGULAR,2pt,Jump Shot,[],1626164,78.26872536136662,41.42156862745098,1610612756,29,16,2023-04-05T02:24:44Z,950000,False,-43.0,152.0,1,right,D. Booker 15' pullup Jump Shot (8 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Center,,,,,,Made,8.0,15.77,,,,,,,,,,,,
96,PT04M31.00S,2023-04-05T02:24:56.5Z,1,REGULAR,2pt,Jump Shot,[],1631103,22.552562417871222,28.186274509803923,1610612759,29,16,2023-04-05T02:30:37Z,960000,False,109.0,159.0,1,left,MISS M. Branham 19' pullup Shot,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,19.32,,,,,,,,,,,,
97,PT04M31.00S,2023-04-05T02:24:56.5Z,1,REGULAR,rebound,defensive,[],1629006,,,1610612756,29,16,2023-04-05T02:25:08Z,970000,False,,,0,,J. Okogie REBOUND (Off:1 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,96.0,2.0,1.0,1.0,,,,,
98,PT04M23.00S,2023-04-05T02:25:04.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,92.46057818659659,39.950980392156865,1610612756,31,16,2023-04-05T02:31:26Z,980000,False,-50.0,18.0,1,right,K. Durant fadeaway Jump Shot (8 PTS) (J. Okogie 3 AST),"[201142, 1629006]",1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,8.0,5.35,J. Okogie,1629006.0,3.0,,,,,,,,,
99,PT04M03.00S,2023-04-05T02:25:24.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630572,16.113666228646515,37.745098039215684,1610612759,31,18,2023-04-05T02:31:49Z,990000,False,61.0,99.0,1,left,S. Mamukelashvili 11' turnaround Jump Shot (4 PTS) (T. Jones 4 AST),"[1630572, 1630200]",1610612759.0,SAS,turnaround,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,4.0,11.64,T. Jones,1630200.0,4.0,,,,,,,,,
100,PT04M02.00S,2023-04-05T02:25:29.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,31,18,2023-04-05T02:25:29Z,1000000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M02.00S,2023-04-05T02:27:35.7Z,1,REGULAR,substitution,out,[],1629006,,,1610612756,31,18,2023-04-05T02:28:23Z,1010000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M02.00S,2023-04-05T02:27:35.7Z,1,REGULAR,substitution,out,[],101108,,,1610612756,31,18,2023-04-05T02:28:23Z,1020000,False,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M02.00S,2023-04-05T02:27:35.7Z,1,REGULAR,substitution,out,[],201142,,,1610612756,31,18,2023-04-05T02:28:23Z,1030000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M02.00S,2023-04-05T02:27:35.7Z,1,REGULAR,substitution,out,[],1631103,,,1610612756,31,18,2023-04-05T02:28:23Z,1040000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M02.00S,2023-04-05T02:27:35.7Z,1,REGULAR,substitution,out,[],1630200,,,1610612756,31,18,2023-04-05T02:28:23Z,1050000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M02.00S,2023-04-05T02:27:35.7Z,1,REGULAR,substitution,out,[],1630572,,,1610612756,31,18,2023-04-05T02:28:23Z,1060000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M02.00S,2023-04-05T02:27:35.7Z,1,REGULAR,substitution,in,[],1629013,,,1610612756,31,18,2023-04-05T02:28:23Z,1070000,False,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M02.00S,2023-04-05T02:27:35.7Z,1,REGULAR,substitution,in,[],203933,,,1610612756,31,18,2023-04-05T02:28:23Z,1080000,False,,,0,,SUB in: T. Warren,[203933],1610612756.0,PHX,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M02.00S,2023-04-05T02:27:35.7Z,1,REGULAR,substitution,in,[],1628470,,,1610612756,31,18,2023-04-05T02:28:23Z,1090000,False,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M02.00S,2023-04-05T02:27:35.7Z,1,REGULAR,substitution,in,[],1631104,,,1610612756,31,18,2023-04-05T02:28:23Z,1100000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M02.00S,2023-04-05T02:27:35.7Z,1,REGULAR,substitution,in,[],203926,,,1610612756,31,18,2023-04-05T02:28:23Z,1110000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M02.00S,2023-04-05T02:27:35.7Z,1,REGULAR,substitution,in,[],1628984,,,1610612756,31,18,2023-04-05T02:28:23Z,1120000,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M37.00S,2023-04-05T02:29:00.4Z,1,REGULAR,2pt,Jump Shot,[],1629013,75.64060446780552,56.372549019607845,1610612756,31,18,2023-04-05T02:29:07Z,1130000,False,32.0,176.0,1,right,MISS L. Shamet 17' Jump Shot,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Mid-Range,16-24 Center,,,,,,Missed,,17.94,,,,,,,,,,,,
115,PT03M35.00S,2023-04-05T02:29:02.7Z,1,REGULAR,rebound,defensive,[],203926,,,1610612759,31,18,2023-04-05T02:29:02Z,1140000,False,,,0,,D. McDermott REBOUND (Off:0 Def:1),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,114.0,1.0,1.0,0.0,,,,,
116,PT03M30.00S,2023-04-05T02:29:08.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203926,26.231931668856767,18.872549019607842,1610612759,31,18,2023-04-05T02:33:05Z,1150000,False,156.0,194.0,1,left,MISS D. McDermott 24' running 3PT,[203926],1610612759.0,SAS,running,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.88,,,,,,,,,,,,
117,PT03M25.00S,2023-04-05T02:29:13.5Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,31,18,2023-04-05T02:29:17Z,1160000,False,,,0,,D. Ayton REBOUND (Off:1 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,116.0,2.0,1.0,1.0,,,,,
118,PT03M18.00S,2023-04-05T02:29:20.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,79.71419185282524,49.01960784313725,1610612756,33,18,2023-04-05T02:29:27Z,1170000,False,-5.0,138.0,1,right,D. Booker 13' driving floating Jump Shot (10 PTS),[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,10.0,13.83,,,,,,,,,,,,
119,PT03M05.00S,2023-04-05T02:29:32.8Z,1,REGULAR,3pt,Jump Shot,[],1630577,13.091327201051248,97.05882352941177,1610612759,33,21,2023-04-05T02:29:37Z,1180000,False,-235.0,71.0,1,left,J. Champagnie 24' 3PT  (8 PTS) (D. Graham 1 AST),"[1630577, 1628984]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,,Made,8.0,24.57,D. Graham,1628984.0,1.0,,,,,,,,,
121,PT02M52.00S,2023-04-05T02:29:48.1Z,1,REGULAR,foul,personal,['2freethrow'],1631104,,,1610612756,33,21,2023-04-05T02:30:01Z,1200000,False,,,0,,B. Wesley shooting personal FOUL (1 PF) (Booker 2 FT),"[1631104, 1626164]",1610612759.0,SAS,shooting,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),8-16 Right,1198.0,1.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,,
123,PT02M52.00S,2023-04-05T02:30:13.2Z,1,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,34,21,2023-04-05T02:30:13Z,1220000,False,,,0,,D. Booker Free Throw 1 of 2 (11 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
124,PT02M52.00S,2023-04-05T02:30:13.9Z,1,REGULAR,substitution,out,[],1629028,,,1610612756,34,21,2023-04-05T02:30:18Z,1230000,False,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M52.00S,2023-04-05T02:30:13.9Z,1,REGULAR,substitution,in,[],202687,,,1610612756,34,21,2023-04-05T02:30:18Z,1240000,False,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M52.00S,2023-04-05T02:30:33.0Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,35,21,2023-04-05T02:30:33Z,1250000,False,,,0,,D. Booker Free Throw 2 of 2 (12 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
127,PT02M30.00S,2023-04-05T02:30:56.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630577,17.95335085413929,50.98039215686274,1610612759,35,23,2023-04-05T02:31:05Z,1260000,False,-5.0,116.0,1,left,J. Champagnie 11' Jump Shot (10 PTS) (B. Wesley 1 AST),"[1630577, 1631104]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,10.0,11.64,B. Wesley,1631104.0,1.0,,,,,,,,,
129,PT02M17.00S,2023-04-05T02:31:08.7Z,1,REGULAR,3pt,Jump Shot,[],1626164,68.9388961892247,68.38235294117648,1610612756,35,23,2023-04-05T02:35:35Z,1280000,False,92.0,239.0,1,right,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.65,,,,,,,,,,,,
130,PT02M14.00S,2023-04-05T02:31:11.7Z,1,REGULAR,rebound,defensive,[],1631230,,,1610612759,35,23,2023-04-05T02:31:12Z,1290000,False,,,0,,D. Barlow REBOUND (Off:1 Def:1),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,129.0,2.0,1.0,1.0,,,,,
131,PT02M05.00S,2023-04-05T02:31:21.1Z,1,REGULAR,2pt,Jump Shot,[],1628984,12.828515111695138,89.2156862745098,1610612759,35,23,2023-04-05T02:36:04Z,1300000,False,-196.0,68.0,1,left,MISS D. Graham 20' pullup Shot,[1628984],1610612759.0,SAS,pullup,,,Graham,D. Graham,,,,,Mid-Range,16-24 Left,,,,,,Missed,,20.76,,,,,,,,,,,,
132,PT02M01.00S,2023-04-05T02:31:25.1Z,1,REGULAR,rebound,defensive,[],203933,,,1610612756,35,23,2023-04-05T02:31:27Z,1310000,False,,,0,,T. Warren REBOUND (Off:0 Def:1),[203933],1610612756.0,PHX,,,,Warren,T. Warren,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,131.0,1.0,1.0,0.0,,,,,
133,PT01M58.00S,2023-04-05T02:31:27.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629013,73.27529566360053,89.4607843137255,1610612756,35,23,2023-04-05T02:31:37Z,1320000,False,197.0,199.0,1,right,MISS L. Shamet 28' running 3PT,[1629013],1610612756.0,PHX,running,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,28.0,,,,,,,,,,,,
134,PT01M56.00S,2023-04-05T02:31:29.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,35,23,2023-04-05T02:31:37Z,1330000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,133.0,,,,,,,,
136,PT01M56.00S,2023-04-05T02:31:53.5Z,1,REGULAR,substitution,out,[],1631230,,,1610612756,35,23,2023-04-05T02:32:00Z,1350000,False,,,0,,SUB out: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M56.00S,2023-04-05T02:31:53.5Z,1,REGULAR,substitution,in,[],203476,,,1610612756,35,23,2023-04-05T02:32:00Z,1360000,False,,,0,,SUB in: G. Dieng,[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M54.00S,2023-04-05T02:32:09.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628470,93.77463863337714,96.81372549019608,1610612756,38,23,2023-04-05T02:32:13Z,1370000,False,234.0,6.0,1,right,T. Craig 3PT  (3 PTS) (L. Shamet 1 AST),"[1628470, 1629013]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,23.42,L. Shamet,1629013.0,1.0,,,,,,,,,
140,PT01M35.00S,2023-04-05T02:32:27.7Z,1,REGULAR,3pt,Jump Shot,[],203926,31.61957950065703,51.225490196078425,1610612759,38,23,2023-04-05T02:37:58Z,1390000,False,-6.0,245.0,1,left,MISS D. McDermott 24' pullup 3PT,[203926],1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,,,,,,Missed,,24.48,,,,,,,,,,,,
141,PT01M34.00S,2023-04-05T02:32:28.7Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,38,23,2023-04-05T02:48:57Z,1400000,False,,,0,,D. Booker REBOUND (Off:0 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,140.0,4.0,4.0,0.0,,,,,
143,PT01M20.00S,2023-04-05T02:32:55.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202687,83.26215505913272,51.9607843137255,1610612756,38,23,2023-04-05T02:33:00Z,1420000,False,10.0,105.0,1,right,MISS B. Biyombo 10' Hook - blocked,"[202687, 203476]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,10.53,,,,,,,,,,,Dieng,203476.0
144,PT01M20.00S,2023-04-05T02:32:55.9Z,1,REGULAR,block,,[],203476,,,1610612756,38,23,2023-04-05T02:32:57Z,1430000,False,,,0,,G. Dieng BLOCK (1 BLK),[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
145,PT01M18.00S,2023-04-05T02:32:57.9Z,1,REGULAR,rebound,defensive,[],203476,,,1610612759,38,23,2023-04-05T02:33:00Z,1440000,False,,,0,,G. Dieng REBOUND (Off:0 Def:1),[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,143.0,1.0,1.0,0.0,,,,,
146,PT01M13.00S,2023-04-05T02:33:03.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203926,10.200394218134035,51.470588235294116,1610612759,38,23,2023-04-05T02:33:16Z,1450000,False,-7.0,43.0,1,left,MISS D. McDermott running Layup - blocked,"[203926, 202687]",1610612759.0,SAS,running,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.4,,,,,,,,,,,Biyombo,202687.0
147,PT01M13.00S,2023-04-05T02:33:03.7Z,1,REGULAR,block,,[],202687,,,1610612759,38,23,2023-04-05T02:33:05Z,1460000,False,,,0,,B. Biyombo BLOCK (1 BLK),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
148,PT01M09.00S,2023-04-05T02:33:07.7Z,1,REGULAR,rebound,offensive,[],203926,,,1610612759,38,23,2023-04-05T02:33:16Z,1470000,False,,,0,,D. McDermott REBOUND (Off:1 Def:1),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,146.0,2.0,1.0,1.0,,,,,
149,PT01M08.00S,2023-04-05T02:33:07.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203926,7.703679369250986,46.81372549019608,1610612759,38,25,2023-04-05T02:33:19Z,1480000,False,16.0,20.0,1,left,D. McDermott putback Layup (2 PTS),[203926],1610612759.0,SAS,putback,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.55,,,,,,,,,,,,
150,PT00M58.60S,2023-04-05T02:33:18.6Z,1,REGULAR,3pt,Jump Shot,[],1626164,66.44218134034165,53.92156862745098,1610612756,38,25,2023-04-05T02:39:37Z,1490000,False,20.0,263.0,1,right,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.36,,,,,,,,,,,,
151,PT00M55.80S,2023-04-05T02:33:21.6Z,1,REGULAR,rebound,offensive,[],1628470,,,1610612756,38,25,2023-04-05T02:33:21Z,1500000,False,,,0,,T. Craig REBOUND (Off:1 Def:0),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,150.0,1.0,0.0,1.0,,,,,
152,PT00M53.70S,2023-04-05T02:33:23.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202687,83.65637319316689,50.245098039215684,1610612756,40,25,2023-04-05T02:40:11Z,1510000,False,1.0,101.0,1,right,B. Biyombo 10' floating Jump Shot (2 PTS) (T. Craig 1 AST),"[202687, 1628470]",1610612756.0,PHX,floating,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,10.11,T. Craig,1628470.0,1.0,,,,,,,,,
154,PT00M37.40S,2023-04-05T02:33:43.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631104,10.200394218134035,40.931372549019606,1610612759,40,25,2023-04-05T02:40:25Z,1530000,False,45.0,43.0,1,left,MISS B. Wesley 6' Hook - blocked,"[1631104, 202687]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.27,,,,,,,,,,,Biyombo,202687.0
155,PT00M37.40S,2023-04-05T02:33:43.8Z,1,REGULAR,block,,[],202687,,,1610612759,40,25,2023-04-05T02:33:46Z,1540000,False,,,0,,B. Biyombo BLOCK (2 BLK),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
156,PT00M34.10S,2023-04-05T02:33:47.1Z,1,REGULAR,rebound,defensive,[],1629013,,,1610612756,40,25,2023-04-05T02:33:51Z,1550000,False,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,154.0,1.0,1.0,0.0,,,,,
157,PT00M32.90S,2023-04-05T02:33:49.0Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1626164,91.27792378449409,46.568627450980394,1610612756,42,25,2023-04-05T02:34:07Z,1560000,False,-17.0,29.0,1,right,D. Booker running DUNK (14 PTS) (T. Craig 2 AST),"[1626164, 1628470]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,3.41,T. Craig,1628470.0,2.0,,,,,,,,,
159,PT00M10.30S,2023-04-05T02:34:14.1Z,1,REGULAR,3pt,Jump Shot,[],203926,33.196452036793694,54.90196078431373,1610612759,42,25,2023-04-05T02:34:19Z,1580000,False,-25.0,260.0,1,left,MISS D. McDermott 26' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.07,,,,,,,,,,,,
160,PT00M06.30S,2023-04-05T02:34:18.1Z,1,REGULAR,rebound,defensive,[],203933,,,1610612756,42,25,2023-04-05T02:34:19Z,1590000,False,,,0,,T. Warren REBOUND (Off:0 Def:2),[203933],1610612756.0,PHX,,,,Warren,T. Warren,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,159.0,2.0,2.0,0.0,,,,,
161,PT00M00.80S,2023-04-05T02:34:23.6Z,1,REGULAR,3pt,Jump Shot,[],1626164,64.20827858081472,33.088235294117645,1610612756,42,25,2023-04-05T02:34:29Z,1600000,False,-85.0,284.0,1,right,MISS D. Booker 29' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,Missed,,29.62,,,,,,,,,,,,
162,PT00M00.80S,2023-04-05T02:34:23.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,42,25,2023-04-05T02:34:29Z,1610000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,161.0,,,,,,,,
163,PT00M00.00S,2023-04-05T02:34:28.6Z,1,REGULAR,period,end,[],0,,,1610612756,42,25,2023-04-05T02:34:28Z,1620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2023-04-05T02:36:42.1Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612756,42,25,2023-04-05T02:37:12Z,1640000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2023-04-05T02:36:42.1Z,2,REGULAR,substitution,out,['startperiod'],1629013,,,1610612756,42,25,2023-04-05T02:37:12Z,1650000,False,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2023-04-05T02:36:42.1Z,2,REGULAR,substitution,out,['startperiod'],203933,,,1610612756,42,25,2023-04-05T02:37:12Z,1660000,False,,,0,,SUB out: T. Warren,[203933],1610612756.0,PHX,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2023-04-05T02:36:42.1Z,2,REGULAR,substitution,out,['startperiod'],1630577,,,1610612756,42,25,2023-04-05T02:37:12Z,1670000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2023-04-05T02:36:42.1Z,2,REGULAR,substitution,in,['startperiod'],203082,,,1610612756,42,25,2023-04-05T02:37:12Z,1680000,False,,,0,,SUB in: T. Ross,[203082],1610612756.0,PHX,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2023-04-05T02:36:42.1Z,2,REGULAR,substitution,in,['startperiod'],201142,,,1610612756,42,25,2023-04-05T02:37:12Z,1690000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2023-04-05T02:36:42.1Z,2,REGULAR,substitution,in,['startperiod'],101108,,,1610612756,42,25,2023-04-05T02:37:12Z,1700000,False,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2023-04-05T02:36:42.1Z,2,REGULAR,substitution,in,['startperiod'],1628966,,,1610612756,42,25,2023-04-05T02:37:12Z,1710000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
