actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
24,PT09M03.00S,2023-01-09T01:13:32.3Z,1,REGULAR,3pt,Jump Shot,[],1629013,88.25558475689881,97.30392156862744,1610612756,12,6,2023-01-09T01:13:35Z,240000,False,237.0,58.0,1,right,L. Shamet 24' 3PT  (3 PTS) (D. Ayton 2 AST),"[1629013, 1629028]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,24.35,Made,3.0,,,,,,,,D. Ayton,1629028.0,2.0,,,,,,,
26,PT08M50.00S,2023-01-09T01:13:45.8Z,1,REGULAR,turnover,bad pass,[],1628378,,,1610612739,12,6,2023-01-09T01:16:30Z,260000,False,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1628378, 203967]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,1.0,Saric,203967.0,,,,,,,,,,,,,,
27,PT08M50.00S,2023-01-09T01:13:45.8Z,1,REGULAR,steal,,[],203967,,,1610612756,12,6,2023-01-09T01:13:47Z,270000,False,,,0,,D. Saric STEAL (1 STL),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
28,PT08M45.00S,2023-01-09T01:13:50.4Z,1,REGULAR,turnover,bad pass,[],1628969,,,1610612756,12,6,2023-01-09T01:17:10Z,280000,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 1628386]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,Allen,1628386.0,,,,,,,,,,,,,,
29,PT08M45.00S,2023-01-09T01:13:50.4Z,1,REGULAR,steal,,[],1628386,,,1610612739,12,6,2023-01-09T01:29:32Z,290000,False,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT08M42.00S,2023-01-09T01:13:53.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629636,5.732588699080158,52.20588235294118,1610612739,12,8,2023-01-09T01:14:09Z,300000,False,-11.0,1.0,1,left,D. Garland running Layup (6 PTS) (E. Mobley 2 AST),"[1629636, 1630596]",1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,1.11,Made,6.0,,,,,,,,E. Mobley,1630596.0,2.0,,,,,,,
33,PT08M23.00S,2023-01-09T01:14:28.0Z,1,REGULAR,2pt,Jump Shot,[],1629028,75.90341655716163,59.55882352941176,1610612756,14,8,2023-01-09T01:14:31Z,330000,False,48.0,174.0,1,right,D. Ayton 18' Jump Shot (4 PTS) (L. Shamet 1 AST),"[1629028, 1629013]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,18.04,Made,4.0,,,,,,,,L. Shamet,1629013.0,1.0,,,,,,,
36,PT08M05.00S,2023-01-09T01:14:56.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,5.075558475689881,52.20588235294118,1610612739,14,10,2023-01-09T01:15:07Z,360000,False,-11.0,-5.0,1,left,I. Okoro driving reverse Layup (2 PTS) (J. Allen 1 AST),"[1630171, 1628386]",1610612739.0,CLE,driving reverse,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1.2,Made,2.0,,,,,,,,J. Allen,1628386.0,1.0,,,,,,,
37,PT07M49.00S,2023-01-09T01:15:13.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,84.05059132720105,42.15686274509804,1610612756,16,10,2023-01-09T01:20:56Z,370000,False,-39.0,97.0,1,right,M. Bridges 10' fadeaway Jump Shot (4 PTS),[1628969],1610612756.0,PHX,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,10.5,Made,4.0,,,,,,,,,,,,,,,,,
38,PT07M48.00S,2023-01-09T01:15:19.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,16,10,2023-01-09T01:15:19Z,380000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT07M35.00S,2023-01-09T01:18:21.2Z,1,REGULAR,2pt,Jump Shot,[],1628378,24.392247043363994,34.31372549019608,1610612739,16,12,2023-01-09T01:18:26Z,390000,False,78.0,177.0,1,left,D. Mitchell 19' pullup Jump Shot (2 PTS) (J. Allen 2 AST),"[1628378, 1628386]",1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,19.34,Made,2.0,,,,,,,,J. Allen,1628386.0,2.0,,,,,,,
41,PT07M15.00S,2023-01-09T01:18:40.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,86.41590013140605,57.59803921568627,1610612756,16,12,2023-01-09T01:18:47Z,410000,False,38.0,75.0,1,right,MISS D. Ayton 8' Hook,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,8.43,Missed,,,,,,,,,,,,,,,,,,
42,PT07M13.00S,2023-01-09T01:18:42.9Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,16,12,2023-01-09T01:18:47Z,420000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,
43,PT07M03.00S,2023-01-09T01:18:53.6Z,1,REGULAR,3pt,Jump Shot,[],1630171,16.113666228646515,5.88235294117647,1610612739,16,15,2023-01-09T01:18:58Z,430000,False,221.0,99.0,1,left,I. Okoro 24' 3PT  (5 PTS) (E. Mobley 3 AST),"[1630171, 1630596]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,24.18,Made,5.0,,,,,,,,E. Mobley,1630596.0,3.0,,,,,,,
45,PT06M44.00S,2023-01-09T01:19:13.4Z,1,REGULAR,3pt,Jump Shot,[],1628470,76.2976346911958,90.19607843137256,1610612756,16,15,2023-01-09T01:19:17Z,450000,False,201.0,170.0,1,right,MISS T. Craig 26' 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,26.34,Missed,,,,,,,,,,,,,,,,,,
46,PT06M40.00S,2023-01-09T01:19:17.4Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,16,15,2023-01-09T01:19:17Z,460000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,
47,PT06M27.00S,2023-01-09T01:19:29.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,9.806176084099869,47.05882352941176,1610612739,16,17,2023-01-09T01:19:39Z,470000,False,15.0,40.0,1,left,J. Allen bank Hook (4 PTS) (D. Garland 1 AST),"[1628386, 1629636]",1610612739.0,CLE,bank,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,4.23,Made,4.0,,,,,,,,D. Garland,1629636.0,1.0,,,,,,,
48,PT06M16.00S,2023-01-09T01:19:40.5Z,1,REGULAR,2pt,Jump Shot,[],1629013,91.40932982917214,77.69607843137256,1610612756,16,17,2023-01-09T01:19:46Z,480000,False,138.0,28.0,1,right,MISS L. Shamet 14' step back Shot,[1629013],1610612756.0,PHX,step back,,,Shamet,L. Shamet,,,,,Mid-Range,8-16 Right,14.14,Missed,,,,,,,,,,,,,,,,,,
49,PT06M13.00S,2023-01-09T01:19:43.5Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,16,17,2023-01-09T01:19:46Z,490000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,,,,,48.0,2.0,2.0,0.0,,,,,,,,,,
50,PT05M54.00S,2023-01-09T01:20:03.2Z,1,REGULAR,2pt,Jump Shot,[],1629636,16.376478318002626,68.13725490196079,1610612739,16,19,2023-01-09T01:20:07Z,500000,False,-91.0,101.0,1,left,D. Garland 13' driving floating Jump Shot (8 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,13.6,Made,8.0,,,,,,,,,,,,,,,,,
51,PT05M35.00S,2023-01-09T01:20:21.1Z,1,REGULAR,3pt,Jump Shot,[],203967,90.75229960578186,4.411764705882353,1610612756,16,19,2023-01-09T01:20:26Z,510000,False,-228.0,34.0,1,right,MISS D. Saric 3PT,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
52,PT05M31.00S,2023-01-09T01:20:25.1Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,16,19,2023-01-09T01:20:26Z,520000,False,,,0,,I. Okoro REBOUND (Off:0 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,,,,,51.0,2.0,2.0,0.0,,,,,,,,,,
53,PT05M30.00S,2023-01-09T01:20:28.7Z,1,REGULAR,foul,personal,['2freethrow'],203967,,,1610612739,16,19,2023-01-09T01:20:34Z,530000,False,,,0,,D. Saric shooting personal FOUL (1 PF) (Okoro 2 FT),"[203967, 1630171]",1610612756.0,PHX,shooting,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,201639.0,1.0,0.0,Okoro,1630171.0,,
56,PT05M30.00S,2023-01-09T01:20:58.1Z,1,REGULAR,freethrow,1 of 2,[],1630171,,,1610612739,16,19,2023-01-09T01:21:34Z,550000,False,,,0,,MISS I. Okoro Free Throw 1 of 2,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
57,PT05M30.00S,2023-01-09T01:20:58.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,16,19,2023-01-09T01:21:34Z,560000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,
58,PT05M30.00S,2023-01-09T01:20:58.9Z,1,REGULAR,substitution,out,[],1628470,,,1610612739,16,19,2023-01-09T01:21:08Z,570000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT05M30.00S,2023-01-09T01:20:58.9Z,1,REGULAR,substitution,out,[],1629013,,,1610612739,16,19,2023-01-09T01:21:08Z,580000,False,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT05M30.00S,2023-01-09T01:20:58.9Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,16,19,2023-01-09T01:21:08Z,590000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT05M30.00S,2023-01-09T01:20:58.9Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,16,19,2023-01-09T01:21:08Z,600000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT05M30.00S,2023-01-09T01:20:58.9Z,1,REGULAR,substitution,in,[],1630613,,,1610612739,16,19,2023-01-09T01:21:08Z,610000,False,,,0,,SUB in: D. Washington Jr.,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M30.00S,2023-01-09T01:20:58.9Z,1,REGULAR,substitution,in,[],1627814,,,1610612739,16,19,2023-01-09T01:21:08Z,620000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M30.00S,2023-01-09T01:20:58.9Z,1,REGULAR,substitution,in,[],201567,,,1610612739,16,19,2023-01-09T01:21:08Z,630000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M30.00S,2023-01-09T01:20:58.9Z,1,REGULAR,substitution,in,[],1627747,,,1610612739,16,19,2023-01-09T01:21:08Z,640000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M30.00S,2023-01-09T01:20:58.1Z,1,REGULAR,freethrow,2 of 2,[],1630171,,,1610612739,16,19,2023-01-09T01:21:34Z,650000,False,,,0,,MISS I. Okoro Free Throw 2 of 2,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
67,PT05M28.00S,2023-01-09T01:21:00.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,16,19,2023-01-09T01:21:34Z,660000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,
69,PT05M26.00S,2023-01-09T01:21:45.0Z,1,REGULAR,turnover,traveling,[],1628378,,,1610612739,16,19,2023-01-09T01:21:53Z,680000,False,,,0,,D. Mitchell traveling TURNOVER (2 TO),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,2.0,,,,,,,,,,201639.0,,,,,,
70,PT05M01.00S,2023-01-09T01:22:22.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,84.70762155059133,65.68627450980392,1610612756,16,19,2023-01-09T01:22:32Z,690000,False,78.0,91.0,1,right,MISS M. Bridges 12' driving floating Shot,[1628969],1610612756.0,PHX,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,12.03,Missed,,,,,,,,,,,,,,,,,,
71,PT04M59.00S,2023-01-09T01:22:24.9Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612756,16,19,2023-01-09T01:22:32Z,700000,False,,,0,,D. Ayton REBOUND (Off:1 Def:0),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,70.0,1.0,0.0,1.0,,,,,,,,,,
72,PT04M58.00S,2023-01-09T01:22:26.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629028,92.59198423127464,51.71568627450981,1610612756,16,19,2023-01-09T01:22:38Z,710000,False,9.0,17.0,1,right,MISS D. Ayton putback Layup,[1629028],1610612756.0,PHX,putback,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,,,,,,,,,
73,PT04M56.00S,2023-01-09T01:22:28.5Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,16,19,2023-01-09T01:22:38Z,720000,False,,,0,,I. Okoro REBOUND (Off:0 Def:3),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,72.0,3.0,3.0,0.0,,,,,,,,,,
74,PT04M52.00S,2023-01-09T01:22:32.5Z,1,REGULAR,3pt,Jump Shot,[],1630171,4.944152431011826,95.58823529411765,1610612739,16,22,2023-01-09T01:22:43Z,730000,False,-228.0,-6.0,1,left,I. Okoro 3PT  (8 PTS) (C. LeVert 1 AST),"[1630171, 1627747]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,22.8,Made,8.0,,,,,,,,C. LeVert,1627747.0,1.0,,,,,,,
76,PT04M33.00S,2023-01-09T01:22:50.7Z,1,REGULAR,2pt,Jump Shot,[],1630613,89.96386333771353,21.323529411764707,1610612756,16,22,2023-01-09T01:28:03Z,750000,False,-143.0,42.0,1,right,MISS D. Washington Jr. 14' step back Shot,[1630613],1610612756.0,PHX,step back,,,Washington Jr.,D. Washington Jr.,,,,,Mid-Range,8-16 Left,14.94,Missed,,,,,,,,,,,,,,,,,,
77,PT04M32.00S,2023-01-09T01:22:51.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,16,22,2023-01-09T01:22:56Z,760000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,76.0,,,,,,,,,,,,,
78,PT04M32.00S,2023-01-09T01:22:56.9Z,1,REGULAR,foul,personal,[],203967,,,1610612739,16,22,2023-01-09T01:23:06Z,770000,False,,,0,,D. Saric loose ball personal FOUL (2 PF),"[203967, 1630171]",1610612756.0,PHX,loose ball,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,201639.0,2.0,0.0,Okoro,1630171.0,,
80,PT04M32.00S,2023-01-09T01:23:02.5Z,1,REGULAR,substitution,out,[],203967,,,1610612739,16,22,2023-01-09T01:23:05Z,790000,False,,,0,,SUB out: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M32.00S,2023-01-09T01:23:02.5Z,1,REGULAR,substitution,in,[],1630688,,,1610612739,16,22,2023-01-09T01:23:05Z,800000,False,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M12.00S,2023-01-09T01:23:32.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,5.863994743758213,52.450980392156865,1610612739,16,24,2023-01-09T01:23:38Z,810000,False,-12.0,3.0,1,left,J. Allen Layup (6 PTS) (C. LeVert 2 AST),"[1628386, 1627747]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.26,Made,6.0,,,,,,,,C. LeVert,1627747.0,2.0,,,,,,,
84,PT04M01.00S,2023-01-09T01:23:44.2Z,1,REGULAR,3pt,Jump Shot,[],1628969,76.5604467805519,12.5,1610612756,19,24,2023-01-09T01:23:48Z,830000,False,-188.0,168.0,1,right,M. Bridges 25' 3PT  (7 PTS) (D. Ayton 3 AST),"[1628969, 1629028]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.16,Made,7.0,,,,,,,,D. Ayton,1629028.0,3.0,,,,,,,
86,PT03M43.00S,2023-01-09T01:24:02.6Z,1,REGULAR,foul,personal,['3freethrow'],1630613,,,1610612739,19,24,2023-01-09T01:24:08Z,850000,False,,,0,,D. Washington Jr. shooting personal FOUL (1 PF) (Mitchell 3 FT),"[1630613, 1628378]",1610612756.0,PHX,shooting,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,201639.0,1.0,0.0,Mitchell,1628378.0,,
88,PT03M43.00S,2023-01-09T01:24:34.3Z,1,REGULAR,freethrow,1 of 3,[],1628378,,,1610612739,19,25,2023-01-09T01:24:34Z,870000,False,,,0,,D. Mitchell Free Throw 1 of 3 (3 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
89,PT03M43.00S,2023-01-09T01:24:55.7Z,1,REGULAR,freethrow,2 of 3,[],1628378,,,1610612739,19,26,2023-01-09T01:24:55Z,880000,False,,,0,,D. Mitchell Free Throw 2 of 3 (4 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
90,PT03M43.00S,2023-01-09T01:24:58.1Z,1,REGULAR,substitution,out,[],1630171,,,1610612739,19,26,2023-01-09T01:25:03Z,890000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
