actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-11-17T03:10:43.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-17T03:10:43Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2022-11-17T03:10:46.4Z,1,REGULAR,jumpball,recovered,[],201939,,,1610612744,0,0,2022-11-17T03:10:46Z,40000,False,,,0,,Jump Ball K. Looney vs. D. Ayton: Tip to S. Curry,"[201939, 1626172, 1629028]",1610612744.0,GSW,startperiod,S. Curry,201939.0,Curry,S. Curry,Looney,1626172.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2022-11-17T03:10:59.8Z,1,REGULAR,2pt,Jump Shot,[],202691,21.23850197109067,45.83333333333333,1610612744,0,2,2022-11-17T03:11:03Z,70000,False,21.0,147.0,1,left,K. Thompson 14' Jump Shot (2 PTS) (S. Curry 1 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Center,14.86,Made,2.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2022-11-17T03:11:15.3Z,1,REGULAR,2pt,Jump Shot,[],1628969,73.40670170827858,45.588235294117645,1610612756,0,2,2022-11-17T03:11:19Z,90000,False,-22.0,197.0,1,right,MISS M. Bridges 19' Jump Shot,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,19.87,Missed,,,,,,,,,,,,,,,,,,
10,PT11M24.00S,2022-11-17T03:11:17.3Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,0,2,2022-11-17T03:11:19Z,100000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
12,PT11M15.00S,2022-11-17T03:11:27.1Z,1,REGULAR,3pt,Jump Shot,[],202691,4.467805519053877,2.7190563725490198,1610612744,0,2,2022-11-17T03:11:38Z,120000,False,236.0,-11.0,1,left,MISS K. Thompson 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,23.66,Missed,,,,,,,,,,,,,,,,,,
13,PT11M12.00S,2022-11-17T03:11:30.1Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,0,2,2022-11-17T03:11:30Z,130000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Right Corner 3,24+ Right,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT11M03.00S,2022-11-17T03:11:39.6Z,1,REGULAR,2pt,Jump Shot,[],1626164,73.27529566360053,71.32352941176471,1610612756,0,2,2022-11-17T03:11:42Z,140000,False,107.0,199.0,1,right,MISS D. Booker 22' Jump Shot,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,22.55,Missed,,,,,,,,,,,,,,,,,,
15,PT11M01.00S,2022-11-17T03:11:41.6Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,0,2,2022-11-17T03:11:42Z,150000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M56.00S,2022-11-17T03:11:45.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201939,21.23850197109067,91.42156862745098,1610612744,0,5,2022-11-17T03:12:14Z,160000,False,-207.0,147.0,1,left,S. Curry 25' 3PT running (3 PTS) (K. Thompson 1 AST),"[201939, 202691]",1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.4,Made,3.0,K. Thompson,202691.0,1.0,,,,,,,,,,,,,,
