actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-01-20T03:04:33.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-20T03:04:33Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2023-01-20T03:04:39.0Z,1,REGULAR,jumpball,recovered,[],203967,,,1610612756,0,0,2023-01-20T03:04:39Z,40000,False,,,0,,Jump Ball D. Ayton vs. N. Claxton: Tip to D. Saric,"[203967, 1629028, 1629651]",1610612756.0,PHX,startperiod,D. Saric,203967.0,Saric,D. Saric,Ayton,1629028.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2023-01-20T03:04:48.2Z,1,REGULAR,3pt,Jump Shot,[],1627814,66.04796320630749,48.03921568627451,1610612756,0,0,2023-01-20T03:04:52Z,70000,False,-10.0,267.0,1,right,MISS D. Lee 26' 3PT,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Center,26.68,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2023-01-20T03:04:50.2Z,1,REGULAR,rebound,defensive,[],203925,,,1610612751,0,0,2023-01-20T03:04:52Z,80000,False,,,0,,J. Harris REBOUND (Off:0 Def:1),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M33.00S,2023-01-20T03:04:59.6Z,1,REGULAR,3pt,Jump Shot,[],203925,7.5722733245729295,5.147058823529411,1610612751,0,3,2023-01-20T03:05:10Z,90000,False,224.0,19.0,1,left,J. Harris 3PT  (3 PTS) (B. Simmons 1 AST),"[203925, 1627732]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,Right Corner 3,24+ Right,22.51,Made,,,,,3.0,B. Simmons,1627732.0,1.0,,,,,,,,,,
11,PT11M16.00S,2023-01-20T03:05:15.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,81.15965834428384,41.42156862745098,1610612756,2,3,2023-01-20T03:05:18Z,110000,False,-43.0,125.0,1,right,M. Bridges 13' fadeaway Jump Shot (2 PTS) (D. Ayton 1 AST),"[1628969, 1629028]",1610612756.0,PHX,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,13.18,Made,,,,,2.0,D. Ayton,1629028.0,1.0,,,,,,,,,,
13,PT10M58.00S,2023-01-20T03:05:35.9Z,1,REGULAR,foul,personal,['2freethrow'],203967,,,1610612751,2,3,2023-01-20T03:05:42Z,130000,False,,,0,,D. Saric shooting personal FOUL (1 PF) (Claxton 2 FT),"[203967, 1629651]",1610612756.0,PHX,shooting,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201246.0,1.0,0.0,Claxton,1629651.0,,,,,
15,PT10M58.00S,2023-01-20T03:06:09.6Z,1,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,2,4,2023-01-20T03:06:35Z,150000,False,,,0,,N. Claxton Free Throw 1 of 2 (1 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
16,PT10M58.00S,2023-01-20T03:06:09.6Z,1,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,2,4,2023-01-20T03:06:35Z,160000,False,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
17,PT10M56.00S,2023-01-20T03:06:11.6Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,2,4,2023-01-20T03:06:35Z,170000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
