actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
86,PT04M13.00S,2022-10-31T01:22:51.1Z,1,REGULAR,substitution,in,[],1626166,,,1610612745,19,14,2022-10-31T01:23:00Z,850000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,,,,,,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,
87,PT04M13.00S,2022-10-31T01:22:51.1Z,1,REGULAR,substitution,in,[],1628470,,,1610612745,19,14,2022-10-31T01:23:00Z,860000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,,,,,,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,
88,PT04M13.00S,2022-10-31T01:23:14.4Z,1,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,19,15,2022-10-31T01:23:14Z,870000,,,0,,K. Porter Jr. Free Throw 2 of 2 (4 PTS),[1629645],1610612745.0,HOU,,,,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,Made,,,,,,,4.0,,,,,,,
89,PT03M59.00S,2022-10-31T01:23:29.9Z,1,REGULAR,turnover,bad pass,[],1628470,,,1610612756,19,15,2022-10-31T01:23:36Z,880000,,,0,,T. Craig bad pass TURNOVER (1 TO),"[1628470, 1630224]",1610612756.0,PHX,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Craig,T. Craig,,,,,,,,,,,,,,,1.0,Green,1630224.0,
90,PT03M59.00S,2022-10-31T01:23:29.9Z,1,REGULAR,steal,,[],1630224,,,1610612745,19,15,2022-10-31T01:23:31Z,890000,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
91,PT03M54.00S,2022-10-31T01:23:34.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630224,7.30946123521682,44.36274509803921,1610612745,19,17,2022-10-31T01:23:38Z,900000,28.0,16.0,1,left,J. Green running Layup (7 PTS),[1630224],1610612745.0,HOU,running,,,,,,Restricted Area,0-8 Center,,,,Green,J. Green,,,3.25,Made,,,,,,,7.0,,,,,,,
92,PT03M44.00S,2022-10-31T01:23:45.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,83.919185282523,54.90196078431373,1610612756,19,17,2022-10-31T01:23:48Z,910000,25.0,99.0,1,right,MISS M. Bridges 10' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,,,,In The Paint (Non-RA),8-16 Center,,,,Bridges,M. Bridges,,,10.17,Missed,,,,,,,,,,,,,,
93,PT03M41.00S,2022-10-31T01:23:48.4Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,19,17,2022-10-31T01:23:48Z,920000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Porter Jr.,K. Porter Jr.,,,,,,,92.0,2.0,2.0,0.0,,,,,,,,
94,PT03M30.00S,2022-10-31T01:23:58.3Z,1,REGULAR,turnover,lost ball,[],1630256,,,1610612745,19,17,2022-10-31T01:24:01Z,930000,,,0,,J. Tate lost ball TURNOVER (1 TO),"[1630256, 1626166]",1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Tate,J. Tate,,,,,,,,,,,,,,,1.0,Payne,1626166.0,
95,PT03M30.00S,2022-10-31T01:23:58.3Z,1,REGULAR,steal,,[],1626166,,,1610612756,19,17,2022-10-31T01:23:59Z,940000,,,0,,C. Payne STEAL (1 STL),[1626166],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,
96,PT03M24.00S,2022-10-31T01:24:04.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626164,92.9862023653088,50.49019607843137,1610612756,21,17,2022-10-31T01:24:10Z,950000,2.0,13.0,1,right,D. Booker running DUNK (11 PTS) (C. Payne 1 AST),"[1626164, 1626166]",1610612756.0,PHX,running,,,,,,Restricted Area,0-8 Center,,,,Booker,D. Booker,,,1.36,Made,,,,,,,11.0,C. Payne,1626166.0,1.0,,,,
98,PT03M24.00S,2022-10-31T01:24:10.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,21,17,2022-10-31T01:24:10Z,970000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M24.00S,2022-10-31T01:25:57.2Z,1,REGULAR,substitution,out,[],1629645,,,1610612745,21,17,2022-10-31T01:26:47Z,980000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,
100,PT03M24.00S,2022-10-31T01:25:57.2Z,1,REGULAR,substitution,out,[],1630256,,,1610612745,21,17,2022-10-31T01:26:47Z,990000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,
101,PT03M24.00S,2022-10-31T01:25:57.2Z,1,REGULAR,substitution,in,[],1630227,,,1610612745,21,17,2022-10-31T01:26:47Z,1000000,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,,,,,,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,
102,PT03M24.00S,2022-10-31T01:25:57.2Z,1,REGULAR,substitution,in,[],1631106,,,1610612745,21,17,2022-10-31T01:26:47Z,1010000,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,,,,,,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,
103,PT03M02.00S,2022-10-31T01:27:18.0Z,1,REGULAR,2pt,Jump Shot,[],1630224,6.915243101182654,71.32352941176471,1610612745,21,17,2022-10-31T01:27:23Z,1020000,-107.0,13.0,1,left,MISS J. Green 10' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,,,,Mid-Range,8-16 Left,,,,Green,J. Green,,,10.73,Missed,,,,,,,,,,,,,,
104,PT02M58.00S,2022-10-31T01:27:22.0Z,1,REGULAR,rebound,offensive,[],1631106,,,1610612745,21,17,2022-10-31T01:27:23Z,1030000,,,0,,T. Eason REBOUND (Off:1 Def:0),[1631106],1610612745.0,HOU,,,,,,,Mid-Range,8-16 Left,,,,Eason,T. Eason,,,,,,,103.0,1.0,0.0,1.0,,,,,,,,
105,PT02M57.00S,2022-10-31T01:27:22.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,5.732588699080158,50.49019607843137,1610612745,21,19,2022-10-31T01:27:26Z,1040000,-2.0,1.0,1,left,T. Eason putback Layup (2 PTS),[1631106],1610612745.0,HOU,putback,,,,,,Restricted Area,0-8 Center,,,,Eason,T. Eason,,,0.29,Made,,,,,,,2.0,,,,,,,
106,PT02M45.00S,2022-10-31T01:27:34.3Z,1,REGULAR,turnover,bad pass,[],1628969,,,1610612756,21,19,2022-10-31T01:27:39Z,1050000,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 1631106]",1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1.0,Eason,1631106.0,
107,PT02M45.00S,2022-10-31T01:27:34.3Z,1,REGULAR,steal,,[],1631106,,,1610612745,21,19,2022-10-31T01:27:35Z,1060000,,,0,,T. Eason STEAL (1 STL),[1631106],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,
108,PT02M42.00S,2022-10-31T01:27:37.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631106,5.601182654402102,49.26470588235294,1610612745,21,21,2022-10-31T01:33:41Z,1070000,4.0,0.0,1,left,T. Eason running Layup (4 PTS),[1631106],1610612745.0,HOU,running,,,,,,Restricted Area,0-8 Center,,,,Eason,T. Eason,,,0.37,Made,,,,,,,4.0,,,,,,,
109,PT02M26.00S,2022-10-31T01:27:55.0Z,1,REGULAR,foul,personal,[],1631106,,,1610612756,21,21,2022-10-31T01:28:15Z,1080000,,,0,,T. Eason personal FOUL (1 PF),"[1631106, 1628969]",1610612745.0,HOU,,,,,,,Mid-Range,16-24 Left Center,1193.0,1.0,0.0,Eason,T. Eason,Bridges,1628969.0,,,,,,,,,,,,,,,,
111,PT02M26.00S,2022-10-31T01:28:11.4Z,1,REGULAR,substitution,out,[],1628969,,,1610612756,21,21,2022-10-31T01:28:19Z,1100000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,,,,,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,
112,PT02M26.00S,2022-10-31T01:28:11.4Z,1,REGULAR,substitution,out,[],1630224,,,1610612756,21,21,2022-10-31T01:28:19Z,1110000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
113,PT02M26.00S,2022-10-31T01:28:11.4Z,1,REGULAR,substitution,out,[],1630578,,,1610612756,21,21,2022-10-31T01:28:19Z,1120000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,
114,PT02M26.00S,2022-10-31T01:28:11.4Z,1,REGULAR,substitution,in,[],1629013,,,1610612756,21,21,2022-10-31T01:28:19Z,1130000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,,,,,,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,
115,PT02M26.00S,2022-10-31T01:28:11.4Z,1,REGULAR,substitution,in,[],1631095,,,1610612756,21,21,2022-10-31T01:28:19Z,1140000,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,
116,PT02M26.00S,2022-10-31T01:28:11.4Z,1,REGULAR,substitution,in,[],1629726,,,1610612756,21,21,2022-10-31T01:28:19Z,1150000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,
117,PT02M20.00S,2022-10-31T01:28:26.5Z,1,REGULAR,foul,personal,[],1630231,,,1610612756,21,21,2022-10-31T01:29:21Z,1160000,,,0,,K. Martin Jr. personal FOUL (1 PF),"[1630231, 1629111]",1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Center,1630886.0,1.0,0.0,Martin Jr.,K. Martin Jr.,Landale,1629111.0,,,,,,,,,,,,,,,,
119,PT02M10.00S,2022-10-31T01:28:55.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629111,93.24901445466492,49.01960784313725,1610612756,23,21,2022-10-31T01:28:58Z,1180000,-5.0,11.0,1,right,J. Landale cutting DUNK (2 PTS) (C. Payne 2 AST),"[1629111, 1626166]",1610612756.0,PHX,cutting,,,,,,Restricted Area,0-8 Center,,,,Landale,J. Landale,,,1.2,Made,,,,,,,2.0,C. Payne,1626166.0,2.0,,,,
121,PT02M02.00S,2022-10-31T01:29:04.7Z,1,REGULAR,turnover,out-of-bounds,[],1630227,,,1610612745,23,21,2022-10-31T01:29:12Z,1200000,,,0,,D. Nix lost ball out-of-bounds TURNOVER (1 TO),[1630227],1610612745.0,HOU,lost ball,,,,,,Above the Break 3,24+ Right Center,1193.0,,,Nix,D. Nix,,,,,,,,,,,,,,,1.0,,,
122,PT01M53.00S,2022-10-31T01:29:26.0Z,1,REGULAR,foul,personal,[],1629726,,,1610612756,23,21,2022-10-31T01:29:31Z,1210000,,,0,,G. Mathews personal FOUL (1 PF),"[1629726, 1629013]",1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,1193.0,1.0,0.0,Mathews,G. Mathews,Shamet,1629013.0,,,,,,,,,,,,,,,,
124,PT01M39.00S,2022-10-31T01:29:57.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626166,92.46057818659659,47.549019607843135,1610612756,25,21,2022-10-31T01:30:00Z,1230000,-12.0,18.0,1,right,C. Payne driving Layup (2 PTS) (D. Booker 1 AST),"[1626166, 1626164]",1610612756.0,PHX,driving,,,,,,Restricted Area,0-8 Center,,,,Payne,C. Payne,,,2.21,Made,,,,,,,2.0,D. Booker,1626164.0,1.0,,,,
126,PT01M30.00S,2022-10-31T01:30:06.8Z,1,REGULAR,3pt,Jump Shot,[],1631095,24.917871222076215,83.57843137254902,1610612745,25,21,2022-10-31T01:30:14Z,1250000,-168.0,182.0,1,left,MISS J. Smith Jr. 24' 3PT,[1631095],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,Smith Jr.,J. Smith Jr.,,,24.74,Missed,,,,,,,,,,,,,,
127,PT01M27.00S,2022-10-31T01:30:09.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,25,21,2022-10-31T01:31:02Z,1260000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,126.0,,,,,,,,,,,
128,PT01M24.00S,2022-10-31T01:30:46.1Z,1,REGULAR,jumpball,recovered,[],1629111,,,1610612756,25,21,2022-10-31T01:31:02Z,1270000,,,0,,Jump Ball D. Booker vs. T. Eason: Tip to J. Landale,"[1629111, 1626164, 1631106]",1610612756.0,PHX,heldball,J. Landale,Booker,1626164.0,Eason,1631106.0,,,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,1629111.0
133,PT01M14.00S,2022-10-31T01:30:56.0Z,1,REGULAR,turnover,bad pass,[],1626166,,,1610612756,25,21,2022-10-31T01:30:59Z,1320000,,,0,,C. Payne bad pass TURNOVER (1 TO),"[1626166, 1629726]",1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,,,,Payne,C. Payne,,,,,,,,,,,,,,,1.0,Mathews,1629726.0,
134,PT01M14.00S,2022-10-31T01:30:56.0Z,1,REGULAR,steal,,[],1629726,,,1610612745,25,21,2022-10-31T01:30:57Z,1330000,,,0,,G. Mathews STEAL (1 STL),[1629726],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,
135,PT01M09.00S,2022-10-31T01:31:03.2Z,1,REGULAR,turnover,out-of-bounds,[],1630231,,,1610612745,25,21,2022-10-31T01:39:59Z,1340000,,,0,,K. Martin Jr. lost ball out-of-bounds TURNOVER (1 TO),[1630231],1610612745.0,HOU,lost ball,,,,,,In The Paint (Non-RA),0-8 Center,1193.0,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,1.0,,,
136,PT01M09.00S,2022-10-31T01:31:06.5Z,1,REGULAR,substitution,out,[],1626164,,,1610612756,25,21,2022-10-31T01:31:10Z,1350000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,,,,,,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,
137,PT01M09.00S,2022-10-31T01:31:06.5Z,1,REGULAR,substitution,in,[],1627814,,,1610612756,25,21,2022-10-31T01:31:10Z,1360000,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,,,,,,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,
138,PT00M56.70S,2022-10-31T01:31:28.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626166,85.3646517739816,37.00980392156863,1610612756,27,21,2022-10-31T01:31:32Z,1370000,-65.0,85.0,1,right,C. Payne 10' driving floating Jump Shot (4 PTS) (T. Craig 1 AST),"[1626166, 1628470]",1610612756.0,PHX,driving floating,,,,,,In The Paint (Non-RA),8-16 Left,,,,Payne,C. Payne,,,10.71,Made,,,,,,,4.0,T. Craig,1628470.0,1.0,,,,
140,PT00M49.00S,2022-10-31T01:31:38.8Z,1,REGULAR,turnover,lost ball,[],1631106,,,1610612745,27,21,2022-10-31T01:35:11Z,1390000,,,0,,T. Eason lost ball TURNOVER (1 TO),"[1631106, 1626166]",1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Eason,T. Eason,,,,,,,,,,,,,,,1.0,Payne,1626166.0,
141,PT00M49.00S,2022-10-31T01:31:38.8Z,1,REGULAR,steal,,[],1626166,,,1610612756,27,21,2022-10-31T01:31:41Z,1400000,,,0,,C. Payne STEAL (2 STL),[1626166],1610612756.0,PHX,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,
142,PT00M44.10S,2022-10-31T01:31:43.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626166,77.08607095926413,9.803921568627452,1610612756,27,21,2022-10-31T01:31:48Z,1410000,-201.0,163.0,1,right,MISS C. Payne 25' running 3PT,[1626166],1610612756.0,PHX,running,,,,,,Above the Break 3,24+ Left Center,,,,Payne,C. Payne,,,25.87,Missed,,,,,,,,,,,,,,
143,PT00M41.60S,2022-10-31T01:31:46.2Z,1,REGULAR,rebound,offensive,[],1628470,,,1610612756,27,21,2022-10-31T01:31:46Z,1420000,,,0,,T. Craig REBOUND (Off:1 Def:0),[1628470],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,,,,Craig,T. Craig,,,,,,,142.0,1.0,0.0,1.0,,,,,,,,
144,PT00M38.40S,2022-10-31T01:31:49.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629013,68.9388961892247,73.52941176470588,1610612756,27,21,2022-10-31T01:31:55Z,1430000,118.0,239.0,1,right,MISS L. Shamet 26' 3PT,[1629013],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,,,,Shamet,L. Shamet,,,26.68,Missed,,,,,,,,,,,,,,
145,PT00M33.50S,2022-10-31T01:31:54.2Z,1,REGULAR,rebound,offensive,[],1627814,,,1610612756,27,21,2022-10-31T01:43:41Z,1440000,,,0,,D. Lee REBOUND (Off:1 Def:0),[1627814],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,,,,Lee,D. Lee,,,,,,,144.0,1.0,0.0,1.0,,,,,,,,
148,PT00M32.10S,2022-10-31T01:32:02.4Z,1,REGULAR,turnover,out-of-bounds,[],1626166,,,1610612756,27,21,2022-10-31T01:32:08Z,1470000,,,0,,C. Payne bad pass out-of-bounds TURNOVER (2 TO),[1626166],1610612756.0,PHX,bad pass,,,,,,Above the Break 3,24+ Left Center,1662.0,,,Payne,C. Payne,,,,,,,,,,,,,,,2.0,,,
149,PT00M19.90S,2022-10-31T01:32:17.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631106,24.655059132720105,13.23529411764706,1610612745,27,24,2022-10-31T01:32:22Z,1480000,184.0,179.0,1,left,T. Eason 25' 3PT  (7 PTS) (D. Nix 1 AST),"[1631106, 1630227]",1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,,Eason,T. Eason,,,25.68,Made,,,,,,,7.0,D. Nix,1630227.0,1.0,,,,
151,PT00M02.20S,2022-10-31T01:32:39.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,93.51182654402102,49.754901960784316,1610612756,27,24,2022-10-31T01:32:44Z,1500000,-1.0,8.0,1,right,MISS J. Landale Layup,[1629111],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,Landale,J. Landale,,,0.86,Missed,,,,,,,,,,,,,,
152,PT00M00.50S,2022-10-31T01:32:42.2Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612756,27,24,2022-10-31T01:32:42Z,1510000,,,0,,J. Landale REBOUND (Off:1 Def:1),[1629111],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,Landale,J. Landale,,,,,,,151.0,2.0,1.0,1.0,,,,,,,,
153,PT00M00.50S,2022-10-31T01:32:42.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630227,,,1610612756,27,24,2022-10-31T01:32:56Z,1520000,,,0,,D. Nix shooting personal FOUL (1 PF) (Landale 2 FT),"[1630227, 1629111]",1610612745.0,HOU,shooting,,,,,,Restricted Area,0-8 Center,1630886.0,1.0,0.0,Nix,D. Nix,Landale,1629111.0,,,,,,,,,,,,,,,,
155,PT00M00.50S,2022-10-31T01:33:05.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629111,,,1610612756,28,24,2022-10-31T01:33:05Z,1540000,,,0,,J. Landale Free Throw 1 of 2 (3 PTS),[1629111],1610612756.0,PHX,,,,,,,,,,,,Landale,J. Landale,,,,Made,,,,,,,3.0,,,,,,,
156,PT00M00.50S,2022-10-31T01:33:19.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629111,,,1610612756,29,24,2022-10-31T01:33:19Z,1550000,,,0,,J. Landale Free Throw 2 of 2 (4 PTS),[1629111],1610612756.0,PHX,,,,,,,,,,,,Landale,J. Landale,,,,Made,,,,,,,4.0,,,,,,,
157,PT00M00.00S,2022-10-31T01:33:26.9Z,1,REGULAR,period,end,[],0,,,1610612745,29,24,2022-10-31T01:33:26Z,1560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-10-31T01:35:22.6Z,2,REGULAR,substitution,out,['startperiod'],1630231,,,1610612745,29,24,2022-10-31T01:35:51Z,1570000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-10-31T01:35:22.6Z,2,REGULAR,substitution,out,['startperiod'],1630227,,,1610612745,29,24,2022-10-31T01:35:51Z,1580000,,,0,,SUB out: D. Nix,[1630227],1610612745.0,HOU,,,,,,,,,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-10-31T01:35:22.6Z,2,REGULAR,substitution,in,['startperiod'],1630528,,,1610612745,29,24,2022-10-31T01:35:51Z,1590000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,,,,,,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-10-31T01:35:22.6Z,2,REGULAR,substitution,in,['startperiod'],1629645,,,1610612745,29,24,2022-10-31T01:35:51Z,1600000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-10-31T01:36:07.9Z,2,REGULAR,period,start,[],0,,,1610612756,29,24,2022-10-31T01:36:07Z,1610000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M50.00S,2022-10-31T01:36:17.5Z,2,REGULAR,3pt,Jump Shot,[],1629013,71.96123521681997,77.69607843137256,1610612756,32,24,2022-10-31T01:46:35Z,1620000,138.0,211.0,1,right,L. Shamet 25' 3PT step back (3 PTS),[1629013],1610612756.0,PHX,step back,,,,,,Above the Break 3,24+ Right Center,,,,Shamet,L. Shamet,,,25.25,Made,,,,,,,3.0,,,,,,,
164,PT11M50.00S,2022-10-31T01:36:21.7Z,2,REGULAR,foul,personal,['1freethrow'],1631106,,,1610612756,32,24,2022-10-31T01:36:30Z,1630000,,,0,,T. Eason shooting personal FOUL (2 PF) (Shamet 1 FT),"[1631106, 1629013]",1610612745.0,HOU,shooting,,,,,,Above the Break 3,24+ Right Center,1630886.0,2.0,0.0,Eason,T. Eason,Shamet,1629013.0,,,,,,,,,,,,,,,,
166,PT11M50.00S,2022-10-31T01:37:57.0Z,2,REGULAR,freethrow,1 of 1,[],1629013,,,1610612756,32,24,2022-10-31T01:38:05Z,1650000,,,0,,MISS L. Shamet Free Throw 1 of 1,[1629013],1610612756.0,PHX,,,,,,,,,,,,Shamet,L. Shamet,,,,Missed,,,,,,,,,,,,,,
167,PT11M48.00S,2022-10-31T01:37:59.0Z,2,REGULAR,rebound,offensive,[],1629111,,,1610612756,32,24,2022-10-31T01:40:18Z,1660000,,,0,,J. Landale REBOUND (Off:2 Def:1),[1629111],1610612756.0,PHX,,,,,,,,,,,,Landale,J. Landale,,,,,,,166.0,3.0,1.0,2.0,,,,,,,,
178,PT11M48.00S,2022-10-31T01:38:01.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629111,93.38042049934296,51.71568627450981,1610612756,32,24,2022-10-31T01:40:23Z,1665000,9.0,10.0,1,right,MISS J. Landale tip Layup,[1629111],1610612756.0,PHX,tip,,,,,,Restricted Area,0-8 Center,,,,Landale,J. Landale,,,1.3,Missed,,,,,,,,,,,,,,
179,PT11M47.00S,2022-10-31T01:38:02.0Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612745,32,24,2022-10-31T01:40:23Z,1667500,,,0,,K. Porter Jr. REBOUND (Off:0 Def:3),[1629645],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Porter Jr.,K. Porter Jr.,,,,,,,178.0,3.0,3.0,0.0,,,,,,,,
169,PT11M40.00S,2022-10-31T01:38:05.0Z,2,REGULAR,3pt,Jump Shot,[],1631095,32.14520367936925,39.705882352941174,1610612745,32,27,2022-10-31T01:38:09Z,1670000,51.0,250.0,1,left,J. Smith Jr. 25' 3PT  (3 PTS) (K. Porter Jr. 2 AST),"[1631095, 1629645]",1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,,,,Smith Jr.,J. Smith Jr.,,,25.5,Made,,,,,,,3.0,K. Porter Jr.,1629645.0,2.0,,,,
171,PT11M26.00S,2022-10-31T01:38:19.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,90.01314060446781,46.346507352941174,1610612756,32,27,2022-10-31T01:38:26Z,1690000,-18.0,41.0,1,right,MISS C. Payne driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,Payne,C. Payne,,,4.53,Missed,,,,,,,,,,,,,,
172,PT11M23.00S,2022-10-31T01:38:22.6Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,32,27,2022-10-31T01:38:26Z,1700000,,,0,,J. Smith Jr. REBOUND (Off:0 Def:4),[1631095],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Smith Jr.,J. Smith Jr.,,,,,,,171.0,4.0,4.0,0.0,,,,,,,,
173,PT11M10.00S,2022-10-31T01:38:35.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,12.434296977660972,53.92156862745098,1610612745,32,29,2022-10-31T01:38:42Z,1710000,-20.0,64.0,1,left,K. Porter Jr. 6' fadeaway Jump Shot (6 PTS),[1629645],1610612745.0,HOU,fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,,,,Porter Jr.,K. Porter Jr.,,,6.73,Made,,,,,,,6.0,,,,,,,
