actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
16,PT10M33.00S,2022-11-26T02:12:15.6Z,1,REGULAR,2pt,Jump Shot,[],202711,7.440867279894875,23.52941176470588,1610612765,2,4,2022-11-26T02:12:18Z,160000,False,132.0,17.0,1,left,B. Bogdanovic 13' pullup Jump Shot (2 PTS),[202711],1610612765.0,DET,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,13.35,Made,2.0,,,,,,,,,,,,,,,,,
17,PT10M16.00S,2022-11-26T02:12:32.5Z,1,REGULAR,2pt,Jump Shot,[],1629028,75.1149802890933,50.0,1610612756,4,4,2022-11-26T02:12:35Z,170000,False,0.0,181.0,1,right,D. Ayton 18' Jump Shot (2 PTS) (C. Payne 1 AST),"[1629028, 1626166]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,18.14,Made,2.0,C. Payne,1626166.0,1.0,,,,,,,,,,,,,,
19,PT09M58.00S,2022-11-26T02:12:50.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,9.806176084099869,55.14705882352941,1610612765,4,4,2022-11-26T02:13:34Z,190000,False,-26.0,40.0,1,left,MISS K. Hayes Layup,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,4.73,Missed,,,,,,,,,,,,,,,,,,
20,PT09M56.00S,2022-11-26T02:12:52.7Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612765,4,4,2022-11-26T02:12:54Z,200000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:0),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,19.0,1.0,0.0,1.0,,,,,,,
21,PT09M55.00S,2022-11-26T02:12:53.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,8.623521681997373,49.754901960784316,1610612765,4,4,2022-11-26T02:12:55Z,210000,False,1.0,29.0,1,left,MISS M. Bagley III tip Layup,[1628963],1610612765.0,DET,tip,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
22,PT09M55.00S,2022-11-26T02:12:53.1Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,4,4,2022-11-26T02:12:55Z,220000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,
23,PT09M48.00S,2022-11-26T02:13:00.2Z,1,REGULAR,3pt,Jump Shot,[],1628470,94.69448094612353,3.6764705882352944,1610612756,4,4,2022-11-26T02:13:04Z,230000,False,-232.0,-3.0,1,right,MISS T. Craig 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
24,PT09M46.00S,2022-11-26T02:13:02.2Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,4,4,2022-11-26T02:13:04Z,240000,False,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Left Corner 3,24+ Left,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,
25,PT09M42.00S,2022-11-26T02:13:07.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630587,23.99802890932983,9.803921568627452,1610612765,4,4,2022-11-26T02:13:11Z,250000,False,201.0,173.0,1,left,MISS I. Livers 26' running 3PT,[1630587],1610612765.0,DET,running,,,Livers,I. Livers,,,,,Above the Break 3,24+ Right Center,26.53,Missed,,,,,,,,,,,,,,,,,,
26,PT09M39.00S,2022-11-26T02:13:10.2Z,1,REGULAR,rebound,offensive,[],203585,,,1610612765,4,4,2022-11-26T02:13:10Z,260000,False,,,0,,R. McGruder REBOUND (Off:1 Def:0),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,25.0,1.0,0.0,1.0,,,,,,,
27,PT09M37.00S,2022-11-26T02:13:12.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628963,12.434296977660972,50.73529411764706,1610612765,4,6,2022-11-26T02:15:28Z,270000,False,-4.0,64.0,1,left,M. Bagley III 6' driving floating Jump Shot (2 PTS) (R. McGruder 1 AST),"[1628963, 203585]",1610612765.0,DET,driving floating,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,6.45,Made,2.0,R. McGruder,203585.0,1.0,,,,,,,,,,,,,,
29,PT09M20.00S,2022-11-26T02:13:28.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,81.68528252299606,38.970588235294116,1610612756,6,6,2022-11-26T02:13:31Z,290000,False,-55.0,120.0,1,right,D. Ayton 13' Jump Shot (4 PTS) (C. Payne 2 AST),"[1629028, 1626166]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,13.18,Made,4.0,C. Payne,1626166.0,2.0,,,,,,,,,,,,,,
31,PT09M01.00S,2022-11-26T02:13:47.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,17.69053876478318,53.18627450980392,1610612765,6,8,2022-11-26T02:13:51Z,310000,False,-16.0,114.0,1,left,B. Bogdanovic 11' pullup Jump Shot (4 PTS),[202711],1610612765.0,DET,pullup,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,11.49,Made,4.0,,,,,,,,,,,,,,,,,
32,PT08M50.00S,2022-11-26T02:13:58.6Z,1,REGULAR,3pt,Jump Shot,[],1626164,73.53810775295663,14.705882352941178,1610612756,6,8,2022-11-26T02:14:02Z,320000,False,-176.0,196.0,1,right,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,26.39,Missed,,,,,,,,,,,,,,,,,,
33,PT08M47.00S,2022-11-26T02:14:01.6Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612765,6,8,2022-11-26T02:14:02Z,330000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:1),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,32.0,2.0,1.0,1.0,,,,,,,
34,PT08M41.00S,2022-11-26T02:14:08.0Z,1,REGULAR,2pt,Jump Shot,[],202711,6.258212877792378,75.73529411764706,1610612765,6,8,2022-11-26T02:16:58Z,340000,False,-129.0,6.0,1,left,MISS B. Bogdanovic 12' step back Shot,[202711],1610612765.0,DET,step back,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,12.89,Missed,,,,,,,,,,,,,,,,,,
35,PT08M38.00S,2022-11-26T02:14:11.0Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,6,8,2022-11-26T02:14:14Z,350000,False,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,,,,,,,,,,34.0,2.0,2.0,0.0,,,,,,,
36,PT08M38.00S,2022-11-26T02:14:14.3Z,1,REGULAR,foul,personal,[],202711,,,1610612756,6,8,2022-11-26T02:14:27Z,360000,False,,,0,,B. Bogdanovic personal FOUL (1 PF),"[202711, 1626164]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1201.0,1.0,0.0,Booker,1626164.0,,
38,PT08M25.00S,2022-11-26T02:14:48.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,92.32917214191852,50.0,1610612756,8,8,2022-11-26T02:14:53Z,380000,False,0.0,20.0,1,right,D. Ayton cutting DUNK (6 PTS) (M. Bridges 1 AST),"[1629028, 1628969]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.96,Made,6.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,,
40,PT08M13.00S,2022-11-26T02:15:01.7Z,1,REGULAR,2pt,Jump Shot,[],1630165,18.084756898817346,68.87254901960785,1610612765,8,10,2022-11-26T02:15:06Z,400000,False,-94.0,117.0,1,left,K. Hayes 15' step back Jump Shot (4 PTS) (M. Bagley III 1 AST),"[1630165, 1628963]",1610612765.0,DET,step back,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Left,15.07,Made,4.0,M. Bagley III,1628963.0,1.0,,,,,,,,,,,,,,
41,PT07M51.00S,2022-11-26T02:15:22.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,92.46057818659659,51.470588235294116,1610612756,10,10,2022-11-26T02:15:26Z,410000,False,7.0,18.0,1,right,C. Payne driving Layup (4 PTS) (M. Bridges 2 AST),"[1626166, 1628969]",1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,1.98,Made,4.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,,,,
45,PT07M31.00S,2022-11-26T02:15:56.7Z,1,REGULAR,foul,offensive,[],202711,,,1610612765,10,10,2022-11-26T02:16:01Z,440000,False,,,0,,B. Bogdanovic offensive FOUL (2 PF),"[202711, 1626166]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1201.0,2.0,0.0,Payne,1626166.0,,
47,PT07M31.00S,2022-11-26T02:15:56.7Z,1,REGULAR,turnover,offensive foul,[],202711,,,1610612765,10,10,2022-11-26T02:15:56Z,460000,False,,,0,,B. Bogdanovic offensive foul TURNOVER (1 TO),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,,,,,,,1.0,,,,,,,1201.0,,,,,,
48,PT07M19.00S,2022-11-26T02:16:24.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629028,91.40932982917214,51.225490196078425,1610612756,10,10,2022-11-26T02:16:30Z,470000,False,6.0,28.0,1,right,MISS D. Ayton cutting Layup,[1629028],1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,,,,
49,PT07M19.00S,2022-11-26T02:16:24.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,10,10,2022-11-26T02:16:30Z,480000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,48.0,,,,,,,,,,
50,PT07M17.00S,2022-11-26T02:16:56.3Z,1,REGULAR,jumpball,recovered,[],1626166,,,1610612756,10,10,2022-11-26T02:16:56Z,490000,False,,,0,,Jump Ball D. Ayton vs. M. Bagley III: Tip to C. Payne,"[1626166, 1629028, 1628963]",1610612756.0,PHX,heldball,C. Payne,1626166.0,Payne,C. Payne,Ayton,1629028.0,Bagley III,1628963.0,,,,,,,,,,,,,,,,,,,,,,
53,PT07M15.00S,2022-11-26T02:17:02.1Z,1,REGULAR,turnover,out-of-bounds,[],1626166,,,1610612756,10,10,2022-11-26T02:30:27Z,520000,False,,,0,,C. Payne bad pass out-of-bounds TURNOVER (1 TO),[1626166],1610612756.0,PHX,bad pass,,,Payne,C. Payne,,,,,Mid-Range,8-16 Right,,,,,,,1.0,,,,,,,,,,,,,
54,PT07M01.00S,2022-11-26T02:17:26.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628963,19.267411300919843,76.9607843137255,1610612765,10,10,2022-11-26T02:17:30Z,530000,False,-135.0,129.0,1,left,MISS M. Bagley III 18' pullup Shot,[1628963],1610612765.0,DET,pullup,,,Bagley III,M. Bagley III,,,,,Mid-Range,16-24 Left Center,18.63,Missed,,,,,,,,,,,,,,,,,,
55,PT06M58.00S,2022-11-26T02:17:29.0Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612756,10,10,2022-11-26T02:17:30Z,540000,False,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,54.0,1.0,1.0,0.0,,,,,,,
56,PT06M36.00S,2022-11-26T02:17:51.1Z,1,REGULAR,3pt,Jump Shot,[],1626166,66.3107752956636,34.068627450980394,1610612756,10,10,2022-11-26T02:17:55Z,550000,False,-80.0,264.0,1,right,MISS C. Payne 27' pullup 3PT,[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,27.6,Missed,,,,,,,,,,,,,,,,,,
57,PT06M33.00S,2022-11-26T02:17:54.1Z,1,REGULAR,rebound,defensive,[],203585,,,1610612765,10,10,2022-11-26T02:17:54Z,560000,False,,,0,,R. McGruder REBOUND (Off:1 Def:1),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Above the Break 3,24+ Center,,,,,,,,,,56.0,2.0,1.0,1.0,,,,,,,
58,PT06M30.00S,2022-11-26T02:17:59.8Z,1,REGULAR,foul,personal,[],1626166,,,1610612765,10,10,2022-11-26T02:18:10Z,570000,False,,,0,,C. Payne personal FOUL (1 PF),"[1626166, 1630165]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,202027.0,1.0,0.0,Hayes,1630165.0,,
60,PT06M30.00S,2022-11-26T02:18:13.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,10,10,2022-11-26T02:18:13Z,590000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M14.00S,2022-11-26T02:21:26.5Z,1,REGULAR,3pt,Jump Shot,[],202711,7.835085413929041,95.34313725490196,1610612765,10,13,2022-11-26T02:21:30Z,600000,False,-227.0,21.0,1,left,B. Bogdanovic 3PT  (7 PTS) (K. Hayes 1 AST),"[202711, 1630165]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,22.77,Made,7.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,,,,
63,PT05M58.00S,2022-11-26T02:21:41.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,86.15308804204993,34.55882352941176,1610612756,10,13,2022-11-26T02:21:46Z,620000,False,-77.0,78.0,1,right,MISS M. Bridges 10' fadeaway Shot,[1628969],1610612756.0,PHX,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Left,10.95,Missed,,,,,,,,,,,,,,,,,,
64,PT05M54.00S,2022-11-26T02:21:45.7Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,10,13,2022-11-26T02:21:46Z,630000,False,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,63.0,2.0,2.0,0.0,,,,,,,
65,PT05M51.00S,2022-11-26T02:21:52.5Z,1,REGULAR,foul,personal,[],1628969,,,1610612765,10,13,2022-11-26T02:21:59Z,640000,False,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 202711]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1628159.0,1.0,0.0,Bogdanovic,202711.0,,
67,PT05M51.00S,2022-11-26T02:22:05.5Z,1,REGULAR,substitution,out,[],1628470,,,1610612765,10,13,2022-11-26T02:22:10Z,660000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M51.00S,2022-11-26T02:22:05.5Z,1,REGULAR,substitution,in,[],1627814,,,1610612765,10,13,2022-11-26T02:22:10Z,670000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M40.00S,2022-11-26T02:22:28.9Z,1,REGULAR,2pt,Jump Shot,[],202711,10.988830486202366,72.05882352941177,1610612765,10,15,2022-11-26T02:22:35Z,680000,False,-110.0,51.0,1,left,B. Bogdanovic 12' turnaround fadeaway bank Jump Shot (9 PTS),[202711],1610612765.0,DET,turnaround fadeaway bank,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,12.14,Made,9.0,,,,,,,,,,,,,,,,,
70,PT05M23.00S,2022-11-26T02:22:44.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,91.40932982917214,45.34313725490196,1610612756,12,15,2022-11-26T02:23:29Z,690000,False,-23.0,28.0,1,right,C. Payne driving finger roll Layup (6 PTS),[1626166],1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,3.67,Made,6.0,,,,,,,,,,,,,,,,,
71,PT05M12.00S,2022-11-26T02:22:56.4Z,1,REGULAR,turnover,lost ball,[],1628963,,,1610612765,12,15,2022-11-26T02:22:59Z,700000,False,,,0,,M. Bagley III lost ball TURNOVER (1 TO),"[1628963, 1628969]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1.0,Bridges,1628969.0,,,,,,,,,,,
72,PT05M12.00S,2022-11-26T02:22:56.4Z,1,REGULAR,steal,,[],1628969,,,1610612756,12,15,2022-11-26T02:22:58Z,710000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
73,PT05M07.00S,2022-11-26T02:23:03.3Z,1,REGULAR,foul,personal,[],1630587,,,1610612756,12,15,2022-11-26T02:23:08Z,720000,False,,,0,,I. Livers personal FOUL (1 PF),"[1630587, 1629028]",1610612765.0,DET,,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628159.0,1.0,0.0,Ayton,1629028.0,,
75,PT04M52.00S,2022-11-26T02:23:37.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,94.30026281208936,61.76470588235294,1610612756,12,15,2022-11-26T02:23:44Z,740000,False,59.0,1.0,1,right,MISS M. Bridges fadeaway Shot,[1628969],1610612756.0,PHX,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.88,Missed,,,,,,,,,,,,,,,,,,
76,PT04M50.00S,2022-11-26T02:23:39.2Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612765,12,15,2022-11-26T02:24:09Z,750000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:2),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,75.0,3.0,2.0,1.0,,,,,,,
77,PT04M41.00S,2022-11-26T02:23:48.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,16.245072273324574,62.99019607843137,1610612765,12,17,2022-11-26T02:23:52Z,760000,False,-65.0,100.0,1,left,K. Hayes 11' pullup Jump Shot (6 PTS),[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Left,11.94,Made,6.0,,,,,,,,,,,,,,,,,
78,PT04M28.00S,2022-11-26T02:24:01.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,84.05059132720105,62.99019607843137,1610612756,14,17,2022-11-26T02:25:13Z,770000,False,65.0,97.0,1,right,D. Ayton 11' turnaround fadeaway Jump Shot (8 PTS) (C. Payne 3 AST),"[1629028, 1626166]",1610612756.0,PHX,turnaround fadeaway,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Right,11.71,Made,8.0,C. Payne,1626166.0,3.0,,,,,,,,,,,,,,
80,PT04M12.00S,2022-11-26T02:24:16.5Z,1,REGULAR,3pt,Jump Shot,[],203585,21.76412614980289,89.70588235294117,1610612765,14,17,2022-11-26T02:24:20Z,790000,False,-199.0,152.0,1,left,MISS R. McGruder 25' 3PT,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
81,PT04M10.00S,2022-11-26T02:24:18.5Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,14,17,2022-11-26T02:24:20Z,800000,False,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,80.0,2.0,2.0,0.0,,,,,,,
82,PT04M05.00S,2022-11-26T02:24:25.4Z,1,REGULAR,2pt,Jump Shot,[],1626164,77.87450722733246,27.450980392156865,1610612756,16,17,2022-11-26T02:24:34Z,810000,False,-113.0,155.0,1,right,D. Booker 19' pullup Jump Shot (2 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,19.2,Made,2.0,,,,,,,,,,,,,,,,,
83,PT03M50.00S,2022-11-26T02:24:38.7Z,1,REGULAR,3pt,Jump Shot,[],202711,28.07161629434954,18.38235294117647,1610612765,16,17,2022-11-26T02:24:43Z,820000,False,158.0,211.0,1,left,MISS B. Bogdanovic 26' pullup 3PT,[202711],1610612765.0,DET,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,26.4,Missed,,,,,,,,,,,,,,,,,,
84,PT03M48.00S,2022-11-26T02:24:40.7Z,1,REGULAR,rebound,defensive,[],1627814,,,1610612756,16,17,2022-11-26T02:24:43Z,830000,False,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,83.0,1.0,1.0,0.0,,,,,,,
