actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
81,PT04M18.00S,2022-12-03T02:24:26.3Z,1,REGULAR,3pt,Jump Shot,[],1628969,88.51839684625493,3.1862745098039214,1610612756,22,17,2022-12-03T02:24:30Z,800000,False,-234.0,55.0,1,right,M. Bridges 24' 3PT  (11 PTS) (D. Booker 3 AST),"[1628969, 1626164]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,24.06,Made,11.0,D. Booker,1626164.0,3.0,,,,,,,,,,,,,,
83,PT03M59.00S,2022-12-03T02:24:45.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,12.040078843626807,42.40196078431372,1610612745,22,17,2022-12-03T02:24:51Z,820000,False,38.0,61.0,1,left,MISS J. Green 7' driving floating bank Shot,[1630224],1610612745.0,HOU,driving floating bank,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,7.16,Missed,,,,,,,,,,,,,,,,,,
84,PT03M56.00S,2022-12-03T02:24:48.3Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,22,17,2022-12-03T02:24:51Z,830000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,
85,PT03M43.00S,2022-12-03T02:25:00.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,89.04402102496715,51.225490196078425,1610612756,24,17,2022-12-03T02:25:04Z,840000,False,6.0,50.0,1,right,C. Payne driving finger roll Layup (2 PTS) (D. Saric 1 AST),"[1626166, 203967]",1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,5.09,Made,2.0,D. Saric,203967.0,1.0,,,,,,,,,,,,,,
87,PT03M31.00S,2022-12-03T02:25:16.0Z,1,REGULAR,foul,personal,['2freethrow'],203967,,,1610612745,24,17,2022-12-03T02:25:21Z,860000,False,,,0,,D. Saric shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[203967, 1629645]",1610612756.0,PHX,shooting,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2005.0,,,1.0,0.0,Porter Jr.,1629645.0
89,PT03M31.00S,2022-12-03T02:25:49.2Z,1,REGULAR,freethrow,1 of 2,[],1629645,,,1610612745,24,17,2022-12-03T02:25:49Z,880000,False,,,0,,MISS K. Porter Jr. Free Throw 1 of 2,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
90,PT03M31.00S,2022-12-03T02:25:49.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,24,17,2022-12-03T02:25:49Z,890000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,89.0,,,,,,,,,,,,,
91,PT03M31.00S,2022-12-03T02:25:49.9Z,1,REGULAR,substitution,out,[],1626166,,,1610612745,24,17,2022-12-03T02:26:00Z,900000,False,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M31.00S,2022-12-03T02:25:49.9Z,1,REGULAR,substitution,out,[],203967,,,1610612745,24,17,2022-12-03T02:26:00Z,910000,False,,,0,,SUB out: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M31.00S,2022-12-03T02:25:49.9Z,1,REGULAR,substitution,out,[],1631095,,,1610612745,24,17,2022-12-03T02:26:00Z,920000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M31.00S,2022-12-03T02:25:49.9Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,24,17,2022-12-03T02:26:00Z,930000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M31.00S,2022-12-03T02:25:49.9Z,1,REGULAR,substitution,in,[],1630688,,,1610612745,24,17,2022-12-03T02:26:00Z,940000,False,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M31.00S,2022-12-03T02:25:49.9Z,1,REGULAR,substitution,in,[],1629013,,,1610612745,24,17,2022-12-03T02:26:00Z,950000,False,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M31.00S,2022-12-03T02:25:49.9Z,1,REGULAR,substitution,in,[],1630586,,,1610612745,24,17,2022-12-03T02:26:00Z,960000,False,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M31.00S,2022-12-03T02:25:49.9Z,1,REGULAR,substitution,in,[],1631106,,,1610612745,24,17,2022-12-03T02:26:00Z,970000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M31.00S,2022-12-03T02:26:12.0Z,1,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,24,18,2022-12-03T02:26:12Z,980000,False,,,0,,K. Porter Jr. Free Throw 2 of 2 (3 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
100,PT03M22.00S,2022-12-03T02:26:26.6Z,1,REGULAR,foul,personal,['2freethrow'],1631106,,,1610612756,24,18,2022-12-03T02:26:34Z,990000,False,,,0,,T. Eason shooting personal FOUL (1 PF) (Wainright 2 FT),"[1631106, 1630688]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2005.0,,,1.0,0.0,Wainright,1630688.0
102,PT03M22.00S,2022-12-03T02:26:49.2Z,1,REGULAR,freethrow,1 of 2,[],1630688,,,1610612756,25,18,2022-12-03T02:26:49Z,1010000,False,,,0,,I. Wainright Free Throw 1 of 2 (1 PTS),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
103,PT03M22.00S,2022-12-03T02:26:51.0Z,1,REGULAR,substitution,out,[],1630224,,,1610612756,25,18,2022-12-03T02:26:53Z,1020000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M22.00S,2022-12-03T02:26:51.0Z,1,REGULAR,substitution,in,[],1630227,,,1610612756,25,18,2022-12-03T02:26:53Z,1030000,False,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M22.00S,2022-12-03T02:27:04.9Z,1,REGULAR,freethrow,2 of 2,[],1630688,,,1610612756,26,18,2022-12-03T02:27:04Z,1040000,False,,,0,,I. Wainright Free Throw 2 of 2 (2 PTS),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
106,PT03M08.00S,2022-12-03T02:27:21.1Z,1,REGULAR,3pt,Jump Shot,[],1629645,10.463206307490145,4.166666666666666,1610612745,26,18,2022-12-03T02:27:24Z,1050000,False,229.0,46.0,1,left,MISS K. Porter Jr. 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Right Corner 3,24+ Right,23.38,Missed,,,,,,,,,,,,,,,,,,
107,PT03M06.00S,2022-12-03T02:27:23.1Z,1,REGULAR,rebound,offensive,[],1631106,,,1610612745,26,18,2022-12-03T02:27:24Z,1060000,False,,,0,,T. Eason REBOUND (Off:1 Def:0),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,,,,,,,106.0,1.0,0.0,1.0,,,,,,,,,,
108,PT03M02.00S,2022-12-03T02:27:26.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630231,9.806176084099869,95.34313725490196,1610612745,26,18,2022-12-03T02:27:33Z,1070000,False,-227.0,40.0,1,left,MISS K. Martin Jr. 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Left Corner 3,24+ Left,23.01,Missed,,,,,,,,,,,,,,,,,,
109,PT02M58.00S,2022-12-03T02:27:30.3Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,26,18,2022-12-03T02:28:49Z,1080000,False,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,,,,,,,108.0,2.0,2.0,0.0,,,,,,,,,,
110,PT02M49.00S,2022-12-03T02:27:39.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,92.59198423127464,50.98039215686274,1610612756,28,18,2022-12-03T02:33:40Z,1090000,False,5.0,17.0,1,right,D. Booker driving Layup (13 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1.78,Made,13.0,,,,,,,,,,,,,,,,,
111,PT02M29.00S,2022-12-03T02:28:00.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,7.966491458607096,54.41176470588235,1610612745,28,18,2022-12-03T02:28:05Z,1100000,False,-22.0,22.0,1,left,MISS T. Eason driving Layup,[1631106],1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,,,,,,
112,PT02M26.00S,2022-12-03T02:28:03.0Z,1,REGULAR,rebound,offensive,[],1630227,,,1610612745,28,18,2022-12-03T02:28:05Z,1110000,False,,,0,,D. Nix REBOUND (Off:1 Def:0),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,Restricted Area,0-8 Center,,,,,,,111.0,1.0,0.0,1.0,,,,,,,,,,
113,PT02M24.00S,2022-12-03T02:28:06.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630227,6.521024967148489,47.549019607843135,1610612745,28,20,2022-12-03T02:28:18Z,1120000,False,12.0,9.0,1,left,D. Nix driving Layup (2 PTS),[1630227],1610612745.0,HOU,driving,,,Nix,D. Nix,,,,,Restricted Area,0-8 Center,1.51,Made,2.0,,,,,,,,,,,,,,,,,
114,PT02M24.00S,2022-12-03T02:28:08.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629028,,,1610612745,28,20,2022-12-03T02:31:08Z,1130000,False,,,0,,D. Ayton shooting personal FOUL (2 PF) (Nix 1 FT),"[1629028, 1630227]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2005.0,,,2.0,0.0,Nix,1630227.0
116,PT02M24.00S,2022-12-03T02:28:23.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,28,20,2022-12-03T02:28:29Z,1150000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M24.00S,2022-12-03T02:29:39.6Z,1,REGULAR,substitution,out,[],1629028,,,1610612745,28,20,2022-12-03T02:31:07Z,1160000,False,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M24.00S,2022-12-03T02:29:39.6Z,1,REGULAR,substitution,out,[],1628969,,,1610612745,28,20,2022-12-03T02:31:07Z,1170000,False,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M24.00S,2022-12-03T02:29:39.6Z,1,REGULAR,substitution,out,[],1629645,,,1610612745,28,20,2022-12-03T02:31:07Z,1180000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M24.00S,2022-12-03T02:29:39.6Z,1,REGULAR,substitution,in,[],1627814,,,1610612745,28,20,2022-12-03T02:31:07Z,1190000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M24.00S,2022-12-03T02:29:39.6Z,1,REGULAR,substitution,in,[],202687,,,1610612745,28,20,2022-12-03T02:31:07Z,1200000,False,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M24.00S,2022-12-03T02:29:39.6Z,1,REGULAR,substitution,in,[],201569,,,1610612745,28,20,2022-12-03T02:31:07Z,1210000,False,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M24.00S,2022-12-03T02:31:09.3Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1630227,,,1610612745,28,21,2022-12-03T02:31:09Z,1220000,False,,,0,,D. Nix Free Throw 1 of 1 (3 PTS),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
124,PT02M06.00S,2022-12-03T02:31:27.2Z,1,REGULAR,3pt,Jump Shot,[],1630688,72.48685939553219,86.76470588235294,1610612756,31,21,2022-12-03T02:31:45Z,1230000,False,184.0,206.0,1,right,I. Wainright 27' 3PT  (5 PTS) (D. Booker 4 AST),"[1630688, 1626164]",1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Above the Break 3,24+ Right Center,27.62,Made,5.0,D. Booker,1626164.0,4.0,,,,,,,,,,,,,,
126,PT01M52.00S,2022-12-03T02:31:41.4Z,1,REGULAR,3pt,Jump Shot,[],201569,33.196452036793694,60.29411764705882,1610612745,31,21,2022-12-03T02:31:48Z,1250000,False,-51.0,260.0,1,left,MISS E. Gordon 26' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,26.46,Missed,,,,,,,,,,,,,,,,,,
127,PT01M52.00S,2022-12-03T02:31:41.4Z,1,REGULAR,rebound,offensive,[],1630231,,,1610612745,31,21,2022-12-03T02:31:48Z,1260000,False,,,0,,K. Martin Jr. REBOUND (Off:1 Def:0),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Center,,,,,,,126.0,1.0,0.0,1.0,,,,,,,,,,
128,PT01M46.00S,2022-12-03T02:31:47.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,7.440867279894875,47.549019607843135,1610612745,31,23,2022-12-03T02:36:12Z,1270000,False,12.0,17.0,1,left,K. Martin Jr. tip Layup (2 PTS),[1630231],1610612745.0,HOU,tip,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,2.13,Made,2.0,,,,,,,,,,,,,,,,,
129,PT01M38.00S,2022-12-03T02:31:55.6Z,1,REGULAR,2pt,Jump Shot,[],1626164,94.1688567674113,26.225490196078432,1610612756,31,23,2022-12-03T02:32:01Z,1280000,False,-119.0,2.0,1,right,MISS D. Booker 11' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,11.89,Missed,,,,,,,,,,,,,,,,,,
130,PT01M37.00S,2022-12-03T02:31:57.0Z,1,REGULAR,rebound,offensive,[],1629013,,,1610612756,31,23,2022-12-03T02:31:57Z,1290000,False,,,0,,L. Shamet REBOUND (Off:1 Def:0),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Mid-Range,8-16 Left,,,,,,,129.0,1.0,0.0,1.0,,,,,,,,,,
131,PT01M27.00S,2022-12-03T02:32:06.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,68.15045992115637,73.52941176470588,1610612756,31,23,2022-12-03T02:32:11Z,1300000,False,118.0,247.0,1,right,MISS L. Shamet 27' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,27.35,Missed,,,,,,,,,,,,,,,,,,
132,PT01M24.00S,2022-12-03T02:32:09.6Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,31,23,2022-12-03T02:32:11Z,1310000,False,,,0,,K. Martin Jr. REBOUND (Off:1 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,131.0,2.0,1.0,1.0,,,,,,,,,,
133,PT01M16.00S,2022-12-03T02:32:17.8Z,1,REGULAR,3pt,Jump Shot,[],201569,30.17411300919842,18.137254901960784,1610612745,31,23,2022-12-03T02:32:31Z,1320000,False,159.0,231.0,1,left,MISS E. Gordon 28' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,28.07,Missed,,,,,,,,,,,,,,,,,,
134,PT01M15.00S,2022-12-03T02:32:18.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,31,23,2022-12-03T02:32:31Z,1330000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,133.0,,,,,,,,,,,,,
135,PT01M15.00S,2022-12-03T02:32:23.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630688,,,1610612745,31,23,2022-12-03T02:32:52Z,1340000,False,,,0,,I. Wainright loose ball personal FOUL (1 PF) (Garuba 2 FT),"[1630688, 1630586]",1610612756.0,PHX,loose ball,,,Wainright,I. Wainright,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1148.0,,,1.0,0.0,Garuba,1630586.0
137,PT01M15.00S,2022-12-03T02:32:53.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630586,,,1610612745,31,24,2022-12-03T02:32:53Z,1360000,False,,,0,,U. Garuba Free Throw 1 of 2 (1 PTS),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
138,PT01M15.00S,2022-12-03T02:32:53.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630586,,,1610612745,31,24,2022-12-03T02:33:09Z,1370000,False,,,0,,MISS U. Garuba Free Throw 2 of 2,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
139,PT01M13.00S,2022-12-03T02:32:55.5Z,1,REGULAR,rebound,defensive,[],1627814,,,1610612756,31,24,2022-12-03T02:33:09Z,1380000,False,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,
140,PT01M01.00S,2022-12-03T02:33:19.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,92.32917214191852,48.529411764705884,1610612756,33,24,2022-12-03T02:33:23Z,1390000,False,-7.0,20.0,1,right,D. Booker driving Layup (15 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,2.1,Made,15.0,,,,,,,,,,,,,,,,,
141,PT00M49.70S,2022-12-03T02:33:32.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202687,,,1610612745,33,24,2022-12-03T02:33:58Z,1400000,False,,,0,,B. Biyombo shooting personal FOUL (1 PF) (Gordon 2 FT),"[202687, 201569]",1610612756.0,PHX,shooting,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2005.0,,,1.0,0.0,Gordon,201569.0
143,PT00M49.70S,2022-12-03T02:33:59.1Z,1,REGULAR,freethrow,1 of 2,[],201569,,,1610612745,33,25,2022-12-03T02:33:59Z,1420000,False,,,0,,E. Gordon Free Throw 1 of 2 (3 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
144,PT00M49.70S,2022-12-03T02:34:15.4Z,1,REGULAR,freethrow,2 of 2,[],201569,,,1610612745,33,26,2022-12-03T02:34:15Z,1430000,False,,,0,,E. Gordon Free Throw 2 of 2 (4 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
145,PT00M32.60S,2022-12-03T02:34:34.3Z,1,REGULAR,3pt,Jump Shot,[],1626164,65.65374507227332,41.17647058823529,1610612756,36,26,2022-12-03T02:39:37Z,1440000,False,-44.0,270.0,1,right,D. Booker 27' 3PT pullup (18 PTS) (B. Biyombo 1 AST),"[1626164, 202687]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,27.4,Made,18.0,B. Biyombo,202687.0,1.0,,,,,,,,,,,,,,
147,PT00M16.50S,2022-12-03T02:34:57.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612745,36,26,2022-12-03T02:35:02Z,1460000,False,,,0,,D. Booker personal FOUL (1 PF) (Gordon 2 FT),"[1626164, 201569]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1148.0,,,1.0,0.0,Gordon,201569.0
149,PT00M16.50S,2022-12-03T02:35:20.6Z,1,REGULAR,freethrow,1 of 2,[],201569,,,1610612745,36,26,2022-12-03T02:35:20Z,1480000,False,,,0,,MISS E. Gordon Free Throw 1 of 2,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
150,PT00M16.50S,2022-12-03T02:35:20.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,36,26,2022-12-03T02:35:20Z,1490000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,149.0,,,,,,,,,,,,,
151,PT00M16.50S,2022-12-03T02:35:36.0Z,1,REGULAR,freethrow,2 of 2,[],201569,,,1610612745,36,27,2022-12-03T02:35:36Z,1500000,False,,,0,,E. Gordon Free Throw 2 of 2 (5 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
152,PT00M05.30S,2022-12-03T02:35:51.4Z,1,REGULAR,foul,personal,[],201569,,,1610612756,36,27,2022-12-03T02:36:03Z,1510000,False,,,0,,E. Gordon personal FOUL (1 PF),"[201569, 1626164]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1148.0,,,1.0,0.0,Booker,1626164.0
154,PT00M00.60S,2022-12-03T02:36:09.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,91.01511169513797,63.725490196078425,1610612756,36,27,2022-12-03T02:36:14Z,1530000,False,69.0,32.0,1,right,MISS D. Booker 7' driving Layup,[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,7.57,Missed,,,,,,,,,,,,,,,,,,
155,PT00M00.60S,2022-12-03T02:36:09.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,36,27,2022-12-03T03:21:29Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,154.0,,,,,,,,,,,,,
158,PT00M00.00S,2022-12-03T02:36:15.5Z,1,REGULAR,period,end,[],0,,,1610612756,36,27,2022-12-03T02:36:15Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-12-03T02:36:44.0Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612756,36,27,2022-12-03T02:38:43Z,1580000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-12-03T02:36:44.0Z,2,REGULAR,substitution,out,['startperiod'],202687,,,1610612756,36,27,2022-12-03T02:38:43Z,1590000,False,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-12-03T02:36:44.0Z,2,REGULAR,substitution,in,['startperiod'],1628969,,,1610612756,36,27,2022-12-03T02:38:43Z,1600000,False,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-12-03T02:36:44.0Z,2,REGULAR,substitution,in,['startperiod'],1629028,,,1610612756,36,27,2022-12-03T02:38:43Z,1610000,False,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-12-03T02:38:56.7Z,2,REGULAR,period,start,[],0,,,1610612756,36,27,2022-12-03T02:38:56Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M46.00S,2022-12-03T02:39:10.0Z,2,REGULAR,turnover,lost ball,[],1629028,,,1610612756,36,27,2022-12-03T02:39:14Z,1630000,False,,,0,,D. Ayton lost ball TURNOVER (1 TO),"[1629028, 1630227]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Nix,1630227.0,,,,,,,
165,PT11M46.00S,2022-12-03T02:39:10.0Z,2,REGULAR,steal,,[],1630227,,,1610612745,36,27,2022-12-03T02:39:11Z,1640000,False,,,0,,D. Nix STEAL (1 STL),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
166,PT11M39.00S,2022-12-03T02:39:16.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201569,34.247700394218136,59.068627450980394,1610612745,36,27,2022-12-03T02:39:23Z,1650000,False,-45.0,269.0,1,left,MISS E. Gordon 27' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,27.32,Missed,,,,,,,,,,,,,,,,,,
