actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-12-20T02:10:32.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-20T02:10:32Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2022-12-20T02:10:36.4Z,1,REGULAR,jumpball,recovered,[],203471,,,1610612747,0,0,2022-12-20T02:10:36Z,40000,False,,,0,,Jump Ball T. Bryant vs. D. Ayton: Tip to D. Schroder,"[203471, 1628418, 1629028]",1610612747.0,LAL,startperiod,D. Schroder,203471.0,Schroder,D. Schroder,Bryant,1628418.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2022-12-20T02:10:48.7Z,1,REGULAR,3pt,Jump Shot,[],1629022,66.96780551905388,64.70588235294117,1610612747,0,3,2022-12-20T02:10:53Z,70000,False,74.0,258.0,1,right,L. Walker IV 26' 3PT  (3 PTS) (T. Bryant 1 AST),"[1629022, 1628418]",1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Center,26.83,Made,3.0,T. Bryant,1628418.0,1.0,,,,,,,,,,,,,,
8,PT11M18.00S,2022-12-20T02:11:13.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,10.200394218134035,47.05882352941176,1610612756,2,3,2022-12-20T02:11:20Z,80000,False,15.0,43.0,1,left,D. Ayton driving Hook (2 PTS),[1629028],1610612756.0,PHX,driving,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,4.58,Made,2.0,,,,,,,,,,,,,,,,,
9,PT11M04.00S,2022-12-20T02:11:26.8Z,1,REGULAR,2pt,Jump Shot,[],201976,96.27135348226018,8.823529411764707,1610612747,2,5,2022-12-20T02:11:31Z,90000,False,-206.0,-17.0,1,right,P. Beverley 20' Jump Shot (2 PTS),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Left,20.66,Made,2.0,,,,,,,,,,,,,,,,,
11,PT10M38.00S,2022-12-20T02:11:52.3Z,1,REGULAR,3pt,Jump Shot,[],1627814,13.87976346911958,4.166666666666666,1610612756,5,5,2022-12-20T02:11:55Z,100000,False,229.0,78.0,1,left,D. Lee 24' 3PT  (3 PTS) (C. Paul 1 AST),"[1627814, 101108]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Right Corner 3,24+ Right,24.21,Made,3.0,C. Paul,101108.0,1.0,,,,,,,,,,,,,,
13,PT10M28.00S,2022-12-20T02:12:03.3Z,1,REGULAR,2pt,Hook,[],201976,92.85479632063075,70.83333333333334,1610612747,5,7,2022-12-20T02:12:07Z,120000,False,104.0,15.0,1,right,P. Beverley 10' driving Hook (4 PTS),[201976],1610612747.0,LAL,driving,,,Beverley,P. Beverley,,,,,Mid-Range,8-16 Right,10.52,Made,4.0,,,,,,,,,,,,,,,,,
14,PT10M16.00S,2022-12-20T02:12:17.0Z,1,REGULAR,foul,personal,['2freethrow'],1629022,,,1610612756,5,7,2022-12-20T02:12:28Z,130000,False,,,0,,L. Walker IV shooting personal FOUL (1 PF) (Ayton 2 FT),"[1629022, 1629028]",1610612747.0,LAL,shooting,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,1.0,0.0,Ayton,1629028.0,,,,,,,,,
16,PT10M16.00S,2022-12-20T02:12:44.2Z,1,REGULAR,freethrow,1 of 2,[],1629028,,,1610612756,5,7,2022-12-20T02:12:44Z,150000,False,,,0,,MISS D. Ayton Free Throw 1 of 2,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
17,PT10M16.00S,2022-12-20T02:12:44.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,5,7,2022-12-20T02:12:44Z,160000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,
