actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT10M58.00S,2023-02-02T03:11:42.5Z,1,REGULAR,turnover,bad pass,[],1628470,,,1610612756,2,3,2023-02-02T03:11:47Z,160000,False,,,0,,T. Craig bad pass TURNOVER (1 TO),"[1628470, 1629027]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Young,1629027.0,,,,,,,
17,PT10M58.00S,2023-02-02T03:11:42.5Z,1,REGULAR,steal,,[],1629027,,,1610612737,2,3,2023-02-02T03:11:44Z,170000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
18,PT10M54.00S,2023-02-02T03:11:46.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628381,5.469776609724048,4.411764705882353,1610612737,2,6,2023-02-02T03:11:54Z,180000,False,228.0,-1.0,1,left,J. Collins 3PT  (3 PTS) (T. Young 2 AST),"[1628381, 1629027]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,22.79,Made,,,,,3.0,T. Young,1629027.0,2.0,,,,,,,,,,
20,PT10M38.00S,2023-02-02T03:12:01.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,89.04402102496715,50.98039215686274,1610612756,4,6,2023-02-02T03:12:05Z,200000,False,5.0,50.0,1,right,D. Ayton cutting Layup (2 PTS) (M. Bridges 1 AST),"[1629028, 1628969]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,5.07,Made,,,,,2.0,M. Bridges,1628969.0,1.0,,,,,,,,,,
22,PT10M17.00S,2023-02-02T03:12:22.2Z,1,REGULAR,3pt,Jump Shot,[],1629631,5.995400788436268,95.09803921568627,1610612737,4,9,2023-02-02T03:12:26Z,220000,False,-225.0,4.0,1,left,D. Hunter 3PT  (3 PTS) (D. Murray 1 AST),"[1629631, 1627749]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,22.55,Made,,,,,3.0,D. Murray,1627749.0,1.0,,,,,,,,,,
24,PT10M04.00S,2023-02-02T03:12:35.9Z,1,REGULAR,2pt,Jump Shot,[],1629028,91.93495400788436,71.32352941176471,1610612756,4,9,2023-02-02T03:12:39Z,240000,False,107.0,23.0,1,right,MISS D. Ayton 10' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Right,10.91,Missed,,,,,,,,,,,,,,,,,,
25,PT10M02.00S,2023-02-02T03:12:37.9Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,4,9,2023-02-02T03:12:39Z,250000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M55.00S,2023-02-02T03:12:45.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,18.2161629434954,37.00980392156863,1610612737,4,9,2023-02-02T03:12:51Z,260000,False,65.0,119.0,1,left,MISS T. Young 13' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,13.53,Missed,,,,,,,,,,,,,,,,,,
27,PT09M51.00S,2023-02-02T03:12:49.4Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612756,4,9,2023-02-02T03:12:51Z,270000,False,,,0,,T. Craig REBOUND (Off:1 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),8-16 Center,,,26.0,2.0,1.0,1.0,,,,,,,,,,,,,,
28,PT09M46.00S,2023-02-02T03:12:53.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,91.93495400788436,4.166666666666666,1610612756,4,9,2023-02-02T03:13:01Z,280000,False,-229.0,23.0,1,right,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
29,PT09M42.00S,2023-02-02T03:12:57.9Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,4,9,2023-02-02T03:19:42Z,290000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Left Corner 3,24+ Left,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT09M38.00S,2023-02-02T03:13:01.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627749,5.732588699080158,50.245098039215684,1610612737,4,11,2023-02-02T03:15:10Z,300000,False,-1.0,1.0,1,left,D. Murray running DUNK (5 PTS) (T. Young 3 AST),"[1627749, 1629027]",1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,5.0,T. Young,1629027.0,3.0,,,,,,,,,,
32,PT09M16.00S,2023-02-02T03:13:23.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,92.46057818659659,54.65686274509803,1610612756,4,11,2023-02-02T03:13:28Z,320000,False,23.0,18.0,1,right,MISS C. Johnson cutting Layup - blocked,"[1629661, 1628381]",1610612756.0,PHX,cutting,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,,,,,,,Collins,1628381.0,,,,,
33,PT09M16.00S,2023-02-02T03:13:23.7Z,1,REGULAR,block,,[],1628381,,,1610612756,4,11,2023-02-02T03:13:25Z,330000,False,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
34,PT09M14.00S,2023-02-02T03:13:25.7Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,4,11,2023-02-02T03:13:28Z,340000,False,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,32.0,2.0,2.0,0.0,,,,,,,,,,,,,,
35,PT09M03.00S,2023-02-02T03:13:36.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,10.5946123521682,40.19607843137255,1610612737,4,11,2023-02-02T03:13:41Z,350000,False,49.0,47.0,1,left,MISS C. Capela 6' Hook,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,6.8,Missed,,,,,,,,,,,,,,,,,,
36,PT09M02.00S,2023-02-02T03:13:37.4Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,4,11,2023-02-02T03:13:41Z,360000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT08M43.00S,2023-02-02T03:13:57.7Z,1,REGULAR,3pt,Jump Shot,[],1629661,70.64717477003943,24.509803921568626,1610612756,4,11,2023-02-02T03:14:02Z,370000,False,-127.0,223.0,1,right,MISS C. Johnson 25' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
38,PT08M40.00S,2023-02-02T03:14:00.7Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,4,11,2023-02-02T03:14:02Z,380000,False,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,37.0,3.0,3.0,0.0,,,,,,,,,,,,,,
39,PT08M34.00S,2023-02-02T03:14:06.5Z,1,REGULAR,3pt,Jump Shot,[],1627749,28.597240473061763,74.26470588235294,1610612737,4,11,2023-02-02T03:14:12Z,390000,False,-121.0,216.0,1,left,MISS D. Murray 24' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,24.8,Missed,,,,,,,,,,,,,,,,,,
40,PT08M31.00S,2023-02-02T03:14:09.5Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612756,4,11,2023-02-02T03:14:12Z,400000,False,,,0,,T. Craig REBOUND (Off:1 Def:2),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,,,39.0,3.0,2.0,1.0,,,,,,,,,,,,,,
41,PT08M21.00S,2023-02-02T03:14:21.3Z,1,REGULAR,foul,personal,['2freethrow'],203991,,,1610612756,4,11,2023-02-02T03:14:39Z,410000,False,,,0,,C. Capela shooting personal FOUL (1 PF) (Bridges 2 FT),"[203991, 1628969]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Bridges,1628969.0
43,PT08M21.00S,2023-02-02T03:14:47.4Z,1,REGULAR,freethrow,1 of 2,[],1628969,,,1610612756,5,11,2023-02-02T03:14:47Z,430000,False,,,0,,M. Bridges Free Throw 1 of 2 (1 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
44,PT08M21.00S,2023-02-02T03:15:03.8Z,1,REGULAR,freethrow,2 of 2,[],1628969,,,1610612756,6,11,2023-02-02T03:15:03Z,440000,False,,,0,,M. Bridges Free Throw 2 of 2 (2 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
45,PT08M04.00S,2023-02-02T03:15:23.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,8.623521681997373,54.166666666666664,1610612737,6,11,2023-02-02T03:15:28Z,450000,False,-21.0,29.0,1,left,MISS C. Capela Layup,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,3.54,Missed,,,,,,,,,,,,,,,,,,
46,PT08M01.00S,2023-02-02T03:15:26.0Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,6,11,2023-02-02T03:21:00Z,460000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,,
47,PT07M56.00S,2023-02-02T03:15:30.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628969,92.9862023653088,47.30392156862745,1610612756,8,11,2023-02-02T03:19:32Z,470000,False,-13.0,13.0,1,right,M. Bridges running Layup (4 PTS),[1628969],1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.9,Made,,,,,4.0,,,,,,,,,,,,,
48,PT07M42.00S,2023-02-02T03:15:46.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,17.16491458607096,36.029411764705884,1610612737,8,13,2023-02-02T03:20:00Z,480000,False,70.0,109.0,1,left,T. Young 12' floating Jump Shot (2 PTS),[1629027],1610612737.0,ATL,floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Right,12.94,Made,,,,,2.0,,,,,,,,,,,,,
49,PT07M42.00S,2023-02-02T03:15:49.2Z,1,REGULAR,foul,personal,['1freethrow'],1628969,,,1610612737,8,13,2023-02-02T03:16:03Z,490000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Young 1 FT),"[1628969, 1629027]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Young,1629027.0
51,PT07M42.00S,2023-02-02T03:15:59.8Z,1,REGULAR,substitution,out,[],1629661,,,1610612737,8,13,2023-02-02T03:16:34Z,510000,False,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M42.00S,2023-02-02T03:15:59.8Z,1,REGULAR,substitution,in,[],203967,,,1610612737,8,13,2023-02-02T03:16:34Z,520000,False,,,0,,SUB in: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M42.00S,2023-02-02T03:16:18.7Z,1,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,8,14,2023-02-02T03:16:18Z,530000,False,,,0,,T. Young Free Throw 1 of 1 (3 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
54,PT07M33.00S,2023-02-02T03:16:30.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,86.5473061760841,57.59803921568627,1610612756,8,14,2023-02-02T03:16:36Z,540000,False,38.0,74.0,1,right,MISS C. Paul 8' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,8.32,Missed,,,,,,,,,,,,,,,,,,
55,PT07M29.00S,2023-02-02T03:16:34.1Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612756,8,14,2023-02-02T03:16:34Z,550000,False,,,0,,D. Ayton REBOUND (Off:1 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,54.0,2.0,1.0,1.0,,,,,,,,,,,,,,
56,PT07M27.00S,2023-02-02T03:16:35.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629028,79.188567674113,46.32352941176471,1610612756,8,14,2023-02-02T03:16:40Z,560000,False,-18.0,143.0,1,right,MISS D. Ayton 14' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Center,14.43,Missed,,,,,,,,,,,,,,,,,,
57,PT07M24.00S,2023-02-02T03:16:38.7Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,8,14,2023-02-02T03:16:40Z,570000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Center,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,
58,PT07M13.00S,2023-02-02T03:16:53.5Z,1,REGULAR,foul,personal,[],1628470,,,1610612737,8,14,2023-02-02T03:17:01Z,580000,False,,,0,,T. Craig personal FOUL (1 PF),"[1628470, 1629027]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Young,1629027.0
60,PT07M07.00S,2023-02-02T03:17:17.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,5.732588699080158,49.754901960784316,1610612737,8,16,2023-02-02T03:17:21Z,600000,False,1.0,1.0,1,left,C. Capela cutting DUNK (2 PTS) (T. Young 4 AST),"[203991, 1629027]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,2.0,T. Young,1629027.0,4.0,,,,,,,,,,
62,PT06M50.00S,2023-02-02T03:17:34.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,81.15965834428384,46.568627450980394,1610612756,8,16,2023-02-02T03:17:38Z,620000,False,-17.0,125.0,1,right,MISS D. Ayton 12' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,12.58,Missed,,,,,,,,,,,,,,,,,,
63,PT06M49.00S,2023-02-02T03:17:35.0Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,8,16,2023-02-02T03:17:38Z,630000,False,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,62.0,2.0,2.0,0.0,,,,,,,,,,,,,,
64,PT06M42.00S,2023-02-02T03:17:43.4Z,1,REGULAR,2pt,Jump Shot,[],1629631,11.777266754270697,68.38235294117648,1610612737,8,16,2023-02-02T03:17:47Z,640000,False,-92.0,58.0,1,left,MISS D. Hunter 10' driving floating Shot,[1629631],1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,10.88,Missed,,,,,,,,,,,,,,,,,,
65,PT06M40.00S,2023-02-02T03:17:45.4Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,8,16,2023-02-02T03:17:47Z,650000,False,,,0,,D. Ayton REBOUND (Off:1 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,,,64.0,3.0,2.0,1.0,,,,,,,,,,,,,,
66,PT06M31.00S,2023-02-02T03:17:55.1Z,1,REGULAR,turnover,out-of-bounds,[],101108,,,1610612756,8,16,2023-02-02T03:18:00Z,660000,False,,,0,,C. Paul bad pass out-of-bounds TURNOVER (1 TO),[101108],1610612756.0,PHX,bad pass,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,,,,,1628172.0,,,,
67,PT06M31.00S,2023-02-02T03:17:59.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,8,16,2023-02-02T03:17:59Z,670000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M31.00S,2023-02-02T03:20:19.5Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,8,16,2023-02-02T03:20:56Z,680000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M31.00S,2023-02-02T03:20:19.5Z,1,REGULAR,substitution,in,[],203992,,,1610612737,8,16,2023-02-02T03:20:56Z,690000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M18.00S,2023-02-02T03:21:34.9Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629631,10.726018396846255,55.63725490196079,1610612737,8,18,2023-02-02T03:21:39Z,700000,False,-28.0,48.0,1,left,D. Hunter turnaround Hook (5 PTS) (B. Bogdanovic 1 AST),"[1629631, 203992]",1610612737.0,ATL,turnaround,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,5.59,Made,,,,,5.0,B. Bogdanovic,203992.0,1.0,,,,,,,,,,
72,PT06M04.00S,2023-02-02T03:21:48.4Z,1,REGULAR,3pt,Jump Shot,[],1628470,91.93495400788436,3.431372549019608,1610612756,11,18,2023-02-02T03:21:53Z,720000,False,-233.0,23.0,1,right,T. Craig 3PT  (5 PTS) (M. Bridges 2 AST),"[1628470, 1628969]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Left Corner 3,24+ Left,23.4,Made,,,,,5.0,M. Bridges,1628969.0,2.0,,,,,,,,,,
74,PT05M50.00S,2023-02-02T03:22:04.0Z,1,REGULAR,turnover,bad pass,[],203992,,,1610612737,11,18,2023-02-02T03:22:08Z,740000,False,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[203992, 1628470]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Craig,1628470.0,,,,,,,
75,PT05M50.00S,2023-02-02T03:22:04.0Z,1,REGULAR,steal,,[],1628470,,,1610612756,11,18,2023-02-02T03:22:05Z,750000,False,,,0,,T. Craig STEAL (2 STL),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
76,PT05M40.00S,2023-02-02T03:22:13.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629028,92.9862023653088,50.245098039215684,1610612756,13,18,2023-02-02T03:22:17Z,760000,False,1.0,13.0,1,right,D. Ayton alley-oop DUNK (4 PTS) (C. Paul 1 AST),"[1629028, 101108]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,4.0,C. Paul,101108.0,1.0,,,,,,,,,,
78,PT05M24.00S,2023-02-02T03:22:29.1Z,1,REGULAR,2pt,Jump Shot,[],1627749,20.581471747700395,55.88235294117647,1610612737,13,18,2023-02-02T03:22:35Z,780000,False,-29.0,141.0,1,left,MISS D. Murray 14' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Center,14.4,Missed,,,,,,,,,,,,,,,,,,
79,PT05M22.00S,2023-02-02T03:22:31.1Z,1,REGULAR,rebound,defensive,[],203967,,,1610612756,13,18,2023-02-02T03:22:35Z,790000,False,,,0,,D. Saric REBOUND (Off:0 Def:1),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Mid-Range,8-16 Center,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,,,
80,PT05M11.00S,2023-02-02T03:22:42.3Z,1,REGULAR,2pt,Jump Shot,[],101108,90.75229960578186,20.588235294117645,1610612756,13,18,2023-02-02T03:22:46Z,800000,False,-147.0,34.0,1,right,MISS C. Paul 15' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Mid-Range,8-16 Left,15.11,Missed,,,,,,,,,,,,,,,,,,
81,PT05M07.00S,2023-02-02T03:22:46.3Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,13,18,2023-02-02T03:22:46Z,810000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,,,80.0,2.0,2.0,0.0,,,,,,,,,,,,,,
82,PT05M03.00S,2023-02-02T03:22:49.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203992,19.398817345597898,93.62745098039215,1610612737,13,21,2023-02-02T03:22:54Z,820000,False,-218.0,130.0,1,left,B. Bogdanovic 25' 3PT  (3 PTS) (D. Murray 2 AST),"[203992, 1627749]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,25.38,Made,,,,,3.0,D. Murray,1627749.0,2.0,,,,,,,,,,
