actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-03-15T02:10:41.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-15T02:10:41Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-03-15T02:10:45.2Z,1,REGULAR,jumpball,recovered,[],1629006,,,1610612756,0,0,2023-03-15T02:10:45Z,40000,False,,,0,,Jump Ball D. Ayton vs. B. Lopez: Tip to J. Okogie,"[1629006, 1629028, 201572]",1610612756.0,PHX,startperiod,J. Okogie,1629006.0,Okogie,J. Okogie,Ayton,1629028.0,Lopez,201572.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2023-03-15T02:10:56.7Z,1,REGULAR,2pt,Jump Shot,[],1629028,24.655059132720105,51.9607843137255,1610612756,0,0,2023-03-15T02:11:00Z,70000,False,-10.0,179.0,1,left,MISS D. Ayton 17' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,17.96,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2023-03-15T02:10:58.7Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,0,0,2023-03-15T02:13:12Z,80000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M23.00S,2023-03-15T02:11:17.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,90.48948751642575,46.07843137254902,1610612749,0,2,2023-03-15T02:11:20Z,90000,False,-20.0,37.0,1,right,G. Antetokounmpo cutting DUNK (2 PTS) (P. Connaughton 1 AST),"[203507, 1626192]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,4.18,Made,,,,,2.0,P. Connaughton,1626192.0,1.0,,,,,,,,,,
11,PT11M07.00S,2023-03-15T02:11:33.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,14.273981603153747,64.4607843137255,1610612756,0,2,2023-03-15T02:11:44Z,110000,False,-72.0,82.0,1,left,MISS D. Booker 10' driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Left,10.91,Missed,,,,,,,,,,,,,,,,,,
12,PT11M06.00S,2023-03-15T02:11:34.3Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,0,2,2023-03-15T02:11:44Z,120000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Left,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT10M55.00S,2023-03-15T02:11:45.4Z,1,REGULAR,3pt,Jump Shot,[],201572,68.15045992115637,74.01960784313727,1610612749,0,5,2023-03-15T02:12:00Z,130000,False,120.0,247.0,1,right,B. Lopez 27' 3PT  (3 PTS) (G. Antetokounmpo 1 AST),"[201572, 203507]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,27.46,Made,,,,,3.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,
15,PT10M36.00S,2023-03-15T02:12:04.2Z,1,REGULAR,2pt,Jump Shot,[],1629028,20.581471747700395,51.470588235294116,1610612756,0,5,2023-03-15T02:12:10Z,150000,False,-7.0,141.0,1,left,MISS D. Ayton 14' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Center,14.12,Missed,,,,,,,,,,,,,,,,,,
16,PT10M33.00S,2023-03-15T02:12:07.2Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,0,5,2023-03-15T02:14:05Z,160000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Center,,,15.0,2.0,2.0,0.0,,,,,,,,,,,,,,
17,PT10M29.00S,2023-03-15T02:12:10.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,91.01511169513797,63.48039215686274,1610612749,0,5,2023-03-15T02:14:22Z,170000,False,67.0,32.0,1,right,MISS G. Antetokounmpo 7' driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,7.46,Missed,,,,,,,,,,,,,,,,,,
18,PT10M27.00S,2023-03-15T02:12:12.9Z,1,REGULAR,rebound,defensive,[],1629006,,,1610612756,0,5,2023-03-15T02:12:46Z,180000,False,,,0,,J. Okogie REBOUND (Off:0 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M21.00S,2023-03-15T02:12:39.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,14.4053876478318,50.49019607843137,1610612756,0,5,2023-03-15T02:15:06Z,200000,False,-2.0,83.0,1,left,MISS D. Booker 8' driving Layup - blocked,"[1626164, 201572]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,8.29,Missed,,,,,,,,,Lopez,201572.0,,,,,,,,
21,PT10M21.00S,2023-03-15T02:12:39.1Z,1,REGULAR,block,,[],201572,,,1610612756,0,5,2023-03-15T02:12:41Z,210000,False,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
