actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-25T03:10:45.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-25T03:10:45Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-02-25T03:10:48.3Z,1,REGULAR,jumpball,recovered,[],1626164,,,1610612756,0,0,2023-02-25T03:10:48Z,40000,False,,,0,,Jump Ball D. Ayton vs. J. Williams: Tip to D. Booker,"[1626164, 1629028, 1631119]",1610612756.0,PHX,startperiod,D. Booker,1626164.0,Booker,D. Booker,Ayton,1629028.0,Williams,1631119.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2023-02-25T03:10:59.8Z,1,REGULAR,3pt,Jump Shot,[],1628470,76.42904073587385,91.42156862745098,1610612756,0,0,2023-02-25T03:11:08Z,70000,False,207.0,169.0,1,right,MISS T. Craig 26' 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,26.74,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2023-02-25T03:11:02.8Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,0,0,2023-02-25T03:11:08Z,80000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M19.00S,2023-02-25T03:11:25.3Z,1,REGULAR,3pt,Jump Shot,[],1630198,32.933639947437584,69.36274509803921,1610612760,0,0,2023-02-25T03:11:29Z,90000,False,-97.0,257.0,1,left,MISS I. Joe 27' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,27.47,Missed,,,,,,,,,,,,,,,,,,
10,PT11M17.00S,2023-02-25T03:11:28.1Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612756,0,0,2023-02-25T03:11:28Z,100000,False,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M08.00S,2023-02-25T03:11:36.6Z,1,REGULAR,2pt,Jump Shot,[],1626164,82.60512483574244,69.85294117647058,1610612756,0,0,2023-02-25T03:11:41Z,110000,False,99.0,111.0,1,right,MISS D. Booker 14' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,14.89,Missed,,,,,,,,,,,,,,,,,,
12,PT11M05.00S,2023-02-25T03:11:39.6Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,0,0,2023-02-25T03:11:41Z,120000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Right,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT10M58.00S,2023-02-25T03:11:46.7Z,1,REGULAR,3pt,Jump Shot,[],1629652,9.149145860709593,5.147058823529411,1610612760,0,0,2023-02-25T03:11:57Z,130000,False,224.0,34.0,1,left,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,22.68,Missed,,,,,,,,,,,,,,,,,,
14,PT10M56.00S,2023-02-25T03:11:48.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,0,0,2023-02-25T03:11:57Z,140000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Right Corner 3,24+ Right,,,13.0,,,,,,,,,,,,,,,,,
