actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2023-03-30T02:16:01.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-30T02:16:01Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-03-30T02:16:04.7Z,1,REGULAR,jumpball,recovered,[],1626164,,,1610612756,0,0,2023-03-30T02:16:04Z,40000,False,,,0,,Jump Ball D. Ayton vs. R. Gobert: Tip to D. Booker,"[1626164, 1629028, 203497]",1610612756.0,PHX,startperiod,D. Booker,1626164.0,Booker,D. Booker,Ayton,1629028.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2023-03-30T02:16:24.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,83.52496714848883,55.88235294117647,1610612756,0,0,2023-03-30T02:16:30Z,70000,False,29.0,102.0,1,right,MISS K. Durant 10' fadeaway Shot,[201142],1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,10.65,Missed,,,,,,,,,,,,,,,,,,
8,PT11M34.00S,2023-03-30T02:16:26.3Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,0,0,2023-03-30T02:16:30Z,80000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M21.00S,2023-03-30T02:16:39.6Z,1,REGULAR,3pt,Jump Shot,[],1626157,14.931011826544022,95.58823529411765,1610612750,0,0,2023-03-30T02:16:45Z,90000,False,-228.0,88.0,1,left,MISS K. Towns 24' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,24.43,Missed,,,,,,,,,,,,,,,,,,
10,PT11M19.00S,2023-03-30T02:16:41.6Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,0,0,2023-03-30T02:16:45Z,100000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M10.00S,2023-03-30T02:16:51.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,94.03745072273325,48.529411764705884,1610612756,2,0,2023-03-30T02:16:55Z,110000,False,-7.0,4.0,1,right,D. Ayton alley-oop DUNK (2 PTS) (D. Booker 1 AST),"[1629028, 1626164]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,2.0,D. Booker,1626164.0,1.0,,,,,,,,,,
13,PT10M41.00S,2023-03-30T02:17:19.7Z,1,REGULAR,2pt,Jump Shot,[],1630162,10.33180026281209,69.36274509803921,1610612750,2,2,2023-03-30T02:17:34Z,130000,False,-97.0,45.0,1,left,A. Edwards 10' driving bank Jump Shot (2 PTS) (R. Gobert 1 AST),"[1630162, 203497]",1610612750.0,MIN,driving bank,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,10.66,Made,,,,,2.0,R. Gobert,203497.0,1.0,,,,,,,,,,
15,PT10M31.00S,2023-03-30T02:17:29.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,86.67871222076215,47.549019607843135,1610612756,2,2,2023-03-30T02:17:37Z,150000,False,-12.0,73.0,1,right,MISS C. Paul 7' driving floating Shot,[101108],1610612756.0,PHX,driving floating,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,7.37,Missed,,,,,,,,,,,,,,,,,,
16,PT10M31.00S,2023-03-30T02:17:29.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,2,2,2023-03-30T02:17:37Z,160000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,15.0,,,,,,,,,,,,,,,,,
