actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
17,PT10M21.00S,2025-02-04T00:43:13.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,83.65637319316689,53.431372549019606,1610612745,4,2,2025-02-04T00:43:17Z,170000,False,17.0,101.0,1,right,MISS D. Brooks 10' pullup Shot,[1628415],1610612745.0,HOU,pullup,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,10.26,Missed,,,,,,,,,,,,,,,,,,
18,PT10M19.00S,2025-02-04T00:43:16.7Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,4,2,2025-02-04T00:43:16Z,180000,False,,,0,,A. Thompson REBOUND (Off:1 Def:0),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,17.0,1.0,0.0,1.0,,,,,,,,,,
19,PT10M17.00S,2025-02-04T00:43:19.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,91.14651773981603,96.56862745098039,1610612745,4,2,2025-02-04T00:43:26Z,190000,False,233.0,31.0,1,right,MISS D. Brooks step back 3PT,[1628415],1610612745.0,HOU,step back,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,23.48,Missed,,,,,,,,,,,,,,,,,,
20,PT10M15.00S,2025-02-04T00:43:21.0Z,1,REGULAR,rebound,offensive,[],1631106,,,1610612745,4,2,2025-02-04T00:43:26Z,200000,False,,,0,,T. Eason REBOUND (Off:1 Def:0),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,,,,,,,19.0,1.0,0.0,1.0,,,,,,,,,,
21,PT10M15.00S,2025-02-04T00:43:23.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631106,94.40999984741211,50.0,1610612745,4,2,2025-02-04T00:43:31Z,210000,False,0.0,0.0,1,right,MISS T. Eason tip Layup,[1631106],1610612745.0,HOU,tip,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
22,PT10M13.00S,2025-02-04T00:43:25.3Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,4,2,2025-02-04T00:43:31Z,220000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
23,PT10M04.00S,2025-02-04T00:43:30.7Z,1,REGULAR,3pt,Jump Shot,[],1626157,32.933639947437584,47.05882352941176,1610612752,4,2,2025-02-04T00:43:35Z,230000,False,15.0,257.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,25.75,Missed,,,,,,,,,,,,,,,,,,
24,PT10M01.00S,2025-02-04T00:43:33.7Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,4,2,2025-02-04T00:43:35Z,240000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,
25,PT09M57.00S,2025-02-04T00:43:37.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630256,93.64323258869908,48.28431372549019,1610612745,4,4,2025-02-04T00:43:42Z,250000,False,-9.0,7.0,1,right,J. Tate running Layup (2 PTS) (J. Green 1 AST),"[1630256, 1630224]",1610612745.0,HOU,running,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,1.13,Made,2.0,J. Green,1630224.0,1.0,,,,,,,,,,,,,,
27,PT09M43.00S,2025-02-04T00:43:52.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,6.389618922470433,36.029411764705884,1610612752,4,4,2025-02-04T00:45:21Z,270000,False,70.0,8.0,1,left,MISS K. Towns 7' turnaround Hook,[1626157],1610612752.0,NYK,turnaround,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,7.03,Missed,,,,,,,,,,,,,,,,,,
28,PT09M40.00S,2025-02-04T00:43:55.3Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612752,4,4,2025-02-04T00:43:59Z,280000,False,,,0,,K. Towns REBOUND (Off:1 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,27.0,2.0,1.0,1.0,,,,,,,,,,
29,PT09M38.00S,2025-02-04T00:43:56.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,10.068988173455978,44.36274509803921,1610612752,6,4,2025-02-04T00:44:03Z,290000,False,28.0,42.0,1,left,K. Towns putback Layup (4 PTS),[1626157],1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,5.07,Made,4.0,,,,,,,,,,,,,,,,,
30,PT09M17.00S,2025-02-04T00:44:18.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,94.03745072273325,50.73529411764706,1610612745,6,6,2025-02-04T00:44:21Z,300000,False,4.0,4.0,1,right,A. Thompson driving Layup (2 PTS) (D. Brooks 1 AST),"[1641708, 1628415]",1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.51,Made,2.0,D. Brooks,1628415.0,1.0,,,,,,,,,,,,,,
32,PT09M09.00S,2025-02-04T00:44:28.0Z,1,REGULAR,foul,personal,[],1628415,,,1610612752,6,6,2025-02-04T00:44:32Z,320000,False,,,0,,D. Brooks personal FOUL (1 PF),"[1628415, 1628973]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,201246.0,1.0,0.0,Brunson,1628973.0,,,,,
34,PT08M59.00S,2025-02-04T00:45:00.5Z,1,REGULAR,2pt,Jump Shot,[],1628973,24.917871222076215,55.88235294117647,1610612752,6,6,2025-02-04T00:45:06Z,340000,False,-29.0,182.0,1,left,MISS J. Brunson 18' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,18.41,Missed,,,,,,,,,,,,,,,,,,
35,PT08M56.00S,2025-02-04T00:45:03.5Z,1,REGULAR,rebound,offensive,[],1628969,,,1610612752,6,6,2025-02-04T00:45:06Z,350000,False,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,,,,,,34.0,1.0,0.0,1.0,,,,,,,,,,
36,PT08M55.00S,2025-02-04T00:45:04.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628969,15.850854139290407,38.23529411764706,1610612752,8,6,2025-02-04T00:46:17Z,360000,False,59.0,96.0,1,left,M. Bridges 11' pullup Jump Shot (2 PTS),[1628969],1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,11.3,Made,2.0,,,,,,,,,,,,,,,,,
37,PT08M47.00S,2025-02-04T00:45:14.7Z,1,REGULAR,foul,personal,[],1626157,,,1610612745,8,6,2025-02-04T00:45:26Z,370000,False,,,0,,K. Towns personal FOUL (1 PF),"[1626157, 1630224]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1628171.0,1.0,0.0,Green,1630224.0,,,,,
39,PT08M41.00S,2025-02-04T00:45:36.5Z,1,REGULAR,3pt,Jump Shot,[],1630224,66.70499342969777,48.03921568627451,1610612745,8,6,2025-02-04T00:45:46Z,390000,False,-10.0,260.0,1,right,MISS J. Green 26' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,26.07,Missed,,,,,,,,,,,,,,,,,,
40,PT08M38.00S,2025-02-04T00:45:39.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,8,6,2025-02-04T00:45:48Z,400000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,39.0,,,,,,,,,,,,,
42,PT08M38.00S,2025-02-04T00:45:53.2Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612752,8,6,2025-02-04T00:45:57Z,420000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,203591.0,,,,,,,,,
43,PT08M25.00S,2025-02-04T00:46:12.8Z,1,REGULAR,2pt,Jump Shot,[],1628969,13.222733245729303,31.61764705882353,1610612752,8,6,2025-02-04T00:46:20Z,430000,False,92.0,72.0,1,left,MISS M. Bridges 11' pullup Shot,[1628969],1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,11.66,Missed,,,,,,,,,,,,,,,,,,
44,PT08M22.00S,2025-02-04T00:46:15.8Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,8,6,2025-02-04T00:46:20Z,440000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,
45,PT08M17.00S,2025-02-04T00:46:22.7Z,1,REGULAR,turnover,out-of-bounds,[],1641708,,,1610612745,8,6,2025-02-04T00:46:27Z,450000,False,,,0,,A. Thompson lost ball out-of-bounds TURNOVER (1 TO),[1641708],1610612745.0,HOU,lost ball,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,203591.0,,,,,1.0,,,,
46,PT08M07.00S,2025-02-04T00:46:39.3Z,1,REGULAR,foul,personal,['2freethrow'],1641708,,,1610612752,8,6,2025-02-04T00:47:13Z,460000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Brunson 2 FT),"[1641708, 1628973]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,203591.0,1.0,0.0,Brunson,1628973.0,,,,,
48,PT08M07.00S,2025-02-04T00:47:23.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628973,,,1610612752,9,6,2025-02-04T00:47:23Z,480000,False,,,0,,J. Brunson Free Throw 1 of 2 (1 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
49,PT08M07.00S,2025-02-04T00:47:43.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628973,,,1610612752,10,6,2025-02-04T00:47:43Z,490000,False,,,0,,J. Brunson Free Throw 2 of 2 (2 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
50,PT07M56.00S,2025-02-04T00:47:57.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,93.11760840998686,49.01960784313725,1610612745,10,8,2025-02-04T00:48:01Z,500000,False,-5.0,12.0,1,right,T. Eason driving finger roll Layup (2 PTS) (J. Tate 1 AST),"[1631106, 1630256]",1610612745.0,HOU,driving finger roll,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,1.31,Made,2.0,J. Tate,1630256.0,1.0,,,,,,,,,,,,,,
52,PT07M56.00S,2025-02-04T00:47:59.6Z,1,REGULAR,foul,personal,['1freethrow'],1628404,,,1610612745,10,8,2025-02-04T00:48:08Z,520000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Eason 1 FT),"[1628404, 1631106]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,1.0,0.0,Eason,1631106.0,,,,,
54,PT07M56.00S,2025-02-04T00:48:21.8Z,1,REGULAR,freethrow,1 of 1,[],1631106,,,1610612745,10,9,2025-02-04T00:48:21Z,540000,False,,,0,,T. Eason Free Throw 1 of 1 (3 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
55,PT07M33.00S,2025-02-04T00:48:50.8Z,1,REGULAR,2pt,Jump Shot,[],1626157,7.046649145860711,22.058823529411764,1610612752,10,9,2025-02-04T00:49:00Z,550000,False,140.0,14.0,1,left,MISS K. Towns 14' turnaround fadeaway Shot,[1626157],1610612752.0,NYK,turnaround fadeaway,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,14.04,Missed,,,,,,,,,,,,,,,,,,
56,PT07M32.00S,2025-02-04T00:48:51.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,10,9,2025-02-04T00:49:00Z,560000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,55.0,,,,,,,,,,,,,
57,PT07M32.00S,2025-02-04T00:48:55.8Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612752,10,9,2025-02-04T00:49:07Z,570000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,201246.0,,,,,,,,,
58,PT07M17.00S,2025-02-04T00:49:18.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641708,94.69448094612353,52.20588235294118,1610612745,10,11,2025-02-04T00:49:21Z,580000,False,11.0,-3.0,1,right,A. Thompson alley-oop DUNK (4 PTS) (J. Tate 2 AST),"[1641708, 1630256]",1610612745.0,HOU,alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.13,Made,4.0,J. Tate,1630256.0,2.0,,,,,,,,,,,,,,
60,PT06M58.00S,2025-02-04T00:49:36.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,8.754927726675426,46.568627450980394,1610612752,12,11,2025-02-04T00:49:40Z,600000,False,17.0,30.0,1,left,K. Towns driving floating Jump Shot (6 PTS) (M. Bridges 1 AST),"[1626157, 1628969]",1610612752.0,NYK,driving floating,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.44,Made,6.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,,
62,PT06M42.00S,2025-02-04T00:49:52.1Z,1,REGULAR,2pt,Jump Shot,[],1628415,90.3580814717477,19.852941176470587,1610612745,12,13,2025-02-04T00:49:54Z,620000,False,-151.0,38.0,1,right,D. Brooks 15' pullup Jump Shot (2 PTS) (J. Tate 3 AST),"[1628415, 1630256]",1610612745.0,HOU,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,15.54,Made,2.0,J. Tate,1630256.0,3.0,,,,,,,,,,,,,,
64,PT06M28.00S,2025-02-04T00:50:07.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,10.726018396846255,49.754901960784316,1610612752,14,13,2025-02-04T00:50:10Z,640000,False,1.0,48.0,1,left,J. Brunson driving floating Jump Shot (4 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,4.83,Made,4.0,,,,,,,,,,,,,,,,,
65,PT06M20.00S,2025-02-04T00:50:17.3Z,1,REGULAR,foul,personal,[],1626157,,,1610612745,14,13,2025-02-04T00:50:24Z,650000,False,,,0,,K. Towns personal FOUL (2 PF),"[1626157, 1630256]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,203591.0,2.0,0.0,Tate,1630256.0,,,,,
67,PT06M20.00S,2025-02-04T00:50:28.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,14,13,2025-02-04T00:50:28Z,670000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M20.00S,2025-02-04T00:50:28.9Z,1,REGULAR,substitution,out,[],1626157,,,1610612745,14,13,2025-02-04T00:53:20Z,680000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M20.00S,2025-02-04T00:50:28.9Z,1,REGULAR,substitution,out,[],1630256,,,1610612745,14,13,2025-02-04T00:53:20Z,690000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M20.00S,2025-02-04T00:50:28.9Z,1,REGULAR,substitution,out,[],1641708,,,1610612745,14,13,2025-02-04T00:53:20Z,700000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M20.00S,2025-02-04T00:50:28.9Z,1,REGULAR,substitution,in,[],1630574,,,1610612745,14,13,2025-02-04T00:53:20Z,710000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M20.00S,2025-02-04T00:50:28.9Z,1,REGULAR,substitution,in,[],203500,,,1610612745,14,13,2025-02-04T00:53:20Z,720000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M20.00S,2025-02-04T00:50:28.9Z,1,REGULAR,substitution,in,[],1628988,,,1610612745,14,13,2025-02-04T00:53:20Z,730000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M11.00S,2025-02-04T00:53:45.2Z,1,REGULAR,3pt,Jump Shot,[],1630224,71.69842312746385,80.14705882352942,1610612745,14,16,2025-02-04T00:53:48Z,740000,False,151.0,214.0,1,right,J. Green 26' 3PT pullup (5 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.13,Made,5.0,,,,,,,,,,,,,,,,,
75,PT05M47.00S,2025-02-04T00:54:09.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,19.004599211563733,48.77450980392157,1610612752,14,16,2025-02-04T00:54:49Z,750000,False,6.0,126.0,1,left,MISS J. Brunson 12' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,12.62,Missed,,,,,,,,,,,,,,,,,,
76,PT05M45.00S,2025-02-04T00:54:11.1Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,14,16,2025-02-04T00:54:16Z,760000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,75.0,2.0,2.0,0.0,,,,,,,,,,
77,PT05M40.00S,2025-02-04T00:54:15.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,72.22404730617609,17.647058823529413,1610612745,14,19,2025-02-04T00:54:22Z,770000,False,-162.0,209.0,1,right,D. Brooks 26' 3PT running (5 PTS) (J. Green 2 AST),"[1628415, 1630224]",1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,26.4,Made,5.0,J. Green,1630224.0,2.0,,,,,,,,,,,,,,
79,PT05M39.00S,2025-02-04T00:54:23.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,14,19,2025-02-04T00:54:23Z,790000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M23.00S,2025-02-04T00:57:36.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,8.229303547963205,57.35294117647059,1610612752,14,19,2025-02-04T00:57:44Z,800000,False,-37.0,25.0,1,left,MISS M. Bridges driving floating bank Shot,[1628969],1610612752.0,NYK,driving floating bank,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,4.44,Missed,,,,,,,,,,,,,,,,,,
81,PT05M20.00S,2025-02-04T00:57:39.9Z,1,REGULAR,rebound,defensive,[],203500,,,1610612745,14,19,2025-02-04T00:57:49Z,810000,False,,,0,,S. Adams REBOUND (Off:0 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,
82,PT05M12.00S,2025-02-04T00:57:47.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203500,85.75886990801577,50.98039215686274,1610612745,14,21,2025-02-04T00:57:53Z,820000,False,5.0,81.0,1,right,S. Adams 8' floating Jump Shot (2 PTS) (J. Green 3 AST),"[203500, 1630224]",1610612745.0,HOU,floating,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,8.15,Made,2.0,J. Green,1630224.0,3.0,,,,,,,,,,,,,,
84,PT04M58.00S,2025-02-04T00:58:01.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,7.178055190538765,54.41176470588235,1610612752,16,21,2025-02-04T00:58:05Z,840000,False,-22.0,15.0,1,left,J. Brunson driving floating bank Jump Shot (6 PTS) (J. Hart 2 AST),"[1628973, 1628404]",1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.67,Made,6.0,J. Hart,1628404.0,2.0,,,,,,,,,,,,,,
87,PT04M41.00S,2025-02-04T00:58:21.2Z,1,REGULAR,substitution,out,[],1628404,,,1610612745,16,21,2025-02-04T00:58:29Z,870000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M41.00S,2025-02-04T00:58:21.2Z,1,REGULAR,substitution,in,[],1630540,,,1610612745,16,21,2025-02-04T00:58:29Z,880000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
