gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0022400653,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:42 PM EST),period,start,0,0,1
0022400653,4,PT12M00.00S,1,1610612752,NYK,1626157,Towns,K. Towns,0,0,0,,0,,,0,h,Jump Ball Towns vs. Edey: Tip to Jackson Jr.,Jump Ball,,1,0,2
0022400653,7,PT11M43.00S,1,1610612763,MEM,1629630,Morant,J. Morant,2,8,1,Missed,1,,,0,v,MISS Morant 1' Driving Layup,Missed Shot,Driving Layup Shot,1,2,3
0022400653,8,PT11M42.00S,1,1610612752,NYK,1628404,Hart,J. Hart,0,0,0,,0,,,0,h,Hart REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4
0022400653,9,PT11M38.00S,1,1610612752,NYK,1628969,Bridges,M. Bridges,0,0,0,,0,,,0,h,Bridges Out of Bounds Lost Ball Turnover (P1.T1),Turnover,Out of Bounds Lost Ball Turnover,1,0,5
0022400653,10,PT11M31.00S,1,1610612763,MEM,1642377,Wells,J. Wells,-219,133,26,Missed,1,,,0,v,MISS Wells 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,6
0022400653,11,PT11M28.00S,1,1610612752,NYK,1628969,Bridges,M. Bridges,0,0,0,,0,,,0,h,Bridges REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,7
0022400653,12,PT11M14.00S,1,1610612752,NYK,1628969,Bridges,M. Bridges,0,0,0,,0,,,0,h,Bridges Bad Pass Turnover (P2.T2),Turnover,Bad Pass,1,0,8
0022400653,12,PT11M14.00S,1,1610612763,MEM,1630217,Bane,D. Bane,0,0,0,,0,,,0,v,Bane STEAL (1 STL),,,1,0,9
0022400653,14,PT11M10.00S,1,1610612763,MEM,1630217,Bane,D. Bane,-2,1,0,Made,1,0,2,2,v,Bane Running Layup (2 PTS),Made Shot,Running Layup Shot,1,2,10
0022400653,16,PT10M51.00S,1,1610612763,MEM,1642377,Wells,J. Wells,0,0,0,,0,,,0,v,Wells S.FOUL (P1.T1) (R.Acosta),Foul,Shooting,1,0,11
0022400653,18,PT10M51.00S,1,1610612752,NYK,1628973,Brunson,J. Brunson,0,0,0,,0,,,0,h,MISS Brunson Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,12
0022400653,19,PT10M51.00S,1,0,,1610612752,,,0,0,0,,0,,,0,h,KNICKS Rebound,Rebound,Normal Rebound,0,0,13
0022400653,20,PT10M51.00S,1,1610612752,NYK,1628973,Brunson,J. Brunson,0,0,0,,0,,,0,h,MISS Brunson Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,1,0,14
0022400653,21,PT10M48.00S,1,1610612763,MEM,1628991,Jackson Jr.,J. Jackson Jr.,0,0,0,,0,,,0,v,Jackson Jr. REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,15
0022400653,22,PT10M30.00S,1,1610612763,MEM,1642377,Wells,J. Wells,-110,33,11,Missed,1,,,0,v,MISS Wells 11' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1,2,16
0022400653,23,PT10M27.00S,1,1610612763,MEM,1642377,Wells,J. Wells,0,0,0,,0,,,0,v,Wells REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,17
0022400653,24,PT10M22.00S,1,1610612763,MEM,1630217,Bane,D. Bane,-151,242,29,Missed,1,,,0,v,MISS Bane 29' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,18
0022400653,25,PT10M20.00S,1,1610612752,NYK,1628404,Hart,J. Hart,0,0,0,,0,,,0,h,Hart REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,19
0022400653,26,PT10M10.00S,1,1610612752,NYK,1628404,Hart,J. Hart,130,209,25,Missed,1,,,0,h,MISS Hart 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,20
0022400653,27,PT10M07.00S,1,1610612752,NYK,1628969,Bridges,M. Bridges,0,0,0,,0,,,0,h,Bridges REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,21
0022400653,28,PT10M05.00S,1,1610612752,NYK,1628969,Bridges,M. Bridges,18,121,12,Made,1,2,2,4,h,Bridges 12' Turnaround Fadeaway (2 PTS),Made Shot,Turnaround Fadeaway shot,1,2,22
0022400653,29,PT09M57.00S,1,1610612763,MEM,1629630,Morant,J. Morant,-34,86,9,Missed,1,,,0,v,MISS Morant 9' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,23
0022400653,30,PT09M54.00S,1,1610612752,NYK,1628404,Hart,J. Hart,0,0,0,,0,,,0,h,Hart REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,24
0022400653,31,PT09M48.00S,1,1610612752,NYK,1626157,Towns,K. Towns,42,273,28,Made,1,5,2,7,h,Towns 28' 3PT Jump Shot (3 PTS) (Hart 1 AST),Made Shot,Jump Shot,1,3,25
0022400653,33,PT09M37.00S,1,1610612763,MEM,1630217,Bane,D. Bane,15,5,2,Missed,1,,,0,v,MISS Bane 2' Driving Layup,Missed Shot,Driving Layup Shot,1,2,26
0022400653,34,PT09M34.00S,1,1610612763,MEM,1641744,Edey,Z. Edey,0,0,0,,0,,,0,v,Edey REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,27
0022400653,35,PT09M34.00S,1,1610612763,MEM,1641744,Edey,Z. Edey,0,0,0,Missed,1,,,0,v,MISS Edey Tip Layup Shot,Missed Shot,Tip Layup Shot,1,2,28
0022400653,36,PT09M33.00S,1,1610612763,MEM,1641744,Edey,Z. Edey,0,0,0,,0,,,0,v,Edey REBOUND (Off:2 Def:0),Rebound,Unknown,1,0,29
0022400653,37,PT09M33.00S,1,1610612763,MEM,1641744,Edey,Z. Edey,4,4,1,Made,1,5,4,9,v,Edey 1' Putback Layup (2 PTS),Made Shot,Putback Layup Shot,1,2,30
