actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-02-27T00:13:56.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-02-27T00:13:56Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-02-27T00:13:58.9Z,1,REGULAR,jumpball,recovered,[],1630178,,,1610612755,0,0,2025-02-27T00:13:58Z,40000,False,,,0,,Jump Ball A. Drummond vs. A. Hukporti: Tip to T. Maxey,"[1630178, 203083, 1630574]",1610612755.0,PHI,startperiod,T. Maxey,1630178.0,Maxey,T. Maxey,Drummond,203083.0,Hukporti,1630574.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2025-02-27T00:14:18.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202331,5.995400788436268,48.03921568627451,1610612755,0,2,2025-02-27T00:14:26Z,70000,False,10.0,4.0,1,left,P. George driving Layup (2 PTS),[202331],1610612755.0,PHI,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,1.05,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M20.00S,2025-02-27T00:14:36.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630574,94.95729303547962,48.28431372549019,1610612752,2,2,2025-02-27T00:14:40Z,80000,False,-9.0,-5.0,1,right,A. Hukporti alley-oop DUNK (2 PTS) (J. Brunson 1 AST),"[1630574, 1628973]",1610612752.0,NYK,alley-oop,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,1.0,Made,2.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,
10,PT11M02.00S,2025-02-27T00:14:53.4Z,1,REGULAR,2pt,Jump Shot,[],1630178,26.888961892247043,37.254901960784316,1610612755,2,4,2025-02-27T00:14:56Z,100000,False,64.0,200.0,1,left,T. Maxey 21' pullup Jump Shot (2 PTS) (A. Drummond 1 AST),"[1630178, 203083]",1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,21.02,Made,2.0,A. Drummond,203083.0,1.0,,,,,,,,,,,,,,
11,PT10M43.00S,2025-02-27T00:15:13.4Z,1,REGULAR,3pt,Jump Shot,[],1628973,75.77201051248358,86.02941176470588,1610612752,5,4,2025-02-27T00:15:17Z,110000,False,180.0,175.0,1,right,J. Brunson 25' 3PT pullup (3 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.13,Made,3.0,,,,,,,,,,,,,,,,,
12,PT10M31.00S,2025-02-27T00:15:24.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,12.040078843626807,38.48039215686275,1610612755,5,4,2025-02-27T00:17:25Z,120000,False,58.0,61.0,1,left,MISS T. Maxey 8' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Right,8.37,Missed,,,,,,,,,,,,,,,,,,
13,PT10M28.00S,2025-02-27T00:15:27.5Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,5,4,2025-02-27T00:15:52Z,130000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M24.00S,2025-02-27T00:15:31.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628973,92.06636005256242,47.549019607843135,1610612752,5,4,2025-02-27T00:18:54Z,140000,False,-12.0,22.0,1,right,MISS J. Brunson running Layup,[1628973],1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.53,Missed,,,,,,,,,,,,,,,,,,
15,PT10M23.00S,2025-02-27T00:15:32.2Z,1,REGULAR,rebound,offensive,[],1628404,,,1610612752,5,4,2025-02-27T00:18:54Z,150000,False,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,14.0,2.0,1.0,1.0,,,,,,,,,,
16,PT10M22.00S,2025-02-27T00:15:33.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628404,93.38042049934296,47.05882352941176,1610612752,7,4,2025-02-27T00:19:04Z,160000,False,-15.0,10.0,1,right,J. Hart putback Layup (2 PTS),[1628404],1610612752.0,NYK,putback,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.76,Made,2.0,,,,,,,,,,,,,,,,,
17,PT10M13.00S,2025-02-27T00:15:42.1Z,1,REGULAR,3pt,Jump Shot,[],202331,33.459264126149804,48.28431372549019,1610612755,7,4,2025-02-27T00:20:03Z,170000,False,9.0,262.0,1,left,MISS P. George 26' 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Center,26.21,Missed,,,,,,,,,,,,,,,,,,
