actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
25,PT10M46.00S,2024-12-12T00:16:23.0Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,3,0,2024-12-12T00:16:26Z,250000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT10M42.00S,2024-12-12T00:16:26.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642258,22.28975032851511,89.4607843137255,1610612737,3,0,2024-12-12T00:16:33Z,260000,False,-197.0,157.0,1,left,MISS Z. Risacher 25' running 3PT,[1642258],1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,25.21,Missed,,,,,,,,,,,,,,,,,,
27,PT10M40.00S,2024-12-12T00:16:28.6Z,1,REGULAR,rebound,offensive,[],1630552,,,1610612737,3,0,2024-12-12T00:16:33Z,270000,False,,,0,,J. Johnson REBOUND (Off:1 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,26.0,2.0,1.0,1.0,,,,,,,,,,,,,,
28,PT10M39.00S,2024-12-12T00:16:32.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630552,12.565703022339028,49.01960784313725,1610612737,3,0,2024-12-12T00:18:44Z,280000,False,5.0,66.0,1,left,MISS J. Johnson 6' Jump Shot,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,,,,,,,,,,,,,,,,,,
29,PT10M37.00S,2024-12-12T00:16:34.4Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,3,0,2024-12-12T00:18:44Z,290000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,28.0,2.0,1.0,1.0,,,,,,,,,,,,,,
30,PT10M24.00S,2024-12-12T00:16:44.4Z,1,REGULAR,3pt,Jump Shot,[],1628973,66.04796320630749,36.51960784313725,1610612752,6,0,2024-12-12T00:16:49Z,300000,False,-67.0,267.0,1,right,J. Brunson 27' 3PT step back (3 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,27.5,Made,,,,,3.0,,,,,,,,,,,,,
31,PT10M04.00S,2024-12-12T00:17:03.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642258,14.799605781865965,52.69607843137255,1610612737,6,0,2024-12-12T00:17:09Z,310000,False,-13.0,87.0,1,left,MISS Z. Risacher 8' floating Shot,[1642258],1610612737.0,ATL,floating,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),8-16 Center,8.76,Missed,,,,,,,,,,,,,,,,,,
32,PT10M02.00S,2024-12-12T00:17:05.8Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,6,0,2024-12-12T00:17:09Z,320000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,31.0,3.0,3.0,0.0,,,,,,,,,,,,,,
33,PT09M53.00S,2024-12-12T00:17:15.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,93.9060446780552,58.57843137254902,1610612752,6,0,2024-12-12T00:19:40Z,330000,False,43.0,5.0,1,right,MISS M. Bridges driving floating Shot,[1628969],1610612752.0,NYK,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,4.32,Missed,,,,,,,,,,,,,,,,,,
34,PT09M50.00S,2024-12-12T00:17:18.3Z,1,REGULAR,rebound,offensive,[],1628384,,,1610612752,6,0,2024-12-12T00:17:18Z,340000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,33.0,2.0,1.0,1.0,,,,,,,,,,,,,,
35,PT09M48.00S,2024-12-12T00:17:20.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628969,82.34231274638634,48.28431372549019,1610612752,6,0,2024-12-12T00:17:25Z,350000,False,-9.0,113.0,1,right,MISS M. Bridges 11' Jump Shot,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,11.38,Missed,,,,,,,,,,,,,,,,,,
36,PT09M46.00S,2024-12-12T00:17:22.0Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,6,0,2024-12-12T00:17:25Z,360000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT09M41.00S,2024-12-12T00:17:28.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,27.414586070959263,79.16666666666666,1610612737,6,0,2024-12-12T00:17:37Z,370000,False,-146.0,205.0,1,left,MISS T. Young 25' running pullup 3PT,[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,,
38,PT09M39.00S,2024-12-12T00:17:30.2Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,6,0,2024-12-12T00:31:48Z,380000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT09M36.00S,2024-12-12T00:17:35.4Z,1,REGULAR,violation,kicked ball,[],1630552,,,1610612752,6,0,2024-12-12T00:17:40Z,390000,False,,,0,,J. Johnson kicked ball VIOLATION,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,202049.0,,,,,,,
40,PT09M23.00S,2024-12-12T00:18:11.1Z,1,REGULAR,3pt,Jump Shot,[],1626157,96.40275952693824,99.26470588235294,1610612752,6,0,2024-12-12T00:18:18Z,400000,False,246.0,-19.0,1,right,MISS K. Towns 24' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,24.7,Missed,,,,,,,,,,,,,,,,,,
41,PT09M21.00S,2024-12-12T00:18:13.1Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,6,0,2024-12-12T00:18:18Z,410000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Right Corner 3,24+ Right,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,,
42,PT09M12.00S,2024-12-12T00:18:21.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,17.69053876478318,43.627450980392155,1610612737,6,2,2024-12-12T00:18:26Z,420000,False,32.0,114.0,1,left,T. Young 11' floating Jump Shot (2 PTS) (J. Johnson 1 AST),"[1629027, 1630552]",1610612737.0,ATL,floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,11.82,Made,,,,,2.0,J. Johnson,1630552.0,1.0,,,,,,,,,,
47,PT08M51.00S,2024-12-12T00:18:47.1Z,1,REGULAR,foul,personal,['2freethrow'],203991,,,1610612752,6,2,2024-12-12T00:18:59Z,470000,False,,,0,,C. Capela shooting personal FOUL (1 PF) (Towns 2 FT),"[203991, 1626157]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202049.0,,1.0,0.0,Towns,1626157.0,,
49,PT08M51.00S,2024-12-12T00:19:19.8Z,1,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,6,2,2024-12-12T00:32:16Z,490000,False,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
50,PT08M51.00S,2024-12-12T00:19:19.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,6,2,2024-12-12T00:19:19Z,500000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,
51,PT08M51.00S,2024-12-12T00:19:38.4Z,1,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,7,2,2024-12-12T00:32:16Z,510000,False,,,0,,K. Towns Free Throw 2 of 2 (1 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
52,PT08M40.00S,2024-12-12T00:19:51.3Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,7,2,2024-12-12T00:19:54Z,520000,False,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 1626157]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,,,,,Towns,1626157.0
53,PT08M40.00S,2024-12-12T00:19:51.3Z,1,REGULAR,steal,,[],1626157,,,1610612752,7,2,2024-12-12T00:19:52Z,530000,False,,,0,,K. Towns STEAL (1 STL),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
54,PT08M31.00S,2024-12-12T00:20:00.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628969,93.9060446780552,52.20588235294118,1610612752,9,2,2024-12-12T00:24:27Z,540000,False,11.0,5.0,1,right,M. Bridges cutting Layup (5 PTS) (K. Towns 1 AST),"[1628969, 1626157]",1610612752.0,NYK,cutting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,5.0,K. Towns,1626157.0,1.0,,,,,,,,,,
56,PT08M30.00S,2024-12-12T00:20:06.5Z,1,REGULAR,timeout,full,['team'],0,,,1610612737,9,2,2024-12-12T00:20:06Z,560000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT08M12.00S,2024-12-12T00:23:47.8Z,1,REGULAR,turnover,lost ball,[],1642258,,,1610612737,9,2,2024-12-12T00:23:54Z,570000,False,,,0,,Z. Risacher lost ball TURNOVER (1 TO),"[1642258, 1626157]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,,,,,Towns,1626157.0
58,PT08M12.00S,2024-12-12T00:23:47.8Z,1,REGULAR,steal,,[],1626157,,,1610612752,9,2,2024-12-12T00:23:51Z,580000,False,,,0,,K. Towns STEAL (2 STL),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
59,PT08M05.00S,2024-12-12T00:23:55.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628384,93.24901445466492,50.245098039215684,1610612752,11,2,2024-12-12T00:25:50Z,590000,False,1.0,11.0,1,right,O. Anunoby alley-oop DUNK (2 PTS) (J. Hart 1 AST),"[1628384, 1628404]",1610612752.0,NYK,alley-oop,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,2.0,J. Hart,1628404.0,1.0,,,,,,,,,,
61,PT07M53.00S,2024-12-12T00:24:06.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,6.1268068331143235,50.73529411764706,1610612737,11,4,2024-12-12T00:28:07Z,610000,False,-4.0,5.0,1,left,C. Capela cutting Layup (2 PTS) (J. Johnson 2 AST),"[203991, 1630552]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,2.0,J. Johnson,1630552.0,2.0,,,,,,,,,,
63,PT07M36.00S,2024-12-12T00:24:26.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,90.22667542706965,54.90196078431373,1610612752,13,4,2024-12-12T00:24:30Z,630000,False,25.0,39.0,1,right,J. Brunson driving floating bank Jump Shot (5 PTS) (K. Towns 2 AST),"[1628973, 1626157]",1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,4.64,Made,,,,,5.0,K. Towns,1626157.0,2.0,,,,,,,,,,
65,PT07M36.00S,2024-12-12T00:24:28.6Z,1,REGULAR,foul,personal,['1freethrow'],1630700,,,1610612752,13,4,2024-12-12T00:24:41Z,650000,False,,,0,,D. Daniels shooting personal FOUL (1 PF) (Brunson 1 FT),"[1630700, 1628973]",1610612737.0,ATL,shooting,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627541.0,,1.0,0.0,Brunson,1628973.0,,
67,PT07M36.00S,2024-12-12T00:24:56.1Z,1,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,13,4,2024-12-12T00:24:57Z,670000,False,,,0,,MISS J. Brunson Free Throw 1 of 1,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
68,PT07M34.00S,2024-12-12T00:24:58.1Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,13,4,2024-12-12T00:24:57Z,680000,False,,,0,,C. Capela REBOUND (Off:0 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,67.0,3.0,3.0,0.0,,,,,,,,,,,,,,
69,PT07M17.00S,2024-12-12T00:25:12.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,12.828515111695138,49.01960784313725,1610612737,13,6,2024-12-12T00:25:16Z,690000,False,5.0,68.0,1,left,D. Daniels 6' floating Jump Shot (2 PTS) (J. Johnson 3 AST),"[1630700, 1630552]",1610612737.0,ATL,floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,6.83,Made,,,,,2.0,J. Johnson,1630552.0,3.0,,,,,,,,,,
71,PT07M01.00S,2024-12-12T00:25:29.3Z,1,REGULAR,3pt,Jump Shot,[],1628384,73.27529566360053,15.931372549019606,1610612752,13,6,2024-12-12T00:25:35Z,710000,False,-170.0,199.0,1,right,MISS O. Anunoby 26' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,26.17,Missed,,,,,,,,,,,,,,,,,,
72,PT06M59.00S,2024-12-12T00:25:31.3Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,13,6,2024-12-12T00:25:35Z,720000,False,,,0,,C. Capela REBOUND (Off:0 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,71.0,4.0,4.0,0.0,,,,,,,,,,,,,,
73,PT06M46.00S,2024-12-12T00:25:44.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,6.389618922470433,50.73529411764706,1610612737,13,8,2024-12-12T00:25:48Z,730000,False,-4.0,8.0,1,left,C. Capela cutting DUNK (4 PTS) (D. Daniels 1 AST),"[203991, 1630700]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,4.0,D. Daniels,1630700.0,1.0,,,,,,,,,,
75,PT06M19.00S,2024-12-12T00:26:19.8Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612752,13,8,2024-12-12T00:26:26Z,750000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1627541.0,,,,,,,
76,PT06M19.00S,2024-12-12T00:26:19.9Z,1,REGULAR,substitution,out,[],1642258,,,1610612737,13,8,2024-12-12T00:26:34Z,760000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M19.00S,2024-12-12T00:26:19.9Z,1,REGULAR,substitution,in,[],1629631,,,1610612737,13,8,2024-12-12T00:26:34Z,770000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M08.00S,2024-12-12T00:26:47.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630552,10.068988173455978,50.245098039215684,1610612737,13,8,2024-12-12T00:26:52Z,780000,False,-1.0,42.0,1,left,MISS J. Johnson driving floating Shot,[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,4.21,Missed,,,,,,,,,,,,,,,,,,
79,PT06M06.00S,2024-12-12T00:26:49.3Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,13,8,2024-12-12T00:26:52Z,790000,False,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,78.0,4.0,4.0,0.0,,,,,,,,,,,,,,
80,PT05M59.00S,2024-12-12T00:26:56.6Z,1,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612752,13,8,2024-12-12T00:27:00Z,800000,False,,,0,,K. Towns bad pass out-of-bounds TURNOVER (1 TO),[1626157],1610612752.0,NYK,bad pass,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1627962.0,1.0,,,,,,
81,PT05M49.00S,2024-12-12T00:27:15.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629027,8.09789750328515,45.588235294117645,1610612737,13,10,2024-12-12T00:28:23Z,810000,False,22.0,24.0,1,left,T. Young driving finger roll Layup (4 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,3.23,Made,,,,,4.0,,,,,,,,,,,,,
82,PT05M33.00S,2024-12-12T00:27:30.8Z,1,REGULAR,3pt,Jump Shot,[],1628404,73.66951379763469,83.33333333333334,1610612752,16,10,2024-12-12T00:27:34Z,820000,False,167.0,195.0,1,right,J. Hart 25' 3PT  (3 PTS) (K. Towns 3 AST),"[1628404, 1626157]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,25.65,Made,,,,,3.0,K. Towns,1626157.0,3.0,,,,,,,,,,
84,PT05M23.00S,2024-12-12T00:27:42.6Z,1,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612737,16,10,2024-12-12T00:27:47Z,840000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Hunter 2 FT),"[1628404, 1629631]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627541.0,,1.0,0.0,Hunter,1629631.0,,
