actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-24T00:42:32.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-24T00:42:32Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-12-24T00:42:34.8Z,1,REGULAR,jumpball,recovered,[],1628404,,,1610612752,0,0,2024-12-24T00:42:34Z,40000,False,,,0,,Jump Ball K. Towns vs. J. Mogbo: Tip to J. Hart,"[1628404, 1626157, 1642367]",1610612752.0,NYK,startperiod,J. Hart,1628404.0,Hart,J. Hart,Towns,1626157.0,Mogbo,1642367.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2024-12-24T00:42:54.5Z,1,REGULAR,3pt,Jump Shot,[],1628973,4.02431011826544,5.147058823529411,1610612752,0,0,2024-12-24T00:43:00Z,70000,False,224.0,-15.0,1,left,MISS J. Brunson 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,22.48,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2024-12-24T00:42:56.5Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612761,0,0,2024-12-24T00:43:00Z,80000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M21.00S,2024-12-24T00:43:10.7Z,1,REGULAR,2pt,Hook,[],1629628,87.33574244415243,30.14705882352941,1610612761,0,2,2024-12-24T00:43:17Z,90000,False,-99.0,67.0,1,right,R. Barrett 11' turnaround Hook (2 PTS) (S. Barnes 1 AST),"[1629628, 1630567]",1610612761.0,TOR,turnaround,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Left,11.95,Made,,,,,2.0,S. Barnes,1630567.0,1.0,,,,,,,,,,
11,PT10M56.00S,2024-12-24T00:43:38.2Z,1,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,0,2,2024-12-24T00:43:44Z,110000,False,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (1 TO),[1628973],1610612752.0,NYK,bad pass,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1628485.0,1.0,,,,,,,,
12,PT10M31.00S,2024-12-24T00:44:05.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630567,93.24901445466492,52.20588235294118,1610612761,0,2,2024-12-24T00:44:41Z,120000,False,11.0,11.0,1,right,MISS S. Barnes driving finger roll Layup,[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
13,PT10M29.00S,2024-12-24T00:44:07.2Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,0,2,2024-12-24T00:44:11Z,130000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M23.00S,2024-12-24T00:44:13.4Z,1,REGULAR,3pt,Jump Shot,[],1628969,30.56833114323259,34.55882352941176,1610612752,3,2,2024-12-24T00:44:17Z,140000,False,77.0,235.0,1,left,M. Bridges 24' 3PT  (3 PTS) (J. Brunson 1 AST),"[1628969, 1628973]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,24.72,Made,,,,,3.0,J. Brunson,1628973.0,1.0,,,,,,,,,,
16,PT10M13.00S,2024-12-24T00:44:25.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642367,92.9862023653088,52.69607843137255,1610612761,3,4,2024-12-24T00:45:40Z,160000,False,13.0,13.0,1,right,J. Mogbo driving floating Jump Shot (2 PTS),[1642367],1610612761.0,TOR,driving floating,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,1.9,Made,,,,,2.0,,,,,,,,,,,,,
18,PT10M13.00S,2024-12-24T00:44:27.7Z,1,REGULAR,foul,personal,['1freethrow'],1626157,,,1610612761,3,4,2024-12-24T00:44:38Z,180000,False,,,0,,K. Towns shooting personal FOUL (1 PF) (Mogbo 1 FT),"[1626157, 1642367]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628485.0,,1.0,0.0,Mogbo,1642367.0,,,,
