actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-02-02T01:41:13.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-02-02T01:41:13Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-02-02T01:41:16.5Z,1,REGULAR,jumpball,recovered,[],1630559,,,1610612747,0,0,2025-02-02T01:41:16Z,40000,False,,,0,,Jump Ball J. Hayes vs. K. Towns: Tip to A. Reaves,"[1630559, 1629637, 1626157]",1610612747.0,LAL,startperiod,A. Reaves,1630559.0,Reaves,A. Reaves,Hayes,1629637.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2025-02-02T01:41:26.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.521024967148489,48.28431372549019,1610612747,0,2,2025-02-02T01:41:33Z,70000,False,9.0,9.0,1,left,L. James driving finger roll Layup (2 PTS) (J. Hayes 1 AST),"[2544, 1629637]",1610612747.0,LAL,driving finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,1.23,Made,2.0,J. Hayes,1629637.0,1.0,,,,,,,,,,,,,,
9,PT11M27.00S,2025-02-02T01:41:45.9Z,1,REGULAR,3pt,Jump Shot,[],1628384,94.69448094612353,95.09803921568627,1610612752,0,2,2025-02-02T01:41:53Z,90000,False,225.0,-3.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,22.55,Missed,,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2025-02-02T01:41:47.9Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612747,0,2,2025-02-02T01:41:53Z,100000,False,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Right Corner 3,24+ Right,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M16.00S,2025-02-02T01:41:55.9Z,1,REGULAR,3pt,Jump Shot,[],1630559,32.53942181340342,52.69607843137255,1610612747,0,5,2025-02-02T01:42:00Z,110000,False,-13.0,253.0,1,left,A. Reaves 25' 3PT pullup (3 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,25.38,Made,3.0,,,,,,,,,,,,,,,,,
12,PT10M53.00S,2025-02-02T01:42:21.3Z,1,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612752,0,5,2025-02-02T01:42:27Z,120000,False,,,0,,A. Reaves shooting personal FOUL (1 PF) (Brunson 2 FT),"[1630559, 1628973]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Right,,,,,,,,,,,201639.0,1.0,0.0,Brunson,1628973.0,,,,,
14,PT10M53.00S,2025-02-02T01:42:47.5Z,1,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,0,5,2025-02-02T01:42:47Z,140000,False,,,0,,MISS J. Brunson Free Throw 1 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
15,PT10M53.00S,2025-02-02T01:42:47.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,0,5,2025-02-02T01:42:47Z,150000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,
16,PT10M53.00S,2025-02-02T01:43:07.2Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,1,5,2025-02-02T01:43:07Z,160000,False,,,0,,J. Brunson Free Throw 2 of 2 (1 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
