actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-10-25T23:43:52.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-10-25T23:43:52Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-10-25T23:43:54.9Z,1,REGULAR,jumpball,recovered,[],1628404,,,1610612752,0,0,2024-10-25T23:43:54Z,40000,False,,,0,,Jump Ball K. Towns vs. M. Turner: Tip to J. Hart,"[1628404, 1626157, 1626167]",1610612752.0,NYK,startperiod,J. Hart,1628404.0,Hart,J. Hart,Towns,1626157.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2024-10-25T23:44:12.4Z,1,REGULAR,3pt,Jump Shot,[],1628973,71.56701708278581,74.75490196078431,1610612752,0,0,2024-10-25T23:44:19Z,70000,False,124.0,215.0,1,right,MISS J. Brunson 24' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,24.79,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2024-10-25T23:44:14.4Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,0,0,2024-10-25T23:44:19Z,80000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M27.00S,2024-10-25T23:44:29.9Z,1,REGULAR,violation,kicked ball,[],1628384,,,1610612754,0,0,2024-10-25T23:44:42Z,90000,False,,,0,,O. Anunoby kicked ball VIOLATION,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,1155.0,,,,,,,,,,,,,
10,PT11M22.00S,2024-10-25T23:44:45.5Z,1,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612754,0,0,2024-10-25T23:44:51Z,100000,False,,,0,,K. Towns shooting personal FOUL (1 PF) (Turner 2 FT),"[1626157, 1626167]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,1662.0,1.0,0.0,Turner,1626167.0,,,,,,,,,
12,PT11M22.00S,2024-10-25T23:45:10.5Z,1,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,0,1,2024-10-25T23:45:10Z,120000,False,,,0,,M. Turner Free Throw 1 of 2 (1 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
13,PT11M22.00S,2024-10-25T23:45:29.8Z,1,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,0,2,2024-10-25T23:45:29Z,130000,False,,,0,,M. Turner Free Throw 2 of 2 (2 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
14,PT11M07.00S,2024-10-25T23:45:46.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,80.6340341655716,46.32352941176471,1610612752,0,2,2024-10-25T23:45:52Z,140000,False,-18.0,130.0,1,right,MISS M. Bridges 13' fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,13.08,Missed,,,,,,,,,,,,,,,,,,
15,PT11M05.00S,2024-10-25T23:45:47.9Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612752,0,2,2024-10-25T23:45:47Z,150000,False,,,0,,K. Towns REBOUND (Off:1 Def:0),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,14.0,1.0,0.0,1.0,,,,,,,,,,,,,,
16,PT10M55.00S,2024-10-25T23:45:58.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1626157,74.45795006570303,36.76470588235294,1610612752,0,2,2024-10-25T23:46:02Z,160000,False,-66.0,188.0,1,right,MISS K. Towns 19' fadeaway Shot,[1626157],1610612752.0,NYK,fadeaway,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left Center,19.89,Missed,,,,,,,,,,,,,,,,,,
17,PT10M53.00S,2024-10-25T23:46:00.2Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,0,2,2024-10-25T23:46:02Z,170000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M44.00S,2024-10-25T23:46:09.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,8.623521681997373,41.42156862745098,1610612754,0,2,2024-10-25T23:46:19Z,180000,False,43.0,29.0,1,left,MISS T. Haliburton driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,5.16,Missed,,,,,,,,,,,,,,,,,,
19,PT10M42.00S,2024-10-25T23:46:11.6Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,0,2,2024-10-25T23:46:19Z,190000,False,,,0,,K. Towns REBOUND (Off:1 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,18.0,2.0,1.0,1.0,,,,,,,,,,,,,,
20,PT10M31.00S,2024-10-25T23:46:26.1Z,1,REGULAR,foul,personal,[],1630174,,,1610612752,0,2,2024-10-25T23:46:36Z,200000,False,,,0,,A. Nesmith personal FOUL (1 PF),"[1630174, 1628973]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Left,,,,,,,1662.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,
22,PT10M22.00S,2024-10-25T23:46:55.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,91.80354796320631,40.68627450980392,1610612752,2,2,2024-10-25T23:47:22Z,220000,False,-47.0,25.0,1,right,O. Anunoby fadeaway bank Jump Shot (2 PTS),[1628384],1610612752.0,NYK,fadeaway bank,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,5.26,Made,,,,,,,,,,2.0,,,,,,,,
23,PT10M07.00S,2024-10-25T23:47:10.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,6.258212877792378,50.73529411764706,1610612754,2,4,2024-10-25T23:47:17Z,230000,False,-4.0,6.0,1,left,P. Siakam finger roll Layup (2 PTS) (M. Turner 1 AST),"[1627783, 1626167]",1610612754.0,IND,finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,0.73,Made,,,,,,,,,,2.0,M. Turner,1626167.0,1.0,,,,,
25,PT09M43.00S,2024-10-25T23:47:34.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,95.3515111695138,51.71568627450981,1610612752,2,4,2024-10-25T23:47:40Z,250000,False,9.0,-9.0,1,right,MISS J. Brunson driving Layup,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,,,,,,,,,,,,,,
26,PT09M41.00S,2024-10-25T23:47:36.1Z,1,REGULAR,rebound,offensive,[],1628404,,,1610612752,2,4,2024-10-25T23:47:40Z,260000,False,,,0,,J. Hart REBOUND (Off:1 Def:0),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,25.0,1.0,0.0,1.0,,,,,,,,,,,,,,
27,PT09M41.00S,2024-10-25T23:47:37.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628404,94.40999984741211,50.0,1610612752,4,4,2024-10-25T23:47:43Z,270000,False,0.0,0.0,1,right,J. Hart tip Layup (2 PTS),[1628404],1610612752.0,NYK,tip,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,2.0,,,,,,,,
28,PT09M22.00S,2024-10-25T23:47:55.2Z,1,REGULAR,3pt,Jump Shot,[],1626167,3.4986859395532193,96.07843137254902,1610612754,4,4,2024-10-25T23:47:59Z,280000,False,-230.0,-20.0,1,left,MISS M. Turner 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,23.12,Missed,,,,,,,,,,,,,,,,,,
