actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-14T00:41:45.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-14T00:41:45Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-11-14T00:41:47.6Z,1,REGULAR,jumpball,recovered,[],1628404,,,1610612752,0,0,2024-11-14T00:41:47Z,40000,False,,,0,,Jump Ball K. Towns vs. N. Vučević: Tip to J. Hart,"[1628404, 1626157, 202696]",1610612752.0,NYK,startperiod,J. Hart,1628404.0,Hart,J. Hart,Towns,1626157.0,Vučević,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-11-14T00:42:03.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.521024967148489,49.01960784313725,1610612752,0,0,2024-11-14T00:42:12Z,70000,False,5.0,9.0,1,left,MISS K. Towns driving finger roll Layup,[1626157],1610612752.0,NYK,driving finger roll,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2024-11-14T00:42:05.6Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,0,0,2024-11-14T00:42:12Z,80000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M26.00S,2024-11-14T00:42:18.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.64323258869908,49.01960784313725,1610612741,0,0,2024-11-14T00:42:24Z,90000,False,-5.0,7.0,1,right,MISS J. Giddey driving Layup,[1630581],1610612741.0,CHI,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,,,,,,,
10,PT11M24.00S,2024-11-14T00:42:20.5Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,0,0,2024-11-14T00:42:24Z,100000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M13.00S,2024-11-14T00:42:31.9Z,1,REGULAR,turnover,bad pass,[],1626157,,,1610612752,0,0,2024-11-14T00:42:38Z,110000,False,,,0,,K. Towns bad pass TURNOVER (1 TO),"[1626157, 1630581]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Giddey,1630581.0,,,,,,,,,,,
12,PT11M13.00S,2024-11-14T00:42:31.9Z,1,REGULAR,steal,,[],1630581,,,1610612741,0,0,2024-11-14T00:42:35Z,120000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
13,PT11M07.00S,2024-11-14T00:42:36.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629632,92.9862023653088,49.01960784313725,1610612741,0,2,2024-11-14T00:42:44Z,130000,False,-5.0,13.0,1,right,C. White running Layup (2 PTS) (J. Giddey 1 AST),"[1629632, 1630581]",1610612741.0,CHI,running,,,White,C. White,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,,,,2.0,J. Giddey,1630581.0,1.0,,,,,,,
15,PT10M48.00S,2024-11-14T00:42:55.9Z,1,REGULAR,3pt,Jump Shot,[],1628973,30.56833114323259,67.40196078431373,1610612752,3,2,2024-11-14T00:42:59Z,150000,False,-87.0,235.0,1,left,J. Brunson 25' 3PT step back (3 PTS) (M. Bridges 1 AST),"[1628973, 1628969]",1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,25.04,Made,,,,,,,,3.0,M. Bridges,1628969.0,1.0,,,,,,,
17,PT10M27.00S,2024-11-14T00:43:17.3Z,1,REGULAR,2pt,Jump Shot,[],202696,89.96386333771353,18.872549019607842,1610612741,3,4,2024-11-14T00:43:20Z,170000,False,-156.0,42.0,1,right,N. Vučević 16' Jump Shot (2 PTS) (Z. LaVine 1 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Left,16.11,Made,,,,,,,,2.0,Z. LaVine,203897.0,1.0,,,,,,,
19,PT10M08.00S,2024-11-14T00:43:36.5Z,1,REGULAR,3pt,Jump Shot,[],1626157,31.750985545335087,65.68627450980392,1610612752,6,4,2024-11-14T00:43:40Z,190000,False,-78.0,246.0,1,left,K. Towns 25' 3PT  (3 PTS) (J. Brunson 1 AST),"[1626157, 1628973]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,25.82,Made,,,,,,,,3.0,J. Brunson,1628973.0,1.0,,,,,,,
21,PT09M55.00S,2024-11-14T00:43:49.4Z,1,REGULAR,3pt,Jump Shot,[],203897,76.42904073587385,88.72549019607843,1610612741,6,4,2024-11-14T00:43:54Z,210000,False,194.0,169.0,1,right,MISS Z. LaVine 25' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
22,PT09M54.00S,2024-11-14T00:43:51.1Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,6,4,2024-11-14T00:43:51Z,220000,False,,,0,,N. Vučević REBOUND (Off:1 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,,,21.0,2.0,1.0,1.0,,,,,,,,,,,,,,
23,PT09M51.00S,2024-11-14T00:43:53.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,69.85873850197109,24.019607843137255,1610612741,6,4,2024-11-14T00:43:57Z,230000,False,-130.0,231.0,1,right,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,26.48,Missed,,,,,,,,,,,,,,,,,,
24,PT09M49.00S,2024-11-14T00:43:55.5Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,6,4,2024-11-14T00:43:57Z,240000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT09M45.00S,2024-11-14T00:44:00.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,27.283180026281208,20.098039215686274,1610612752,6,4,2024-11-14T00:44:08Z,250000,False,150.0,204.0,1,left,MISS J. Brunson 25' running pullup 3PT,[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.29,Missed,,,,,,,,,,,,,,,,,,
26,PT09M43.00S,2024-11-14T00:44:02.0Z,1,REGULAR,rebound,offensive,[],1628404,,,1610612752,6,4,2024-11-14T00:44:17Z,260000,False,,,0,,J. Hart REBOUND (Off:1 Def:0),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,25.0,1.0,0.0,1.0,,,,,,,,,,,,,,
