actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
21,PT10M24.00S,2025-02-21T00:46:23.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,6.1268068331143235,48.03921568627451,1610612752,2,6,2025-02-21T00:46:56Z,210000,False,10.0,5.0,1,left,J. Brunson driving finger roll Layup (2 PTS),[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,,,2.0,,,,,,,,,,,
22,PT09M59.00S,2025-02-21T00:46:48.9Z,1,REGULAR,3pt,Jump Shot,[],1641824,94.03745072273325,96.81372549019608,1610612741,2,6,2025-02-21T00:46:52Z,220000,False,234.0,4.0,1,right,MISS M. Buzelis 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,23.41,Missed,,,,,,,,,,,,,,,,,,
23,PT09M55.00S,2025-02-21T00:46:51.9Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612752,2,6,2025-02-21T00:46:51Z,230000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,
24,PT09M39.00S,2025-02-21T00:47:08.1Z,1,REGULAR,turnover,lost ball,[],1626157,,,1610612752,2,6,2025-02-21T00:47:11Z,240000,False,,,0,,K. Towns lost ball TURNOVER (1 TO),"[1626157, 1630581]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Giddey,1630581.0,,,,,
25,PT09M39.00S,2025-02-21T00:47:08.1Z,1,REGULAR,steal,,[],1630581,,,1610612741,2,6,2025-02-21T00:47:29Z,250000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
26,PT09M33.00S,2025-02-21T00:47:15.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202696,93.77463863337714,49.26470588235294,1610612741,2,8,2025-02-21T00:48:06Z,260000,False,-4.0,6.0,1,right,N. Vučević running Layup (5 PTS) (J. Giddey 1 AST),"[202696, 1630581]",1610612741.0,CHI,running,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,0.7,Made,,,,,,,5.0,J. Giddey,1630581.0,1.0,,,,,,,,
28,PT09M15.00S,2025-02-21T00:47:32.1Z,1,REGULAR,3pt,Jump Shot,[],1626157,9.806176084099869,4.166666666666666,1610612752,5,8,2025-02-21T00:47:36Z,280000,False,229.0,40.0,1,left,K. Towns 3PT  (3 PTS) (J. Brunson 1 AST),"[1626157, 1628973]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,23.26,Made,,,,,,,3.0,J. Brunson,1628973.0,1.0,,,,,,,,
30,PT08M55.00S,2025-02-21T00:47:51.6Z,1,REGULAR,3pt,Jump Shot,[],1641824,85.10183968462549,96.32352941176471,1610612741,5,8,2025-02-21T00:47:55Z,300000,False,232.0,88.0,1,right,MISS M. Buzelis 24' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,24.76,Missed,,,,,,,,,,,,,,,,,,
31,PT08M52.00S,2025-02-21T00:47:54.6Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,5,8,2025-02-21T01:19:32Z,310000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,
32,PT08M45.00S,2025-02-21T00:48:01.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,6.521024967148489,54.41176470588235,1610612752,5,8,2025-02-21T00:49:04Z,320000,False,-22.0,9.0,1,left,MISS M. Bridges driving reverse Layup,[1628969],1610612752.0,NYK,driving reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,,,,,,,,,
33,PT08M42.00S,2025-02-21T00:48:04.6Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,5,8,2025-02-21T00:48:05Z,330000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,32.0,2.0,2.0,0.0,,,,,,,,,,,,
34,PT08M35.00S,2025-02-21T00:48:11.4Z,1,REGULAR,3pt,Jump Shot,[],202696,69.85873850197109,28.186274509803923,1610612741,5,8,2025-02-21T00:48:15Z,340000,False,-109.0,231.0,1,right,MISS N. Vučević 25' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,25.53,Missed,,,,,,,,,,,,,,,,,,
35,PT08M34.00S,2025-02-21T00:48:12.4Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,5,8,2025-02-21T00:48:15Z,350000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,
36,PT08M25.00S,2025-02-21T00:48:21.8Z,1,REGULAR,3pt,Jump Shot,[],1626157,27.414586070959263,23.52941176470588,1610612752,5,8,2025-02-21T00:48:25Z,360000,False,132.0,205.0,1,left,MISS K. Towns 24' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,24.42,Missed,,,,,,,,,,,,,,,,,,
37,PT08M24.00S,2025-02-21T00:48:22.8Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,5,8,2025-02-21T00:48:25Z,370000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,
38,PT08M14.00S,2025-02-21T00:48:33.7Z,1,REGULAR,3pt,Jump Shot,[],1628366,66.83639947437582,39.21568627450981,1610612741,5,8,2025-02-21T00:48:37Z,380000,False,-54.0,259.0,1,right,MISS L. Ball 26' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,26.47,Missed,,,,,,,,,,,,,,,,,,
39,PT08M11.00S,2025-02-21T00:48:36.7Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612741,5,8,2025-02-21T00:48:37Z,390000,False,,,0,,J. Giddey REBOUND (Off:1 Def:2),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,38.0,3.0,2.0,1.0,,,,,,,,,,,,
40,PT08M00.00S,2025-02-21T00:48:47.0Z,1,REGULAR,turnover,bad pass,[],1628366,,,1610612741,5,8,2025-02-21T00:48:50Z,400000,False,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1628366, 1630173]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Achiuwa,1630173.0,,,,,
41,PT08M00.00S,2025-02-21T00:48:47.0Z,1,REGULAR,steal,,[],1630173,,,1610612752,5,8,2025-02-21T00:48:49Z,410000,False,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
42,PT07M56.00S,2025-02-21T00:48:51.5Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630173,6.1268068331143235,52.450980392156865,1610612752,7,8,2025-02-21T00:50:55Z,420000,False,-12.0,5.0,1,left,P. Achiuwa running alley-oop DUNK (2 PTS) (J. Brunson 2 AST),"[1630173, 1628973]",1610612752.0,NYK,running alley-oop,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.33,Made,,,,,,,2.0,J. Brunson,1628973.0,2.0,,,,,,,,
44,PT07M36.00S,2025-02-21T00:49:11.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,89.83245729303549,47.794117647058826,1610612741,7,10,2025-02-21T00:51:31Z,440000,False,-11.0,43.0,1,right,N. Vučević finger roll Layup (7 PTS),[202696],1610612741.0,CHI,finger roll,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,,,,,,,7.0,,,,,,,,,,,
45,PT07M21.00S,2025-02-21T00:49:26.1Z,1,REGULAR,2pt,Jump Shot,[],1630540,24.129434954007884,32.84313725490196,1610612752,7,10,2025-02-21T00:49:30Z,450000,False,86.0,174.0,1,left,MISS M. McBride 19' pullup Shot,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Mid-Range,16-24 Right Center,19.43,Missed,,,,,,,,,,,,,,,,,,
46,PT07M17.00S,2025-02-21T00:49:30.1Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,7,10,2025-02-21T00:49:30Z,460000,False,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right Center,,,,,45.0,4.0,3.0,1.0,,,,,,,,,,,,
47,PT07M12.00S,2025-02-21T00:49:35.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630581,94.1688567674113,53.18627450980392,1610612741,7,12,2025-02-21T00:52:08Z,470000,False,16.0,2.0,1,right,J. Giddey running reverse Layup (2 PTS),[1630581],1610612741.0,CHI,running reverse,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,,,2.0,,,,,,,,,,,
48,PT07M05.00S,2025-02-21T00:49:42.0Z,1,REGULAR,3pt,Jump Shot,[],1628973,29.6484888304862,27.941176470588236,1610612752,10,12,2025-02-21T00:52:18Z,480000,False,110.0,226.0,1,left,J. Brunson 25' 3PT  (5 PTS) (M. Bridges 1 AST),"[1628973, 1628969]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.17,Made,,,,,,,5.0,M. Bridges,1628969.0,1.0,,,,,,,,
50,PT06M52.00S,2025-02-21T00:49:55.0Z,1,REGULAR,3pt,Jump Shot,[],1628366,66.17936925098554,48.28431372549019,1610612741,10,12,2025-02-21T00:49:58Z,500000,False,-9.0,265.0,1,right,MISS L. Ball 26' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,26.55,Missed,,,,,,,,,,,,,,,,,,
51,PT06M49.00S,2025-02-21T00:49:58.0Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,10,12,2025-02-21T00:49:58Z,510000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,
52,PT06M43.00S,2025-02-21T00:50:03.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,30.17411300919842,24.509803921568626,1610612752,10,12,2025-02-21T00:53:04Z,520000,False,127.0,231.0,1,left,MISS J. Brunson 26' running pullup 3PT,[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,26.39,Missed,,,,,,,,,,,,,,,,,,
53,PT06M41.00S,2025-02-21T00:50:05.8Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,10,12,2025-02-21T00:50:07Z,530000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:3),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,52.0,3.0,3.0,0.0,,,,,,,,,,,,
54,PT06M35.00S,2025-02-21T00:50:12.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,84.05059132720105,50.73529411764706,1610612741,10,12,2025-02-21T00:50:15Z,540000,False,4.0,97.0,1,right,MISS N. Vučević 9' floating Shot,[202696],1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,9.75,Missed,,,,,,,,,,,,,,,,,,
55,PT06M33.00S,2025-02-21T00:50:14.5Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,10,12,2025-02-21T00:50:15Z,550000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,54.0,2.0,2.0,0.0,,,,,,,,,,,,
56,PT06M25.00S,2025-02-21T00:50:22.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,8.09789750328515,54.65686274509803,1610612752,10,12,2025-02-21T00:50:27Z,560000,False,-23.0,24.0,1,left,MISS K. Towns driving floating bank Shot,[1626157],1610612752.0,NYK,driving floating bank,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,,,,,,
57,PT06M23.00S,2025-02-21T00:50:24.7Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,10,12,2025-02-21T00:50:27Z,570000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:4),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,56.0,4.0,4.0,0.0,,,,,,,,,,,,
58,PT06M19.00S,2025-02-21T00:50:28.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630581,72.61826544021025,20.588235294117645,1610612741,10,12,2025-02-21T00:53:38Z,580000,False,-147.0,205.0,1,right,MISS J. Giddey 25' running 3PT,[1630581],1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
59,PT06M17.00S,2025-02-21T00:50:30.2Z,1,REGULAR,rebound,defensive,[],1630540,,,1610612752,10,12,2025-02-21T00:50:32Z,590000,False,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,
60,PT06M10.00S,2025-02-21T00:50:37.2Z,1,REGULAR,3pt,Jump Shot,[],1626157,34.37910643889619,48.03921568627451,1610612752,10,12,2025-02-21T00:50:40Z,600000,False,10.0,271.0,1,left,MISS K. Towns 27' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,27.09,Missed,,,,,,,,,,,,,,,,,,
61,PT06M07.00S,2025-02-21T00:50:40.2Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,10,12,2025-02-21T00:50:40Z,610000,False,,,0,,J. Giddey REBOUND (Off:1 Def:4),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,60.0,5.0,4.0,1.0,,,,,,,,,,,,
62,PT05M58.00S,2025-02-21T00:50:48.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.77463863337714,52.20588235294118,1610612741,10,12,2025-02-21T00:54:06Z,620000,False,11.0,6.0,1,right,MISS J. Giddey cutting finger roll Layup,[1630581],1610612741.0,CHI,cutting finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
63,PT05M57.00S,2025-02-21T00:50:49.8Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,10,12,2025-02-21T01:25:55Z,630000,False,,,0,,N. Vučević REBOUND (Off:1 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,62.0,2.0,1.0,1.0,,,,,,,,,,,,
269,PT05M57.00S,2025-02-21T00:50:52.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,94.26741130091985,50.0,1610612741,10,12,2025-02-21T01:23:42Z,635000,False,0.0,1.0,1,right,MISS N. Vučević putback Layup - blocked,"[202696, 1630540]",1610612741.0,CHI,putback,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,0.14,Missed,McBride,1630540.0,,,,,,,,,,,,,,,,
270,PT05M57.00S,2025-02-21T00:50:52.8Z,1,REGULAR,block,,[],1630540,,,1610612741,10,12,2025-02-21T01:23:20Z,637500,False,,,0,,M. McBride BLOCK (1 BLK),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
271,PT05M56.00S,2025-02-21T00:50:53.8Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,10,12,2025-02-21T01:23:42Z,638750,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,269.0,1.0,1.0,0.0,,,,,,,,,,,,
65,PT05M53.00S,2025-02-21T00:50:56.9Z,1,REGULAR,substitution,out,[],1628969,,,1610612752,10,12,2025-02-21T01:23:20Z,650000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M53.00S,2025-02-21T00:50:56.9Z,1,REGULAR,substitution,out,[],1628366,,,1610612752,10,12,2025-02-21T01:23:20Z,660000,False,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M53.00S,2025-02-21T00:50:56.9Z,1,REGULAR,substitution,out,[],1629632,,,1610612752,10,12,2025-02-21T01:23:20Z,670000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M53.00S,2025-02-21T00:50:56.9Z,1,REGULAR,substitution,in,[],1629013,,,1610612752,10,12,2025-02-21T01:23:20Z,680000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M53.00S,2025-02-21T00:50:56.9Z,1,REGULAR,substitution,in,[],1630245,,,1610612752,10,12,2025-02-21T01:23:20Z,690000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M53.00S,2025-02-21T00:50:56.9Z,1,REGULAR,substitution,in,[],1628989,,,1610612752,10,12,2025-02-21T01:23:20Z,700000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M35.00S,2025-02-21T00:51:39.9Z,1,REGULAR,3pt,Jump Shot,[],1628973,27.808804204993432,81.12745098039215,1610612752,10,12,2025-02-21T00:51:42Z,710000,False,-156.0,209.0,1,left,MISS J. Brunson 26' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,,
72,PT05M32.00S,2025-02-21T00:51:42.9Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,10,12,2025-02-21T00:51:42Z,720000,False,,,0,,J. Giddey REBOUND (Off:1 Def:5),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,71.0,6.0,5.0,1.0,,,,,,,,,,,,
73,PT05M25.00S,2025-02-21T00:51:50.5Z,1,REGULAR,turnover,bad pass,[],1630581,,,1610612741,10,12,2025-02-21T00:51:53Z,730000,False,,,0,,J. Giddey bad pass TURNOVER (2 TO),"[1630581, 1628973]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,Brunson,1628973.0,,,,,
74,PT05M25.00S,2025-02-21T00:51:50.5Z,1,REGULAR,steal,,[],1628973,,,1610612752,10,12,2025-02-21T00:51:52Z,740000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
75,PT05M19.00S,2025-02-21T00:51:56.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629013,26.49474375821288,81.37254901960785,1610612752,10,12,2025-02-21T00:57:15Z,750000,False,-157.0,197.0,1,left,MISS L. Shamet 25' running 3PT,[1629013],1610612752.0,NYK,running,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
