actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-25T23:41:42.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-25T23:41:42Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-03-25T23:41:47.1Z,1,REGULAR,jumpball,recovered,[],1628969,,,1610612752,0,0,2025-03-25T23:41:47Z,40000,False,,,0,,Jump Ball K. Towns vs. K. Jones: Tip to M. Bridges,"[1628969, 1626157, 1630539]",1610612752.0,NYK,startperiod,M. Bridges,1628969.0,Bridges,M. Bridges,Towns,1626157.0,Jones,1630539.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2025-03-25T23:41:59.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,94.03745072273325,51.9607843137255,1610612752,2,0,2025-03-25T23:42:19Z,70000,False,10.0,4.0,1,right,J. Hart cutting Layup (2 PTS) (K. Towns 1 AST),"[1628404, 1626157]",1610612752.0,NYK,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.04,Made,2.0,K. Towns,1626157.0,1.0,,,,,,,,,,,,,,
9,PT11M25.00S,2025-03-25T23:42:16.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,14.536793692509855,51.225490196078425,1610612742,2,0,2025-03-25T23:42:21Z,90000,False,-6.0,84.0,1,left,MISS S. Dinwiddie 8' fadeaway Shot,[203915],1610612742.0,DAL,fadeaway,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,8.43,Missed,,,,,,,,,,,,,,,,,,
10,PT11M22.00S,2025-03-25T23:42:19.5Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,2,0,2025-03-25T23:42:21Z,100000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M11.00S,2025-03-25T23:42:30.6Z,1,REGULAR,2pt,Jump Shot,[],1628969,94.43166885676742,28.921568627450984,1610612752,2,0,2025-03-25T23:42:34Z,110000,False,-105.0,0.0,1,right,MISS M. Bridges 10' turnaround fadeaway Shot,[1628969],1610612752.0,NYK,turnaround fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,10.54,Missed,,,,,,,,,,,,,,,,,,
12,PT11M09.00S,2025-03-25T23:42:32.6Z,1,REGULAR,rebound,defensive,[],203915,,,1610612742,2,0,2025-03-25T23:42:34Z,120000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Left,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M03.00S,2025-03-25T23:42:38.8Z,1,REGULAR,turnover,bad pass,[],203915,,,1610612742,2,0,2025-03-25T23:42:42Z,130000,False,,,0,,S. Dinwiddie bad pass TURNOVER (1 TO),"[203915, 1626166]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Payne,1626166.0,,,,,,,
14,PT11M03.00S,2025-03-25T23:42:38.8Z,1,REGULAR,steal,,[],1626166,,,1610612752,2,0,2025-03-25T23:42:40Z,140000,False,,,0,,C. Payne STEAL (1 STL),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
15,PT10M53.00S,2025-03-25T23:42:48.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628384,94.43166885676742,52.69607843137255,1610612752,2,0,2025-03-25T23:42:57Z,150000,False,13.0,0.0,1,right,MISS O. Anunoby driving finger roll Layup,[1628384],1610612752.0,NYK,driving finger roll,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,,
16,PT10M51.00S,2025-03-25T23:42:50.6Z,1,REGULAR,rebound,offensive,[],1628384,,,1610612752,2,0,2025-03-25T23:42:50Z,160000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,15.0,2.0,1.0,1.0,,,,,,,,,,
17,PT10M45.00S,2025-03-25T23:42:56.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626157,66.04796320630749,48.03921568627451,1610612752,5,0,2025-03-25T23:43:00Z,170000,False,-10.0,267.0,1,right,K. Towns 26' 3PT  (3 PTS) (J. Hart 1 AST),"[1626157, 1628404]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,26.68,Made,3.0,J. Hart,1628404.0,1.0,,,,,,,,,,,,,,
19,PT10M34.00S,2025-03-25T23:43:07.5Z,1,REGULAR,3pt,Jump Shot,[],1630539,32.53942181340342,57.84313725490197,1610612742,5,3,2025-03-25T23:43:37Z,190000,False,-39.0,253.0,1,left,K. Jones 25' 3PT pullup (3 PTS) (N. Marshall 1 AST),"[1630539, 1630230]",1610612742.0,DAL,pullup,,,Jones,K. Jones,,,,,Above the Break 3,24+ Center,25.64,Made,3.0,N. Marshall,1630230.0,1.0,,,,,,,,,,,,,,
21,PT10M19.00S,2025-03-25T23:43:23.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,94.03745072273325,51.71568627450981,1610612752,7,3,2025-03-25T23:43:26Z,210000,False,9.0,4.0,1,right,M. Bridges cutting Layup (2 PTS) (K. Towns 2 AST),"[1628969, 1626157]",1610612752.0,NYK,cutting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.93,Made,2.0,K. Towns,1626157.0,2.0,,,,,,,,,,,,,,
23,PT10M06.00S,2025-03-25T23:43:37.7Z,1,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612742,7,3,2025-03-25T23:43:43Z,230000,False,,,0,,C. Payne shooting personal FOUL (1 PF) (Thompson 2 FT),"[1626166, 202691]",1610612752.0,NYK,shooting,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1199.0,1.0,0.0,Thompson,202691.0,,
25,PT10M06.00S,2025-03-25T23:44:03.5Z,1,REGULAR,freethrow,1 of 2,[],202691,,,1610612742,7,4,2025-03-25T23:44:03Z,250000,False,,,0,,K. Thompson Free Throw 1 of 2 (1 PTS),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
26,PT10M06.00S,2025-03-25T23:44:19.7Z,1,REGULAR,freethrow,2 of 2,[],202691,,,1610612742,7,5,2025-03-25T23:44:19Z,260000,False,,,0,,K. Thompson Free Throw 2 of 2 (2 PTS),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
27,PT09M50.00S,2025-03-25T23:44:37.7Z,1,REGULAR,3pt,Jump Shot,[],1626166,67.88764783180025,69.85294117647058,1610612752,7,5,2025-03-25T23:44:44Z,270000,False,99.0,249.0,1,right,MISS C. Payne 26' 3PT,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,26.84,Missed,,,,,,,,,,,,,,,,,,
28,PT09M47.00S,2025-03-25T23:44:40.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,7,5,2025-03-25T23:44:44Z,280000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,27.0,,,,,,,,,,,,,
30,PT09M41.00S,2025-03-25T23:45:09.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626166,81.42247043363994,34.80392156862745,1610612752,9,5,2025-03-25T23:45:12Z,300000,False,-76.0,122.0,1,right,C. Payne 14' pullup Jump Shot (2 PTS) (J. Hart 2 AST),"[1626166, 1628404]",1610612752.0,NYK,pullup,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Left,14.38,Made,2.0,J. Hart,1628404.0,2.0,,,,,,,,,,,,,,
