actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-19T00:41:20.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-19T00:41:20Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-11-19T00:41:25.0Z,1,REGULAR,jumpball,recovered,[],1642267,,,1610612764,0,0,2024-11-19T00:41:25Z,40000,False,,,0,,Jump Ball A. Sarr vs. K. Towns: Tip to C. Carrington,"[1642267, 1642259, 1626157]",1610612764.0,WAS,startperiod,C. Carrington,1642267.0,Carrington,C. Carrington,Sarr,1642259.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-11-19T00:41:38.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,17.427726675427067,49.26470588235294,1610612764,0,2,2024-11-19T00:41:46Z,70000,False,4.0,111.0,1,left,M. Brogdon 11' floating Jump Shot (2 PTS) (A. Sarr 1 AST),"[1627763, 1642259]",1610612764.0,WAS,floating,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,11.14,Made,2.0,A. Sarr,1642259.0,1.0,,,,,,,,,,,,,,
9,PT11M23.00S,2024-11-19T00:41:56.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,93.77463863337714,45.588235294117645,1610612752,2,2,2024-11-19T00:42:00Z,90000,False,-22.0,6.0,1,right,O. Anunoby cutting DUNK (2 PTS) (J. Brunson 1 AST),"[1628384, 1628973]",1610612752.0,NYK,cutting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.29,Made,2.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,
11,PT11M04.00S,2024-11-19T00:42:15.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,17.16491458607096,46.568627450980394,1610612764,2,4,2024-11-19T00:42:19Z,110000,False,17.0,109.0,1,left,A. Sarr 11' turnaround Jump Shot (2 PTS),[1642259],1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,11.02,Made,2.0,,,,,,,,,,,,,,,,,
12,PT10M43.00S,2024-11-19T00:42:40.0Z,1,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612752,2,4,2024-11-19T00:42:50Z,120000,False,,,0,,J. Poole shooting personal FOUL (1 PF) (Brunson 2 FT),"[1629673, 1628973]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1199.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,
14,PT10M43.00S,2024-11-19T00:43:09.0Z,1,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,3,4,2024-11-19T00:43:09Z,140000,False,,,0,,J. Brunson Free Throw 1 of 2 (1 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
15,PT10M43.00S,2024-11-19T00:43:30.1Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,4,4,2024-11-19T00:43:30Z,150000,False,,,0,,J. Brunson Free Throw 2 of 2 (2 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
16,PT10M33.00S,2024-11-19T00:43:42.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,5.995400788436268,49.01960784313725,1610612764,4,6,2024-11-19T00:43:48Z,160000,False,5.0,4.0,1,left,M. Brogdon driving finger roll Layup (4 PTS) (A. Sarr 2 AST),"[1627763, 1642259]",1610612764.0,WAS,driving finger roll,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,0.63,Made,4.0,A. Sarr,1642259.0,2.0,,,,,,,,,,,,,,
18,PT10M33.00S,2024-11-19T00:43:44.4Z,1,REGULAR,foul,personal,['1freethrow'],1628404,,,1610612764,4,6,2024-11-19T00:43:49Z,180000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Brogdon 1 FT),"[1628404, 1627763]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,201246.0,1.0,0.0,Brogdon,1627763.0,,,,,,,,,
