actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-01-12T20:12:43.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-12T20:12:43Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-01-12T20:12:47.6Z,1,REGULAR,jumpball,recovered,[],203507,,,1610612749,0,0,2025-01-12T20:12:47Z,40000,False,,,0,,Jump Ball B. Lopez vs. K. Towns: Tip to G. Antetokounmpo,"[203507, 201572, 1626157]",1610612749.0,MIL,startperiod,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Lopez,201572.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2025-01-12T20:12:59.0Z,1,REGULAR,3pt,Jump Shot,[],201572,28.728646517739815,13.23529411764706,1610612749,0,0,2025-01-12T20:13:05Z,70000,False,184.0,218.0,1,left,MISS B. Lopez 28' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,28.48,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2025-01-12T20:13:01.0Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,0,0,2025-01-12T20:13:05Z,80000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M36.00S,2025-01-12T20:13:07.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628973,93.77463863337714,53.18627450980392,1610612752,0,0,2025-01-12T20:13:14Z,90000,False,16.0,6.0,1,right,MISS J. Brunson driving floating bank Shot,[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,,
11,PT11M34.00S,2025-01-12T20:13:09.2Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612749,0,0,2025-01-12T20:13:14Z,110000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M30.00S,2025-01-12T20:13:13.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641748,6.783837056504599,50.73529411764706,1610612749,0,2,2025-01-12T20:13:17Z,120000,False,-4.0,11.0,1,left,A. Jackson Jr. running Layup (2 PTS) (T. Prince 1 AST),"[1641748, 1627752]",1610612749.0,MIL,running,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.19,Made,,,,,2.0,T. Prince,1627752.0,1.0,,,,,,,,,,
13,PT11M16.00S,2025-01-12T20:13:29.2Z,1,REGULAR,foul,personal,[],1641748,,,1610612752,0,2,2025-01-12T20:13:39Z,130000,False,,,0,,A. Jackson Jr. personal FOUL (1 PF),"[1641748, 1628973]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,16-24 Right Center,,,,,,,,,,,203591.0,1.0,0.0,Brunson,1628973.0,,,,,
16,PT11M11.00S,2025-01-12T20:13:49.5Z,1,REGULAR,3pt,Jump Shot,[],1628384,88.51839684625493,2.2058823529411766,1610612752,0,2,2025-01-12T20:13:55Z,150000,False,-239.0,55.0,1,right,MISS O. Anunoby 24' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,24.53,Missed,,,,,,,,,,,,,,,,,,
17,PT11M09.00S,2025-01-12T20:13:51.5Z,1,REGULAR,rebound,defensive,[],203081,,,1610612749,0,2,2025-01-12T20:13:55Z,160000,False,,,0,,D. Lillard REBOUND (Off:0 Def:1),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Left Corner 3,24+ Left,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT11M01.00S,2025-01-12T20:14:00.9Z,1,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612749,0,2,2025-01-12T20:14:12Z,170000,False,,,0,,O. Anunoby shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1628384, 203507]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,1.0,0.0,Antetokounmpo,203507.0,,,,,
20,PT11M01.00S,2025-01-12T20:14:36.2Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,0,3,2025-01-12T20:15:02Z,190000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (1 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
21,PT11M01.00S,2025-01-12T20:14:36.2Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,0,3,2025-01-12T20:15:02Z,200000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
