actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
29,PT09M20.00S,2025-01-07T00:45:23.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628973,92.46057818659659,86.51960784313727,1610612752,6,4,2025-01-07T00:45:40Z,290000,False,183.0,18.0,1,right,MISS J. Brunson 18' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right,,,,,,18.35,Missed,,,,,,,,,,,,,
30,PT09M18.00S,2025-01-07T00:45:25.6Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,6,4,2025-01-07T00:45:40Z,300000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,
31,PT09M06.00S,2025-01-07T00:45:37.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,6.521024967148489,42.15686274509804,1610612753,6,4,2025-01-07T00:47:11Z,310000,False,39.0,9.0,1,left,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,4.02,Missed,,,,,,,,,,,,,
32,PT09M05.00S,2025-01-07T00:45:38.8Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,6,4,2025-01-07T01:15:24Z,320000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,31.0,2.0,2.0,0.0,,,,,
33,PT08M53.00S,2025-01-07T00:45:51.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630579,93.64323258869908,52.450980392156865,1610612752,6,4,2025-01-07T00:46:08Z,330000,False,12.0,7.0,1,right,MISS J. Sims reverse Layup,[1630579],1610612752.0,NYK,reverse,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,1.43,Missed,,,,,,,,,,,,,
34,PT08M52.00S,2025-01-07T00:45:52.4Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612752,6,4,2025-01-07T00:45:52Z,340000,False,,,0,,J. Sims REBOUND (Off:2 Def:0),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,33.0,2.0,0.0,2.0,,,,,
35,PT08M49.00S,2025-01-07T00:45:54.3Z,1,REGULAR,turnover,lost ball,[],1630579,,,1610612752,6,4,2025-01-07T00:46:18Z,350000,False,,,0,,J. Sims lost ball TURNOVER (1 TO),"[1630579, 1630175]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Anthony,1630175.0,,
36,PT08M49.00S,2025-01-07T00:45:54.3Z,1,REGULAR,steal,,[],1630175,,,1610612753,6,4,2025-01-07T00:45:55Z,360000,False,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
37,PT08M44.00S,2025-01-07T00:45:59.2Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631216,6.1268068331143235,95.83333333333334,1610612753,6,4,2025-01-07T00:48:12Z,370000,False,-229.0,5.0,1,left,MISS C. Houstan running 3PT,[1631216],1610612753.0,ORL,running,,,Houstan,C. Houstan,,,,,Left Corner 3,24+ Left,,,,,,22.93,Missed,,,,,,,,,,,,,
38,PT08M43.00S,2025-01-07T00:46:00.2Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612752,6,4,2025-01-07T00:48:12Z,380000,False,,,0,,J. Sims REBOUND (Off:2 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,37.0,3.0,1.0,2.0,,,,,
39,PT08M32.00S,2025-01-07T00:46:12.1Z,1,REGULAR,3pt,Jump Shot,[],1628404,70.51576872536137,27.696078431372552,1610612752,9,4,2025-01-07T00:46:26Z,390000,False,-112.0,225.0,1,right,J. Hart 25' 3PT  (5 PTS) (O. Anunoby 1 AST),"[1628404, 1628384]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,25.08,Made,5.0,O. Anunoby,1628384.0,1.0,,,,,,,,,
41,PT08M11.00S,2025-01-07T00:46:33.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641783,6.258212877792378,52.20588235294118,1610612753,9,4,2025-01-07T00:46:40Z,410000,False,-11.0,6.0,1,left,MISS T. da Silva driving DUNK - blocked,"[1641783, 1630579]",1610612753.0,ORL,driving,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,,,1.27,Missed,,,,,,,,,,,,Sims,1630579.0
42,PT08M11.00S,2025-01-07T00:46:33.4Z,1,REGULAR,block,,[],1630579,,,1610612753,9,4,2025-01-07T00:46:35Z,420000,False,,,0,,J. Sims BLOCK (1 BLK),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT08M06.00S,2025-01-07T00:46:38.4Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,9,4,2025-01-07T00:46:40Z,430000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,41.0,3.0,3.0,0.0,,,,,
44,PT08M01.00S,2025-01-07T00:46:41.8Z,1,REGULAR,3pt,Jump Shot,[],1628384,97.58541392904073,97.05882352941177,1610612752,9,4,2025-01-07T00:50:32Z,440000,False,235.0,-30.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,,,23.72,Missed,,,,,,,,,,,,,
45,PT07M57.00S,2025-01-07T00:46:45.8Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,9,4,2025-01-07T00:46:47Z,450000,False,,,0,,T. da Silva REBOUND (Off:0 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,44.0,1.0,1.0,0.0,,,,,
46,PT07M44.00S,2025-01-07T00:46:58.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,17.69053876478318,48.03921568627451,1610612753,9,4,2025-01-07T01:43:47Z,460000,False,10.0,114.0,1,left,MISS C. Anthony 11' turnaround fadeaway Shot,[1630175],1610612753.0,ORL,turnaround fadeaway,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.42,Missed,,,,,,,,,,,,,
47,PT07M43.00S,2025-01-07T00:46:59.9Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,9,4,2025-01-07T00:47:03Z,470000,False,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,46.0,4.0,4.0,0.0,,,,,
48,PT07M33.00S,2025-01-07T00:47:11.1Z,1,REGULAR,3pt,Jump Shot,[],1628969,93.11760840998686,3.6764705882352944,1610612752,9,4,2025-01-07T00:47:16Z,480000,False,-232.0,12.0,1,right,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,23.19,Missed,,,,,,,,,,,,,
49,PT07M29.00S,2025-01-07T00:47:15.1Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,9,4,2025-01-07T00:47:16Z,490000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,48.0,1.0,1.0,0.0,,,,,
50,PT07M18.00S,2025-01-07T00:47:25.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629048,6.521024967148489,47.794117647058826,1610612753,9,6,2025-01-07T00:47:33Z,500000,False,11.0,9.0,1,left,G. Bitadze alley-oop DUNK (2 PTS) (K. Caldwell-Pope 1 AST),"[1629048, 203484]",1610612753.0,ORL,alley-oop,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,1.41,Made,2.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,
52,PT06M52.00S,2025-01-07T00:47:51.5Z,1,REGULAR,2pt,Jump Shot,[],1628404,77.4802890932983,45.588235294117645,1610612752,11,6,2025-01-07T00:47:57Z,520000,False,-22.0,159.0,1,right,J. Hart 16' turnaround fadeaway Jump Shot (7 PTS),[1628404],1610612752.0,NYK,turnaround fadeaway,,,Hart,J. Hart,,,,,Mid-Range,16-24 Center,,,,,,16.07,Made,7.0,,,,,,,,,,,,
53,PT06M40.00S,2025-01-07T00:48:04.1Z,1,REGULAR,3pt,Jump Shot,[],1641783,27.808804204993432,75.73529411764706,1610612753,11,6,2025-01-07T00:48:09Z,530000,False,-129.0,209.0,1,left,MISS T. da Silva 24' pullup 3PT,[1641783],1610612753.0,ORL,pullup,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,,,,,,24.54,Missed,,,,,,,,,,,,,
54,PT06M37.00S,2025-01-07T00:48:07.1Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,11,6,2025-01-07T00:48:09Z,540000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,53.0,2.0,2.0,0.0,,,,,
55,PT06M29.00S,2025-01-07T00:48:15.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,93.9060446780552,46.81372549019608,1610612752,13,6,2025-01-07T00:48:21Z,550000,False,-16.0,5.0,1,right,O. Anunoby driving Layup (2 PTS) (M. Bridges 1 AST),"[1628384, 1628969]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,1.66,Made,2.0,M. Bridges,1628969.0,1.0,,,,,,,,,
57,PT06M29.00S,2025-01-07T00:48:20.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612753,13,6,2025-01-07T00:48:20Z,570000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M29.00S,2025-01-07T00:48:20.2Z,1,REGULAR,substitution,out,[],203484,,,1610612753,13,6,2025-01-07T00:50:59Z,580000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M29.00S,2025-01-07T00:48:20.2Z,1,REGULAR,substitution,out,[],1631216,,,1610612753,13,6,2025-01-07T00:50:59Z,590000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M29.00S,2025-01-07T00:48:20.2Z,1,REGULAR,substitution,in,[],1641710,,,1610612753,13,6,2025-01-07T00:50:59Z,600000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M29.00S,2025-01-07T00:48:20.2Z,1,REGULAR,substitution,in,[],1628371,,,1610612753,13,6,2025-01-07T00:50:59Z,610000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M15.00S,2025-01-07T00:51:24.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628371,5.206964520367937,50.245098039215684,1610612753,13,8,2025-01-07T00:51:29Z,620000,False,-1.0,-4.0,1,left,J. Isaac DUNK (2 PTS) (G. Bitadze 3 AST),"[1628371, 1629048]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,0.38,Made,2.0,G. Bitadze,1629048.0,3.0,,,,,,,,,
66,PT05M56.00S,2025-01-07T00:51:42.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,93.9060446780552,51.9607843137255,1610612752,15,8,2025-01-07T00:51:47Z,640000,False,10.0,5.0,1,right,J. Sims alley-oop DUNK (2 PTS) (O. Anunoby 2 AST),"[1630579, 1628384]",1610612752.0,NYK,alley-oop,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,1.09,Made,2.0,O. Anunoby,1628384.0,2.0,,,,,,,,,
68,PT05M30.00S,2025-01-07T00:52:09.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,8.886333771353483,53.18627450980392,1610612753,15,8,2025-01-07T00:52:13Z,660000,False,-16.0,31.0,1,left,MISS G. Bitadze driving Layup,[1629048],1610612753.0,ORL,driving,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,3.48,Missed,,,,,,,,,,,,,
69,PT05M29.00S,2025-01-07T00:52:10.4Z,1,REGULAR,rebound,offensive,[],1628371,,,1610612753,15,8,2025-01-07T00:52:10Z,670000,False,,,0,,J. Isaac REBOUND (Off:1 Def:0),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,68.0,1.0,0.0,1.0,,,,,
70,PT05M29.00S,2025-01-07T00:52:12.4Z,1,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612753,15,8,2025-01-07T00:52:23Z,680000,False,,,0,,O. Anunoby shooting personal FOUL (1 PF) (Isaac 2 FT),"[1628384, 1628371]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1627961.0,1.0,0.0,Isaac,1628371.0,,,,,,,,,,,,,,,
72,PT05M29.00S,2025-01-07T00:52:42.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628371,,,1610612753,15,8,2025-01-07T00:53:10Z,700000,False,,,0,,MISS J. Isaac Free Throw 1 of 2,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
73,PT05M29.00S,2025-01-07T00:52:42.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,15,8,2025-01-07T00:53:10Z,710000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,
74,PT05M29.00S,2025-01-07T00:52:42.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628371,,,1610612753,15,8,2025-01-07T00:53:10Z,720000,False,,,0,,MISS J. Isaac Free Throw 2 of 2,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
75,PT05M25.00S,2025-01-07T00:52:46.1Z,1,REGULAR,rebound,offensive,[],1630175,,,1610612753,15,8,2025-01-07T00:53:10Z,730000,False,,,0,,C. Anthony REBOUND (Off:1 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,74.0,2.0,1.0,1.0,,,,,
76,PT05M14.00S,2025-01-07T00:53:19.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,5.206964520367937,94.6078431372549,1610612753,15,8,2025-01-07T00:53:25Z,740000,False,-223.0,-4.0,1,left,MISS C. Anthony 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,,,,,,22.3,Missed,,,,,,,,,,,,,
77,PT05M10.00S,2025-01-07T00:53:23.2Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,15,8,2025-01-07T00:53:25Z,750000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,76.0,2.0,1.0,1.0,,,,,
78,PT05M10.00S,2025-01-07T00:53:24.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629048,5.590000152587891,50.0,1610612753,15,10,2025-01-07T00:56:22Z,760000,False,0.0,0.0,1,left,G. Bitadze tip Layup (4 PTS),[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,4.0,,,,,,,,,,,,
79,PT04M56.00S,2025-01-07T00:53:46.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,93.38042049934296,47.549019607843135,1610612752,15,10,2025-01-07T00:53:50Z,770000,False,-12.0,10.0,1,right,MISS J. Brunson driving Layup,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,1.57,Missed,,,,,,,,,,,,,
80,PT04M55.00S,2025-01-07T00:53:47.6Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,15,10,2025-01-07T00:53:50Z,780000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,79.0,3.0,2.0,1.0,,,,,
81,PT04M48.00S,2025-01-07T00:53:55.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,13.222733245729303,38.72549019607843,1610612753,15,12,2025-01-07T00:55:53Z,790000,False,56.0,72.0,1,left,C. Anthony 9' driving Layup (2 PTS),[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Right,,,,,,9.13,Made,2.0,,,,,,,,,,,,
82,PT04M28.00S,2025-01-07T00:54:14.5Z,1,REGULAR,2pt,Jump Shot,[],1628384,76.5604467805519,60.5392156862745,1610612752,15,12,2025-01-07T00:54:19Z,800000,False,53.0,168.0,1,right,MISS O. Anunoby 17' Jump Shot,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Center,,,,,,17.59,Missed,,,,,,,,,,,,,
83,PT04M26.00S,2025-01-07T00:54:16.5Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,15,12,2025-01-07T00:54:19Z,810000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,82.0,4.0,3.0,1.0,,,,,
84,PT04M20.00S,2025-01-07T00:54:25.1Z,1,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,15,12,2025-01-07T00:54:44Z,820000,False,,,0,,C. Anthony bad pass out-of-bounds TURNOVER (1 TO),[1630175],1610612753.0,ORL,bad pass,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,202056.0,,,,,,,,,,,,,,,1.0,,,,
