actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-12-25T17:07:47.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-25T17:07:47Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-12-25T17:07:49.8Z,1,REGULAR,jumpball,recovered,[],1631110,,,1610612759,0,0,2024-12-25T17:07:49Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. K. Towns: Tip to J. Sochan,"[1631110, 1641705, 1626157]",1610612759.0,SAS,startperiod,J. Sochan,1631110.0,Sochan,J. Sochan,Wembanyama,1641705.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-12-25T17:08:06.5Z,1,REGULAR,turnover,traveling,[],1641705,,,1610612759,0,0,2024-12-25T17:08:12Z,70000,False,,,0,,V. Wembanyama traveling TURNOVER (1 TO),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,1151.0,1.0,,,,,,,,,,,,,,,,,,
8,PT11M29.00S,2024-12-25T17:08:37.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,13.748357424441524,96.56862745098039,1610612752,3,0,2024-12-25T17:08:42Z,80000,False,-233.0,77.0,1,left,M. Bridges 24' 3PT  (3 PTS) (J. Brunson 1 AST),"[1628969, 1628973]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,24.51,Made,3.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,
10,PT11M16.00S,2024-12-25T17:08:52.1Z,1,REGULAR,3pt,Jump Shot,[],1641705,73.40670170827858,15.686274509803921,1610612759,3,0,2024-12-25T17:09:20Z,100000,False,-172.0,197.0,1,right,MISS V. Wembanyama 26' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,26.16,Missed,,,,,,,,,,,,,,,,
11,PT11M14.00S,2024-12-25T17:08:54.1Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,3,0,2024-12-25T17:09:20Z,110000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,
12,PT11M01.00S,2024-12-25T17:09:05.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,8.360709592641262,53.92156862745098,1610612752,5,0,2024-12-25T17:09:11Z,120000,False,-20.0,26.0,1,left,M. Bridges fadeaway bank Jump Shot (5 PTS),[1628969],1610612752.0,NYK,fadeaway bank,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,3.26,Made,5.0,,,,,,,,,,,,,,,
13,PT10M50.00S,2024-12-25T17:09:15.6Z,1,REGULAR,3pt,Jump Shot,[],1641705,60.397503285151124,48.77450980392157,1610612759,5,0,2024-12-25T17:09:22Z,130000,False,-6.0,320.0,1,right,MISS V. Wembanyama 31' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,31.99,Missed,,,,,,,,,,,,,,,,
14,PT10M48.00S,2024-12-25T17:09:19.2Z,1,REGULAR,rebound,offensive,[],203084,,,1610612759,5,0,2024-12-25T17:09:19Z,140000,False,,,0,,H. Barnes REBOUND (Off:1 Def:0),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,,,13.0,1.0,0.0,1.0,,,,,,,,
15,PT10M39.00S,2024-12-25T17:09:27.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203084,91.67214191852825,42.8921568627451,1610612759,5,2,2024-12-25T17:09:32Z,150000,False,-36.0,26.0,1,right,H. Barnes driving floating Jump Shot (2 PTS) (V. Wembanyama 1 AST),"[203084, 1641705]",1610612759.0,SAS,driving floating,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,4.39,Made,2.0,V. Wembanyama,1641705.0,1.0,,,,,,,,,,,,
