actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
31,PT08M49.00S,2025-01-02T00:48:11.7Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,5,7,2025-01-02T00:48:11Z,300000,False,,,0,,W. Kessler REBOUND (Off:1 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,30.0,2.0,1.0,1.0,,,,,,,,,,,,,,
32,PT08M46.00S,2025-01-02T00:48:14.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1641718,80.1084099868594,72.05882352941177,1610612762,5,7,2025-01-02T00:52:00Z,310000,False,110.0,134.0,1,right,MISS K. George 17' pullup Shot,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Mid-Range,16-24 Right Center,17.39,Missed,,,,,,,,,,,,,,,,,,
33,PT08M43.00S,2025-01-02T00:48:17.5Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612762,5,7,2025-01-02T00:48:26Z,320000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Right Center,,,32.0,3.0,2.0,1.0,,,,,,,,,,,,,,
34,PT08M39.00S,2025-01-02T00:48:21.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641718,68.54467805519053,34.55882352941176,1610612762,5,10,2025-01-02T00:48:29Z,330000,False,-77.0,243.0,1,right,K. George 25' 3PT  (5 PTS) (C. Sexton 2 AST),"[1641718, 1629012]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,25.52,Made,,,,,5.0,C. Sexton,1629012.0,2.0,,,,,,,,,,
36,PT08M25.00S,2025-01-02T00:48:38.6Z,1,REGULAR,foul,personal,[],1629012,,,1610612752,5,10,2025-01-02T00:48:43Z,350000,False,,,0,,C. Sexton personal FOUL (1 PF),"[1629012, 1628969]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628951.0,,1.0,0.0,Bridges,1628969.0,,,,
38,PT08M17.00S,2025-01-02T00:49:05.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,6.783837056504599,47.794117647058826,1610612752,5,10,2025-01-02T00:52:56Z,370000,False,11.0,11.0,1,left,MISS O. Anunoby driving reverse Layup - blocked,"[1628384, 1631117]",1610612752.0,NYK,driving reverse,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.58,Missed,,,,,,,,,,,,,,,Kessler,1631117.0,,
39,PT08M17.00S,2025-01-02T00:49:05.0Z,1,REGULAR,block,,[],1631117,,,1610612752,5,10,2025-01-02T00:49:07Z,380000,False,,,0,,W. Kessler BLOCK (1 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
40,PT08M16.00S,2025-01-02T00:49:06.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,5,10,2025-01-02T00:49:11Z,390000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,38.0,,,,,,,,,,,,,,,,,
43,PT08M11.00S,2025-01-02T00:49:45.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626166,7.30946123521682,50.73529411764706,1610612752,5,10,2025-01-02T00:49:51Z,420000,False,-4.0,16.0,1,left,MISS C. Payne driving Layup,[1626166],1610612752.0,NYK,driving,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,1.66,Missed,,,,,,,,,,,,,,,,,,
44,PT08M09.00S,2025-01-02T00:49:47.0Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612752,5,10,2025-01-02T00:49:51Z,430000,False,,,0,,K. Towns REBOUND (Off:1 Def:0),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,43.0,1.0,0.0,1.0,,,,,,,,,,,,,,
45,PT08M06.00S,2025-01-02T00:49:48.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,7.046649145860711,46.81372549019608,1610612752,7,10,2025-01-02T00:49:54Z,440000,False,16.0,14.0,1,left,K. Towns putback Layup (2 PTS),[1626157],1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,2.0,,,,,,,,,,,,,
46,PT07M51.00S,2025-01-02T00:50:04.5Z,1,REGULAR,3pt,Jump Shot,[],1628374,69.99014454664915,73.52941176470588,1610612762,7,10,2025-01-02T00:50:11Z,450000,False,118.0,230.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
47,PT07M49.00S,2025-01-02T00:50:06.5Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,7,10,2025-01-02T00:50:11Z,460000,False,,,0,,K. Towns REBOUND (Off:1 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,46.0,2.0,1.0,1.0,,,,,,,,,,,,,,
48,PT07M44.00S,2025-01-02T00:50:16.7Z,1,REGULAR,foul,personal,[],1629012,,,1610612752,7,10,2025-01-02T00:50:20Z,470000,False,,,0,,C. Sexton personal FOUL (2 PF),"[1629012, 1628969]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,,2.0,0.0,Bridges,1628969.0,,,,
50,PT07M40.00S,2025-01-02T00:50:36.2Z,1,REGULAR,foul,personal,[],1630548,,,1610612752,7,10,2025-01-02T00:50:43Z,490000,False,,,0,,J. Juzang personal FOUL (1 PF),"[1630548, 1628404]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,202901.0,,1.0,0.0,Hart,1628404.0,,,,
52,PT07M30.00S,2025-01-02T00:51:04.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,7.046649145860711,45.588235294117645,1610612752,7,10,2025-01-02T00:51:09Z,510000,False,22.0,14.0,1,left,MISS C. Payne driving finger roll Layup,[1626166],1610612752.0,NYK,driving finger roll,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
53,PT07M28.00S,2025-01-02T00:51:06.5Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612762,7,10,2025-01-02T00:51:09Z,520000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT07M22.00S,2025-01-02T00:51:11.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629012,94.82588699080158,49.01960784313725,1610612762,7,12,2025-01-02T00:51:20Z,530000,False,-5.0,-4.0,1,right,C. Sexton running finger roll Layup (5 PTS),[1629012],1610612762.0,UTA,running finger roll,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,5.0,,,,,,,,,,,,,
55,PT07M02.00S,2025-01-02T00:51:32.2Z,1,REGULAR,3pt,Jump Shot,[],1628404,5.995400788436268,4.411764705882353,1610612752,7,12,2025-01-02T00:51:37Z,540000,False,228.0,4.0,1,left,MISS J. Hart 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
56,PT07M00.00S,2025-01-02T00:51:34.2Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,7,12,2025-01-02T00:51:37Z,550000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,,,55.0,4.0,3.0,1.0,,,,,,,,,,,,,,
57,PT06M53.00S,2025-01-02T00:51:41.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,94.1688567674113,60.049019607843135,1610612762,7,12,2025-01-02T00:59:45Z,560000,False,50.0,2.0,1,right,MISS L. Markkanen driving Layup - blocked,"[1628374, 1628384]",1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,5.03,Missed,,,,,,,,,,,,,,,Anunoby,1628384.0,,
58,PT06M53.00S,2025-01-02T00:51:41.4Z,1,REGULAR,block,,[],1628384,,,1610612762,7,12,2025-01-02T00:51:43Z,570000,False,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
59,PT06M51.00S,2025-01-02T00:51:43.4Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,7,12,2025-01-02T00:51:45Z,580000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,57.0,1.0,1.0,0.0,,,,,,,,,,,,,,
60,PT06M48.00S,2025-01-02T00:51:48.9Z,1,REGULAR,foul,personal,['2freethrow'],1641718,,,1610612752,7,12,2025-01-02T00:52:00Z,590000,False,,,0,,K. George shooting personal FOUL (1 PF) (Bridges 2 FT),"[1641718, 1628969]",1610612762.0,UTA,shooting,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,,1.0,0.0,Bridges,1628969.0,,,,
62,PT06M48.00S,2025-01-02T00:52:18.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628969,,,1610612752,8,12,2025-01-02T00:52:44Z,610000,False,,,0,,M. Bridges Free Throw 1 of 2 (6 PTS),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
63,PT06M48.00S,2025-01-02T00:52:18.9Z,1,REGULAR,substitution,out,[],1630548,,,1610612752,8,12,2025-01-02T00:52:24Z,620000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M48.00S,2025-01-02T00:52:18.9Z,1,REGULAR,substitution,in,[],203903,,,1610612752,8,12,2025-01-02T00:52:24Z,630000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M48.00S,2025-01-02T00:52:18.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628969,,,1610612752,8,12,2025-01-02T00:52:44Z,640000,False,,,0,,MISS M. Bridges Free Throw 2 of 2,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
66,PT06M46.00S,2025-01-02T00:52:20.8Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,8,12,2025-01-02T00:52:44Z,650000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,
67,PT06M35.00S,2025-01-02T00:52:54.2Z,1,REGULAR,3pt,Jump Shot,[],1641718,72.48685939553219,12.990196078431374,1610612762,8,15,2025-01-02T00:52:57Z,660000,False,-185.0,206.0,1,right,K. George 27' 3PT  (8 PTS) (W. Kessler 1 AST),"[1641718, 1631117]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,27.7,Made,,,,,8.0,W. Kessler,1631117.0,1.0,,,,,,,,,,
69,PT06M18.00S,2025-01-02T00:53:10.6Z,1,REGULAR,3pt,Jump Shot,[],1628384,28.728646517739815,22.30392156862745,1610612752,8,15,2025-01-02T00:53:17Z,680000,False,138.0,218.0,1,left,MISS O. Anunoby 25' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
70,PT06M16.00S,2025-01-02T00:53:12.6Z,1,REGULAR,rebound,offensive,[],1626166,,,1610612752,8,15,2025-01-02T01:14:42Z,690000,False,,,0,,C. Payne REBOUND (Off:1 Def:1),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,69.0,2.0,1.0,1.0,,,,,,,,,,,,,,
191,PT06M15.00S,2025-01-02T00:53:14.7Z,1,REGULAR,turnover,bad pass,[],1626166,,,1610612752,8,15,2025-01-02T01:14:57Z,695000,False,,,0,,C. Payne bad pass TURNOVER (2 TO),"[1626166, 1628374]",1610612752.0,NYK,,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,2.0,,,,,,,Markkanen,1628374.0
192,PT06M15.00S,2025-01-02T00:53:14.7Z,1,REGULAR,steal,,[],1628374,,,1610612762,8,15,2025-01-02T01:14:57Z,697500,False,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
71,PT06M13.00S,2025-01-02T00:53:18.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1628374,93.64323258869908,50.73529411764706,1610612762,8,17,2025-01-02T01:14:57Z,700000,False,4.0,7.0,1,right,L. Markkanen running Layup (2 PTS),[1628374],1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,2.0,,,,,,,,,,,,,
72,PT06M13.00S,2025-01-02T00:53:21.1Z,1,REGULAR,foul,personal,['1freethrow'],1628384,,,1610612762,8,17,2025-01-02T00:53:28Z,710000,False,,,0,,O. Anunoby shooting personal FOUL (1 PF) (Markkanen 1 FT),"[1628384, 1628374]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,,1.0,0.0,Markkanen,1628374.0,,,,
74,PT06M13.00S,2025-01-02T00:53:45.7Z,1,REGULAR,freethrow,1 of 1,"['fastbreak', 'fromturnover']",1628374,,,1610612762,8,18,2025-01-02T01:14:57Z,730000,False,,,0,,L. Markkanen Free Throw 1 of 1 (3 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
75,PT05M59.00S,2025-01-02T00:54:02.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,7.178055190538765,52.450980392156865,1610612752,10,18,2025-01-02T00:54:05Z,740000,False,-12.0,15.0,1,left,K. Towns driving Layup (4 PTS),[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,4.0,,,,,,,,,,,,,
76,PT05M40.00S,2025-01-02T00:54:24.9Z,1,REGULAR,foul,personal,[],1626166,,,1610612762,10,18,2025-01-02T00:54:30Z,750000,False,,,0,,C. Payne personal FOUL (1 PF),"[1626166, 1641718]",1610612752.0,NYK,,,,Payne,C. Payne,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2882.0,,1.0,0.0,George,1641718.0,,,,
78,PT05M30.00S,2025-01-02T00:54:55.5Z,1,REGULAR,2pt,Jump Shot,[],1628374,75.24638633377135,67.64705882352942,1610612762,10,18,2025-01-02T00:55:02Z,770000,False,88.0,180.0,1,right,MISS L. Markkanen 20' pullup Shot - blocked,"[1628374, 1628384]",1610612762.0,UTA,pullup,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Right Center,20.06,Missed,,,,,,,,,,,,,,,Anunoby,1628384.0,,
79,PT05M30.00S,2025-01-02T00:54:55.5Z,1,REGULAR,block,,[],1628384,,,1610612762,10,18,2025-01-02T00:54:58Z,780000,False,,,0,,O. Anunoby BLOCK (2 BLK),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
80,PT05M28.00S,2025-01-02T00:54:57.5Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,10,18,2025-01-02T00:55:02Z,790000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right Center,,,78.0,2.0,2.0,0.0,,,,,,,,,,,,,,
81,PT05M22.00S,2025-01-02T00:55:02.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,28.597240473061763,24.264705882352942,1610612752,10,18,2025-01-02T00:55:44Z,800000,False,129.0,216.0,1,left,MISS M. Bridges 25' running pullup 3PT,[1628969],1610612752.0,NYK,running pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
82,PT05M20.00S,2025-01-02T00:55:04.9Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,10,18,2025-01-02T00:55:44Z,810000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,81.0,5.0,4.0,1.0,,,,,,,,,,,,,,
83,PT05M13.00S,2025-01-02T00:55:12.0Z,1,REGULAR,turnover,lost ball,[],203903,,,1610612762,10,18,2025-01-02T00:55:16Z,820000,False,,,0,,J. Clarkson lost ball TURNOVER (1 TO),"[203903, 1628384]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,,,Anunoby,1628384.0
84,PT05M13.00S,2025-01-02T00:55:12.0Z,1,REGULAR,steal,,[],1628384,,,1610612752,10,18,2025-01-02T00:55:13Z,830000,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
