actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-04T00:36:22.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-04T00:36:22Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-12-04T00:36:26.9Z,1,REGULAR,jumpball,recovered,[],1641783,,,1610612753,0,0,2024-12-04T00:36:26Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. K. Towns: Tip to T. da Silva,"[1641783, 1628976, 1626157]",1610612753.0,ORL,startperiod,T. da Silva,1641783.0,da Silva,T. da Silva,Carter Jr.,1628976.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-12-04T00:36:40.4Z,1,REGULAR,3pt,Jump Shot,[],1630532,24.655059132720105,83.08823529411765,1610612753,0,3,2024-12-04T00:36:45Z,70000,False,-165.0,179.0,1,left,F. Wagner 24' 3PT step back (3 PTS) (J. Suggs 1 AST),"[1630532, 1630591]",1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,24.39,Made,3.0,J. Suggs,1630591.0,1.0,,,,,,,,,,,,,,
9,PT11M12.00S,2024-12-04T00:37:09.2Z,1,REGULAR,3pt,Jump Shot,[],1628969,96.5341655716163,96.81372549019608,1610612752,0,3,2024-12-04T00:37:19Z,90000,False,234.0,-20.0,1,right,MISS M. Bridges fadeaway 3PT,[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.49,Missed,,,,,,,,,,,,,,,,,,
10,PT11M10.00S,2024-12-04T00:37:11.2Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,0,3,2024-12-04T00:37:19Z,100000,False,,,0,,T. da Silva REBOUND (Off:0 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Right Corner 3,24+ Right,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT10M48.00S,2024-12-04T00:37:33.3Z,1,REGULAR,3pt,Jump Shot,[],203484,3.7614980289093296,95.58823529411765,1610612753,0,6,2024-12-04T00:37:37Z,110000,False,-228.0,-17.0,1,left,K. Caldwell-Pope 3PT  (3 PTS) (J. Suggs 2 AST),"[203484, 1630591]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,22.85,Made,3.0,J. Suggs,1630591.0,2.0,,,,,,,,,,,,,,
13,PT10M23.00S,2024-12-04T00:37:57.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,85.49605781865965,46.568627450980394,1610612752,2,6,2024-12-04T00:38:09Z,130000,False,-17.0,84.0,1,right,M. Bridges 8' Jump Shot (2 PTS) (J. Brunson 1 AST),"[1628969, 1628973]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,8.55,Made,2.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,
15,PT10M08.00S,2024-12-04T00:38:12.8Z,1,REGULAR,3pt,Jump Shot,[],203484,27.808804204993432,76.9607843137255,1610612753,2,9,2024-12-04T00:38:16Z,150000,False,-135.0,209.0,1,left,K. Caldwell-Pope 24' 3PT pullup (6 PTS),[203484],1610612753.0,ORL,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,24.86,Made,6.0,,,,,,,,,,,,,,,,,
17,PT09M52.00S,2024-12-04T00:38:30.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,85.89027595269383,40.19607843137255,1610612752,2,9,2024-12-04T00:38:36Z,170000,False,-49.0,80.0,1,right,MISS J. Brunson 9' turnaround fadeaway Shot,[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,9.39,Missed,,,,,,,,,,,,,,,,,,
18,PT09M50.00S,2024-12-04T00:38:32.0Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,2,9,2024-12-04T00:38:36Z,180000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT09M46.00S,2024-12-04T00:38:40.5Z,1,REGULAR,foul,personal,[],1628969,,,1610612753,2,9,2024-12-04T00:38:47Z,190000,False,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 1630591]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1628159.0,1.0,0.0,Suggs,1630591.0,,,,,
21,PT09M39.00S,2024-12-04T00:39:04.6Z,1,REGULAR,3pt,Jump Shot,[],1630591,6.258212877792378,94.6078431372549,1610612753,2,9,2024-12-04T00:39:10Z,210000,False,-223.0,6.0,1,left,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,22.31,Missed,,,,,,,,,,,,,,,,,,
22,PT09M37.00S,2024-12-04T00:39:06.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,2,9,2024-12-04T00:39:10Z,220000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,21.0,,,,,,,,,,,,,
24,PT09M13.00S,2024-12-04T00:39:43.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,94.82588699080158,51.71568627450981,1610612752,4,9,2024-12-04T00:39:48Z,240000,False,9.0,-4.0,1,right,J. Hart driving reverse Layup (2 PTS),[1628404],1610612752.0,NYK,driving reverse,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.94,Made,2.0,,,,,,,,,,,,,,,,,
25,PT09M04.00S,2024-12-04T00:39:51.6Z,1,REGULAR,2pt,Jump Shot,[],1630591,7.046649145860711,26.225490196078432,1610612753,4,9,2024-12-04T00:39:55Z,250000,False,119.0,14.0,1,left,MISS J. Suggs 11' pullup Shot,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,11.97,Missed,,,,,,,,,,,,,,,,,,
26,PT09M02.00S,2024-12-04T00:39:53.6Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,4,9,2024-12-04T00:39:55Z,260000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,
27,PT08M57.00S,2024-12-04T00:40:00.5Z,1,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612752,4,9,2024-12-04T00:40:11Z,270000,False,,,0,,J. Suggs shooting personal FOUL (1 PF) (Brunson 2 FT),"[1630591, 1628973]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628159.0,1.0,0.0,Brunson,1628973.0,,,,,
29,PT08M57.00S,2024-12-04T00:40:30.4Z,1,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,5,9,2024-12-04T00:40:30Z,290000,False,,,0,,J. Brunson Free Throw 1 of 2 (1 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
30,PT08M57.00S,2024-12-04T00:40:47.7Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,6,9,2024-12-04T00:40:47Z,300000,False,,,0,,J. Brunson Free Throw 2 of 2 (2 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
31,PT08M39.00S,2024-12-04T00:41:12.8Z,1,REGULAR,3pt,Jump Shot,[],1630591,25.837713534822605,83.08823529411765,1610612753,6,9,2024-12-04T00:41:21Z,310000,False,-165.0,190.0,1,left,MISS J. Suggs 25' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
32,PT08M37.00S,2024-12-04T00:41:14.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,6,9,2024-12-04T00:41:21Z,320000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,31.0,,,,,,,,,,,,,
34,PT08M24.00S,2024-12-04T00:41:35.6Z,1,REGULAR,3pt,Jump Shot,[],1628973,68.41327201051249,67.15686274509804,1610612752,6,9,2024-12-04T00:41:44Z,340000,False,86.0,244.0,1,right,MISS J. Brunson 25' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.9,Missed,,,,,,,,,,,,,,,,,,
