actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
218,PT10M00.00S,2025-02-13T01:16:24.9Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,42,35,2025-02-13T01:16:26Z,2030000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,217.0,3.0,3.0,0.0,,,,,
219,PT09M58.00S,2025-02-13T01:16:28.2Z,2,REGULAR,turnover,bad pass,[],1626157,,,1610612752,42,35,2025-02-13T01:16:31Z,2040000,False,,,0,,K. Towns bad pass TURNOVER (2 TO),"[1626157, 1629611]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Mann,1629611.0,,
220,PT09M58.00S,2025-02-13T01:16:28.2Z,2,REGULAR,steal,,[],1629611,,,1610612737,42,35,2025-02-13T01:16:29Z,2050000,False,,,0,,T. Mann STEAL (1 STL),[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
221,PT09M55.00S,2025-02-13T01:16:31.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631230,12.040078843626807,48.03921568627451,1610612737,42,35,2025-02-13T01:22:01Z,2060000,False,10.0,61.0,1,left,MISS D. Barlow 6' pullup Shot,[1631230],1610612737.0,ATL,pullup,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.15,Missed,,,,,,,,,,,,,
222,PT09M52.00S,2025-02-13T01:16:34.7Z,2,REGULAR,rebound,offensive,[],1629611,,,1610612737,42,35,2025-02-13T01:16:36Z,2070000,False,,,0,,T. Mann REBOUND (Off:3 Def:2),[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,221.0,5.0,2.0,3.0,,,,,
223,PT09M52.00S,2025-02-13T01:16:34.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629611,5.590000152587891,50.0,1610612737,42,35,2025-02-13T01:16:34Z,2080000,False,0.0,0.0,1,left,MISS T. Mann tip Layup,[1629611],1610612737.0,ATL,tip,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,,,,,,0.0,Missed,,,,,,,,,,,,,
224,PT09M51.00S,2025-02-13T01:16:35.1Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,42,35,2025-02-13T01:16:35Z,2090000,False,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,223.0,4.0,4.0,0.0,,,,,
225,PT09M42.00S,2025-02-13T01:16:45.7Z,2,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612752,42,35,2025-02-13T01:16:55Z,2100000,False,,,0,,T. Mann shooting personal FOUL (1 PF) (Towns 2 FT),"[1629611, 1626157]",1610612737.0,ATL,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,200834.0,1.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,
228,PT09M42.00S,2025-02-13T01:17:04.9Z,2,REGULAR,substitution,out,[],1630540,,,1610612752,42,35,2025-02-13T01:17:33Z,2115000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT09M42.00S,2025-02-13T01:17:04.9Z,2,REGULAR,substitution,out,[],1627747,,,1610612752,42,35,2025-02-13T01:17:33Z,2117500,False,,,0,,SUB out: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT09M42.00S,2025-02-13T01:17:04.9Z,2,REGULAR,substitution,in,[],1628969,,,1610612752,42,35,2025-02-13T01:17:33Z,2118750,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT09M42.00S,2025-02-13T01:17:04.9Z,2,REGULAR,substitution,in,[],1642258,,,1610612752,42,35,2025-02-13T01:17:33Z,2119375,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M42.00S,2025-02-13T01:17:24.2Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,43,35,2025-02-13T01:17:24Z,2120000,False,,,0,,K. Towns Free Throw 1 of 2 (9 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
232,PT09M42.00S,2025-02-13T01:17:49.3Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,44,35,2025-02-13T01:17:49Z,2130000,False,,,0,,K. Towns Free Throw 2 of 2 (10 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
233,PT09M32.00S,2025-02-13T01:18:01.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,13.61695137976347,56.86274509803921,1610612737,44,37,2025-02-13T01:18:09Z,2140000,False,-34.0,75.0,1,left,T. Young 8' driving floating Jump Shot (4 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.29,Made,4.0,,,,,,,,,,,,
235,PT09M20.00S,2025-02-13T01:18:12.5Z,2,REGULAR,3pt,Jump Shot,[],1626157,62.76281208935611,60.78431372549019,1610612752,47,37,2025-02-13T01:18:15Z,2160000,False,54.0,298.0,1,right,K. Towns 30' 3PT  (13 PTS) (C. Payne 1 AST),"[1626157, 1626166]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,30.23,Made,13.0,C. Payne,1626166.0,1.0,,,,,,,,,
237,PT09M10.00S,2025-02-13T01:18:22.5Z,2,REGULAR,3pt,Jump Shot,[],1629027,31.750985545335087,54.65686274509803,1610612737,47,37,2025-02-13T01:18:25Z,2180000,False,-23.0,246.0,1,left,MISS T. Young 24' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,24.71,Missed,,,,,,,,,,,,,
238,PT09M08.00S,2025-02-13T01:18:24.5Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612752,47,37,2025-02-13T01:18:25Z,2190000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:3),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,237.0,4.0,3.0,1.0,,,,,
239,PT08M57.00S,2025-02-13T01:18:36.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.9862023653088,43.627450980392155,1610612752,49,37,2025-02-13T01:18:41Z,2200000,False,-32.0,13.0,1,right,K. Towns driving Layup (15 PTS),[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,3.46,Made,15.0,,,,,,,,,,,,
240,PT08M33.00S,2025-02-13T01:19:03.3Z,2,REGULAR,2pt,Jump Shot,[],1629027,7.703679369250986,91.91176470588235,1610612737,49,37,2025-02-13T01:19:22Z,2210000,False,-210.0,20.0,1,left,MISS T. Young 21' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Mid-Range,16-24 Left,,,,,,21.05,Missed,,,,,,,,,,,,,
241,PT08M32.00S,2025-02-13T01:19:04.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,49,37,2025-02-13T01:19:22Z,2220000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,240.0,,,,,,,,
242,PT08M32.00S,2025-02-13T01:19:06.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612737,49,37,2025-02-13T01:19:11Z,2230000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,1627524.0,,,,,,,,,,,,,,,,,,,
243,PT08M32.00S,2025-02-13T01:19:07.0Z,2,REGULAR,substitution,out,[],1630173,,,1610612752,49,37,2025-02-13T01:19:15Z,2240000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M32.00S,2025-02-13T01:19:07.0Z,2,REGULAR,substitution,out,[],1631230,,,1610612752,49,37,2025-02-13T01:19:15Z,2250000,False,,,0,,SUB out: D. Barlow,[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M32.00S,2025-02-13T01:19:07.0Z,2,REGULAR,substitution,in,[],1628404,,,1610612752,49,37,2025-02-13T01:19:15Z,2260000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M32.00S,2025-02-13T01:19:07.0Z,2,REGULAR,substitution,in,[],1630168,,,1610612752,49,37,2025-02-13T01:19:15Z,2270000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT08M11.00S,2025-02-13T01:19:48.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628404,92.32917214191852,65.68627450980392,1610612752,49,37,2025-02-13T01:19:52Z,2280000,False,78.0,20.0,1,right,MISS J. Hart 8' fadeaway Shot,[1628404],1610612752.0,NYK,fadeaway,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Right,,,,,,8.08,Missed,,,,,,,,,,,,,
248,PT08M08.00S,2025-02-13T01:19:51.1Z,2,REGULAR,rebound,defensive,[],1642258,,,1610612737,49,37,2025-02-13T01:19:52Z,2290000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:1),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,247.0,1.0,1.0,0.0,,,,,
249,PT07M57.00S,2025-02-13T01:20:01.3Z,2,REGULAR,3pt,Jump Shot,[],1631243,2.7102496714848883,97.30392156862744,1610612737,49,37,2025-02-13T01:20:05Z,2300000,False,-237.0,-27.0,1,left,MISS M. Gueye 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Left Corner 3,24+ Left,,,,,,23.8,Missed,,,,,,,,,,,,,
250,PT07M55.00S,2025-02-13T01:20:04.5Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,49,37,2025-02-13T01:20:04Z,2310000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,249.0,4.0,2.0,2.0,,,,,
251,PT07M55.00S,2025-02-13T01:20:08.2Z,2,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612737,49,37,2025-02-13T01:20:15Z,2320000,False,,,0,,L. Shamet shooting personal FOUL (2 PF) (Okongwu 2 FT),"[1629013, 1630168]",1610612752.0,NYK,shooting,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,200834.0,2.0,0.0,Okongwu,1630168.0,,,,,,,,,,,,,,,
253,PT07M55.00S,2025-02-13T01:20:38.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630168,,,1610612737,49,37,2025-02-13T01:20:51Z,2340000,False,,,0,,MISS O. Okongwu Free Throw 1 of 2,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
254,PT07M55.00S,2025-02-13T01:20:38.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,49,37,2025-02-13T01:20:51Z,2350000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,253.0,,,,,,,,
255,PT07M55.00S,2025-02-13T01:20:38.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630168,,,1610612737,49,37,2025-02-13T01:20:51Z,2360000,False,,,0,,MISS O. Okongwu Free Throw 2 of 2,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
256,PT07M53.00S,2025-02-13T01:20:40.5Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612752,49,37,2025-02-13T01:20:51Z,2370000,False,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,255.0,1.0,1.0,0.0,,,,,
257,PT07M43.00S,2025-02-13T01:21:03.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.32917214191852,45.588235294117645,1610612752,51,37,2025-02-13T01:21:06Z,2380000,False,-22.0,20.0,1,right,K. Towns driving Layup (17 PTS),[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,2.95,Made,17.0,,,,,,,,,,,,
258,PT07M43.00S,2025-02-13T01:21:05.3Z,2,REGULAR,foul,personal,['1freethrow'],1630168,,,1610612752,51,37,2025-02-13T01:21:17Z,2390000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Towns 1 FT),"[1630168, 1626157]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1627524.0,2.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,
260,PT07M43.00S,2025-02-13T01:21:42.5Z,2,REGULAR,freethrow,1 of 1,[],1626157,,,1610612752,52,37,2025-02-13T01:21:42Z,2410000,False,,,0,,K. Towns Free Throw 1 of 1 (18 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,
261,PT07M32.00S,2025-02-13T01:21:54.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,11.251642575558476,41.17647058823529,1610612737,52,37,2025-02-13T01:21:57Z,2420000,False,44.0,53.0,1,left,MISS T. Young 6' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.92,Missed,,,,,,,,,,,,,
262,PT07M31.00S,2025-02-13T01:21:55.8Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,52,37,2025-02-13T01:21:55Z,2430000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,261.0,5.0,2.0,3.0,,,,,
263,PT07M27.00S,2025-02-13T01:22:00.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642258,6.652431011826544,49.754901960784316,1610612737,52,39,2025-02-13T01:22:03Z,2440000,False,1.0,10.0,1,left,Z. Risacher cutting Layup (5 PTS) (O. Okongwu 3 AST),"[1642258, 1630168]",1610612737.0,ATL,cutting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,1.01,Made,5.0,O. Okongwu,1630168.0,3.0,,,,,,,,,
265,PT07M10.00S,2025-02-13T01:22:21.9Z,2,REGULAR,foul,technical,['1freethrow'],1631243,,,1610612752,52,39,2025-02-13T01:22:45Z,2460000,False,,,0,,M. Gueye defensive-3-second technical FOUL (1 Tech),[1631243],1610612737.0,ATL,defensive-3-second,,,Gueye,M. Gueye,,,,,,,200834.0,1.0,1.0,,,,,,,,,,,,,,,,,
266,PT07M10.00S,2025-02-13T01:22:49.7Z,2,REGULAR,freethrow,1 of 1,[],1626157,,,1610612752,52,39,2025-02-13T01:22:50Z,2470000,False,,,0,,MISS K. Towns technical Free Throw 1 of 1,[1626157],1610612752.0,NYK,technical,,,Towns,K. Towns,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
267,PT07M10.00S,2025-02-13T01:22:49.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,52,39,2025-02-13T01:22:50Z,2480000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,266.0,,,,,,,,
268,PT07M10.00S,2025-02-13T01:22:49.8Z,2,REGULAR,substitution,out,[],1629027,,,1610612752,52,39,2025-02-13T01:22:54Z,2490000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT07M10.00S,2025-02-13T01:22:49.8Z,2,REGULAR,substitution,in,[],1630700,,,1610612752,52,39,2025-02-13T01:22:54Z,2500000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT07M03.00S,2025-02-13T01:23:11.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,93.51182654402102,52.20588235294118,1610612752,52,39,2025-02-13T01:23:14Z,2510000,False,11.0,8.0,1,right,MISS K. Towns driving Layup,[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,1.39,Missed,,,,,,,,,,,,,
271,PT07M02.00S,2025-02-13T01:23:12.0Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612737,52,39,2025-02-13T01:23:14Z,2520000,False,,,0,,D. Daniels REBOUND (Off:0 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,270.0,3.0,3.0,0.0,,,,,
272,PT06M43.00S,2025-02-13T01:23:31.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,11.12023653088042,58.57843137254902,1610612737,52,39,2025-02-13T01:23:36Z,2530000,False,-43.0,52.0,1,left,MISS T. Mann 6' fadeaway Shot,[1629611],1610612737.0,ATL,fadeaway,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.74,Missed,,,,,,,,,,,,,
273,PT06M39.00S,2025-02-13T01:23:35.5Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612752,52,39,2025-02-13T01:23:36Z,2540000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,272.0,1.0,1.0,0.0,,,,,
274,PT06M31.00S,2025-02-13T01:23:43.7Z,2,REGULAR,3pt,Jump Shot,[],1626157,61.84296977660972,51.71568627450981,1610612752,55,39,2025-02-13T01:23:47Z,2550000,False,9.0,306.0,1,right,K. Towns 30' 3PT  (21 PTS) (C. Payne 2 AST),"[1626157, 1626166]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,30.63,Made,21.0,C. Payne,1626166.0,2.0,,,,,,,,,
276,PT06M30.00S,2025-02-13T01:23:48.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612737,55,39,2025-02-13T01:23:48Z,2570000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M30.00S,2025-02-13T01:23:48.7Z,2,REGULAR,substitution,out,[],1626166,,,1610612737,55,39,2025-02-13T01:26:33Z,2580000,False,,,0,,SUB out: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT06M30.00S,2025-02-13T01:23:48.7Z,2,REGULAR,substitution,out,[],1629611,,,1610612737,55,39,2025-02-13T01:26:33Z,2590000,False,,,0,,SUB out: T. Mann,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT06M30.00S,2025-02-13T01:23:48.7Z,2,REGULAR,substitution,out,[],1631243,,,1610612737,55,39,2025-02-13T01:26:33Z,2600000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT06M30.00S,2025-02-13T01:23:48.7Z,2,REGULAR,substitution,in,[],1628973,,,1610612737,55,39,2025-02-13T01:26:33Z,2610000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT06M30.00S,2025-02-13T01:23:48.7Z,2,REGULAR,substitution,in,[],1627777,,,1610612737,55,39,2025-02-13T01:26:33Z,2620000,False,,,0,,SUB in: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT06M30.00S,2025-02-13T01:23:48.7Z,2,REGULAR,substitution,in,[],1627747,,,1610612737,55,39,2025-02-13T01:26:33Z,2630000,False,,,0,,SUB in: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT06M14.00S,2025-02-13T01:27:09.3Z,2,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612737,55,39,2025-02-13T01:27:17Z,2640000,False,,,0,,K. Towns shooting personal FOUL (2 PF) (Okongwu 2 FT),"[1626157, 1630168]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,200834.0,2.0,0.0,Okongwu,1630168.0,,,,,,,,,,,,,,,
285,PT06M14.00S,2025-02-13T01:27:37.6Z,2,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,55,39,2025-02-13T01:27:37Z,2660000,False,,,0,,MISS O. Okongwu Free Throw 1 of 2,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
286,PT06M14.00S,2025-02-13T01:27:37.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,55,39,2025-02-13T01:27:37Z,2670000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,285.0,,,,,,,,
287,PT06M14.00S,2025-02-13T01:27:37.6Z,2,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,55,39,2025-02-13T01:28:02Z,2680000,False,,,0,,MISS O. Okongwu Free Throw 2 of 2,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
288,PT06M12.00S,2025-02-13T01:27:39.6Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,55,39,2025-02-13T01:28:02Z,2690000,False,,,0,,J. Hart REBOUND (Off:0 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,287.0,5.0,5.0,0.0,,,,,
289,PT06M00.00S,2025-02-13T01:28:12.7Z,2,REGULAR,3pt,Jump Shot,[],1628404,67.88764783180025,60.049019607843135,1610612752,55,39,2025-02-13T01:28:17Z,2700000,False,50.0,249.0,1,right,MISS J. Hart 25' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,25.44,Missed,,,,,,,,,,,,,
290,PT05M56.00S,2025-02-13T01:28:16.7Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,55,39,2025-02-13T01:28:17Z,2710000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,289.0,6.0,3.0,3.0,,,,,
291,PT05M48.00S,2025-02-13T01:28:54.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612737,55,39,2025-02-13T01:32:06Z,2720000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT05M41.00S,2025-02-13T01:32:06.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,6.783837056504599,48.03921568627451,1610612737,55,41,2025-02-13T01:32:15Z,2750000,False,10.0,11.0,1,left,G. Niang driving Layup (7 PTS) (D. Daniels 2 AST),"[1627777, 1630700]",1610612737.0,ATL,driving,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,1.5,Made,7.0,D. Daniels,1630700.0,2.0,,,,,,,,,
296,PT05M24.00S,2025-02-13T01:32:22.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,93.24901445466492,53.431372549019606,1610612752,57,41,2025-02-13T01:32:25Z,2770000,False,17.0,11.0,1,right,J. Hart cutting Layup (6 PTS) (K. Towns 2 AST),"[1628404, 1626157]",1610612752.0,NYK,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,2.04,Made,6.0,K. Towns,1626157.0,2.0,,,,,,,,,
298,PT05M12.00S,2025-02-13T01:32:34.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630700,4.5499342969776615,49.754901960784316,1610612737,57,43,2025-02-13T01:32:38Z,2790000,False,1.0,-10.0,1,left,D. Daniels cutting DUNK (12 PTS) (O. Okongwu 4 AST),"[1630700, 1630168]",1610612737.0,ATL,cutting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,0.98,Made,12.0,O. Okongwu,1630168.0,4.0,,,,,,,,,
300,PT04M59.00S,2025-02-13T01:32:48.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628973,88.25558475689881,48.28431372549019,1610612752,59,43,2025-02-13T01:32:52Z,2810000,False,-9.0,58.0,1,right,J. Brunson turnaround Hook (18 PTS),[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.85,Made,18.0,,,,,,,,,,,,
301,PT04M49.00S,2025-02-13T01:32:58.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,11.251642575558476,45.83333333333333,1610612737,59,45,2025-02-13T01:34:03Z,2820000,False,21.0,53.0,1,left,O. Okongwu driving floating Jump Shot (4 PTS) (C. LeVert 2 AST),"[1630168, 1627747]",1610612737.0,ATL,driving floating,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.72,Made,4.0,C. LeVert,1627747.0,2.0,,,,,,,,,
