actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
18,PT10M11.00S,2024-03-18T23:45:31.0Z,1,REGULAR,3pt,Jump Shot,[],1628964,28.07161629434954,78.18627450980392,1610612755,5,4,2024-03-18T23:45:34Z,180000,False,-141.0,211.0,1,left,M. Bamba 25' 3PT  (3 PTS) (T. Maxey 1 AST),"[1628964, 1630178]",1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,25.41,Made,3.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,,,,
20,PT09M55.00S,2024-03-18T23:45:47.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,92.06636005256242,56.127450980392155,1610612748,5,4,2024-03-18T23:45:51Z,200000,False,31.0,22.0,1,right,MISS D. Robinson driving finger roll Layup,[1629130],1610612748.0,MIA,driving finger roll,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,3.77,Missed,,,,,,,,,,,,,,,,,,
21,PT09M53.00S,2024-03-18T23:45:49.6Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612755,5,4,2024-03-18T23:45:49Z,210000,False,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,
22,PT09M49.00S,2024-03-18T23:45:53.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628964,29.911300919842315,23.284313725490197,1610612755,5,4,2024-03-18T23:46:24Z,220000,False,134.0,229.0,1,left,MISS M. Bamba 26' running 3PT,[1628964],1610612755.0,PHI,running,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,26.49,Missed,,,,,,,,,,,,,,,,,,
23,PT09M47.00S,2024-03-18T23:45:55.5Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,5,4,2024-03-18T23:46:40Z,230000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,22.0,2.0,2.0,0.0,,,,,,,,,,
24,PT09M34.00S,2024-03-18T23:46:08.6Z,1,REGULAR,3pt,Jump Shot,[],1626179,71.69842312746385,86.02941176470588,1610612748,5,4,2024-03-18T23:46:12Z,240000,False,180.0,214.0,1,right,MISS T. Rozier 27' 3PT,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,27.93,Missed,,,,,,,,,,,,,,,,,,
25,PT09M32.00S,2024-03-18T23:46:10.6Z,1,REGULAR,rebound,defensive,[],201587,,,1610612755,5,4,2024-03-18T23:46:12Z,250000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,
26,PT09M14.00S,2024-03-18T23:46:28.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628964,6.258212877792378,49.50980392156863,1610612755,5,4,2024-03-18T23:46:33Z,260000,False,2.0,6.0,1,left,MISS M. Bamba driving reverse Layup,[1628964],1610612755.0,PHI,driving reverse,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,0.68,Missed,,,,,,,,,,,,,,,,,,
27,PT09M12.00S,2024-03-18T23:46:30.2Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,5,4,2024-03-18T23:46:33Z,270000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,26.0,3.0,3.0,0.0,,,,,,,,,,
28,PT08M57.00S,2024-03-18T23:46:45.1Z,1,REGULAR,3pt,Jump Shot,[],1629312,70.51576872536137,17.892156862745097,1610612748,5,7,2024-03-18T23:46:49Z,280000,False,-161.0,225.0,1,right,H. Highsmith 27' 3PT  (3 PTS) (B. Adebayo 3 AST),"[1629312, 1628389]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,27.61,Made,3.0,B. Adebayo,1628389.0,3.0,,,,,,,,,,,,,,
30,PT08M41.00S,2024-03-18T23:47:01.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,13.354139290407357,54.90196078431373,1610612755,5,7,2024-03-18T23:47:07Z,300000,False,-25.0,73.0,1,left,MISS T. Maxey 7' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,7.7,Missed,,,,,,,,,,,,,,,,,,
31,PT08M40.00S,2024-03-18T23:47:02.5Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612748,5,7,2024-03-18T23:47:07Z,310000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,
32,PT08M28.00S,2024-03-18T23:47:14.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,91.27792378449409,53.92156862745098,1610612748,5,7,2024-03-18T23:47:18Z,320000,False,20.0,29.0,1,right,MISS T. Rozier driving Layup - blocked,"[1626179, 1628964]",1610612748.0,MIA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,3.54,Missed,,,,,,,,,,,Bamba,1628964.0,,,,,,
33,PT08M28.00S,2024-03-18T23:47:14.8Z,1,REGULAR,block,,[],1628964,,,1610612748,5,7,2024-03-18T23:47:17Z,330000,False,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
34,PT08M25.00S,2024-03-18T23:47:17.8Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612755,5,7,2024-03-18T23:47:18Z,340000,False,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,32.0,2.0,2.0,0.0,,,,,,,,,,
35,PT08M20.00S,2024-03-18T23:47:25.2Z,1,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612755,5,7,2024-03-18T23:47:34Z,350000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Maxey 2 FT),"[1628389, 1630178]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202901.0,,,,1.0,0.0,Maxey,1630178.0,,
37,PT08M20.00S,2024-03-18T23:47:52.5Z,1,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,6,7,2024-03-18T23:47:52Z,370000,False,,,0,,T. Maxey Free Throw 1 of 2 (3 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
38,PT08M20.00S,2024-03-18T23:48:07.3Z,1,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,7,7,2024-03-18T23:48:07Z,380000,False,,,0,,T. Maxey Free Throw 2 of 2 (4 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
39,PT08M11.00S,2024-03-18T23:48:18.2Z,1,REGULAR,2pt,Jump Shot,[],1628389,77.7431011826544,49.50980392156863,1610612748,7,9,2024-03-18T23:48:21Z,390000,False,-2.0,157.0,1,right,B. Adebayo 15' pullup Jump Shot (2 PTS) (J. Jaquez Jr. 1 AST),"[1628389, 1631170]",1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,15.67,Made,2.0,J. Jaquez Jr.,1631170.0,1.0,,,,,,,,,,,,,,
41,PT07M57.00S,2024-03-18T23:48:31.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,8.492115637319317,48.529411764705884,1610612755,9,9,2024-03-18T23:48:34Z,410000,False,7.0,27.0,1,left,K. Oubre Jr. driving finger roll Layup (2 PTS),[1626162],1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.83,Made,2.0,,,,,,,,,,,,,,,,,
42,PT07M50.00S,2024-03-18T23:48:42.7Z,1,REGULAR,foul,personal,[],1628964,,,1610612748,9,9,2024-03-18T23:48:49Z,420000,False,,,0,,M. Bamba personal FOUL (1 PF),"[1628964, 1628389]",1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,202901.0,,,,1.0,0.0,Adebayo,1628389.0,,
44,PT07M41.00S,2024-03-18T23:49:10.2Z,1,REGULAR,turnover,bad pass,[],1631170,,,1610612748,9,9,2024-03-18T23:49:14Z,440000,False,,,0,,J. Jaquez Jr. bad pass TURNOVER (1 TO),"[1631170, 1628964]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,,,Bamba,1628964.0
45,PT07M41.00S,2024-03-18T23:49:10.2Z,1,REGULAR,steal,,[],1628964,,,1610612755,9,9,2024-03-18T23:49:12Z,450000,False,,,0,,M. Bamba STEAL (1 STL),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
46,PT07M36.00S,2024-03-18T23:49:18.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,5.863994743758213,48.529411764705884,1610612755,11,9,2024-03-18T23:49:25Z,460000,False,7.0,3.0,1,left,T. Maxey running reverse Layup (6 PTS),[1630178],1610612755.0,PHI,running reverse,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,0.78,Made,6.0,,,,,,,,,,,,,,,,,
47,PT07M36.00S,2024-03-18T23:49:20.5Z,1,REGULAR,foul,personal,['1freethrow'],1629130,,,1610612755,11,9,2024-03-18T23:49:29Z,470000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Maxey 1 FT),"[1629130, 1630178]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202901.0,,,,1.0,0.0,Maxey,1630178.0,,
49,PT07M36.00S,2024-03-18T23:49:46.9Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630178,,,1610612755,12,9,2024-03-18T23:49:46Z,490000,False,,,0,,T. Maxey Free Throw 1 of 1 (7 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
50,PT07M17.00S,2024-03-18T23:50:05.8Z,1,REGULAR,3pt,Jump Shot,[],1631170,91.93495400788436,3.431372549019608,1610612748,12,12,2024-03-18T23:50:10Z,500000,False,-233.0,23.0,1,right,J. Jaquez Jr. 3PT  (5 PTS) (B. Adebayo 4 AST),"[1631170, 1628389]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,23.4,Made,5.0,B. Adebayo,1628389.0,4.0,,,,,,,,,,,,,,
52,PT07M05.00S,2024-03-18T23:50:18.3Z,1,REGULAR,2pt,Jump Shot,[],1630178,21.895532194480946,25.735294117647058,1610612755,14,12,2024-03-18T23:50:22Z,520000,False,121.0,153.0,1,left,T. Maxey 19' step back Jump Shot (9 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right Center,19.55,Made,9.0,,,,,,,,,,,,,,,,,
53,PT06M47.00S,2024-03-18T23:50:36.2Z,1,REGULAR,3pt,Jump Shot,[],1629130,68.28186596583443,17.647058823529413,1610612748,14,12,2024-03-18T23:50:40Z,530000,False,-162.0,246.0,1,right,MISS D. Robinson 29' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,29.42,Missed,,,,,,,,,,,,,,,,,,
54,PT06M44.00S,2024-03-18T23:50:39.2Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,14,12,2024-03-18T23:50:40Z,540000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,,53.0,1.0,1.0,0.0,,,,,,,,,,
55,PT06M32.00S,2024-03-18T23:50:50.9Z,1,REGULAR,3pt,Jump Shot,[],1626162,24.129434954007884,8.333333333333332,1610612755,14,12,2024-03-18T23:50:55Z,550000,False,208.0,174.0,1,left,MISS K. Oubre Jr. 27' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,27.16,Missed,,,,,,,,,,,,,,,,,,
56,PT06M30.00S,2024-03-18T23:50:52.9Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612748,14,12,2024-03-18T23:50:55Z,560000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,,,
57,PT06M19.00S,2024-03-18T23:51:05.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,93.51182654402102,46.07843137254902,1610612748,14,14,2024-03-18T23:51:10Z,570000,False,-20.0,8.0,1,right,B. Adebayo driving reverse Layup (4 PTS),[1628389],1610612748.0,MIA,driving reverse,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.14,Made,4.0,,,,,,,,,,,,,,,,,
58,PT06M04.00S,2024-03-18T23:51:19.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,18.610381077529567,40.19607843137255,1610612755,14,14,2024-03-18T23:51:23Z,580000,False,49.0,122.0,1,left,MISS K. Lowry 13' turnaround Shot,[200768],1610612755.0,PHI,turnaround,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,13.18,Missed,,,,,,,,,,,,,,,,,,
59,PT06M01.00S,2024-03-18T23:51:22.1Z,1,REGULAR,rebound,defensive,[],1629312,,,1610612748,14,14,2024-03-18T23:51:23Z,590000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,58.0,1.0,1.0,0.0,,,,,,,,,,
60,PT05M54.00S,2024-03-18T23:51:28.8Z,1,REGULAR,3pt,Jump Shot,[],1628389,95.3515111695138,96.56862745098039,1610612748,14,17,2024-03-18T23:51:33Z,600000,False,233.0,-9.0,1,right,B. Adebayo 3PT  (7 PTS) (H. Highsmith 1 AST),"[1628389, 1629312]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,23.3,Made,7.0,H. Highsmith,1629312.0,1.0,,,,,,,,,,,,,,
62,PT05M53.00S,2024-03-18T23:51:40.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,14,17,2024-03-18T23:51:40Z,620000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M53.00S,2024-03-18T23:53:54.5Z,1,REGULAR,substitution,out,[],1626162,,,1610612755,14,17,2024-03-18T23:55:01Z,630000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M53.00S,2024-03-18T23:53:54.5Z,1,REGULAR,substitution,out,[],1628964,,,1610612755,14,17,2024-03-18T23:55:01Z,640000,False,,,0,,SUB out: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M53.00S,2024-03-18T23:53:54.5Z,1,REGULAR,substitution,out,[],1631170,,,1610612755,14,17,2024-03-18T23:55:01Z,650000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M53.00S,2024-03-18T23:53:54.5Z,1,REGULAR,substitution,in,[],1630194,,,1610612755,14,17,2024-03-18T23:55:01Z,660000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M53.00S,2024-03-18T23:53:54.5Z,1,REGULAR,substitution,in,[],1627741,,,1610612755,14,17,2024-03-18T23:55:01Z,670000,False,,,0,,SUB in: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M53.00S,2024-03-18T23:53:54.5Z,1,REGULAR,substitution,in,[],1628997,,,1610612755,14,17,2024-03-18T23:55:01Z,680000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M52.00S,2024-03-18T23:55:42.5Z,1,REGULAR,turnover,out-of-bounds,[],1627741,,,1610612755,14,17,2024-03-18T23:55:48Z,710000,False,,,0,,B. Hield bad pass out-of-bounds TURNOVER (1 TO),[1627741],1610612755.0,PHI,bad pass,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left,,,,,,,,,,,202901.0,1.0,,,,,,,,
72,PT05M46.00S,2024-03-18T23:55:54.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626179,82.34231274638634,18.872549019607842,1610612748,14,17,2024-03-18T23:55:58Z,720000,False,-156.0,113.0,1,right,MISS T. Rozier 19' pullup Shot,[1626179],1610612748.0,MIA,pullup,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left Center,19.26,Missed,,,,,,,,,,,,,,,,,,
73,PT05M43.00S,2024-03-18T23:55:57.6Z,1,REGULAR,rebound,defensive,[],1630194,,,1610612755,14,17,2024-03-18T23:55:58Z,730000,False,,,0,,P. Reed REBOUND (Off:0 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Left Center,,,,,,,72.0,1.0,1.0,0.0,,,,,,,,,,
74,PT05M28.00S,2024-03-18T23:56:12.7Z,1,REGULAR,3pt,Jump Shot,[],1630194,7.046649145860711,4.411764705882353,1610612755,14,17,2024-03-18T23:56:17Z,740000,False,228.0,14.0,1,left,MISS P. Reed 3PT,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Right Corner 3,24+ Right,22.83,Missed,,,,,,,,,,,,,,,,,,
75,PT05M25.00S,2024-03-18T23:56:15.7Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,14,17,2024-03-18T23:56:17Z,750000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,,,,,,,74.0,4.0,4.0,0.0,,,,,,,,,,
76,PT05M09.00S,2024-03-18T23:56:31.4Z,1,REGULAR,3pt,Jump Shot,[],1628997,70.77858081471747,84.31372549019608,1610612748,14,17,2024-03-18T23:56:37Z,760000,False,172.0,222.0,1,right,MISS C. Martin 28' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,28.07,Missed,,,,,,,,,,,,,,,,,,
77,PT05M07.00S,2024-03-18T23:56:33.4Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,14,17,2024-03-18T23:56:37Z,770000,False,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,,,,76.0,2.0,2.0,0.0,,,,,,,,,,
78,PT04M53.00S,2024-03-18T23:56:48.3Z,1,REGULAR,2pt,Jump Shot,[],1630178,5.732588699080158,22.30392156862745,1610612755,16,17,2024-03-18T23:56:55Z,780000,False,138.0,1.0,1,left,T. Maxey 13' fadeaway Jump Shot (11 PTS),[1630178],1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,13.85,Made,11.0,,,,,,,,,,,,,,,,,
79,PT04M37.00S,2024-03-18T23:57:05.0Z,1,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612748,16,17,2024-03-18T23:57:09Z,790000,False,,,0,,T. Rozier bad pass out-of-bounds TURNOVER (2 TO),[1626179],1610612748.0,MIA,bad pass,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Center,,,,,,,,,,,202901.0,2.0,,,,,,,,
80,PT04M37.00S,2024-03-18T23:57:08.2Z,1,REGULAR,substitution,out,[],200768,,,1610612755,16,17,2024-03-18T23:57:19Z,800000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M37.00S,2024-03-18T23:57:08.2Z,1,REGULAR,substitution,out,[],1626179,,,1610612755,16,17,2024-03-18T23:57:19Z,810000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M37.00S,2024-03-18T23:57:08.2Z,1,REGULAR,substitution,in,[],1626166,,,1610612755,16,17,2024-03-18T23:57:19Z,820000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M37.00S,2024-03-18T23:57:08.2Z,1,REGULAR,substitution,in,[],1626153,,,1610612755,16,17,2024-03-18T23:57:19Z,830000,False,,,0,,SUB in: D. Wright,[1626153],1610612748.0,MIA,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
