actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2024-01-15T18:10:54.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-15T18:10:54Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-01-15T18:10:57.1Z,1,REGULAR,jumpball,recovered,[],1630178,,,1610612755,0,0,2024-01-15T18:10:57Z,40000,False,,,0,,Jump Ball J. Embiid vs. A. Sengun: Tip to T. Maxey,"[1630178, 203954, 1630578]",1610612755.0,PHI,startperiod,T. Maxey,1630178.0,Maxey,T. Maxey,Embiid,203954.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-01-15T18:11:09.6Z,1,REGULAR,3pt,Jump Shot,[],202699,26.067674113009204,14.950980392156865,1610612755,3,0,2024-01-15T18:11:13Z,70000,False,175.0,193.0,1,left,T. Harris 26' 3PT  (3 PTS) (T. Maxey 1 AST),"[202699, 1630178]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,26.03,Made,3.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,,,,
9,PT11M17.00S,2024-01-15T18:11:35.8Z,1,REGULAR,3pt,Jump Shot,[],1631095,66.93495400788436,63.23529411764706,1610612745,3,0,2024-01-15T18:11:39Z,90000,False,66.0,258.0,1,right,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,26.66,Missed,,,,,,,,,,,,,,,,,,
10,PT11M15.00S,2024-01-15T18:11:37.8Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,3,0,2024-01-15T18:11:39Z,100000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M05.00S,2024-01-15T18:11:48.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,6.750985545335084,53.18627450980392,1610612755,3,0,2024-01-15T18:13:02Z,110000,False,-16.0,11.0,1,left,MISS T. Harris driving Layup - blocked,"[202699, 1627832]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,VanVleet,1627832.0,,,,,,,,
12,PT11M05.00S,2024-01-15T18:11:48.4Z,1,REGULAR,block,,[],1627832,,,1610612755,3,0,2024-01-15T18:11:51Z,120000,False,,,0,,F. VanVleet BLOCK (1 BLK),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M02.00S,2024-01-15T18:11:51.4Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,3,0,2024-01-15T18:11:52Z,130000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M56.00S,2024-01-15T18:11:57.2Z,1,REGULAR,turnover,lost ball,[],1631095,,,1610612745,3,0,2024-01-15T18:12:01Z,140000,False,,,0,,J. Smith Jr. lost ball TURNOVER (1 TO),"[1631095, 1626162]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Oubre Jr.,1626162.0,,,,,
15,PT10M56.00S,2024-01-15T18:11:57.2Z,1,REGULAR,steal,,[],1626162,,,1610612755,3,0,2024-01-15T18:11:59Z,150000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
