actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
31,PT08M49.00S,2024-02-03T23:14:19.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630178,7.933639947437584,38.48039215686274,1610612755,4,7,2024-02-03T23:14:22Z,310000,False,58.0,22.0,1,left,MISS T. Maxey 6' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,6.17,Missed,,,,,,,,,,,,,,,,,,
32,PT08M47.00S,2024-02-03T23:14:21.1Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,4,7,2024-02-03T23:14:22Z,320000,False,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,31.0,3.0,3.0,0.0,,,,,,,,,,
33,PT08M42.00S,2024-02-03T23:14:27.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,95.58147174770039,48.28431372549019,1610612751,4,9,2024-02-03T23:23:31Z,330000,False,-9.0,-11.0,1,right,C. Johnson cutting Layup (4 PTS) (S. Dinwiddie 1 AST),"[1629661, 203915]",1610612751.0,BKN,cutting,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1.4,Made,4.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,,,,,
35,PT08M29.00S,2024-02-03T23:14:43.8Z,1,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612755,4,9,2024-02-03T23:14:58Z,350000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1629651, 1626162]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Oubre Jr.,1626162.0
37,PT08M29.00S,2024-02-03T23:15:15.9Z,1,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,5,9,2024-02-03T23:15:16Z,370000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (1 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
38,PT08M29.00S,2024-02-03T23:15:35.9Z,1,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,6,9,2024-02-03T23:15:35Z,380000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (2 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
39,PT08M21.00S,2024-02-03T23:15:47.6Z,1,REGULAR,3pt,Jump Shot,[],1629661,73.89947437582128,16.911764705882348,1610612751,6,9,2024-02-03T23:15:52Z,390000,False,-165.0,193.0,1,right,MISS C. Johnson 25' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,25.4,Missed,,,,,,,,,,,,,,,,,,
40,PT08M17.00S,2024-02-03T23:15:51.6Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,6,9,2024-02-03T23:15:52Z,400000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,
41,PT08M14.00S,2024-02-03T23:15:54.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627863,6.093955321944804,47.30392156862745,1610612755,8,9,2024-02-03T23:15:59Z,410000,False,13.0,5.0,1,left,D. House Jr. running finger roll Layup (2 PTS) (T. Maxey 1 AST),"[1627863, 1630178]",1610612755.0,PHI,running finger roll,,,House Jr.,D. House Jr.,,,,,Restricted Area,0-8 Center,1.43,Made,2.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,,,,
43,PT08M02.00S,2024-02-03T23:16:06.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,94.13600525624179,50.98039215686275,1610612751,8,11,2024-02-03T23:16:10Z,430000,False,5.0,3.0,1,right,N. Claxton reverse DUNK (2 PTS) (C. Johnson 1 AST),"[1629651, 1629661]",1610612751.0,BKN,reverse,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.55,Made,2.0,C. Johnson,1629661.0,1.0,,,,,,,,,,,,,,
45,PT07M51.00S,2024-02-03T23:16:17.2Z,1,REGULAR,3pt,Jump Shot,[],1630178,35.26609724047306,66.17647058823529,1610612755,8,11,2024-02-03T23:16:21Z,450000,False,-81.0,279.0,1,left,MISS T. Maxey 29' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,29.05,Missed,,,,,,,,,,,,,,,,,,
46,PT07M48.00S,2024-02-03T23:16:20.2Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,8,11,2024-02-03T23:16:21Z,460000,False,,,0,,N. Claxton REBOUND (Off:0 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,45.0,4.0,4.0,0.0,,,,,,,,,,
47,PT07M43.00S,2024-02-03T23:16:25.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203915,76.65900131406045,9.068627450980387,1610612751,8,11,2024-02-03T23:16:35Z,470000,False,-205.0,167.0,1,right,MISS S. Dinwiddie 26' running 3PT,[203915],1610612751.0,BKN,running,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,26.41,Missed,,,,,,,,,,,,,,,,,,
48,PT07M37.00S,2024-02-03T23:16:31.6Z,1,REGULAR,rebound,offensive,[],1628969,,,1610612751,8,11,2024-02-03T23:16:35Z,480000,False,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,47.0,1.0,0.0,1.0,,,,,,,,,,
49,PT07M37.00S,2024-02-03T23:16:31.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628969,94.40999984741211,50.0,1610612751,8,11,2024-02-03T23:32:08Z,490000,False,0.0,0.0,1,right,MISS M. Bridges tip Layup,[1628969],1610612751.0,BKN,tip,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
50,PT07M36.00S,2024-02-03T23:16:32.2Z,1,REGULAR,rebound,defensive,[],1630194,,,1610612755,8,11,2024-02-03T23:32:08Z,500000,False,,,0,,P. Reed REBOUND (Off:1 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,49.0,3.0,2.0,1.0,,,,,,,,,,
51,PT07M32.00S,2024-02-03T23:16:36.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630178,5.699737187910642,41.91176470588235,1610612755,8,11,2024-02-03T23:16:43Z,510000,False,40.0,1.0,1,left,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,4.04,Missed,,,,,,,,,,,,,,,,,,
53,PT07M29.00S,2024-02-03T23:16:39.9Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,8,11,2024-02-03T23:16:43Z,530000,False,,,0,,N. Claxton REBOUND (Off:0 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,51.0,5.0,5.0,0.0,,,,,,,,,,
54,PT07M16.00S,2024-02-03T23:16:52.2Z,1,REGULAR,3pt,Jump Shot,[],203915,73.63666228646518,14.460784313725497,1610612751,8,11,2024-02-03T23:16:56Z,540000,False,-178.0,195.0,1,right,MISS S. Dinwiddie 26' 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
55,PT07M13.00S,2024-02-03T23:16:55.2Z,1,REGULAR,rebound,defensive,[],1627863,,,1610612755,8,11,2024-02-03T23:16:56Z,550000,False,,,0,,D. House Jr. REBOUND (Off:0 Def:1),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,54.0,1.0,1.0,0.0,,,,,,,,,,
56,PT07M09.00S,2024-02-03T23:17:07.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,8,11,2024-02-03T23:17:07Z,560000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M09.00S,2024-02-03T23:19:58.8Z,1,REGULAR,substitution,out,[],1630194,,,1610612755,8,11,2024-02-03T23:20:06Z,570000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M09.00S,2024-02-03T23:19:58.8Z,1,REGULAR,substitution,out,[],1626162,,,1610612755,8,11,2024-02-03T23:20:06Z,580000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M09.00S,2024-02-03T23:19:58.8Z,1,REGULAR,substitution,in,[],1628964,,,1610612755,8,11,2024-02-03T23:20:06Z,590000,False,,,0,,SUB in: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M09.00S,2024-02-03T23:19:58.8Z,1,REGULAR,substitution,in,[],201976,,,1610612755,8,11,2024-02-03T23:20:06Z,600000,False,,,0,,SUB in: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M00.00S,2024-02-03T23:20:30.2Z,1,REGULAR,substitution,out,[],1628969,,,1610612755,8,11,2024-02-03T23:20:38Z,620000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M00.00S,2024-02-03T23:20:30.2Z,1,REGULAR,substitution,out,[],203915,,,1610612755,8,11,2024-02-03T23:20:38Z,630000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M00.00S,2024-02-03T23:20:30.2Z,1,REGULAR,substitution,out,[],1629651,,,1610612755,8,11,2024-02-03T23:20:38Z,640000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M00.00S,2024-02-03T23:20:30.2Z,1,REGULAR,substitution,in,[],1626220,,,1610612755,8,11,2024-02-03T23:20:38Z,650000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M00.00S,2024-02-03T23:20:30.2Z,1,REGULAR,substitution,in,[],1629022,,,1610612755,8,11,2024-02-03T23:20:38Z,660000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M00.00S,2024-02-03T23:20:30.2Z,1,REGULAR,substitution,in,[],1627732,,,1610612755,8,11,2024-02-03T23:20:38Z,670000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M55.00S,2024-02-03T23:20:55.8Z,1,REGULAR,foul,personal,[],1627732,,,1610612755,8,11,2024-02-03T23:21:10Z,680000,False,,,0,,B. Simmons personal FOUL (1 PF),"[1627732, 201976]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,1628953.0,1.0,0.0,Beverley,201976.0
73,PT06M43.00S,2024-02-03T23:21:22.4Z,1,REGULAR,2pt,Jump Shot,[],202694,3.7286465177398185,83.08823529411765,1610612755,8,11,2024-02-03T23:21:27Z,700000,False,-165.0,-17.0,1,left,MISS M. Morris Sr. 16' turnaround fadeaway Shot,[202694],1610612755.0,PHI,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Left,16.63,Missed,,,,,,,,,,,,,,,,,,
74,PT06M39.00S,2024-02-03T23:21:26.4Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612751,8,11,2024-02-03T23:21:27Z,710000,False,,,0,,B. Simmons REBOUND (Off:0 Def:1),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Left,,,,,,,73.0,1.0,1.0,0.0,,,,,,,,,,
75,PT06M35.00S,2024-02-03T23:21:29.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,66.14651773981603,37.99019607843137,1610612751,8,14,2024-02-03T23:21:35Z,720000,False,-60.0,266.0,1,right,R. O'Neale 27' 3PT running (3 PTS) (B. Simmons 1 AST),"[1626220, 1627732]",1610612751.0,BKN,running,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,27.24,Made,3.0,B. Simmons,1627732.0,1.0,,,,,,,,,,,,,,
77,PT06M19.00S,2024-02-03T23:21:45.3Z,1,REGULAR,3pt,Jump Shot,[],1630178,33.295006570302235,43.872549019607845,1610612755,8,14,2024-02-03T23:21:50Z,740000,False,31.0,260.0,1,left,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,26.23,Missed,,,,,,,,,,,,,,,,,,
78,PT06M17.00S,2024-02-03T23:21:47.3Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612751,8,14,2024-02-03T23:21:50Z,750000,False,,,0,,B. Simmons REBOUND (Off:0 Def:2),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,,,,,,,77.0,2.0,2.0,0.0,,,,,,,,,,
79,PT06M12.00S,2024-02-03T23:21:53.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630560,70.74572930354796,26.470588235294116,1610612751,8,17,2024-02-03T23:33:04Z,760000,False,-118.0,222.0,1,right,C. Thomas 25' 3PT running pullup (5 PTS) (B. Simmons 2 AST),"[1630560, 1627732]",1610612751.0,BKN,running pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,25.17,Made,5.0,B. Simmons,1627732.0,2.0,,,,,,,,,,,,,,
81,PT05M55.00S,2024-02-03T23:22:09.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,8.196452036793687,53.18627450980392,1610612755,8,17,2024-02-03T23:22:17Z,780000,False,-16.0,25.0,1,left,MISS T. Maxey driving reverse Layup,[1630178],1610612755.0,PHI,driving reverse,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,,,,,,,
82,PT05M52.00S,2024-02-03T23:22:12.8Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,8,17,2024-02-03T23:22:17Z,790000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,
