actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-11-07T00:10:55.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-07T00:10:55Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2023-11-07T00:10:58.6Z,1,REGULAR,jumpball,recovered,[],1630166,,,1610612764,0,0,2023-11-07T00:10:58Z,40000,False,,,0,,Jump Ball D. Gafford vs. J. Embiid: Tip to D. Avdija,"[1630166, 1629655, 203954]",1610612764.0,WAS,startperiod,D. Avdija,1630166.0,Avdija,D. Avdija,Gafford,1629655.0,Embiid,203954.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2023-11-07T00:11:10.5Z,1,REGULAR,turnover,bad pass,[],1629673,,,1610612764,0,0,2023-11-07T00:11:14Z,70000,False,,,0,,J. Poole bad pass TURNOVER (1 TO),"[1629673, 203954]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Left,1.0,Embiid,203954.0,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2023-11-07T00:11:10.5Z,1,REGULAR,steal,,[],203954,,,1610612755,0,0,2023-11-07T00:11:12Z,80000,False,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
9,PT11M39.00S,2023-11-07T00:11:15.3Z,1,REGULAR,turnover,lost ball,[],1626162,,,1610612755,0,0,2023-11-07T00:11:19Z,90000,False,,,0,,K. Oubre Jr. lost ball TURNOVER (1 TO),"[1626162, 1626145]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,1.0,Jones,1626145.0,,,,,,,,,,,,,,,,,
10,PT11M39.00S,2023-11-07T00:11:15.3Z,1,REGULAR,steal,,[],1626145,,,1610612764,0,0,2023-11-07T00:11:17Z,100000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M35.00S,2023-11-07T00:11:19.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629673,94.53022339027595,46.81372549019608,1610612764,0,2,2023-11-07T00:11:32Z,110000,False,-16.0,-1.0,1,right,J. Poole running finger roll Layup (2 PTS) (T. Jones 1 AST),"[1629673, 1626145]",1610612764.0,WAS,running finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,1.59,Made,2.0,T. Jones,1626145.0,1.0,,,,,,,,,,,
13,PT11M12.00S,2023-11-07T00:11:41.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,17.132063074901453,56.61764705882353,1610612755,2,2,2023-11-07T00:11:46Z,130000,False,-33.0,109.0,1,left,J. Embiid 11' Jump Shot (2 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,11.34,Made,2.0,,,,,,,,,,,,,,
14,PT10M56.00S,2023-11-07T00:11:58.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,86.25164257555848,43.38235294117647,1610612764,2,2,2023-11-07T00:12:03Z,140000,False,-33.0,77.0,1,right,MISS K. Kuzma 8' pullup Shot,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,8.35,Missed,,,,,,,,,,,,,,,
15,PT10M51.00S,2023-11-07T00:12:03.2Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612764,2,2,2023-11-07T00:12:03Z,150000,False,,,0,,D. Gafford REBOUND (Off:1 Def:0),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,14.0,1.0,0.0,1.0,,,,,,,
16,PT10M51.00S,2023-11-07T00:12:02.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629655,94.40999984741211,50.0,1610612764,2,4,2023-11-07T00:12:02Z,160000,False,0.0,0.0,1,right,D. Gafford tip DUNK (2 PTS),[1629655],1610612764.0,WAS,tip,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Left,,,,0.0,Made,2.0,,,,,,,,,,,,,,
17,PT10M46.00S,2023-11-07T00:12:08.0Z,1,REGULAR,3pt,Jump Shot,[],1630178,30.929697766097235,20.09803921568627,1610612755,2,4,2023-11-07T00:12:14Z,170000,False,150.0,238.0,1,left,MISS T. Maxey 28' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,28.12,Missed,,,,,,,,,,,,,,,
18,PT10M43.00S,2023-11-07T00:12:11.0Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,2,4,2023-11-07T00:12:14Z,180000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,
19,PT10M35.00S,2023-11-07T00:12:19.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,94.53022339027595,50.0,1610612764,2,6,2023-11-07T00:12:24Z,190000,False,0.0,-1.0,1,right,D. Gafford cutting DUNK (4 PTS) (D. Avdija 1 AST),"[1629655, 1630166]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,0.11,Made,4.0,D. Avdija,1630166.0,1.0,,,,,,,,,,,
21,PT10M15.00S,2023-11-07T00:12:39.0Z,1,REGULAR,2pt,Jump Shot,[],203954,19.365965834428394,68.38235294117646,1610612755,2,6,2023-11-07T00:12:44Z,210000,False,-92.0,130.0,1,left,MISS J. Embiid 15' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,,,,15.88,Missed,,,,,,,,,,,,,,,
22,PT10M10.00S,2023-11-07T00:12:44.0Z,1,REGULAR,rebound,offensive,[],202699,,,1610612755,2,6,2023-11-07T00:12:44Z,220000,False,,,0,,T. Harris REBOUND (Off:1 Def:0),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,,,,,21.0,1.0,0.0,1.0,,,,,,,
23,PT10M10.00S,2023-11-07T00:12:43.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202699,5.590000152587891,50.0,1610612755,2,6,2023-11-07T00:12:46Z,230000,False,0.0,0.0,1,left,MISS T. Harris tip Layup,[202699],1610612755.0,PHI,tip,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
24,PT10M10.00S,2023-11-07T00:12:43.7Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,2,6,2023-11-07T00:12:46Z,240000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,23.0,2.0,2.0,0.0,,,,,,,
25,PT10M07.00S,2023-11-07T00:12:46.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,68.77463863337714,21.32352941176471,1610612764,2,6,2023-11-07T00:12:53Z,250000,False,-143.0,241.0,1,right,MISS J. Poole 28' running pullup 3PT,[1629673],1610612764.0,WAS,running pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,28.04,Missed,,,,,,,,,,,,,,,
26,PT10M04.00S,2023-11-07T00:12:49.5Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,2,6,2023-11-07T00:12:53Z,260000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,
27,PT09M55.00S,2023-11-07T00:13:02.0Z,1,REGULAR,turnover,out-of-bounds,[],1626162,,,1610612755,2,6,2023-11-07T00:13:14Z,270000,False,,,0,,K. Oubre Jr. step out-of-bounds TURNOVER (2 TO),[1626162],1610612755.0,PHI,step,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,,,,,1627964.0,,,,,,
35,PT09M55.00S,2023-11-07T00:13:15.6Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612764,2,6,2023-11-07T00:14:08Z,280000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
