actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2024-02-24T00:43:44.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-24T00:43:44Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-02-24T00:43:46.3Z,1,REGULAR,jumpball,recovered,[],1630178,,,1610612755,0,0,2024-02-24T00:43:46Z,40000,False,,,0,,Jump Ball P. Reed vs. J. Allen: Tip to T. Maxey,"[1630178, 1630194, 1628386]",1610612755.0,PHI,startperiod,T. Maxey,1630178.0,Maxey,T. Maxey,Reed,1630194.0,Allen,1628386.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2024-02-24T00:44:02.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,4.02431011826544,50.98039215686274,1610612755,2,0,2024-02-24T00:44:07Z,70000,False,-5.0,-15.0,1,left,K. Oubre Jr. cutting DUNK (2 PTS) (T. Harris 1 AST),"[1626162, 202699]",1610612755.0,PHI,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,1.55,Made,2.0,T. Harris,202699.0,1.0,,,,,,,,,,,,,,
9,PT11M18.00S,2024-02-24T00:44:25.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,92.46057818659659,62.254901960784316,1610612739,2,0,2024-02-24T00:44:33Z,90000,False,61.0,18.0,1,right,MISS I. Okoro 6' driving reverse Layup - blocked,"[1630171, 1630194]",1610612739.0,CLE,driving reverse,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,6.4,Missed,,,,,Reed,1630194.0,,,,,,,,,,,,
12,PT11M18.00S,2024-02-24T00:44:25.0Z,1,REGULAR,block,,[],1630194,,,1610612739,2,0,2024-02-24T00:44:33Z,95000,False,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
10,PT11M17.00S,2024-02-24T00:44:26.0Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,2,0,2024-02-24T00:45:49Z,100000,False,,,0,,E. Mobley REBOUND (Off:1 Def:0),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,
11,PT11M15.00S,2024-02-24T00:44:31.3Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630596,94.40999984741211,50.0,1610612739,2,2,2024-02-24T00:45:55Z,110000,False,0.0,0.0,1,right,E. Mobley putback DUNK (2 PTS),[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
13,PT10M59.00S,2024-02-24T00:44:43.7Z,1,REGULAR,3pt,Jump Shot,[],1630178,28.203022339027594,80.3921568627451,1610612755,5,2,2024-02-24T00:44:49Z,120000,False,-152.0,213.0,1,left,T. Maxey 26' 3PT step back (3 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,26.13,Made,3.0,,,,,,,,,,,,,,,,,
14,PT10M43.00S,2024-02-24T00:45:00.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,88.78120893561103,52.450980392156865,1610612739,5,4,2024-02-24T00:45:03Z,130000,False,12.0,53.0,1,right,J. Allen Hook (2 PTS) (M. Strus 1 AST),"[1628386, 1629622]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,5.44,Made,2.0,M. Strus,1629622.0,1.0,,,,,,,,,,,,,,
16,PT10M31.00S,2024-02-24T00:45:11.6Z,1,REGULAR,3pt,Jump Shot,[],202699,30.699737187910642,70.34313725490196,1610612755,5,4,2024-02-24T00:46:59Z,150000,False,-102.0,236.0,1,left,MISS T. Harris 25' pullup 3PT,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,25.71,Missed,,,,,,,,,,,,,,,,,,
