actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
79,PT05M25.00S,2023-11-09T00:23:27.7Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612738,12,17,2023-11-09T00:23:27Z,790000,False,,,0,,K. Porzingis Free Throw 2 of 2 (2 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
80,PT05M05.00S,2023-11-09T00:23:48.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,14.011169513797633,49.26470588235294,1610612755,14,17,2023-11-09T00:23:52Z,800000,False,4.0,79.0,1,left,T. Harris 7' turnaround fadeaway Jump Shot (4 PTS),[202699],1610612755.0,PHI,turnaround fadeaway,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,7.93,Made,4.0,,,,,,,,,,,,,,,,,
81,PT04M43.00S,2023-11-09T00:24:10.6Z,1,REGULAR,3pt,Jump Shot,[],1630573,96.7969776609724,97.54901960784314,1610612738,14,17,2023-11-09T00:24:15Z,810000,False,238.0,-22.0,1,right,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,23.88,Missed,,,,,,,,,,,,,,,,,,
82,PT04M40.00S,2023-11-09T00:24:13.6Z,1,REGULAR,rebound,defensive,[],201976,,,1610612755,14,17,2023-11-09T00:24:15Z,820000,False,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,
83,PT04M34.00S,2023-11-09T00:24:20.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203954,16.507884362680684,48.529411764705884,1610612755,14,17,2023-11-09T00:25:18Z,830000,False,7.0,103.0,1,left,MISS J. Embiid 10' driving floating Shot,[203954],1610612755.0,PHI,driving floating,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,10.3,Missed,,,,,,,,,,,,,,,,,,
84,PT04M31.00S,2023-11-09T00:24:23.0Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,14,17,2023-11-09T00:25:18Z,840000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),8-16 Center,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,
85,PT04M20.00S,2023-11-09T00:24:33.8Z,1,REGULAR,3pt,Jump Shot,[],1628401,68.01905387647832,63.23529411764706,1610612738,14,17,2023-11-09T00:24:38Z,850000,False,66.0,248.0,1,right,MISS D. White 25' step back 3PT,[1628401],1610612738.0,BOS,step back,,,White,D. White,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
86,PT04M16.00S,2023-11-09T00:24:37.8Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,14,17,2023-11-09T00:24:38Z,860000,False,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,,85.0,2.0,2.0,0.0,,,,,,,,,,,,,
87,PT04M12.00S,2023-11-09T00:24:41.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,26.49474375821288,13.725490196078432,1610612755,14,17,2023-11-09T00:24:54Z,870000,False,181.0,197.0,1,left,MISS D. Melton 26' running 3PT,[1629001],1610612755.0,PHI,running,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,26.75,Missed,,,,,,,,,,,,,,,,,,
88,PT04M11.00S,2023-11-09T00:24:42.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,14,17,2023-11-09T00:24:47Z,880000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,87.0,,,,,,,,,,,,,,,,
90,PT03M52.00S,2023-11-09T00:25:16.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204001,93.77463863337714,51.71568627450981,1610612738,14,19,2023-11-09T00:25:22Z,900000,False,9.0,6.0,1,right,K. Porzingis cutting finger roll Layup (4 PTS) (D. White 3 AST),"[204001, 1628401]",1610612738.0,BOS,cutting finger roll,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,1.05,Made,4.0,,,,,,,,,,,D. White,1628401.0,3.0,,,,
92,PT03M30.00S,2023-11-09T00:25:38.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,15.982260183968464,44.85294117647059,1610612755,16,19,2023-11-09T00:27:20Z,920000,False,26.0,98.0,1,left,J. Embiid 10' floating Jump Shot (6 PTS) (T. Harris 1 AST),"[203954, 202699]",1610612755.0,PHI,floating,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,10.1,Made,6.0,,,,,,,,,,,T. Harris,202699.0,1.0,,,,
93,PT03M17.00S,2023-11-09T00:25:51.0Z,1,REGULAR,3pt,Jump Shot,[],201143,90.22667542706965,98.2843137254902,1610612738,16,19,2023-11-09T00:25:55Z,930000,False,241.0,39.0,1,right,MISS A. Horford 24' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,24.46,Missed,,,,,,,,,,,,,,,,,,
94,PT03M14.00S,2023-11-09T00:25:54.0Z,1,REGULAR,rebound,defensive,[],201976,,,1610612755,16,19,2023-11-09T00:25:55Z,940000,False,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,,,,93.0,2.0,2.0,0.0,,,,,,,,,,,,,
95,PT03M09.00S,2023-11-09T00:25:59.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202699,5.732588699080158,48.28431372549019,1610612755,18,19,2023-11-09T00:26:09Z,950000,False,9.0,1.0,1,left,T. Harris running DUNK (6 PTS) (P. Beverley 1 AST),"[202699, 201976]",1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,0.87,Made,6.0,,,,,,,,,,,P. Beverley,201976.0,1.0,,,,
97,PT03M09.00S,2023-11-09T00:26:04.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,18,19,2023-11-09T00:26:04Z,970000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M09.00S,2023-11-09T00:28:41.3Z,1,REGULAR,substitution,out,[],1629001,,,1610612738,18,19,2023-11-09T00:28:50Z,980000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M09.00S,2023-11-09T00:28:41.3Z,1,REGULAR,substitution,out,[],202699,,,1610612738,18,19,2023-11-09T00:28:50Z,990000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M09.00S,2023-11-09T00:28:41.3Z,1,REGULAR,substitution,in,[],1627788,,,1610612738,18,19,2023-11-09T00:28:50Z,1000000,False,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M09.00S,2023-11-09T00:28:41.3Z,1,REGULAR,substitution,in,[],203496,,,1610612738,18,19,2023-11-09T00:28:50Z,1010000,False,,,0,,SUB in: R. Covington,[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M01.00S,2023-11-09T00:29:14.8Z,1,REGULAR,foul,personal,[],201976,,,1610612738,18,19,2023-11-09T00:29:28Z,1020000,False,,,0,,P. Beverley personal FOUL (1 PF),"[201976, 1628401]",1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,,,,,,,,202058.0,1.0,0.0,White,1628401.0,,,,,,,,
105,PT02M56.00S,2023-11-09T00:29:33.8Z,1,REGULAR,turnover,traveling,[],1628401,,,1610612738,18,19,2023-11-09T00:29:47Z,1040000,False,,,0,,D. White traveling TURNOVER (1 TO),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,202058.0,,,,,1.0,,,,,,,
106,PT02M39.00S,2023-11-09T00:29:59.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627788,11.251642575558476,57.59803921568627,1610612755,18,19,2023-11-09T00:30:04Z,1050000,False,-38.0,53.0,1,left,MISS F. Korkmaz 6' driving floating Shot - blocked,"[1627788, 1630573]",1610612755.0,PHI,driving floating,,,Korkmaz,F. Korkmaz,,,,,In The Paint (Non-RA),0-8 Center,6.55,Missed,,,,,,,,,,,,,,,,,Hauser,1630573.0
107,PT02M39.00S,2023-11-09T00:29:59.6Z,1,REGULAR,block,,[],1630573,,,1610612755,18,19,2023-11-09T00:30:02Z,1060000,False,,,0,,S. Hauser BLOCK (1 BLK),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
108,PT02M36.00S,2023-11-09T00:30:02.6Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,18,19,2023-11-09T00:35:09Z,1070000,False,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,106.0,2.0,2.0,0.0,,,,,,,,,,,,,
109,PT02M33.00S,2023-11-09T00:30:05.7Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1627759,81.94809461235218,27.205882352941174,1610612738,18,19,2023-11-09T00:30:49Z,1080000,False,-114.0,117.0,1,right,MISS J. Brown 16' running pullup Shot,[1627759],1610612738.0,BOS,running pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,16.35,Missed,,,,,,,,,,,,,,,,,,
110,PT02M31.00S,2023-11-09T00:30:07.7Z,1,REGULAR,rebound,defensive,[],201976,,,1610612755,18,19,2023-11-09T00:30:12Z,1090000,False,,,0,,P. Beverley REBOUND (Off:0 Def:3),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Left Center,,,,109.0,3.0,3.0,0.0,,,,,,,,,,,,,
111,PT02M25.00S,2023-11-09T00:30:14.6Z,1,REGULAR,3pt,Jump Shot,[],201976,28.465834428383708,78.92156862745098,1610612755,18,19,2023-11-09T00:30:23Z,1100000,False,-145.0,215.0,1,left,MISS P. Beverley 25' pullup 3PT,[201976],1610612755.0,PHI,pullup,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
112,PT02M25.00S,2023-11-09T00:30:14.6Z,1,REGULAR,rebound,offensive,[],203954,,,1610612755,18,19,2023-11-09T00:30:23Z,1110000,False,,,0,,J. Embiid REBOUND (Off:1 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,111.0,3.0,2.0,1.0,,,,,,,,,,,,,
113,PT02M17.00S,2023-11-09T00:30:21.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,5.590000152587891,50.0,1610612755,20,19,2023-11-09T00:30:21Z,1120000,False,0.0,0.0,1,left,J. Embiid putback Layup (8 PTS),[203954],1610612755.0,PHI,putback,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
114,PT02M03.00S,2023-11-09T00:30:35.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,94.03745072273325,52.69607843137255,1610612738,20,21,2023-11-09T00:30:39Z,1130000,False,13.0,4.0,1,right,D. White driving Layup (7 PTS) (J. Brown 1 AST),"[1628401, 1627759]",1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,1.39,Made,7.0,,,,,,,,,,,J. Brown,1627759.0,1.0,,,,
116,PT01M47.00S,2023-11-09T00:30:51.9Z,1,REGULAR,turnover,bad pass,[],1627788,,,1610612755,20,21,2023-11-09T00:30:56Z,1150000,False,,,0,,F. Korkmaz bad pass TURNOVER (1 TO),"[1627788, 1630573]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,Hauser,1630573.0,,
117,PT01M47.00S,2023-11-09T00:30:51.9Z,1,REGULAR,steal,,[],1630573,,,1610612738,20,21,2023-11-09T00:30:54Z,1160000,False,,,0,,S. Hauser STEAL (1 STL),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
120,PT01M44.00S,2023-11-09T00:31:22.2Z,1,REGULAR,foul,personal,['2freethrow'],203496,,,1610612738,20,21,2023-11-09T00:31:26Z,1190000,False,,,0,,R. Covington shooting personal FOUL (1 PF) (Brown 2 FT),"[203496, 1627759]",1610612755.0,PHI,shooting,,,Covington,R. Covington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,203177.0,1.0,0.0,Brown,1627759.0,,,,,,,,
122,PT01M44.00S,2023-11-09T00:31:36.8Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627759,,,1610612738,20,21,2023-11-09T00:31:36Z,1210000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
123,PT01M44.00S,2023-11-09T00:31:36.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,20,21,2023-11-09T00:31:36Z,1220000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,
124,PT01M44.00S,2023-11-09T00:31:38.8Z,1,REGULAR,substitution,out,[],204001,,,1610612738,20,21,2023-11-09T00:31:56Z,1230000,False,,,0,,SUB out: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M44.00S,2023-11-09T00:31:38.8Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,20,21,2023-11-09T00:31:56Z,1240000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M44.00S,2023-11-09T00:31:38.8Z,1,REGULAR,substitution,in,[],1630202,,,1610612738,20,21,2023-11-09T00:31:56Z,1250000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M44.00S,2023-11-09T00:31:38.8Z,1,REGULAR,substitution,in,[],1628369,,,1610612738,20,21,2023-11-09T00:31:56Z,1260000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M44.00S,2023-11-09T00:31:36.8Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1627759,,,1610612738,20,22,2023-11-09T00:32:33Z,1270000,False,,,0,,J. Brown Free Throw 2 of 2 (5 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
129,PT01M23.00S,2023-11-09T00:32:32.5Z,1,REGULAR,2pt,Jump Shot,[],203954,11.12023653088042,26.225490196078432,1610612755,22,22,2023-11-09T00:32:37Z,1280000,False,119.0,52.0,1,left,J. Embiid 12' turnaround fadeaway Jump Shot (10 PTS),[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,12.98,Made,10.0,,,,,,,,,,,,,,,,,
130,PT00M57.50S,2023-11-09T00:32:58.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,93.51182654402102,39.705882352941174,1610612738,22,22,2023-11-09T00:33:04Z,1290000,False,-51.0,8.0,1,right,MISS P. Pritchard driving floating Shot,[1630202],1610612738.0,BOS,driving floating,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,,,,,,,,,,,,,
131,PT00M55.20S,2023-11-09T00:33:00.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,22,22,2023-11-09T00:33:04Z,1300000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,130.0,,,,,,,,,,,,,,,,
133,PT00M55.20S,2023-11-09T00:33:08.8Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,22,22,2023-11-09T00:33:12Z,1320000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT00M55.20S,2023-11-09T00:33:08.8Z,1,REGULAR,substitution,in,[],201950,,,1610612738,22,22,2023-11-09T00:33:12Z,1330000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M41.80S,2023-11-09T00:33:47.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201950,81.2910643889619,97.54901960784314,1610612738,22,25,2023-11-09T00:33:51Z,1340000,False,238.0,123.0,1,right,J. Holiday 26' 3PT step back (5 PTS) (P. Pritchard 1 AST),"[201950, 1630202]",1610612738.0,BOS,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,26.78,Made,5.0,,,,,,,,,,,P. Pritchard,1630202.0,1.0,,,,
137,PT00M31.40S,2023-11-09T00:34:00.1Z,1,REGULAR,3pt,Jump Shot,[],203954,32.933639947437584,23.52941176470588,1610612755,22,25,2023-11-09T00:34:05Z,1360000,False,132.0,257.0,1,left,MISS J. Embiid 28' pullup 3PT,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,28.92,Missed,,,,,,,,,,,,,,,,,,
138,PT00M27.90S,2023-11-09T00:34:03.6Z,1,REGULAR,rebound,defensive,[],201950,,,1610612738,22,25,2023-11-09T00:34:05Z,1370000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,137.0,1.0,1.0,0.0,,,,,,,,,,,,,
139,PT00M13.40S,2023-11-09T00:34:22.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201587,,,1610612738,22,25,2023-11-09T00:34:28Z,1380000,False,,,0,,N. Batum personal FOUL (1 PF) (Tatum 2 FT),"[201587, 1628369]",1610612755.0,PHI,,,,Batum,N. Batum,,,,,Mid-Range,8-16 Right,,,,,,,,203592.0,1.0,0.0,Tatum,1628369.0,,,,,,,,
141,PT00M13.40S,2023-11-09T00:34:44.2Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,22,26,2023-11-09T00:34:44Z,1400000,False,,,0,,J. Tatum Free Throw 1 of 2 (5 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
142,PT00M13.40S,2023-11-09T00:34:48.7Z,1,REGULAR,substitution,out,[],201976,,,1610612738,22,26,2023-11-09T00:34:53Z,1410000,False,,,0,,SUB out: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M13.40S,2023-11-09T00:34:48.7Z,1,REGULAR,substitution,in,[],1630178,,,1610612738,22,26,2023-11-09T00:34:53Z,1420000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M13.40S,2023-11-09T00:35:30.2Z,1,REGULAR,substitution,out,[],203496,,,1610612738,22,26,2023-11-09T00:35:33Z,1440000,False,,,0,,SUB out: R. Covington,[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M13.40S,2023-11-09T00:35:30.2Z,1,REGULAR,substitution,in,[],202699,,,1610612738,22,26,2023-11-09T00:35:33Z,1450000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M13.40S,2023-11-09T00:36:06.8Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,22,27,2023-11-09T00:36:06Z,1460000,False,,,0,,J. Tatum Free Throw 2 of 2 (6 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
148,PT00M08.30S,2023-11-09T00:36:17.9Z,1,REGULAR,foul,personal,[],1628369,,,1610612755,22,27,2023-11-09T00:36:26Z,1470000,False,,,0,,J. Tatum take personal FOUL (1 PF),"[1628369, 202699]",1610612738.0,BOS,take,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,,,203177.0,1.0,0.0,Harris,202699.0,,,,,,,,
150,PT00M00.30S,2023-11-09T00:36:43.6Z,1,REGULAR,2pt,Jump Shot,[],1627788,13.091327201051248,10.049019607843137,1610612755,22,27,2023-11-09T00:36:54Z,1490000,False,200.0,71.0,1,left,MISS F. Korkmaz 21' Jump Shot,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,Mid-Range,16-24 Right,21.19,Missed,,,,,,,,,,,,,,,,,,
151,PT00M00.10S,2023-11-09T00:36:43.8Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,22,27,2023-11-09T00:39:04Z,1500000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right,,,,150.0,4.0,4.0,0.0,,,,,,,,,,,,,
152,PT00M00.00S,2023-11-09T00:36:50.3Z,1,REGULAR,period,end,[],0,,,1610612738,22,27,2023-11-09T00:39:04Z,1510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-11-09T00:37:08.5Z,2,REGULAR,substitution,out,['startperiod'],203954,,,1610612738,22,27,2023-11-09T00:39:10Z,1520000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-11-09T00:37:08.5Z,2,REGULAR,substitution,out,['startperiod'],1627788,,,1610612738,22,27,2023-11-09T00:39:10Z,1530000,False,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-11-09T00:37:08.5Z,2,REGULAR,substitution,in,['startperiod'],1626162,,,1610612738,22,27,2023-11-09T00:39:10Z,1540000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-11-09T00:37:08.5Z,2,REGULAR,substitution,in,['startperiod'],1630194,,,1610612738,22,27,2023-11-09T00:39:10Z,1550000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-11-09T00:39:27.6Z,2,REGULAR,period,start,[],0,,,1610612738,22,27,2023-11-09T00:39:27Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M38.00S,2023-11-09T00:39:47.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.85479632063075,51.225490196078425,1610612738,22,29,2023-11-09T00:39:52Z,1570000,False,6.0,15.0,1,right,J. Tatum driving finger roll Layup (8 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.59,Made,8.0,,,,,,,,,,,,,,,,,
159,PT11M18.00S,2023-11-09T00:40:09.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,16.245072273324574,48.03921568627451,1610612755,22,29,2023-11-09T00:40:12Z,1580000,False,10.0,100.0,1,left,MISS T. Harris 10' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,10.07,Missed,,,,,,,,,,,,,,,,,,
160,PT11M15.00S,2023-11-09T00:40:12.0Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,22,29,2023-11-09T00:40:12Z,1590000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,,,,159.0,1.0,1.0,0.0,,,,,,,,,,,,,
161,PT11M05.00S,2023-11-09T00:40:21.0Z,2,REGULAR,3pt,Jump Shot,[],1630573,95.6143232588699,96.32352941176471,1610612738,22,32,2023-11-09T00:40:26Z,1600000,False,232.0,-11.0,1,right,S. Hauser 3PT  (3 PTS) (J. Tatum 2 AST),"[1630573, 1628369]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,23.19,Made,3.0,,,,,,,,,,,J. Tatum,1628369.0,2.0,,,,
163,PT10M54.00S,2023-11-09T00:40:33.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,15.850854139290407,50.98039215686274,1610612755,22,32,2023-11-09T00:40:39Z,1620000,False,-5.0,96.0,1,left,MISS K. Oubre Jr. 9' driving floating Shot,[1626162],1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.66,Missed,,,,,,,,,,,,,,,,,,
164,PT10M49.00S,2023-11-09T00:40:37.2Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,22,32,2023-11-09T00:40:37Z,1630000,False,,,0,,P. Reed REBOUND (Off:1 Def:0),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,,,,163.0,1.0,0.0,1.0,,,,,,,,,,,,,
165,PT10M49.00S,2023-11-09T00:40:37.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,5.590000152587891,50.0,1610612755,22,32,2023-11-09T00:40:37Z,1640000,False,0.0,0.0,1,left,MISS P. Reed tip Layup,[1630194],1610612755.0,PHI,tip,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
