actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-01-23T00:11:27.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-23T00:11:27Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2024-01-23T00:11:31.8Z,1,REGULAR,jumpball,recovered,[],1630200,,,1610612759,0,0,2024-01-23T00:11:31Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. J. Embiid: Tip to T. Jones,"[1630200, 1641705, 203954]",1610612759.0,SAS,startperiod,T. Jones,1630200.0,Jones,T. Jones,Wembanyama,1641705.0,Embiid,203954.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2024-01-23T00:11:49.6Z,1,REGULAR,3pt,Jump Shot,[],1631110,94.66162943495401,1.9607843137254974,1610612759,0,3,2024-01-23T00:11:54Z,70000,False,-240.0,-2.0,1,right,J. Sochan 24' 3PT  (3 PTS) (D. Vassell 1 AST),"[1631110, 1630170]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,24.02,Made,3.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,,,,
9,PT11M25.00S,2024-01-23T00:12:21.3Z,1,REGULAR,foul,personal,['3freethrow'],1630577,,,1610612755,0,3,2024-01-23T00:12:30Z,90000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Embiid 3 FT),"[1630577, 203954]",1610612759.0,SAS,shooting,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,,1626302.0,1.0,0.0,Embiid,203954.0,,,,,,,,,
11,PT11M25.00S,2024-01-23T00:12:41.6Z,1,REGULAR,freethrow,1 of 3,[],203954,,,1610612755,1,3,2024-01-23T00:12:41Z,110000,False,,,0,,J. Embiid Free Throw 1 of 3 (1 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
12,PT11M25.00S,2024-01-23T00:12:51.6Z,1,REGULAR,freethrow,2 of 3,[],203954,,,1610612755,2,3,2024-01-23T00:12:51Z,120000,False,,,0,,J. Embiid Free Throw 2 of 3 (2 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
13,PT11M25.00S,2024-01-23T00:13:11.4Z,1,REGULAR,freethrow,3 of 3,[],203954,,,1610612755,3,3,2024-01-23T00:13:11Z,130000,False,,,0,,J. Embiid Free Throw 3 of 3 (3 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
14,PT11M07.00S,2024-01-23T00:13:32.9Z,1,REGULAR,3pt,Jump Shot,[],1630577,75.87056504599212,87.74509803921569,1610612759,3,6,2024-01-23T00:13:37Z,140000,False,189.0,174.0,1,right,J. Champagnie 25' 3PT  (3 PTS) (J. Sochan 1 AST),"[1630577, 1631110]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,25.69,Made,3.0,J. Sochan,1631110.0,1.0,,,,,,,,,,,,,,
16,PT10M49.00S,2024-01-23T00:13:50.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,18.971747700394218,59.55882352941176,1610612755,5,6,2024-01-23T00:13:55Z,160000,False,-48.0,126.0,1,left,J. Embiid 13' pullup Jump Shot (5 PTS) (T. Maxey 1 AST),"[203954, 1630178]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,13.46,Made,5.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,,,,
18,PT10M37.00S,2024-01-23T00:14:02.9Z,1,REGULAR,3pt,Jump Shot,[],1641705,69.95729303547964,76.7156862745098,1610612759,5,9,2024-01-23T00:14:09Z,180000,False,134.0,230.0,1,right,V. Wembanyama 26' 3PT step back (3 PTS) (D. Vassell 2 AST),"[1641705, 1630170]",1610612759.0,SAS,step back,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,26.59,Made,3.0,D. Vassell,1630170.0,2.0,,,,,,,,,,,,,,
20,PT10M18.00S,2024-01-23T00:14:21.2Z,1,REGULAR,3pt,Jump Shot,[],202699,30.929697766097235,25.735294117647058,1610612755,5,9,2024-01-23T00:14:26Z,200000,False,121.0,238.0,1,left,MISS T. Harris 26' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,26.73,Missed,,,,,,,,,,,,,,,,,,
21,PT10M15.00S,2024-01-23T00:14:24.2Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,5,9,2024-01-23T00:14:26Z,210000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,
