actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-11-28T00:10:43.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-28T00:10:43Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-11-28T00:10:46.0Z,1,REGULAR,jumpball,recovered,[],1630178,,,1610612755,0,0,2023-11-28T00:10:46Z,40000,False,,,0,,Jump Ball J. Embiid vs. A. Davis: Tip to T. Maxey,"[1630178, 203954, 203076]",1610612755.0,PHI,startperiod,T. Maxey,1630178.0,Maxey,T. Maxey,Embiid,203954.0,Davis,203076.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-11-28T00:10:59.8Z,1,REGULAR,3pt,Jump Shot,[],1629001,33.196452036793694,49.50980392156863,1610612755,0,0,2023-11-28T00:11:04Z,70000,False,2.0,260.0,1,left,MISS D. Melton 25' step back 3PT,[1629001],1610612755.0,PHI,step back,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,25.95,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2023-11-28T00:11:02.8Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612747,0,0,2023-11-28T00:11:04Z,80000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M30.00S,2023-11-28T00:11:12.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631108,93.9060446780552,51.470588235294116,1610612747,0,2,2023-11-28T00:11:16Z,90000,False,7.0,5.0,1,right,M. Christie cutting DUNK (2 PTS) (D. Russell 1 AST),"[1631108, 1626156]",1610612747.0,LAL,cutting,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,2.0,D. Russell,1626156.0,1.0,,,,,,,,,,
12,PT11M05.00S,2023-11-28T00:11:50.7Z,1,REGULAR,3pt,Jump Shot,[],201587,11.12023653088042,98.2843137254902,1610612755,0,2,2023-11-28T00:11:54Z,120000,False,-241.0,52.0,1,left,MISS N. Batum 24' 3PT,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,24.69,Missed,,,,,,,,,,,,,,,,,,
13,PT11M02.00S,2023-11-28T00:11:53.7Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612747,0,2,2023-11-28T00:11:54Z,130000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M50.00S,2023-11-28T00:12:04.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,86.41590013140605,43.872549019607845,1610612747,0,4,2023-11-28T00:12:09Z,140000,False,-31.0,75.0,1,right,A. Davis 8' pullup Jump Shot (2 PTS),[203076],1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,8.12,Made,,,,,2.0,,,,,,,,,,,,,
16,PT10M29.00S,2023-11-28T00:12:42.0Z,1,REGULAR,foul,personal,['2freethrow'],203076,,,1610612755,0,4,2023-11-28T00:13:01Z,160000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Embiid 2 FT),"[203076, 203954]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1151.0,1.0,0.0,Embiid,203954.0,,,,,
18,PT10M29.00S,2023-11-28T00:13:22.0Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,0,4,2023-11-28T00:13:22Z,180000,False,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
19,PT10M29.00S,2023-11-28T00:13:22.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,0,4,2023-11-28T00:13:22Z,190000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,
20,PT10M29.00S,2023-11-28T00:13:39.0Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,1,4,2023-11-28T00:13:39Z,200000,False,,,0,,J. Embiid Free Throw 2 of 2 (1 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
21,PT10M17.00S,2023-11-28T00:13:57.3Z,1,REGULAR,foul,personal,[],203954,,,1610612747,1,4,2023-11-28T00:14:05Z,210000,False,,,0,,J. Embiid personal FOUL (1 PF),"[203954, 203076]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204059.0,1.0,0.0,Davis,203076.0,,,,,
23,PT10M11.00S,2023-11-28T00:14:17.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,80.23981603153744,42.64705882352941,1610612747,1,6,2023-11-28T00:14:21Z,230000,False,-37.0,133.0,1,right,A. Davis 13' Jump Shot (4 PTS) (T. Prince 1 AST),"[203076, 1627752]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,13.82,Made,,,,,4.0,T. Prince,1627752.0,1.0,,,,,,,,,,
25,PT09M56.00S,2023-11-28T00:14:32.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,12.959921156373195,51.225490196078425,1610612755,3,6,2023-11-28T00:14:36Z,250000,False,-6.0,69.0,1,left,J. Embiid 6' driving floating Jump Shot (3 PTS) (T. Maxey 1 AST),"[203954, 1630178]",1610612755.0,PHI,driving floating,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,6.96,Made,,,,,3.0,T. Maxey,1630178.0,1.0,,,,,,,,,,
27,PT09M43.00S,2023-11-28T00:14:45.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,94.1688567674113,54.166666666666664,1610612747,3,8,2023-11-28T00:14:50Z,270000,False,21.0,2.0,1,right,A. Davis driving Layup (6 PTS) (D. Russell 2 AST),"[203076, 1626156]",1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,6.0,D. Russell,1626156.0,2.0,,,,,,,,,,
29,PT09M32.00S,2023-11-28T00:14:55.3Z,1,REGULAR,3pt,Jump Shot,[],201587,25.837713534822605,13.480392156862745,1610612755,6,8,2023-11-28T00:14:58Z,290000,False,183.0,190.0,1,left,N. Batum 26' 3PT  (3 PTS) (T. Maxey 2 AST),"[201587, 1630178]",1610612755.0,PHI,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,26.38,Made,,,,,3.0,T. Maxey,1630178.0,2.0,,,,,,,,,,
31,PT09M18.00S,2023-11-28T00:15:10.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,81.42247043363994,40.19607843137255,1610612747,6,8,2023-11-28T00:15:15Z,310000,False,-49.0,122.0,1,right,MISS A. Davis 13' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,13.16,Missed,,,,,,,,,,,,,,,,,,
32,PT09M15.00S,2023-11-28T00:15:13.4Z,1,REGULAR,rebound,defensive,[],201587,,,1610612755,6,8,2023-11-28T00:15:15Z,320000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),8-16 Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M07.00S,2023-11-28T00:15:20.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,13.748357424441524,37.745098039215684,1610612755,6,8,2023-11-28T00:15:24Z,330000,False,61.0,77.0,1,left,MISS J. Embiid 9' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Right,9.82,Missed,,,,,,,,,,,,,,,,,,
34,PT09M05.00S,2023-11-28T00:15:22.9Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612747,6,8,2023-11-28T00:15:24Z,340000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Right,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,,
