actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-11-04T17:10:52.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-04T17:10:52Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-11-04T17:10:55.9Z,1,REGULAR,jumpball,recovered,[],201142,,,1610612756,0,0,2023-11-04T17:10:55Z,40000,False,,,0,,Jump Ball J. Nurkic vs. J. Embiid: Tip to K. Durant,"[201142, 203994, 203954]",1610612756.0,PHX,startperiod,K. Durant,201142.0,Durant,K. Durant,Nurkic,203994.0,Embiid,203954.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-11-04T17:11:11.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,93.24901445466492,48.77450980392157,1610612756,0,2,2023-11-04T17:11:19Z,70000,False,-6.0,11.0,1,right,J. Nurkic reverse Layup (2 PTS) (E. Gordon 1 AST),"[203994, 201569]",1610612756.0,PHX,reverse,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1.26,Made,2.0,E. Gordon,201569.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2023-11-04T17:11:29.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,11.514454664914586,46.81372549019608,1610612755,0,2,2023-11-04T17:11:33Z,90000,False,16.0,56.0,1,left,MISS J. Embiid turnaround Shot,[203954],1610612755.0,PHI,turnaround,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,5.79,Missed,,,,,,,,,,,,,,,,,,
10,PT11M20.00S,2023-11-04T17:11:31.2Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,0,2,2023-11-04T17:11:31Z,100000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
12,PT11M09.00S,2023-11-04T17:11:43.8Z,1,REGULAR,2pt,Jump Shot,[],201569,82.7365308804205,75.73529411764706,1610612756,0,4,2023-11-04T17:11:49Z,120000,False,129.0,110.0,1,right,E. Gordon 16' Jump Shot (2 PTS) (J. Nurkic 1 AST),"[201569, 203994]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Mid-Range,16-24 Right Center,16.92,Made,2.0,J. Nurkic,203994.0,1.0,,,,,,,,,,,,,,
14,PT10M57.00S,2023-11-04T17:11:55.2Z,1,REGULAR,3pt,Jump Shot,[],1626162,29.25427069645204,15.441176470588236,1610612755,3,4,2023-11-04T17:12:38Z,140000,False,173.0,222.0,1,left,K. Oubre Jr. 28' 3PT pullup (3 PTS) (J. Embiid 1 AST),"[1626162, 203954]",1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,28.17,Made,3.0,J. Embiid,203954.0,1.0,,,,,,,,,,,,,,
16,PT10M33.00S,2023-11-04T17:12:19.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,86.15308804204993,53.18627450980392,1610612756,3,4,2023-11-04T17:12:23Z,160000,False,16.0,78.0,1,right,MISS J. Nurkic 7' fadeaway Shot,[203994],1610612756.0,PHX,fadeaway,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,7.93,Missed,,,,,,,,,,,,,,,,,,
17,PT10M31.00S,2023-11-04T17:12:21.1Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,3,4,2023-11-04T17:12:28Z,170000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M22.00S,2023-11-04T17:12:32.5Z,1,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612755,3,4,2023-11-04T17:12:43Z,180000,False,,,0,,G. Allen shooting personal FOUL (1 PF) (Embiid 2 FT),"[1628960, 203954]",1610612756.0,PHX,shooting,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2005.0,1.0,0.0,Embiid,203954.0,,,,,
20,PT10M22.00S,2023-11-04T17:13:08.5Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,4,4,2023-11-04T17:13:08Z,200000,False,,,0,,J. Embiid Free Throw 1 of 2 (1 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
21,PT10M22.00S,2023-11-04T17:13:32.4Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,5,4,2023-11-04T17:13:32Z,210000,False,,,0,,J. Embiid Free Throw 2 of 2 (2 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
22,PT10M13.00S,2023-11-04T17:13:42.8Z,1,REGULAR,3pt,Jump Shot,[],1628960,71.43561103810775,83.08823529411765,1610612756,5,4,2023-11-04T17:13:47Z,220000,False,165.0,216.0,1,right,MISS G. Allen 27' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,27.21,Missed,,,,,,,,,,,,,,,,,,
23,PT10M09.00S,2023-11-04T17:13:46.8Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,5,4,2023-11-04T17:13:47Z,230000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT10M02.00S,2023-11-04T17:13:55.5Z,1,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612755,5,4,2023-11-04T17:14:06Z,240000,False,,,0,,G. Allen shooting personal FOUL (2 PF) (Harris 2 FT),"[1628960, 202699]",1610612756.0,PHX,shooting,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200833.0,2.0,0.0,Harris,202699.0,,,,,
26,PT10M02.00S,2023-11-04T17:14:17.6Z,1,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,6,4,2023-11-04T17:14:17Z,260000,False,,,0,,T. Harris Free Throw 1 of 2 (1 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
27,PT10M02.00S,2023-11-04T17:14:30.8Z,1,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,7,4,2023-11-04T17:14:30Z,270000,False,,,0,,T. Harris Free Throw 2 of 2 (2 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
