actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
19,PT10M30.00S,2024-03-16T23:12:39.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630208,,,1610612766,2,4,2024-03-16T23:12:39Z,180000,False,,,0,,N. Richards Free Throw 1 of 2 (1 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
20,PT10M30.00S,2024-03-16T23:12:58.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630208,,,1610612766,2,5,2024-03-16T23:12:58Z,190000,False,,,0,,N. Richards Free Throw 2 of 2 (2 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
21,PT10M13.00S,2024-03-16T23:13:16.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,6.093955321944804,49.50980392156863,1610612755,4,5,2024-03-16T23:13:20Z,200000,False,2.0,5.0,1,left,K. Oubre Jr. cutting DUNK (4 PTS) (K. Lowry 2 AST),"[1626162, 200768]",1610612755.0,PHI,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,4.0,K. Lowry,200768.0,2.0,,,,,,,,
23,PT10M00.00S,2024-03-16T23:13:38.9Z,1,REGULAR,3pt,Jump Shot,[],1641706,71.40275952693824,81.37254901960785,1610612766,4,5,2024-03-16T23:13:43Z,220000,False,157.0,216.0,1,right,MISS B. Miller 26' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,,,,,,,,,,,,,,,,,
24,PT09M56.00S,2024-03-16T23:13:42.9Z,1,REGULAR,rebound,defensive,[],200768,,,1610612755,4,5,2024-03-16T23:13:43Z,230000,False,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,,,23.0,,,,,,,,,,1.0,1.0,0.0,,,,,
25,PT09M51.00S,2024-03-16T23:13:47.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628964,32.50657030223391,63.72549019607843,1610612755,7,5,2024-03-16T23:13:56Z,240000,False,-69.0,253.0,1,left,M. Bamba 26' 3PT running (3 PTS) (K. Oubre Jr. 1 AST),"[1628964, 1626162]",1610612755.0,PHI,running,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,26.22,Made,,,,,,,3.0,K. Oubre Jr.,1626162.0,1.0,,,,,,,,
27,PT09M35.00S,2024-03-16T23:14:18.2Z,1,REGULAR,3pt,Jump Shot,[],1628970,76.7904073587385,14.950980392156865,1610612766,7,5,2024-03-16T23:14:50Z,260000,False,-175.0,166.0,1,right,MISS M. Bridges 24' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,24.11,Missed,,,,,,,,,,,,,,,,,,
28,PT09M34.00S,2024-03-16T23:14:19.2Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612755,7,5,2024-03-16T23:14:50Z,270000,False,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,,,27.0,,,,,,,,,,1.0,1.0,0.0,,,,,
29,PT09M23.00S,2024-03-16T23:14:24.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630178,7.408015768725363,48.774509803921575,1610612755,9,5,2024-03-17T00:23:40Z,280000,False,6.0,17.0,1,left,T. Maxey driving finger roll Layup (2 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,,,2.0,,,,,,,,,,,
30,PT09M23.00S,2024-03-16T23:14:30.6Z,1,REGULAR,violation,defensive goaltending,[],1630208,,,1610612755,9,5,2024-03-16T23:14:37Z,290000,False,,,0,,N. Richards defensive goaltending VIOLATION,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,1151.0,,,,,,,,,,,,,,,,
31,PT08M59.00S,2024-03-16T23:14:58.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641706,94.13600525624179,53.431372549019606,1610612766,9,7,2024-03-16T23:15:03Z,300000,False,17.0,3.0,1,right,B. Miller driving finger roll Layup (2 PTS) (T. Mann 2 AST),"[1641706, 1630544]",1610612766.0,CHA,driving finger roll,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,,,2.0,T. Mann,1630544.0,2.0,,,,,,,,
33,PT08M44.00S,2024-03-16T23:15:11.9Z,1,REGULAR,3pt,Jump Shot,[],201587,3.5972404730617598,96.07843137254902,1610612755,9,7,2024-03-16T23:15:17Z,320000,False,-230.0,-19.0,1,left,MISS N. Batum 3PT,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,23.12,Missed,,,,,,,,,,,,,,,,,,
34,PT08M42.00S,2024-03-16T23:15:13.9Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612766,9,7,2024-03-16T23:15:17Z,330000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,33.0,,,,,,,,,,1.0,1.0,0.0,,,,,
35,PT08M37.00S,2024-03-16T23:15:19.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641706,69.95729303547964,26.715686274509807,1610612766,9,7,2024-03-16T23:15:38Z,340000,False,-116.0,230.0,1,right,MISS B. Miller 25' running 3PT,[1641706],1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,25.77,Missed,,,,,,,,,,,,,,,,,,
36,PT08M34.00S,2024-03-16T23:15:22.5Z,1,REGULAR,rebound,defensive,[],201587,,,1610612755,9,7,2024-03-16T23:15:38Z,350000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,35.0,,,,,,,,,,1.0,1.0,0.0,,,,,
37,PT08M27.00S,2024-03-16T23:15:29.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,8.065045992115643,48.28431372549019,1610612755,11,7,2024-03-16T23:15:45Z,360000,False,9.0,23.0,1,left,T. Maxey driving floating Jump Shot (4 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.48,Made,,,,,,,4.0,,,,,,,,,,,
38,PT08M12.00S,2024-03-16T23:15:44.6Z,1,REGULAR,turnover,bad pass,[],1628970,,,1610612766,11,7,2024-03-16T23:15:48Z,370000,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628970, 200768]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Lowry,200768.0,,
39,PT08M12.00S,2024-03-16T23:15:44.6Z,1,REGULAR,steal,,[],200768,,,1610612755,11,7,2024-03-16T23:15:46Z,380000,False,,,0,,K. Lowry STEAL (1 STL),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
40,PT08M06.00S,2024-03-16T23:15:50.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630178,33.6892247043364,41.91176470588235,1610612755,11,7,2024-03-16T23:18:24Z,390000,False,40.0,264.0,1,left,MISS T. Maxey 26' running 3PT,[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,26.73,Missed,,,,,,,,,,,,,,,,,,
41,PT08M03.00S,2024-03-16T23:15:53.6Z,1,REGULAR,rebound,offensive,[],201587,,,1610612755,11,7,2024-03-16T23:15:53Z,400000,False,,,0,,N. Batum REBOUND (Off:1 Def:1),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,,,40.0,,,,,,,,,,2.0,1.0,1.0,,,,,
42,PT08M01.00S,2024-03-16T23:15:54.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626162,23.570959264126145,88.97058823529412,1610612755,11,7,2024-03-16T23:15:58Z,410000,False,-195.0,169.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,,
43,PT07M58.00S,2024-03-16T23:15:57.9Z,1,REGULAR,rebound,defensive,[],1641706,,,1610612766,11,7,2024-03-16T23:15:58Z,420000,False,,,0,,B. Miller REBOUND (Off:0 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,42.0,,,,,,,,,,1.0,1.0,0.0,,,,,
44,PT07M54.00S,2024-03-16T23:16:02.6Z,1,REGULAR,turnover,bad pass,[],1641706,,,1610612766,11,7,2024-03-16T23:16:06Z,430000,False,,,0,,B. Miller bad pass TURNOVER (1 TO),"[1641706, 201587]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Batum,201587.0,,
45,PT07M54.00S,2024-03-16T23:16:02.6Z,1,REGULAR,steal,,[],201587,,,1610612755,11,7,2024-03-16T23:16:05Z,440000,False,,,0,,N. Batum STEAL (1 STL),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
46,PT07M52.00S,2024-03-16T23:16:08.8Z,1,REGULAR,foul,personal,['2freethrow'],1641706,,,1610612755,11,7,2024-03-16T23:16:15Z,450000,False,,,0,,B. Miller shooting personal FOUL (1 PF) (Maxey 2 FT),"[1641706, 1630178]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,1151.0,1.0,0.0,Maxey,1630178.0,,,,,,,,,,,,
48,PT07M52.00S,2024-03-16T23:16:34.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630178,,,1610612755,12,7,2024-03-16T23:16:34Z,470000,False,,,0,,T. Maxey Free Throw 1 of 2 (5 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
49,PT07M52.00S,2024-03-16T23:16:50.7Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630178,,,1610612755,13,7,2024-03-16T23:16:50Z,480000,False,,,0,,T. Maxey Free Throw 2 of 2 (6 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
50,PT07M31.00S,2024-03-16T23:17:12.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203995,87.0400788436268,43.627450980392155,1610612766,13,7,2024-03-16T23:17:16Z,490000,False,-32.0,69.0,1,right,MISS V. Micic 7' driving floating Shot,[203995],1610612766.0,CHA,driving floating,,,Micic,V. Micic,,,,,In The Paint (Non-RA),0-8 Center,7.63,Missed,,,,,,,,,,,,,,,,,,
51,PT07M29.00S,2024-03-16T23:17:14.5Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612755,13,7,2024-03-16T23:17:14Z,500000,False,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,50.0,,,,,,,,,,2.0,2.0,0.0,,,,,
52,PT07M25.00S,2024-03-16T23:17:19.5Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1626162,5.962549277266746,51.22549019607843,1610612755,15,7,2024-03-16T23:19:26Z,510000,False,-6.0,4.0,1,left,K. Oubre Jr. running DUNK (6 PTS) (K. Lowry 3 AST),"[1626162, 200768]",1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.7,Made,,,,,,,6.0,K. Lowry,200768.0,3.0,,,,,,,,
54,PT07M25.00S,2024-03-16T23:17:27.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,15,7,2024-03-16T23:17:27Z,530000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M09.00S,2024-03-16T23:20:33.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,88.61695137976346,39.70588235294118,1610612766,15,7,2024-03-16T23:20:40Z,540000,False,-51.0,55.0,1,right,MISS M. Bridges 7' turnaround Hook,[1628970],1610612766.0,CHA,turnaround,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,7.5,Missed,,,,,,,,,,,,,,,,,,
56,PT07M07.00S,2024-03-16T23:20:35.9Z,1,REGULAR,rebound,defensive,[],200768,,,1610612755,15,7,2024-03-16T23:20:40Z,550000,False,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,55.0,,,,,,,,,,2.0,2.0,0.0,,,,,
57,PT06M48.00S,2024-03-16T23:20:55.6Z,1,REGULAR,3pt,Jump Shot,[],1630178,30.929697766097235,21.813725490196077,1610612755,15,7,2024-03-16T23:21:00Z,560000,False,141.0,238.0,1,left,MISS T. Maxey 27' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,27.68,Missed,,,,,,,,,,,,,,,,,,
58,PT06M44.00S,2024-03-16T23:20:59.6Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,15,7,2024-03-16T23:21:00Z,570000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,57.0,,,,,,,,,,1.0,1.0,0.0,,,,,
59,PT06M25.00S,2024-03-16T23:21:18.0Z,1,REGULAR,2pt,Jump Shot,[],1628970,76.26478318002628,69.6078431372549,1610612766,15,7,2024-03-16T23:21:21Z,580000,False,98.0,171.0,1,right,MISS M. Bridges 19' pullup Shot,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,19.67,Missed,,,,,,,,,,,,,,,,,,
60,PT06M22.00S,2024-03-16T23:21:21.0Z,1,REGULAR,rebound,defensive,[],200768,,,1610612755,15,7,2024-03-16T23:21:21Z,590000,False,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Right Center,,,59.0,,,,,,,,,,3.0,3.0,0.0,,,,,
61,PT06M01.00S,2024-03-16T23:21:42.0Z,1,REGULAR,turnover,lost ball,[],1630178,,,1610612755,15,7,2024-03-16T23:21:45Z,600000,False,,,0,,T. Maxey lost ball TURNOVER (1 TO),"[1630178, 1630544]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,Mann,1630544.0,,
62,PT06M01.00S,2024-03-16T23:21:42.0Z,1,REGULAR,steal,,[],1630544,,,1610612766,15,7,2024-03-16T23:25:50Z,610000,False,,,0,,T. Mann STEAL (1 STL),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
63,PT05M56.00S,2024-03-16T23:21:47.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628970,94.26741130091985,51.470588235294116,1610612766,15,9,2024-03-16T23:21:53Z,620000,False,7.0,1.0,1,right,M. Bridges running finger roll Layup (2 PTS) (T. Mann 3 AST),"[1628970, 1630544]",1610612766.0,CHA,running finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,,,2.0,T. Mann,1630544.0,3.0,,,,,,,,
65,PT05M38.00S,2024-03-16T23:22:05.2Z,1,REGULAR,turnover,bad pass,[],200768,,,1610612755,15,9,2024-03-16T23:22:12Z,640000,False,,,0,,K. Lowry bad pass TURNOVER (1 TO),"[200768, 203995]",1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Micic,203995.0,,
66,PT05M38.00S,2024-03-16T23:22:05.2Z,1,REGULAR,steal,,[],203995,,,1610612766,15,9,2024-03-16T23:22:07Z,650000,False,,,0,,V. Micic STEAL (1 STL),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
71,PT05M34.00S,2024-03-16T23:22:18.3Z,1,REGULAR,substitution,out,[],201587,,,1610612766,15,9,2024-03-16T23:22:34Z,700000,False,,,0,,SUB out: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M34.00S,2024-03-16T23:22:18.3Z,1,REGULAR,substitution,out,[],200768,,,1610612766,15,9,2024-03-16T23:22:34Z,710000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M34.00S,2024-03-16T23:22:18.3Z,1,REGULAR,substitution,out,[],1630544,,,1610612766,15,9,2024-03-16T23:22:34Z,720000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M34.00S,2024-03-16T23:22:18.3Z,1,REGULAR,substitution,in,[],1630231,,,1610612766,15,9,2024-03-16T23:22:34Z,730000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M34.00S,2024-03-16T23:22:18.3Z,1,REGULAR,substitution,in,[],1627741,,,1610612766,15,9,2024-03-16T23:22:34Z,740000,False,,,0,,SUB in: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M34.00S,2024-03-16T23:22:18.3Z,1,REGULAR,substitution,in,[],1630197,,,1610612766,15,9,2024-03-16T23:22:34Z,750000,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M20.00S,2024-03-16T23:23:01.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,91.90210249671485,50.73529411764706,1610612766,15,11,2024-03-16T23:35:37Z,760000,False,4.0,24.0,1,right,M. Bridges driving Layup (4 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.39,Made,,,,,,,4.0,,,,,,,,,,,
78,PT04M58.00S,2024-03-16T23:23:28.6Z,1,REGULAR,turnover,out-of-bounds,[],1626162,,,1610612755,15,11,2024-03-16T23:23:37Z,770000,False,,,0,,K. Oubre Jr. step out-of-bounds TURNOVER (1 TO),[1626162],1610612755.0,PHI,step,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,101284.0,,,,,,,,,,,,1.0,,,,
79,PT04M58.00S,2024-03-16T23:23:34.9Z,1,REGULAR,substitution,out,[],1630208,,,1610612766,15,11,2024-03-16T23:23:38Z,780000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M58.00S,2024-03-16T23:23:34.9Z,1,REGULAR,substitution,in,[],1629684,,,1610612766,15,11,2024-03-16T23:23:38Z,790000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M42.00S,2024-03-16T23:24:05.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,94.26741130091985,51.22549019607843,1610612766,15,13,2024-03-16T23:24:10Z,800000,False,6.0,1.0,1,right,M. Bridges driving reverse Layup (6 PTS),[1628970],1610612766.0,CHA,driving reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,6.0,,,,,,,,,,,
82,PT04M27.00S,2024-03-16T23:24:25.6Z,1,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612755,15,13,2024-03-16T23:24:37Z,810000,False,,,0,,G. Williams shooting personal FOUL (1 PF) (Maxey 2 FT),"[1629684, 1630178]",1610612766.0,CHA,shooting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,1198.0,1.0,0.0,Maxey,1630178.0,,,,,,,,,,,,
84,PT04M27.00S,2024-03-16T23:24:55.7Z,1,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,16,13,2024-03-16T23:24:55Z,830000,False,,,0,,T. Maxey Free Throw 1 of 2 (7 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
85,PT04M27.00S,2024-03-16T23:24:56.6Z,1,REGULAR,substitution,out,[],1628964,,,1610612755,16,13,2024-03-16T23:25:00Z,840000,False,,,0,,SUB out: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M27.00S,2024-03-16T23:24:56.6Z,1,REGULAR,substitution,in,[],1630194,,,1610612755,16,13,2024-03-16T23:25:00Z,850000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
