actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-27T23:43:46.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-27T23:43:46Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-03-27T23:43:48.0Z,1,REGULAR,jumpball,recovered,[],1630178,,,1610612755,0,0,2024-03-27T23:43:48Z,40000,False,,,0,,Jump Ball M. Bamba vs. I. Zubac: Tip to T. Maxey,"[1630178, 1628964, 1627826]",1610612755.0,PHI,startperiod,T. Maxey,1630178.0,Maxey,T. Maxey,Bamba,1628964.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2024-03-27T23:44:04.6Z,1,REGULAR,3pt,Jump Shot,[],200768,25.279237844940866,12.009803921568633,1610612755,3,0,2024-03-27T23:44:08Z,70000,False,190.0,185.0,1,left,K. Lowry 26' 3PT pullup (3 PTS) (K. Oubre Jr. 1 AST),"[200768, 1626162]",1610612755.0,PHI,pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,26.53,Made,3.0,K. Oubre Jr.,1626162.0,1.0,,,,,,,,,,,,,,
9,PT11M20.00S,2024-03-27T23:44:24.2Z,1,REGULAR,2pt,Jump Shot,[],202695,78.36727989487517,62.99019607843137,1610612746,3,0,2024-03-27T23:44:28Z,90000,False,65.0,151.0,1,right,MISS K. Leonard 16' turnaround fadeaway Shot,[202695],1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,16.42,Missed,,,,,,,,,,,,,,,,,,
10,PT11M18.00S,2024-03-27T23:44:26.2Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612755,3,0,2024-03-27T23:44:28Z,100000,False,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Mid-Range,16-24 Right Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M13.00S,2024-03-27T23:44:31.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,35.66031537450722,54.411764705882355,1610612755,3,0,2024-03-27T23:44:38Z,110000,False,-22.0,283.0,1,left,MISS T. Maxey 28' running 3PT,[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,28.36,Missed,,,,,,,,,,,,,,,,,,
12,PT11M09.00S,2024-03-27T23:44:35.9Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,3,0,2024-03-27T23:44:38Z,120000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M02.00S,2024-03-27T23:44:42.4Z,1,REGULAR,2pt,Jump Shot,[],202331,94.79303547963207,79.16666666666666,1610612746,3,0,2024-03-27T23:45:10Z,130000,False,146.0,-4.0,1,right,MISS P. George 14' turnaround Shot,[202331],1610612746.0,LAC,turnaround,,,George,P. George,,,,,Mid-Range,8-16 Right,14.58,Missed,,,,,,,,,,,,,,,,,,
14,PT10M59.00S,2024-03-27T23:44:45.4Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,3,0,2024-03-27T23:44:46Z,140000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M53.00S,2024-03-27T23:44:52.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,13.452693823915894,50.0,1610612755,5,0,2024-03-27T23:45:34Z,150000,False,0.0,74.0,1,left,K. Oubre Jr. 7' turnaround Jump Shot (2 PTS),[1626162],1610612755.0,PHI,turnaround,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.4,Made,2.0,,,,,,,,,,,,,,,,,
