actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-07T00:40:49.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-07T00:40:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2024-03-07T00:40:53.6Z,1,REGULAR,jumpball,recovered,[],1630583,,,1610612763,0,0,2024-03-07T00:40:53Z,40000,False,,,0,,Jump Ball J. Jackson Jr. vs. P. Reed: Tip to S. Aldama,"[1630583, 1628991, 1630194]",1610612763.0,MEM,startperiod,S. Aldama,1630583.0,Aldama,S. Aldama,Jackson Jr.,1628991.0,Reed,1630194.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-03-07T00:41:06.9Z,1,REGULAR,3pt,Jump Shot,[],1628379,92.29632063074901,96.32352941176471,1610612763,0,3,2024-03-07T00:41:11Z,70000,False,232.0,20.0,1,right,L. Kennard 3PT  (3 PTS) (V. Williams Jr. 1 AST),"[1628379, 1631246]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,23.25,Made,3.0,V. Williams Jr.,1631246.0,1.0,,,,,,,,,,,,,,
9,PT11M12.00S,2024-03-07T00:41:35.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630194,10.298948751642584,49.26470588235294,1610612755,0,3,2024-03-07T00:41:39Z,90000,False,4.0,44.0,1,left,MISS P. Reed Hook,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,,,,,,
10,PT11M10.00S,2024-03-07T00:41:38.1Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612763,0,3,2024-03-07T00:41:38Z,100000,False,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M07.00S,2024-03-07T00:41:41.7Z,1,REGULAR,turnover,lost ball,[],1628379,,,1610612763,0,3,2024-03-07T00:41:46Z,110000,False,,,0,,L. Kennard lost ball TURNOVER (1 TO),"[1628379, 1626166]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Payne,1626166.0,,,,,,,
12,PT11M07.00S,2024-03-07T00:41:41.7Z,1,REGULAR,steal,,[],1626166,,,1610612755,0,3,2024-03-07T00:41:44Z,120000,False,,,0,,C. Payne STEAL (1 STL),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
14,PT10M57.00S,2024-03-07T00:42:07.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630194,28.43298291721419,19.607843137254903,1610612755,3,3,2024-03-07T00:42:11Z,140000,False,152.0,215.0,1,left,P. Reed 26' 3PT  (3 PTS) (B. Hield 1 AST),"[1630194, 1627741]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Right Center,26.31,Made,3.0,B. Hield,1627741.0,1.0,,,,,,,,,,,,,,
16,PT10M47.00S,2024-03-07T00:42:21.2Z,1,REGULAR,foul,personal,[],1630194,,,1610612763,3,3,2024-03-07T00:42:27Z,160000,False,,,0,,P. Reed personal FOUL (1 PF),"[1630194, 1628991]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,2005.0,1.0,0.0,Jackson Jr.,1628991.0,,
18,PT10M36.00S,2024-03-07T00:42:43.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,93.47897503285151,37.5,1610612763,3,5,2024-03-07T00:42:47Z,180000,False,-62.0,9.0,1,right,J. Jackson Jr. 6' driving floating Jump Shot (2 PTS) (L. Kennard 1 AST),"[1628991, 1628379]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.31,Made,2.0,L. Kennard,1628379.0,1.0,,,,,,,,,,,,,,
20,PT10M23.00S,2024-03-07T00:42:56.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,10.693166885676746,49.01960784313726,1610612755,3,5,2024-03-07T00:43:00Z,200000,False,5.0,48.0,1,left,MISS T. Harris floating Shot,[202699],1610612755.0,PHI,floating,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,4.82,Missed,,,,,,,,,,,,,,,,,,
21,PT10M21.00S,2024-03-07T00:42:58.6Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,3,5,2024-03-07T00:43:00Z,210000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,
22,PT10M12.00S,2024-03-07T00:43:07.6Z,1,REGULAR,3pt,Jump Shot,[],1629723,76.39618922470433,87.99019607843137,1610612763,3,8,2024-03-07T00:43:11Z,220000,False,190.0,169.0,1,right,J. Konchar 25' 3PT  (3 PTS) (S. Aldama 1 AST),"[1629723, 1630583]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,25.46,Made,3.0,S. Aldama,1630583.0,1.0,,,,,,,,,,,,,,
24,PT09M45.00S,2024-03-07T00:43:34.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,7.013797634691201,47.30392156862745,1610612755,3,8,2024-03-07T00:43:38Z,240000,False,13.0,13.0,1,left,MISS C. Payne driving finger roll Layup,[1626166],1610612755.0,PHI,driving finger roll,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,1.9,Missed,,,,,,,,,,,,,,,,,,
25,PT09M43.00S,2024-03-07T00:43:36.9Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,3,8,2024-03-07T00:43:38Z,250000,False,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,
26,PT09M32.00S,2024-03-07T00:43:48.6Z,1,REGULAR,3pt,Jump Shot,[],1630583,79.94415243101183,3.67647058823529,1610612763,3,11,2024-03-07T00:43:52Z,260000,False,-232.0,136.0,1,right,S. Aldama 26' 3PT  (3 PTS) (V. Williams Jr. 2 AST),"[1630583, 1631246]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,26.86,Made,3.0,V. Williams Jr.,1631246.0,2.0,,,,,,,,,,,,,,
28,PT09M12.00S,2024-03-07T00:44:07.1Z,1,REGULAR,3pt,Jump Shot,[],202699,32.769382391590014,36.76470588235294,1610612755,3,11,2024-03-07T00:44:14Z,280000,False,66.0,256.0,1,left,MISS T. Harris 26' pullup 3PT,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,26.39,Missed,,,,,,,,,,,,,,,,,,
