actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-04-02T23:35:55.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-02T23:35:55Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-04-02T23:35:58.2Z,1,REGULAR,jumpball,recovered,[],1626166,,,1610612755,0,0,2024-04-02T23:35:58Z,40000,False,,,0,,Jump Ball J. Embiid vs. C. Holmgren: Tip to C. Payne,"[1626166, 203954, 1631096]",1610612755.0,PHI,startperiod,C. Payne,1626166.0,Payne,C. Payne,Embiid,203954.0,Holmgren,1631096.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2024-04-02T23:36:14.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,8.722076215505908,53.92156862745098,1610612755,0,0,2024-04-02T23:36:19Z,70000,False,-20.0,29.0,1,left,MISS K. Oubre Jr. driving finger roll Layup,[1626162],1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,3.54,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2024-04-02T23:36:17.5Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,0,0,2024-04-02T23:36:19Z,80000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M26.00S,2024-04-02T23:37:00.4Z,1,REGULAR,foul,personal,[],200768,,,1610612760,0,0,2024-04-02T23:37:17Z,120000,False,,,0,,K. Lowry personal FOUL (1 PF),"[200768, 1629652]",1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1146.0,1.0,0.0,Dort,1629652.0,,,,,,,,,
15,PT11M19.00S,2024-04-02T23:37:07.2Z,1,REGULAR,3pt,Jump Shot,[],1631096,67.7233902759527,71.32352941176471,1610612760,0,3,2024-04-02T23:37:11Z,140000,False,107.0,251.0,1,right,C. Holmgren 27' 3PT  (3 PTS) (J. Williams 1 AST),"[1631096, 1631119]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,27.26,Made,,,,,,,,,,3.0,J. Williams,1631119.0,1.0,,,,,
17,PT11M04.00S,2024-04-02T23:37:25.6Z,1,REGULAR,foul,offensive,[],203954,,,1610612755,0,3,2024-04-02T23:37:32Z,160000,False,,,0,,J. Embiid charge offensive FOUL (1 PF),"[203954, 1630598]",1610612755.0,PHI,charge,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,1146.0,1.0,0.0,Wiggins,1630598.0,,,,,,,,,
19,PT11M04.00S,2024-04-02T23:37:25.6Z,1,REGULAR,turnover,offensive foul,[],203954,,,1610612755,0,3,2024-04-02T23:37:25Z,180000,False,,,0,,J. Embiid offensive foul TURNOVER (1 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,1146.0,,,,,,,,,1.0,,,,
20,PT11M04.00S,2024-04-02T23:37:42.5Z,1,REGULAR,timeout,full,['team'],0,,,1610612760,0,3,2024-04-02T23:41:46Z,190000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,PT10M47.00S,2024-04-02T23:41:17.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631096,85.3318002628121,19.85294117647058,1610612760,0,5,2024-04-02T23:41:22Z,210000,False,-151.0,85.0,1,right,C. Holmgren 17' pullup Jump Shot (5 PTS) (J. Williams 2 AST),"[1631096, 1631119]",1610612760.0,OKC,pullup,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Left,17.32,Made,,,,,,,,,,5.0,J. Williams,1631119.0,2.0,,,,,
24,PT10M37.00S,2024-04-02T23:41:27.4Z,1,REGULAR,3pt,Jump Shot,[],202699,33.952036793692514,40.68627450980392,1610612755,3,5,2024-04-02T23:41:31Z,230000,False,47.0,267.0,1,left,T. Harris 27' 3PT pullup (3 PTS) (J. Embiid 1 AST),"[202699, 203954]",1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,27.06,Made,,,,,,,,,,3.0,J. Embiid,203954.0,1.0,,,,,
