actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
19,PT10M16.00S,2024-02-15T00:13:50.3Z,1,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,7,6,2024-02-15T00:13:50Z,190000,False,,,0,,T. Herro Free Throw 1 of 2 (4 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
20,PT10M16.00S,2024-02-15T00:14:06.6Z,1,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,7,7,2024-02-15T00:14:06Z,200000,False,,,0,,T. Herro Free Throw 2 of 2 (5 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
21,PT10M06.00S,2024-02-15T00:14:17.1Z,1,REGULAR,3pt,Jump Shot,[],1627741,33.196452036793694,38.72549019607843,1610612755,7,7,2024-02-15T00:14:20Z,210000,False,56.0,260.0,1,left,MISS B. Hield 26' 3PT,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,26.56,Missed,,,,,,,,,,,,,,,
22,PT10M03.00S,2024-02-15T00:14:20.1Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,7,7,2024-02-15T00:14:20Z,220000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,21.0,1.0,1.0,0.0,,
23,PT09M49.00S,2024-02-15T00:14:34.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,93.51182654402102,50.73529411764706,1610612748,7,9,2024-02-15T00:14:39Z,230000,False,4.0,8.0,1,right,B. Adebayo alley-oop DUNK (2 PTS) (D. Robinson 1 AST),"[1628389, 1629130]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,0.93,Made,2.0,D. Robinson,1629130.0,1.0,,,,,,,,,,,
25,PT09M38.00S,2024-02-15T00:14:46.1Z,1,REGULAR,2pt,Jump Shot,[],1630178,18.2161629434954,29.166666666666668,1610612755,9,9,2024-02-15T00:14:50Z,250000,False,104.0,119.0,1,left,T. Maxey 15' pullup Jump Shot (4 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,,,,15.79,Made,4.0,,,,,,,,,,,,,,
26,PT09M38.00S,2024-02-15T00:14:50.5Z,1,REGULAR,foul,personal,['1freethrow'],1628997,,,1610612755,9,9,2024-02-15T00:14:59Z,260000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Maxey 1 FT),"[1628997, 1630178]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,,,,,,,,,,1628159.0,1.0,0.0,Maxey,1630178.0,,,,,,
28,PT09M38.00S,2024-02-15T00:15:19.8Z,1,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,10,9,2024-02-15T00:15:19Z,280000,False,,,0,,T. Maxey Free Throw 1 of 1 (5 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
29,PT09M28.00S,2024-02-15T00:15:31.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,94.30026281208936,50.245098039215684,1610612748,10,11,2024-02-15T00:15:36Z,290000,False,1.0,1.0,1,right,B. Adebayo alley-oop DUNK (4 PTS) (D. Robinson 2 AST),"[1628389, 1629130]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,0.16,Made,4.0,D. Robinson,1629130.0,2.0,,,,,,,,,,,
31,PT09M16.00S,2024-02-15T00:15:42.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,19.267411300919843,46.568627450980394,1610612755,12,11,2024-02-15T00:15:46Z,310000,False,17.0,129.0,1,left,K. Oubre Jr. 12' pullup Jump Shot (2 PTS) (K. Martin 1 AST),"[1626162, 1630231]",1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,12.97,Made,2.0,K. Martin,1630231.0,1.0,,,,,,,,,,,
33,PT09M04.00S,2024-02-15T00:15:54.8Z,1,REGULAR,3pt,Jump Shot,[],1631107,94.03745072273325,98.2843137254902,1610612748,12,11,2024-02-15T00:16:05Z,330000,False,241.0,4.0,1,right,MISS N. Jovic 24' 3PT,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Right Corner 3,24+ Right,,,,24.14,Missed,,,,,,,,,,,,,,,
34,PT08M59.00S,2024-02-15T00:15:59.8Z,1,REGULAR,rebound,defensive,[],1630194,,,1610612755,12,11,2024-02-15T00:16:05Z,340000,False,,,0,,P. Reed REBOUND (Off:0 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,33.0,1.0,1.0,0.0,,
35,PT08M52.00S,2024-02-15T00:16:06.7Z,1,REGULAR,2pt,Jump Shot,[],1630178,21.50131406044678,24.019607843137255,1610612755,14,11,2024-02-15T00:16:10Z,350000,False,130.0,150.0,1,left,T. Maxey 19' pullup Jump Shot (7 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right Center,,,,19.81,Made,7.0,,,,,,,,,,,,,,
36,PT08M44.00S,2024-02-15T00:16:16.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,92.72339027595268,46.32352941176471,1610612748,14,11,2024-02-15T00:16:21Z,360000,False,-18.0,16.0,1,right,MISS C. Martin driving Layup,[1628997],1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,2.43,Missed,,,,,,,,,,,,,,,
37,PT08M41.00S,2024-02-15T00:16:19.1Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612755,14,11,2024-02-15T00:16:21Z,370000,False,,,0,,K. Martin REBOUND (Off:0 Def:1),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,36.0,1.0,1.0,0.0,,
38,PT08M37.00S,2024-02-15T00:16:23.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,10.988830486202366,96.07843137254902,1610612755,17,11,2024-02-15T00:16:44Z,380000,False,-230.0,51.0,1,left,B. Hield 3PT running pullup (3 PTS),[1627741],1610612755.0,PHI,running pullup,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,,23.59,Made,3.0,,,,,,,,,,,,,,
39,PT08M16.00S,2024-02-15T00:16:42.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,85.23324572930355,57.35294117647059,1610612748,17,13,2024-02-15T00:16:47Z,390000,False,37.0,86.0,1,right,B. Adebayo 9' turnaround Jump Shot (6 PTS),[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,9.38,Made,6.0,,,,,,,,,,,,,,
40,PT07M57.00S,2024-02-15T00:17:02.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,18.2161629434954,49.26470588235294,1610612755,17,13,2024-02-15T00:17:05Z,400000,False,4.0,119.0,1,left,MISS K. Oubre Jr. 11' pullup Shot,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,11.88,Missed,,,,,,,,,,,,,,,
41,PT07M55.00S,2024-02-15T00:17:04.0Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,17,13,2024-02-15T00:17:05Z,410000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,40.0,2.0,2.0,0.0,,
42,PT07M43.00S,2024-02-15T00:17:16.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,91.27792378449409,51.9607843137255,1610612748,17,15,2024-02-15T00:21:40Z,420000,False,10.0,29.0,1,right,B. Adebayo driving Layup (8 PTS),[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,3.11,Made,8.0,,,,,,,,,,,,,,
43,PT07M21.00S,2024-02-15T00:17:37.8Z,1,REGULAR,3pt,Jump Shot,[],1627741,30.042706964520367,24.509803921568626,1610612755,20,15,2024-02-15T00:17:41Z,430000,False,127.0,230.0,1,left,B. Hield 26' 3PT pullup (6 PTS) (T. Maxey 2 AST),"[1627741, 1630178]",1610612755.0,PHI,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,26.29,Made,6.0,T. Maxey,1630178.0,2.0,,,,,,,,,,,
45,PT07M07.00S,2024-02-15T00:17:52.3Z,1,REGULAR,2pt,Jump Shot,[],1629639,79.31997371879106,56.372549019607845,1610612748,20,15,2024-02-15T00:17:56Z,450000,False,32.0,142.0,1,right,MISS T. Herro 14' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,8-16 Center,,,,14.54,Missed,,,,,,,,,,,,,,,
46,PT07M05.00S,2024-02-15T00:17:54.3Z,1,REGULAR,rebound,defensive,[],1630194,,,1610612755,20,15,2024-02-15T00:17:56Z,460000,False,,,0,,P. Reed REBOUND (Off:0 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,45.0,2.0,2.0,0.0,,
47,PT06M55.00S,2024-02-15T00:18:05.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,7.440867279894875,48.77450980392157,1610612755,22,15,2024-02-15T00:18:52Z,470000,False,6.0,17.0,1,left,P. Reed cutting Layup (2 PTS) (T. Maxey 3 AST),"[1630194, 1630178]",1610612755.0,PHI,cutting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,1.84,Made,2.0,T. Maxey,1630178.0,3.0,,,,,,,,,,,
49,PT06M54.00S,2024-02-15T00:18:13.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,22,15,2024-02-15T00:18:13Z,490000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT06M38.00S,2024-02-15T00:21:31.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,85.89027595269383,42.15686274509804,1610612748,22,17,2024-02-15T00:21:37Z,500000,False,-39.0,80.0,1,right,B. Adebayo 8' turnaround fadeaway Jump Shot (10 PTS),[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,8.92,Made,10.0,,,,,,,,,,,,,,
52,PT06M17.00S,2024-02-15T00:22:01.9Z,1,REGULAR,violation,kicked ball,[],1631107,,,1610612755,22,17,2024-02-15T00:22:09Z,520000,False,,,0,,N. Jovic kicked ball VIOLATION,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,1162.0,,,,,,,,,,
53,PT06M08.00S,2024-02-15T00:22:20.5Z,1,REGULAR,3pt,Jump Shot,[],1630178,11.645860709592641,98.2843137254902,1610612755,22,17,2024-02-15T00:22:24Z,530000,False,-241.0,57.0,1,left,MISS T. Maxey 24' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,,,,24.8,Missed,,,,,,,,,,,,,,,
54,PT06M04.00S,2024-02-15T00:22:24.5Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,22,17,2024-02-15T00:22:24Z,540000,False,,,0,,N. Jovic REBOUND (Off:0 Def:1),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,53.0,1.0,1.0,0.0,,
55,PT06M02.00S,2024-02-15T00:22:29.3Z,1,REGULAR,turnover,lost ball,[],1631107,,,1610612748,22,17,2024-02-15T00:22:48Z,550000,False,,,0,,N. Jovic lost ball TURNOVER (2 TO),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Mid-Range,16-24 Left Center,2.0,,,,,,,,,,,,,,,,,,,
57,PT06M02.00S,2024-02-15T00:22:40.3Z,1,REGULAR,foul,personal,[],1631107,,,1610612755,22,17,2024-02-15T00:22:50Z,570000,False,,,0,,N. Jovic loose ball personal FOUL (1 PF),"[1631107, 1630194]",1610612748.0,MIA,loose ball,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1628159.0,1.0,0.0,Reed,1630194.0,,,,,,
59,PT05M50.00S,2024-02-15T00:22:56.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627741,7.5722733245729295,50.73529411764706,1610612755,24,17,2024-02-15T00:23:00Z,590000,False,-4.0,19.0,1,left,B. Hield driving Layup (8 PTS),[1627741],1610612755.0,PHI,driving,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,1.91,Made,8.0,,,,,,,,,,,,,,
60,PT05M30.00S,2024-02-15T00:23:17.1Z,1,REGULAR,3pt,Jump Shot,[],1631107,85.89027595269383,98.77450980392157,1610612748,24,20,2024-02-15T00:23:21Z,600000,False,244.0,80.0,1,right,N. Jovic 25' 3PT  (3 PTS) (C. Martin 1 AST),"[1631107, 1628997]",1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Right Corner 3,24+ Right,,,,25.67,Made,3.0,C. Martin,1628997.0,1.0,,,,,,,,,,,
62,PT05M17.00S,2024-02-15T00:23:30.6Z,1,REGULAR,3pt,Jump Shot,[],1630231,9.017739816031538,3.431372549019608,1610612755,24,20,2024-02-15T00:23:35Z,620000,False,233.0,32.0,1,left,MISS K. Martin 3PT,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Right Corner 3,24+ Right,,,,23.5,Missed,,,,,,,,,,,,,,,
63,PT05M14.00S,2024-02-15T00:23:33.6Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,24,20,2024-02-15T00:23:35Z,630000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,62.0,3.0,3.0,0.0,,
64,PT05M11.00S,2024-02-15T00:23:38.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629639,94.1688567674113,51.9607843137255,1610612748,24,22,2024-02-15T00:23:45Z,640000,False,10.0,2.0,1,right,T. Herro running Layup (7 PTS),[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,1.01,Made,7.0,,,,,,,,,,,,,,
65,PT05M11.00S,2024-02-15T00:23:44.4Z,1,REGULAR,foul,personal,['1freethrow'],1626162,,,1610612748,24,22,2024-02-15T00:24:21Z,650000,False,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (Herro 1 FT),"[1626162, 1629639]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,203591.0,1.0,0.0,Herro,1629639.0,,,,,,
67,PT05M11.00S,2024-02-15T00:23:54.7Z,1,REGULAR,substitution,out,[],1630231,,,1610612748,24,22,2024-02-15T00:24:15Z,670000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M11.00S,2024-02-15T00:23:54.7Z,1,REGULAR,substitution,out,[],1627741,,,1610612748,24,22,2024-02-15T00:24:15Z,680000,False,,,0,,SUB out: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M11.00S,2024-02-15T00:23:54.7Z,1,REGULAR,substitution,out,[],1631107,,,1610612748,24,22,2024-02-15T00:24:15Z,690000,False,,,0,,SUB out: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M11.00S,2024-02-15T00:23:54.7Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,24,22,2024-02-15T00:24:15Z,700000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M11.00S,2024-02-15T00:23:54.7Z,1,REGULAR,substitution,out,[],1629130,,,1610612748,24,22,2024-02-15T00:24:15Z,710000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M11.00S,2024-02-15T00:23:54.7Z,1,REGULAR,substitution,in,[],1641741,,,1610612748,24,22,2024-02-15T00:24:15Z,720000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M11.00S,2024-02-15T00:23:54.7Z,1,REGULAR,substitution,in,[],1626166,,,1610612748,24,22,2024-02-15T00:24:15Z,730000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M11.00S,2024-02-15T00:23:54.7Z,1,REGULAR,substitution,in,[],1631170,,,1610612748,24,22,2024-02-15T00:24:15Z,740000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M11.00S,2024-02-15T00:23:54.7Z,1,REGULAR,substitution,in,[],1629312,,,1610612748,24,22,2024-02-15T00:24:15Z,750000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M11.00S,2024-02-15T00:23:54.7Z,1,REGULAR,substitution,in,[],201567,,,1610612748,24,22,2024-02-15T00:24:15Z,760000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M11.00S,2024-02-15T00:24:25.1Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1629639,,,1610612748,24,22,2024-02-15T00:24:27Z,770000,False,,,0,,MISS T. Herro Free Throw 1 of 1,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
78,PT05M08.00S,2024-02-15T00:24:28.1Z,1,REGULAR,rebound,defensive,[],1626166,,,1610612755,24,22,2024-02-15T00:24:27Z,780000,False,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,77.0,1.0,1.0,0.0,,
79,PT04M57.00S,2024-02-15T00:24:38.9Z,1,REGULAR,3pt,Jump Shot,[],1626162,8.492115637319317,2.941176470588235,1610612755,24,22,2024-02-15T00:25:09Z,790000,False,235.0,27.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,23.69,Missed,,,,,,,,,,,,,,,
80,PT04M56.00S,2024-02-15T00:24:39.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,24,22,2024-02-15T00:28:27Z,800000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,79.0,,,,,
81,PT04M56.00S,2024-02-15T00:24:45.2Z,1,REGULAR,foul,personal,[],1628997,,,1610612755,24,22,2024-02-15T00:27:47Z,810000,False,,,0,,C. Martin loose ball personal FOUL (2 PF),"[1628997, 1630194]",1610612748.0,MIA,loose ball,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,203591.0,2.0,0.0,Reed,1630194.0,,,,,,
83,PT04M56.00S,2024-02-15T00:25:02.9Z,1,REGULAR,substitution,out,[],1629639,,,1610612755,24,22,2024-02-15T00:25:05Z,830000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M56.00S,2024-02-15T00:25:02.9Z,1,REGULAR,substitution,in,[],1629130,,,1610612755,24,22,2024-02-15T00:25:05Z,840000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M43.00S,2024-02-15T00:25:15.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1626162,11.12023653088042,22.30392156862745,1610612755,24,22,2024-02-15T00:25:54Z,850000,False,138.0,52.0,1,left,MISS K. Oubre Jr. 14' Jump Shot,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,,,,14.79,Missed,,,,,,,,,,,,,,,
91,PT04M39.00S,2024-02-15T00:25:19.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,24,22,2024-02-15T00:30:32Z,855000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,85.0,,,,,
86,PT04M39.00S,2024-02-15T00:25:44.7Z,1,REGULAR,substitution,out,[],1628997,,,1610612755,24,22,2024-02-15T00:25:47Z,860000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
