actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
16,PT10M53.00S,2024-02-10T00:11:34.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627741,7.966491458607096,48.529411764705884,1610612755,0,4,2024-02-10T00:11:41Z,160000,False,7.0,22.0,1,left,MISS B. Hield running Layup - blocked,"[1627741, 203992]",1610612755.0,PHI,running,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,Bogdanovic,203992.0,,,,,,,,
17,PT10M53.00S,2024-02-10T00:11:34.2Z,1,REGULAR,block,,[],203992,,,1610612755,0,4,2024-02-10T00:11:36Z,170000,False,,,0,,B. Bogdanovic BLOCK (1 BLK),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M50.00S,2024-02-10T00:11:37.2Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,0,4,2024-02-10T00:11:41Z,180000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M44.00S,2024-02-10T00:11:43.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630180,93.24901445466492,50.245098039215684,1610612737,0,6,2024-02-10T00:11:57Z,190000,False,1.0,11.0,1,right,S. Bey running finger roll Layup (2 PTS) (T. Young 1 AST),"[1630180, 1629027]",1610612737.0,ATL,running finger roll,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.11,Made,2.0,T. Young,1629027.0,1.0,,,,,,,,,,,,,,
21,PT10M30.00S,2024-02-10T00:11:57.8Z,1,REGULAR,turnover,out-of-bounds,[],1626166,,,1610612755,0,6,2024-02-10T00:12:03Z,210000,False,,,0,,C. Payne bad pass out-of-bounds TURNOVER (1 TO),[1626166],1610612755.0,PHI,bad pass,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2530.0,1.0,,,,,,
22,PT10M17.00S,2024-02-10T00:12:15.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,63.9454664914586,25.49019607843137,1610612737,0,6,2024-02-10T00:12:20Z,220000,False,-123.0,286.0,1,right,MISS T. Young 31' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,31.15,Missed,,,,,,,,,,,,,,,,,,
23,PT10M14.00S,2024-02-10T00:12:18.1Z,1,REGULAR,rebound,defensive,[],1630194,,,1610612755,0,6,2024-02-10T00:12:20Z,230000,False,,,0,,P. Reed REBOUND (Off:0 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,,,,,,,22.0,2.0,2.0,0.0,,,,,,,,,,
24,PT10M08.00S,2024-02-10T00:12:25.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,7.835085413929041,46.568627450980394,1610612755,2,6,2024-02-10T00:12:30Z,240000,False,17.0,21.0,1,left,T. Harris running Layup (2 PTS),[202699],1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.72,Made,2.0,,,,,,,,,,,,,,,,,
25,PT09M49.00S,2024-02-10T00:12:47.2Z,1,REGULAR,violation,kicked ball,[],1630194,,,1610612737,2,6,2024-02-10T00:12:56Z,250000,False,,,0,,P. Reed kicked ball VIOLATION,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,203592.0,,,,,,,
26,PT09M45.00S,2024-02-10T00:13:05.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630168,90.88370565045992,43.38235294117647,1610612737,2,8,2024-02-10T00:13:21Z,260000,False,-33.0,33.0,1,right,O. Okongwu driving Layup (4 PTS) (T. Young 2 AST),"[1630168, 1629027]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,4.69,Made,4.0,T. Young,1629027.0,2.0,,,,,,,,,,,,,,
28,PT09M45.00S,2024-02-10T00:13:13.9Z,1,REGULAR,violation,defensive goaltending,[],1626162,,,1610612737,2,8,2024-02-10T00:13:33Z,280000,False,,,0,,K. Oubre Jr. defensive goaltending VIOLATION,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,203592.0,,,,,,,
29,PT09M24.00S,2024-02-10T00:13:31.2Z,1,REGULAR,3pt,Jump Shot,[],1627741,20.18725361366623,91.91176470588235,1610612755,5,8,2024-02-10T00:13:36Z,290000,False,-210.0,137.0,1,left,B. Hield 25' 3PT step back (3 PTS),[1627741],1610612755.0,PHI,step back,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,25.06,Made,3.0,,,,,,,,,,,,,,,,,
30,PT09M13.00S,2024-02-10T00:13:42.2Z,1,REGULAR,3pt,Jump Shot,[],1630552,66.17936925098554,46.81372549019608,1610612737,5,8,2024-02-10T00:13:47Z,300000,False,-16.0,265.0,1,right,MISS J. Johnson 26' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,26.59,Missed,,,,,,,,,,,,,,,,,,
31,PT09M11.00S,2024-02-10T00:13:44.2Z,1,REGULAR,rebound,defensive,[],1630194,,,1610612755,5,8,2024-02-10T00:13:47Z,310000,False,,,0,,P. Reed REBOUND (Off:0 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Center,,,,,,,30.0,3.0,3.0,0.0,,,,,,,,,,
32,PT09M03.00S,2024-02-10T00:13:52.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.652431011826544,45.83333333333333,1610612755,7,8,2024-02-10T00:13:56Z,320000,False,21.0,10.0,1,left,B. Hield driving finger roll Layup (5 PTS) (C. Payne 1 AST),"[1627741, 1626166]",1610612755.0,PHI,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,2.31,Made,5.0,C. Payne,1626166.0,1.0,,,,,,,,,,,,,,
34,PT08M45.00S,2024-02-10T00:14:10.1Z,1,REGULAR,3pt,Jump Shot,[],1630552,66.83639947437582,55.63725490196079,1610612737,7,11,2024-02-10T00:14:14Z,340000,False,28.0,259.0,1,right,J. Johnson 26' 3PT  (5 PTS) (T. Young 3 AST),"[1630552, 1629027]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,26.07,Made,5.0,T. Young,1629027.0,3.0,,,,,,,,,,,,,,
36,PT08M34.00S,2024-02-10T00:14:21.6Z,1,REGULAR,3pt,Jump Shot,[],1626166,31.225361366622867,49.50980392156863,1610612755,7,11,2024-02-10T00:14:26Z,360000,False,2.0,241.0,1,left,MISS C. Payne 24' 3PT,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,24.1,Missed,,,,,,,,,,,,,,,,,,
37,PT08M32.00S,2024-02-10T00:14:23.6Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,7,11,2024-02-10T00:14:26Z,370000,False,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,36.0,3.0,3.0,0.0,,,,,,,,,,
38,PT08M26.00S,2024-02-10T00:14:29.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630180,74.19513797634691,12.009803921568627,1610612737,7,11,2024-02-10T00:14:37Z,380000,False,-190.0,190.0,1,right,MISS S. Bey 26' running 3PT,[1630180],1610612737.0,ATL,running,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,26.88,Missed,,,,,,,,,,,,,,,,,,
39,PT08M23.00S,2024-02-10T00:14:32.9Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,7,11,2024-02-10T00:14:37Z,390000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,
40,PT08M16.00S,2024-02-10T00:14:39.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626162,6.389618922470433,46.81372549019608,1610612755,9,11,2024-02-10T00:15:15Z,400000,False,16.0,8.0,1,left,K. Oubre Jr. running Layup (2 PTS),[1626162],1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.76,Made,2.0,,,,,,,,,,,,,,,,,
41,PT07M51.00S,2024-02-10T00:15:05.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,94.03745072273325,56.372549019607845,1610612737,9,11,2024-02-10T00:15:10Z,410000,False,32.0,4.0,1,right,MISS O. Okongwu cutting Layup,[1630168],1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,,
42,PT07M47.00S,2024-02-10T00:15:08.5Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612737,9,11,2024-02-10T00:15:08Z,420000,False,,,0,,S. Bey REBOUND (Off:1 Def:0),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,41.0,1.0,0.0,1.0,,,,,,,,,,
45,PT07M47.00S,2024-02-10T00:15:41.4Z,1,REGULAR,foul,personal,[],1630194,,,1610612737,9,11,2024-02-10T00:15:49Z,450000,False,,,0,,P. Reed personal FOUL (1 PF),"[1630194, 1630180]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,203054.0,,1.0,0.0,Bey,1630180.0,,
47,PT07M43.00S,2024-02-10T00:15:49.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,71.30420499342969,17.892156862745097,1610612737,9,14,2024-02-10T00:15:52Z,470000,False,-161.0,217.0,1,right,T. Young 27' 3PT pullup (3 PTS) (J. Johnson 2 AST),"[1629027, 1630552]",1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,27.01,Made,3.0,J. Johnson,1630552.0,2.0,,,,,,,,,,,,,,
49,PT07M32.00S,2024-02-10T00:16:00.8Z,1,REGULAR,2pt,Jump Shot,[],1630194,4.155716162943495,20.34313725490196,1610612755,9,14,2024-02-10T00:16:05Z,490000,False,148.0,-13.0,1,left,MISS P. Reed 14' Jump Shot,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Right,14.89,Missed,,,,,,,,,,,,,,,,,,
50,PT07M29.00S,2024-02-10T00:16:03.8Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612737,9,14,2024-02-10T00:16:05Z,500000,False,,,0,,S. Bey REBOUND (Off:1 Def:1),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Mid-Range,8-16 Right,,,,,,,49.0,2.0,1.0,1.0,,,,,,,,,,
51,PT07M21.00S,2024-02-10T00:16:12.0Z,1,REGULAR,3pt,Jump Shot,[],203992,96.27135348226018,4.166666666666666,1610612737,9,14,2024-02-10T00:16:16Z,510000,False,-229.0,-17.0,1,right,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,22.99,Missed,,,,,,,,,,,,,,,,,,
52,PT07M17.00S,2024-02-10T00:16:16.0Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612755,9,14,2024-02-10T00:16:16Z,520000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,
53,PT07M06.00S,2024-02-10T00:16:26.0Z,1,REGULAR,3pt,Jump Shot,[],202699,18.478975032851512,96.07843137254902,1610612755,9,14,2024-02-10T00:16:30Z,530000,False,-230.0,121.0,1,left,MISS T. Harris 26' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
54,PT07M03.00S,2024-02-10T00:16:29.0Z,1,REGULAR,rebound,offensive,[],1630194,,,1610612755,9,14,2024-02-10T00:16:30Z,540000,False,,,0,,P. Reed REBOUND (Off:1 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,,,,,,,53.0,4.0,3.0,1.0,,,,,,,,,,
55,PT06M58.00S,2024-02-10T00:16:34.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630194,16.770696452036795,46.07843137254902,1610612755,11,14,2024-02-10T00:20:40Z,550000,False,20.0,105.0,1,left,P. Reed 10' Jump Shot (2 PTS) (C. Payne 2 AST),"[1630194, 1626166]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,10.69,Made,2.0,C. Payne,1626166.0,2.0,,,,,,,,,,,,,,
57,PT06M58.00S,2024-02-10T00:16:38.9Z,1,REGULAR,foul,personal,['1freethrow'],1630168,,,1610612755,11,14,2024-02-10T00:20:26Z,570000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Reed 1 FT),"[1630168, 1630194]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2530.0,,1.0,0.0,Reed,1630194.0,,
59,PT06M58.00S,2024-02-10T00:18:19.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,11,14,2024-02-10T00:18:19Z,590000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M58.00S,2024-02-10T00:19:31.8Z,1,REGULAR,substitution,out,[],1629027,,,1610612755,11,14,2024-02-10T00:19:34Z,600000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M58.00S,2024-02-10T00:19:31.8Z,1,REGULAR,substitution,in,[],1630235,,,1610612755,11,14,2024-02-10T00:19:34Z,610000,False,,,0,,SUB in: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M58.00S,2024-02-10T00:19:57.4Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1630194,,,1610612755,12,14,2024-02-10T00:19:57Z,620000,False,,,0,,P. Reed Free Throw 1 of 1 (3 PTS),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
63,PT06M36.00S,2024-02-10T00:20:19.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,85.23324572930355,47.30392156862745,1610612737,12,14,2024-02-10T00:20:24Z,630000,False,-13.0,86.0,1,right,MISS B. Bogdanovic 8' driving floating Shot,[203992],1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,8.73,Missed,,,,,,,,,,,,,,,,,,
64,PT06M32.00S,2024-02-10T00:20:23.4Z,1,REGULAR,rebound,offensive,[],1630168,,,1610612737,12,14,2024-02-10T00:20:24Z,640000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,63.0,2.0,1.0,1.0,,,,,,,,,,
65,PT06M32.00S,2024-02-10T00:20:23.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,94.40999984741211,50.0,1610612737,12,16,2024-02-10T00:20:23Z,650000,False,0.0,0.0,1,right,O. Okongwu tip Layup (6 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
66,PT06M19.00S,2024-02-10T00:20:36.8Z,1,REGULAR,3pt,Jump Shot,[],202699,9.411957950065702,3.6764705882352944,1610612755,15,16,2024-02-10T00:20:40Z,660000,False,232.0,36.0,1,left,T. Harris 3PT  (5 PTS) (P. Reed 1 AST),"[202699, 1630194]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,23.44,Made,5.0,P. Reed,1630194.0,1.0,,,,,,,,,,,,,,
68,PT06M02.00S,2024-02-10T00:20:53.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,93.51182654402102,50.245098039215684,1610612737,15,18,2024-02-10T00:20:59Z,680000,False,1.0,8.0,1,right,O. Okongwu alley-oop DUNK (8 PTS) (J. Johnson 3 AST),"[1630168, 1630552]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.86,Made,8.0,J. Johnson,1630552.0,3.0,,,,,,,,,,,,,,
70,PT05M45.00S,2024-02-10T00:21:11.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,6.652431011826544,51.225490196078425,1610612755,15,18,2024-02-10T00:21:15Z,700000,False,-6.0,10.0,1,left,MISS T. Harris driving Layup,[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.17,Missed,,,,,,,,,,,,,,,,,,
71,PT05M45.00S,2024-02-10T00:21:13.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,15,18,2024-02-10T00:21:13Z,710000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,70.0,,,,,,,,,,,,,
73,PT05M45.00S,2024-02-10T00:21:18.9Z,1,REGULAR,substitution,out,[],1630552,,,1610612755,15,18,2024-02-10T00:21:23Z,730000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M45.00S,2024-02-10T00:21:18.9Z,1,REGULAR,substitution,in,[],1629631,,,1610612755,15,18,2024-02-10T00:21:23Z,740000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M42.00S,2024-02-10T00:21:36.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,20.45006570302234,4.6568627450980395,1610612755,15,18,2024-02-10T00:21:41Z,750000,False,227.0,140.0,1,left,MISS B. Hield 26' 3PT,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,26.63,Missed,,,,,,,,,,,,,,,,,,
76,PT05M37.00S,2024-02-10T00:21:41.0Z,1,REGULAR,rebound,offensive,[],1626166,,,1610612755,15,18,2024-02-10T00:21:41Z,760000,False,,,0,,C. Payne REBOUND (Off:1 Def:0),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,,75.0,1.0,0.0,1.0,,,,,,,,,,
77,PT05M37.00S,2024-02-10T00:21:40.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626166,5.590000152587891,50.0,1610612755,17,18,2024-02-10T00:21:40Z,770000,False,0.0,0.0,1,left,C. Payne tip Layup (2 PTS),[1626166],1610612755.0,PHI,tip,,,Payne,C. Payne,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
78,PT05M23.00S,2024-02-10T00:21:55.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,90.09526938239159,50.0,1610612737,17,18,2024-02-10T00:22:00Z,780000,False,0.0,41.0,1,right,MISS S. Bey driving finger roll Layup,[1630180],1610612737.0,ATL,driving finger roll,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,4.06,Missed,,,,,,,,,,,,,,,,,,
79,PT05M19.00S,2024-02-10T00:21:59.0Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612737,17,18,2024-02-10T00:22:00Z,790000,False,,,0,,S. Bey REBOUND (Off:2 Def:1),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,78.0,3.0,1.0,2.0,,,,,,,,,,
80,PT05M19.00S,2024-02-10T00:21:58.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,94.40999984741211,50.0,1610612737,17,18,2024-02-10T00:21:58Z,800000,False,0.0,0.0,1,right,MISS S. Bey tip Layup,[1630180],1610612737.0,ATL,tip,,,Bey,S. Bey,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
81,PT05M18.00S,2024-02-10T00:21:59.2Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,17,18,2024-02-10T00:21:59Z,810000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,
82,PT05M08.00S,2024-02-10T00:22:09.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,14.931011826544022,37.745098039215684,1610612755,17,18,2024-02-10T00:22:13Z,820000,False,61.0,88.0,1,left,MISS C. Payne 10' driving floating Shot,[1626166],1610612755.0,PHI,driving floating,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Right,10.72,Missed,,,,,,,,,,,,,,,,,,
83,PT05M06.00S,2024-02-10T00:22:11.6Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612737,17,18,2024-02-10T00:22:13Z,830000,False,,,0,,S. Bey REBOUND (Off:2 Def:2),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,82.0,4.0,2.0,2.0,,,,,,,,,,
