actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-11-12T23:11:20.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-12T23:11:20Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-11-12T23:11:24.0Z,1,REGULAR,jumpball,recovered,[],201587,,,1610612755,0,0,2023-11-12T23:11:24Z,40000,False,,,0,,Jump Ball J. Embiid vs. M. Turner: Tip to N. Batum,"[201587, 203954, 1626167]",1610612755.0,PHI,startperiod,N. Batum,201587.0,Batum,N. Batum,Embiid,203954.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-11-12T23:11:35.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,10.85742444152431,50.0,1610612755,2,0,2023-11-12T23:11:38Z,70000,False,0.0,50.0,1,left,T. Maxey driving floating Jump Shot (2 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,4.96,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M19.00S,2023-11-12T23:12:00.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,92.85479632063075,50.245098039215684,1610612754,2,2,2023-11-12T23:12:04Z,80000,False,1.0,15.0,1,right,O. Toppin alley-oop DUNK (2 PTS) (B. Brown 1 AST),"[1630167, 1628971]",1610612754.0,IND,alley-oop,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,1.47,Made,2.0,B. Brown,1628971.0,1.0,,,,,,,,,,,,,,
10,PT11M01.00S,2023-11-12T23:12:19.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,8.623521681997373,60.78431372549019,1610612755,4,2,2023-11-12T23:12:22Z,100000,False,-54.0,29.0,1,left,J. Embiid 6' Jump Shot (2 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,6.1,Made,2.0,,,,,,,,,,,,,,,,,
11,PT10M47.00S,2023-11-12T23:12:33.2Z,1,REGULAR,2pt,Jump Shot,[],1630169,77.08607095926413,25.0,1610612754,4,2,2023-11-12T23:12:37Z,110000,False,-125.0,163.0,1,right,MISS T. Haliburton 20' step back Shot,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,20.53,Missed,,,,,,,,,,,,,,,,,,
12,PT10M43.00S,2023-11-12T23:12:37.2Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,4,2,2023-11-12T23:12:37Z,120000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Left Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M38.00S,2023-11-12T23:12:41.7Z,1,REGULAR,turnover,bad pass,[],1629001,,,1610612755,4,2,2023-11-12T23:12:46Z,130000,False,,,0,,D. Melton bad pass TURNOVER (1 TO),"[1629001, 1630169]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Haliburton,1630169.0,,,,,,,
14,PT10M38.00S,2023-11-12T23:12:41.7Z,1,REGULAR,steal,,[],1630169,,,1610612754,4,2,2023-11-12T23:12:44Z,140000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
15,PT10M33.00S,2023-11-12T23:12:49.8Z,1,REGULAR,foul,personal,['2freethrow'],201587,,,1610612754,4,2,2023-11-12T23:12:59Z,150000,False,,,0,,N. Batum shooting personal FOUL (1 PF) (Haliburton 2 FT),"[201587, 1630169]",1610612755.0,PHI,shooting,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1155.0,1.0,0.0,Haliburton,1630169.0,,
17,PT10M33.00S,2023-11-12T23:13:12.9Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630169,,,1610612754,4,3,2023-11-12T23:13:12Z,170000,False,,,0,,T. Haliburton Free Throw 1 of 2 (1 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
18,PT10M33.00S,2023-11-12T23:13:25.7Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630169,,,1610612754,4,4,2023-11-12T23:13:25Z,180000,False,,,0,,T. Haliburton Free Throw 2 of 2 (2 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
19,PT10M21.00S,2023-11-12T23:13:39.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,5.863994743758213,52.450980392156865,1610612755,6,4,2023-11-12T23:13:43Z,190000,False,-12.0,3.0,1,left,J. Embiid cutting finger roll Layup (4 PTS) (T. Maxey 1 AST),"[203954, 1630178]",1610612755.0,PHI,cutting finger roll,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.26,Made,4.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,,,,
21,PT10M09.00S,2023-11-12T23:13:54.4Z,1,REGULAR,turnover,out-of-bounds,[],1626167,,,1610612754,6,4,2023-11-12T23:14:00Z,210000,False,,,0,,M. Turner bad pass out-of-bounds TURNOVER (1 TO),[1626167],1610612754.0,IND,bad pass,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,,,1148.0,,,,,,
22,PT09M58.00S,2023-11-12T23:14:08.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,27.94021024967148,84.06862745098039,1610612755,9,4,2023-11-12T23:14:46Z,220000,False,-170.0,210.0,1,left,T. Maxey 27' 3PT pullup (5 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,27.05,Made,5.0,,,,,,,,,,,,,,,,,
23,PT09M43.00S,2023-11-12T23:14:25.5Z,1,REGULAR,foul,personal,['2freethrow'],203954,,,1610612754,9,4,2023-11-12T23:14:33Z,230000,False,,,0,,J. Embiid shooting personal FOUL (1 PF) (Turner 2 FT),"[203954, 1626167]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1201.0,1.0,0.0,Turner,1626167.0,,
25,PT09M43.00S,2023-11-12T23:14:48.3Z,1,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,9,5,2023-11-12T23:14:48Z,250000,False,,,0,,M. Turner Free Throw 1 of 2 (1 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
26,PT09M43.00S,2023-11-12T23:15:02.7Z,1,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,9,6,2023-11-12T23:15:02Z,260000,False,,,0,,M. Turner Free Throw 2 of 2 (2 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
27,PT09M29.00S,2023-11-12T23:15:18.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,14.4053876478318,52.94117647058824,1610612755,9,6,2023-11-12T23:15:25Z,270000,False,-15.0,83.0,1,left,MISS T. Maxey 8' driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,8.42,Missed,,,,,,,,,,,,,,,,,,
28,PT09M26.00S,2023-11-12T23:15:22.0Z,1,REGULAR,rebound,offensive,[],203954,,,1610612755,9,6,2023-11-12T23:15:22Z,280000,False,,,0,,J. Embiid REBOUND (Off:1 Def:0),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,27.0,1.0,0.0,1.0,,,,,,,,,,
29,PT09M26.00S,2023-11-12T23:15:22.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,5.590000152587891,50.0,1610612755,9,6,2023-11-12T23:15:22Z,290000,False,0.0,0.0,1,left,MISS J. Embiid tip Layup,[203954],1610612755.0,PHI,tip,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
30,PT09M25.00S,2023-11-12T23:15:22.5Z,1,REGULAR,rebound,offensive,[],203954,,,1610612755,9,6,2023-11-12T23:15:22Z,300000,False,,,0,,J. Embiid REBOUND (Off:2 Def:0),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,,,,,,,29.0,2.0,0.0,2.0,,,,,,,,,,
31,PT09M25.00S,2023-11-12T23:15:23.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,6.915243101182654,46.568627450980394,1610612755,11,6,2023-11-12T23:16:07Z,310000,False,17.0,13.0,1,left,J. Embiid putback Layup (6 PTS),[203954],1610612755.0,PHI,putback,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,2.13,Made,6.0,,,,,,,,,,,,,,,,,
32,PT09M15.00S,2023-11-12T23:15:32.8Z,1,REGULAR,3pt,Jump Shot,[],1626167,69.33311432325887,20.098039215686274,1610612754,11,6,2023-11-12T23:15:37Z,320000,False,-150.0,236.0,1,right,MISS M. Turner 27' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,27.92,Missed,,,,,,,,,,,,,,,,,,
33,PT09M12.00S,2023-11-12T23:15:35.8Z,1,REGULAR,rebound,defensive,[],201587,,,1610612755,11,6,2023-11-12T23:15:37Z,330000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,
